,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Revenue2021_9,Quarter_Operating_Profit2021_9,Quarter_Cashflow2021_9,Quarter_Earn2021_9,Quarter_Continue_Earn2021_9,Quarter_Percent_Operating_Profit2021_9,Quarter_Percent_Cashflow2021_9,Quarter_Percent_Earn2021_9,Quarter_Full_EPS,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Last_Revenue2020_9,Last_Operating_Profit2020_9,Last_Cashflow2020_9,Last_Earn2020_9,Last_Continue_Earn2020_9,Last_Percent_Operating_Profit2020_9,Last_Percent_Cashflow2020_9,Last_Percent_Earn2020_9,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
552,552,106240,KOSDAQ,파인테크닉스,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",2009-03-16,12월,"김근우,이재규",http://www.finetechnix.com,경기도,2022-03-18,170688191934.0,15820841039.0,-10371184007.0,29392159898.0,30944475368.0,9.27,-6.08,17.22,166777012158.0,14529740906.0,56896247831.0,16576041977.0,17851200271.0,8.71,34.12,9.94,2600.0,41517838104.0,1993047284.0,6634027088.0,-1637254382.0,43567553249.0,4.8,15.98,-3.94,49500507653.0,4379360807.0,5211188196.0,5217087852.0,6307234907.0,8.85,10.53,10.54,-144.0,169822610005.0,10071534420.0,11845215284.0,5436839316.0,120.0,3533.0,1753.0,35.05,3.91,73.59,6.86,4.47,-0.1399999999999988,311.1201346911057,
6,6,36620,KOSDAQ,감성코퍼레이션,기타 전문 도매업,"고지유통, ERP시스템 운영",2000-01-11,12월,김호선,http://www.virtualtek.co.kr,서울특별시,2022-03-21,23104022633.0,3038229562.0,-13304780.0,2196756130.0,2328781845.0,13.15,-0.06,9.51,10355508496.0,-255590290.0,-1135214666.0,-642647011.0,-745746348.0,-2.47,-10.96,-6.21,112.0,6025186323.0,-1080099053.0,-5049554068.0,-2903472909.0,4521608445.0,-17.93,-83.81,-48.19,4195906867.0,-1582282410.0,-3573572473.0,-1034121116.0,-2124779837.0,-37.71,-85.17,-24.65,-148.0,16441421210.0,-5125926310.0,-8623126541.0,-4413237988.0,-56.0,372.0,301.0,19.61,-12.05,30.06,-18.69,31.08,35.24,283.45739690745825,
375,375,66670,KOSDAQ,디스플레이텍,전자부품 제조업,LCD Module,2002-12-30,12월,박윤민,http://www.displaytech.co.kr,경기도,2022-03-18,38417162108.0,1640154229.0,-12262207903.0,7214539532.0,0.0,4.27,-31.92,18.78,39976832560.0,1329915449.0,8079408287.0,2073889962.0,0.0,3.33,20.21,5.19,1544.0,10066473043.0,449535800.0,-110332842.0,-246790964.0,0.0,4.47,-1.1,-2.45,13853851286.0,892027405.0,14912222246.0,1248006575.0,0.0,6.44,107.64,9.01,-52.0,41735459110.0,3882663587.0,14801889404.0,3838396117.0,205.0,8173.0,8105.0,14.53,2.26,18.89,2.53,-0.2000000000000001,-3.1100000000000003,281.63477857534656,
57,57,66970,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업,2차전지 양극활물질,2003-01-02,12월,최수안,http://www.landf.co.kr,대구광역시,2022-03-15,380115793201.0,28253785454.0,-17781857911.0,-93537651822.0,0.0,7.43,-4.68,-24.61,240718237527.0,13519140740.0,-120296848944.0,-11705949480.0,0.0,5.62,-49.97,-4.86,-10748.0,100755898629.0,-1264845890.0,13956569907.0,-14893910604.0,0.0,-1.26,13.85,-14.78,84245947166.0,-1324521110.0,31312391841.0,-3530513424.0,0.0,-1.57,37.17,-4.19,-1708.0,356105956054.0,1470005055.0,45268961748.0,-15207394190.0,-436.0,18248.0,5676.0,-24.42,-3.26,-58.9,-7.7,8.69,7.19,277.26405934867364,
3,3,60720,KOSDAQ,KH바텍,전자부품 제조업,"휴대폰부품(SHIELD, BRACKET)",2002-05-21,12월,남광희,http://www.khvatec.com,경상북도,2022-03-23,115867301253.0,10957236097.0,3543974209.0,13932606965.0,12851048811.0,9.46,3.06,12.02,143753239839.0,14133719172.0,71830236471.0,17115299529.0,18748448509.0,9.83,49.97,11.91,2352.0,33808388561.0,-974339881.0,-6243446787.0,-14503962383.0,31558817005.0,-2.88,-18.47,-42.9,60765137953.0,3202711845.0,16294522611.0,-555509090.0,-1537144769.0,5.27,26.82,-0.91,-2448.0,185001559995.0,3527629021.0,10051075824.0,-13705272696.0,-579.0,9150.0,7402.0,14.58,-4.65,25.7,-7.82,12.34,4.5600000000000005,242.7176099917991,
398,398,18290,KOSDAQ,브이티지엠피,컴퓨터 및 주변장치 제조업,"화장품, 라미네이팅필름, 라미네이팅기계",1994-09-07,12월,"강승곤, 정철, 김양평",http://www.vtgmpcorp.co.kr,경기도,2022-03-22,83610592664.0,9623740237.0,36231692906.0,-4421985917.0,0.0,11.51,43.33,-5.29,47517162815.0,4024514753.0,12553757392.0,5392451522.0,0.0,8.47,26.42,11.35,-512.0,24552413952.0,-1133264371.0,3528385412.0,-1788392515.0,0.0,-4.62,14.37,-7.28,21895457131.0,1024085931.0,-6729538471.0,884749680.0,0.0,4.68,-30.73,4.04,-204.0,107395372683.0,5460909744.0,-3201153059.0,1105399654.0,32.0,3192.0,2042.0,-8.5,0.7,-16.04,1.57,16.13,3.790000000000001,240.53919434341088,
27,27,121800,KOSDAQ,비덴트,통신 및 방송 장비 제조업,방송용 LCD모니터,2011-12-01,12월,김영만,http://www.vidente.co.kr,서울특별시,2022-03-21,8381655143.0,468126968.0,-3063971862.0,43479534867.0,0.0,5.59,-36.56,518.75,3197453550.0,567049081.0,-158829835.0,42348087896.0,0.0,17.73,-4.97,1324.43,3264.0,2477710414.0,-3843042135.0,706739401.0,1668746688.0,0.0,-155.1,28.52,67.35,2869178235.0,-677737103.0,-1395569186.0,7887774752.0,0.0,-23.62,-48.64,274.91,124.0,10709592123.0,-6478844172.0,-688829785.0,21167987592.0,397.0,12507.0,6273.0,19.9,5.24,26.1,6.33,160.69,41.35,238.28227445953655,
91,91,124560,KOSDAQ,태웅로직스,기타 운송관련 서비스업,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)",2019-12-10,12월,한재동,http://www.e-tgl.com,서울특별시,2022-03-21,335239250539.0,30043792145.0,-7409204276.0,22564560075.0,0.0,8.96,-2.21,6.73,256503335466.0,25048657572.0,378292416.0,21007824831.0,0.0,9.77,0.15,8.19,4620.0,99442977514.0,2386456224.0,-6132959038.0,-2604579498.0,0.0,2.4,-6.17,-2.62,85956130500.0,4184206447.0,11344698979.0,2306243131.0,0.0,4.87,13.2,2.68,-532.0,341289550986.0,14653355866.0,5211739941.0,7849467420.0,401.0,6231.0,3029.0,27.4,6.4,74.14,13.26,6.5600000000000005,4.9,237.1170684142112,29130.620324921507
70,70,302430,KOSDAQ,이노메트리,특수 목적용 기계 제조업,엑스레이검사 장비,2018-12-12,12월,이갑수,http://www.innometry.com,경기도,2022-03-16,14852050677.0,211850853.0,-2748224900.0,146919338.0,0.0,1.43,-18.5,0.99,12066792477.0,1401662727.0,-1540748719.0,2588230545.0,0.0,11.62,-12.77,21.45,56.0,4453593374.0,-4122307993.0,2215224542.0,-3697019874.0,0.0,-92.56,49.74,-83.01,3107680975.0,-1236812630.0,2234290906.0,-1509658976.0,0.0,-39.8,71.9,-48.58,-1500.0,20723392923.0,-4433593909.0,4449515448.0,-3696864911.0,-375.0,5459.0,4789.0,0.81,-6.66,1.03,-7.85,93.99,51.42,233.48465901054217,
299,299,43590,KOSDAQ,크로바하이텍,반도체 제조업,"DRIVER-IC,DDI Package,트랜스포머,코일",2001-12-20,12월,"안호철, 김준목 (각자대표이사)",http://www.cloverhitech.com,경기도,2022-03-23,9620951123.0,1014496933.0,2476753907.0,1086669213.0,0.0,10.54,25.74,11.29,8699645584.0,922514923.0,-2576043289.0,2626044204.0,0.0,10.6,-29.61,30.19,140.0,2927297193.0,-1104182110.0,852042775.0,149079403.0,0.0,-37.72,29.11,5.09,7981354064.0,-584052208.0,-2840955239.0,-782098530.0,0.0,-7.32,-35.59,-9.8,16.0,27241419938.0,-2908111035.0,-1988912464.0,-3440341097.0,-111.0,926.0,458.0,12.95,-16.03,15.11,-24.34,48.26,17.92,228.66328523138785,
96,96,277880,KOSDAQ,티에스아이,특수 목적용 기계 제조업,"2차전지 장비(믹싱시스템, 믹싱제작품, 믹싱 공사, 코터건조시스템)",2020-07-22,12월,표인식,http://taesungind.co.kr/,경기도,2022-03-21,29570504239.0,2015922522.0,-11067338246.0,9789502865.0,0.0,6.82,-37.43,33.11,19509323527.0,-280575708.0,-25390770193.0,-8114496202.0,0.0,-1.44,-130.15,-41.59,2112.0,10049701738.0,-1056834592.0,1928839247.0,-1802439743.0,0.0,-10.52,19.19,-17.94,8923173479.0,-1458789627.0,-7199597426.0,-1545713346.0,0.0,-16.35,-80.68,-17.32,-388.0,45732695042.0,-884229631.0,-5270758179.0,-1624565259.0,-87.0,2197.0,2006.0,31.57,-2.41,96.1,-4.37,17.34,14.910000000000002,194.24260550129367,
82,82,144510,KOSDAQ,지씨셀,"그외 기타 전문, 과학 및 기술 서비스업","세포치료제, 검체검사서비스, 제대혈은행",2016-06-23,12월,박대우,http://www.gclabcell.com,경기도,2022-03-18,73557965800.0,20979168095.0,491120210.0,16625488663.0,0.0,28.52,0.67,22.6,38305281704.0,10346989103.0,23416708864.0,8042332615.0,0.0,27.01,61.13,21.0,4208.0,26479153183.0,1324913479.0,922340619.0,607930320.0,0.0,5.0,3.48,2.3,23884231058.0,2929916854.0,8171841491.0,1370985814.0,0.0,12.27,34.21,5.74,152.0,85562367521.0,6432538946.0,9094182110.0,4160081076.0,263.0,32633.0,3279.0,10.3,5.45,12.89,8.03,23.52,14.740000000000002,177.79576367731156,
107,107,239890,KOSDAQ,피엔에이치테크,기초 화학물질 제조업,OLED 소재,2021-02-16,12월,현서용,http://www.phtech.co.kr,경기도,2022-03-21,8343184812.0,1344717874.0,2176858864.0,1331739994.0,0.0,16.12,26.09,15.96,7116589986.0,1444899785.0,-2235204929.0,1494428072.0,0.0,20.3,-31.41,21.0,1164.0,3019875027.0,-205671663.0,-689656758.0,-748336300.0,0.0,-6.81,-22.84,-24.78,2209842196.0,-341109042.0,-559669584.0,-5024155528.0,0.0,-15.44,-25.33,-227.35,-652.0,8539804266.0,-1339766765.0,-1249326342.0,-5684513676.0,-1244.0,4236.0,1345.0,15.54,-32.02,27.47,-92.49,22.93,35.74,176.2758305362151,
458,458,39440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도,2022-03-17,137680763807.0,13974092294.0,-30850986889.0,9634990732.0,0.0,10.15,-22.41,7.0,82184029033.0,8079827390.0,-28860110937.0,8551885594.0,0.0,9.83,-35.12,10.41,2432.0,50427278532.0,2562804396.0,41967919778.0,-1043581802.0,0.0,5.08,83.22,-2.07,83027203101.0,5189656126.0,-14183785601.0,3347010226.0,0.0,6.25,-17.08,4.03,-260.0,269101402085.0,15410971483.0,27784134177.0,10911245644.0,689.0,12323.0,10896.0,11.43,4.48,19.73,6.32,5.07,3.58,173.0283446084264,
155,155,950130,KOSDAQ,엑세스바이오,의료용품 및 기타 의약 관련제품 제조업,"말라리아 진단키트(RDT), HIV 진단키트(RDT)",2013-05-30,12월,최영호,http://www.accessbio.net,미국,2022-03-22,191055054.0,79434563.0,113913221.0,58724566.0,0.0,41.58,59.62,30.74,36055817.0,17518525.0,23983754.0,16564589.0,0.0,48.59,66.52,45.94,4.0,77631058.0,56141627.0,34866890.0,39834968.0,0.0,72.32,44.91,51.31,8856246.0,1750127.0,-2109073.0,1629398.0,0.0,19.76,-23.81,18.4,4.0,103213745.0,58222516.0,33751920.0,40907164.0,1.0,6.0,2.0,38.95,26.15,59.36,51.35,-30.739999999999995,28.83,146.10646682156516,
79,79,23440,KOSDAQ,제일제강,1차 철강 제조업,"연강선재, 경강선재, CHQ외",1994-10-07,12월,한상민,http://www.jeilsteel.co.kr,경기도,2022-03-18,25547602786.0,135517584.0,4624108624.0,-2989365668.0,0.0,0.53,18.1,-11.7,20393294561.0,614216540.0,-15920927321.0,-1687327819.0,0.0,3.01,-78.07,-8.27,-328.0,10403381756.0,-2036407801.0,-1807252188.0,-2389194109.0,0.0,-19.57,-17.37,-22.97,13296617305.0,-1243020086.0,-3153576584.0,-1336889250.0,0.0,-9.35,-23.72,-10.05,-260.0,37520548943.0,-3625576469.0,-4960828772.0,-4382017524.0,-120.0,2222.0,1706.0,-8.49,-4.4,-14.76,-7.06,20.1,12.36,145.57017501800112,386.0282939402048
36,36,84180,KOSDAQ,수성이노베이션,일반 목적용 기계 제조업,전동지게차,2005-12-16,12월,"김대진, 김덕진 (각자 대표이사)",http://www.soosung.com,인천광역시,2022-03-29,11677012173.0,-304840715.0,-2106281131.0,5819857162.0,5594293684.0,-2.61,-18.04,49.84,9666671041.0,-141573494.0,-2689665243.0,-2541311796.0,-2156079972.0,-1.46,-27.82,-26.29,396.0,4756285042.0,-382184862.0,1526195397.0,1990021002.0,-7370188143.0,-8.04,32.09,41.84,4079111057.0,-356992484.0,-2172547974.0,-348512772.0,-348512772.0,-8.75,-53.26,-8.54,136.0,20651323502.0,-737302916.0,-646352577.0,0.0,0.0,647.0,335.0,24.73,0.0,61.15,0.0,5.43,7.29,145.50698854015403,
94,94,215480,KOSDAQ,토박스코리아,"섬유, 의복, 신발 및 가죽제품 소매업",유아동 신발,2015-05-13,12월,이선근,http://toebox.com,서울특별시,2022-03-25,12900086453.0,1054020935.0,5053935720.0,1796371973.0,0.0,8.17,39.18,13.93,7756166984.0,651585507.0,784517799.0,699873419.0,0.0,8.4,10.11,9.02,148.0,5378553584.0,-2386267814.0,2176891127.0,-2313285235.0,0.0,-44.37,40.47,-43.01,5816484322.0,121975997.0,2356710489.0,-89867455.0,0.0,2.1,40.52,-1.55,-192.0,25320841993.0,-2979280839.0,4533601616.0,-3496400668.0,-72.0,590.0,463.0,18.55,-12.68,25.06,-15.7,52.54,6.300000000000001,139.84304054113892,
329,329,297890,KOSDAQ,HB솔루션,특수 목적용 기계 제조업,"디스플레이 제조용 장비(도포기, 조립기, 검사기)",2020-06-22,12월,"이흥근, 이재원(공동 대표이사)",http://www.hb-solution.co.kr,충청남도,2022-03-21,17823562355.0,1428940038.0,-8691265216.0,4624904313.0,0.0,8.02,-48.76,25.95,17474396864.0,1250425358.0,-14588874891.0,3130676565.0,0.0,7.16,-83.49,17.92,1148.0,7774411221.0,392329788.0,4221241566.0,-233762206.0,0.0,5.05,54.3,-3.01,4145786956.0,-2011475643.0,-1212518143.0,-2189559342.0,0.0,-48.52,-29.25,-52.81,-56.0,21082359622.0,-1774164563.0,3008723423.0,-2275306568.0,-141.0,6456.0,2821.0,11.61,-3.45,17.78,-5.01,2.97,55.68000000000001,129.25932071686074,
54,54,230240,KOSDAQ,에치에프알,통신 및 방송 장비 제조업,유선 및 무선통신장비 제조 및 제조서비스,2015-12-16,12월,정종민,http://www.hfrnet.com,경기도,2022-03-17,93873896028.0,16236215015.0,26453992184.0,12824498068.0,0.0,17.3,28.18,13.66,58022134616.0,12670886876.0,-26418468719.0,13190787191.0,0.0,21.84,-45.53,22.73,3980.0,41125926066.0,-9537767102.0,9635165885.0,-12470049823.0,0.0,-23.19,23.43,-30.32,19037899874.0,-2989004280.0,1488176996.0,-3600590938.0,0.0,-15.7,7.82,-18.91,-3868.0,92071120507.0,-25888965154.0,11123342881.0,-27801207504.0,-2157.0,7187.0,5747.0,23.66,-19.45,55.38,-37.54,40.49,37.54,128.25965274884905,
109,109,347770,KOSDAQ,핌스,전자부품 제조업,OLED Metal Mask,2020-09-18,12월,김영주,http://pimskorea.com,인천광역시,2022-03-18,17107355587.0,-136321152.0,1717693332.0,277198655.0,0.0,-0.8,10.04,1.62,21290497449.0,3901987761.0,3924359114.0,3239120991.0,0.0,18.33,18.43,15.21,144.0,7502831215.0,-1313861739.0,-30822430.0,-1652672939.0,0.0,-17.51,-0.41,-22.03,9301183386.0,868071370.0,7113431882.0,2288294331.0,0.0,9.33,76.48,24.6,-872.0,40510330758.0,4105977196.0,7082609452.0,4900102436.0,647.0,7781.0,6509.0,1.23,7.27,1.85,9.94,16.71,8.999999999999998,128.01200102700165,
354,354,85910,KOSDAQ,네오티스,자동차 신품 부품 제조업,"마이크로비트,샤프트",2007-10-01,12월,권상훈,http://www.neotis.co.kr,경기도,2022-03-16,24918720163.0,3800331108.0,3967502610.0,1832120905.0,0.0,15.25,15.92,7.35,20335120463.0,3451970220.0,2717185252.0,3688895127.0,0.0,16.98,13.36,18.14,532.0,11055970381.0,1498437306.0,2613397192.0,-825961233.0,0.0,13.55,23.64,-7.47,9990195043.0,836863386.0,5286995661.0,777533988.0,0.0,8.38,52.92,7.78,-240.0,37969069075.0,3742592720.0,7900392853.0,190141737.0,13.0,5400.0,3075.0,5.07,0.18,9.85,0.45,1.6999999999999993,8.6,125.38700181237397,
1,1,83450,KOSDAQ,GST,특수 목적용 기계 제조업,"GasScrubber,Chiller",2006-02-01,12월,"김덕준, 장광수(각자대표)",http://www.gst-in.com,경기도,2022-03-18,86489395372.0,10670353593.0,-2334243055.0,7709640359.0,0.0,12.34,-2.7,8.91,73365369944.0,12125962611.0,27885211631.0,10484482196.0,0.0,16.53,38.01,14.29,3308.0,38762259090.0,2951530678.0,-2038299865.0,1921411654.0,0.0,7.61,-5.26,4.96,36018284937.0,2115236764.0,21629465861.0,1327889726.0,0.0,5.87,60.05,3.69,824.0,166880498008.0,18150174131.0,19591165996.0,15803830847.0,1696.0,16244.0,12206.0,14.95,11.14,20.36,13.9,4.73,10.66,123.1278501368688,
