,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2018_12,Quarter_Operating_Profit2018_12,Quarter_Cashflow2018_12,Quarter_Earn2018_12,Quarter_Continue_Earn2018_12,Quarter_Percent_Operating_Profit2018_12,Quarter_Percent_Cashflow2018_12,Quarter_Percent_Earn2018_12,Quarter_Revenue2018_9,Quarter_Operating_Profit2018_9,Quarter_Cashflow2018_9,Quarter_Earn2018_9,Quarter_Continue_Earn2018_9,Quarter_Percent_Operating_Profit2018_9,Quarter_Percent_Cashflow2018_9,Quarter_Percent_Earn2018_9,Quarter_Full_EPS,Last_Revenue2017_12,Last_Operating_Profit2017_12,Last_Cashflow2017_12,Last_Earn2017_12,Last_Continue_Earn2017_12,Last_Percent_Operating_Profit2017_12,Last_Percent_Cashflow2017_12,Last_Percent_Earn2017_12,Last_Revenue2017_9,Last_Operating_Profit2017_9,Last_Cashflow2017_9,Last_Earn2017_9,Last_Continue_Earn2017_9,Last_Percent_Operating_Profit2017_9,Last_Percent_Cashflow2017_9,Last_Percent_Earn2017_9,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
116,116,9180,KOSPI,한솔로지스틱스,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",1989-11-13,12월,황규호,http://www.hansollogistics.com,서울특별시,2019-04-01,117046876928.0,421490046.0,-5242128496.0,366508687.0,-1087723861.0,0.36,-4.48,0.31,116170588093.0,2271833393.0,5304383402.0,1195723221.0,1195723221.0,1.96,4.57,1.03,52.0,80059911539.0,-1086484606.0,268550826.0,-1442018334.0,-4313209481.0,-1.36,0.34,-1.8,91090097913.0,253748078.0,1358964756.0,1535959431.0,1535959431.0,0.28,1.49,1.69,-208.0,355266668669.0,2301733147.0,1627515582.0,2871191147.0,104.0,2049.0,1718.0,1.13,3.13,2.54,6.08,1.7200000000000002,1.68,46.19910849012411,
4,4,2030,KOSPI,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",1974-06-03,12월,"고규환, 이훈범",http://asiaholdings.co.kr,서울특별시,2019-03-29,450412994083.0,62600878819.0,111979417869.0,-10714643187.0,0.0,13.9,24.86,-2.38,386614364513.0,49460578453.0,125120001373.0,31654772097.0,0.0,12.79,32.36,8.19,-19556.0,311181398530.0,27031601802.0,6608401449.0,24210599171.0,0.0,8.69,2.12,7.78,319997240964.0,14302731056.0,30666571597.0,8142652755.0,0.0,4.47,9.58,2.54,44192.0,1197764022366.0,64147138412.0,37274973046.0,43749077107.0,19965.0,631529.0,576338.0,-1.51,2.41,-3.1,3.46,5.210000000000001,8.32,44.74290436726639,
56,56,210980,KOSPI,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",2015-06-23,12월,함스테판윤성,http://www.skdnd.com,경기도,2019-04-01,126175279680.0,14221010028.0,1186406920.0,4640858574.0,0.0,11.27,0.94,3.68,114904752363.0,9733132667.0,-135642800848.0,5613606454.0,0.0,8.47,-118.05,4.89,836.0,87760339467.0,-1419026694.0,-40946114498.0,-2948750893.0,0.0,-1.62,-46.66,-3.36,81164522866.0,5795166073.0,-116521912055.0,6164973523.0,0.0,7.14,-143.56,7.6,-528.0,330812048430.0,23655362729.0,-157468026553.0,54308487008.0,2447.0,15676.0,11655.0,1.24,5.77,5.33,21.0,12.89,1.330000000000001,43.77255198225953,
13,13,1880,KOSPI,DL건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",1977-12-22,12월,조남창,http://www.dlconstruction.co.kr,인천광역시,2019-03-29,322829070599.0,31901511253.0,16609182556.0,18494015860.0,0.0,9.88,5.14,5.73,237755314605.0,24174883799.0,70500034984.0,20286887531.0,0.0,10.17,29.65,8.53,3352.0,224901154906.0,18479266967.0,50927092994.0,16471951471.0,0.0,8.22,22.64,7.32,213771451787.0,17405375419.0,7413104919.0,11126599745.0,0.0,8.14,3.47,5.2,2984.0,858626980759.0,83779873922.0,58340197913.0,64609090787.0,2929.0,16668.0,14625.0,9.29,8.37,20.11,20.03,1.66,2.03,43.54264687254722,
16,16,4000,KOSPI,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,김우찬,http://www.lottefinechem.com,울산광역시,2019-04-01,336002973879.0,38866430288.0,56596700872.0,36447765220.0,0.0,11.57,16.84,10.85,344483034052.0,48944593633.0,216580518355.0,54740966463.0,0.0,14.21,62.87,15.89,5648.0,240532690293.0,26077915788.0,51571342729.0,7580493208.0,0.0,10.84,21.44,3.15,309321242994.0,29396283653.0,137262933300.0,31698297084.0,0.0,9.5,44.38,10.25,1172.0,1159511373950.0,111125437787.0,188834276029.0,89230834517.0,3458.0,53407.0,46229.0,8.57,5.44,10.58,7.48,0.7300000000000004,4.710000000000001,39.69118853229672,
67,67,300,KOSPI,대유플러스,통신 및 방송 장비 제조업,"유,무선 통신장비",1975-06-09,12월,조상호,http://www.dayouplus.co.kr,광주광역시,2019-03-29,152473007406.0,14958942224.0,-32229652828.0,2378562405.0,0.0,9.81,-21.14,1.56,121550307188.0,3956258073.0,90981868083.0,4812629844.0,0.0,3.25,74.85,3.96,76.0,109398479062.0,5026411442.0,4213599798.0,1031956781.0,0.0,4.59,3.85,0.94,115067594801.0,1303486668.0,-11155267144.0,59264891.0,0.0,1.13,-9.69,0.05,32.0,457742056155.0,6889590585.0,-6941667346.0,-3742120195.0,-30.0,1131.0,1009.0,0.92,-0.4,6.72,-3.06,5.220000000000001,2.12,39.3739736725116,
113,113,3350,KOSPI,한국화장품제조,기타 화학제품 제조업,"화장품(OEM,ODM)",1978-02-06,12월,"임충헌, 이용준",http://www.hkcosm.com,서울특별시,2019-04-01,19240131798.0,186484481.0,2751190825.0,-386906228.0,0.0,0.97,14.3,-2.01,19419115029.0,594500742.0,-1009927622.0,292420416.0,0.0,3.06,-5.2,1.51,-340.0,13885656708.0,-860950693.0,-1517923092.0,-1229133455.0,0.0,-6.2,-10.93,-8.85,15218056522.0,173076792.0,873187069.0,701147232.0,0.0,1.14,5.74,4.61,-1084.0,67175472733.0,2907883398.0,-644736023.0,4430067325.0,977.0,11095.0,10480.0,-2.15,6.34,-3.06,9.33,7.17,1.92,38.56119449442463,
8,8,78000,KOSPI,텔코웨어,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(핵심망솔루션,무선데이터솔루션,요소기술) 개발,유지보수,무역",2004-07-20,12월,금한태,http://www.telcoware.com,서울특별시,2019-03-29,18889195573.0,2658651656.0,15297395634.0,2531922816.0,0.0,14.07,80.98,13.4,11364900245.0,3926380783.0,-7003598909.0,3688601191.0,0.0,34.55,-61.62,32.46,1040.0,13753838292.0,1130570986.0,11495337345.0,874364920.0,0.0,8.22,83.58,6.36,10180906095.0,1680316624.0,-1674249219.0,2002099639.0,0.0,16.5,-16.44,19.67,360.0,41401581124.0,5210423011.0,9821088126.0,5300433725.0,546.0,11414.0,11116.0,8.02,4.45,9.11,4.92,5.85,18.05,37.33763020892146,
84,84,75580,KOSPI,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",2015-11-30,12월,최양환,http://www.sejinheavy.com,울산광역시,2019-04-01,66498360339.0,4366070104.0,13541393352.0,1258388766.0,1258388766.0,6.57,20.36,1.89,61680935470.0,3533408809.0,7477017296.0,2771286279.0,2771286279.0,5.73,12.12,4.49,88.0,48443405162.0,-1224377208.0,-1241974880.0,-1694912685.0,-1794318168.0,-2.53,-2.56,-3.5,45410803733.0,1736221945.0,25374796973.0,362020573.0,362020573.0,3.82,55.88,0.8,-116.0,251784881995.0,7133312861.0,24132822093.0,2210775193.0,38.0,2785.0,2762.0,1.36,0.63,3.16,1.41,9.1,1.9100000000000008,37.27020244886228,
78,78,6110,KOSPI,삼아알미늄,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도,2019-04-01,47779551464.0,1577540575.0,-814042448.0,883790661.0,0.0,3.3,-1.7,1.85,44066169983.0,1482403095.0,6984166703.0,580976858.0,0.0,3.36,15.85,1.32,320.0,34830465510.0,1188956801.0,3103488079.0,-226138.0,0.0,3.41,8.91,-0.0,36492100695.0,698153570.0,452093865.0,286897487.0,0.0,1.91,1.24,0.79,0.0,136858720488.0,3458334522.0,3555581944.0,124245290.0,11.0,9606.0,9479.0,1.79,0.06,3.33,0.12,-0.1100000000000003,1.45,37.17747025311004,
19,19,10960,KOSPI,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대",2005-05-12,12월,심재범,http://www.samhodev.co.kr/,충청남도,2019-04-01,99073178973.0,7529378973.0,-16653114485.0,6606020111.0,0.0,7.6,-16.81,6.67,78611152274.0,11691010450.0,23624375294.0,8407250433.0,0.0,14.87,30.05,10.69,1056.0,72735324569.0,1532826876.0,-24510668004.0,4867449491.0,0.0,2.11,-33.7,6.69,65199466594.0,8308475026.0,29963928807.0,5300368728.0,0.0,12.74,45.96,8.13,776.0,265716559898.0,24197043340.0,5453260803.0,21475598902.0,858.0,7362.0,6706.0,9.53,8.38,14.34,12.81,5.49,2.129999999999999,36.21054083427472,
22,22,3780,KOSPI,진양산업,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입",1973-06-26,12월,"김상용,조영태(각자대표이사)",http://www.cyc1963.com,경상남도,2019-04-01,16634535251.0,1733417144.0,1280242156.0,1304989888.0,0.0,10.42,7.7,7.85,14795386438.0,709613692.0,2753616318.0,576520738.0,0.0,4.8,18.61,3.9,400.0,12364158973.0,22990993.0,623363892.0,9636036.0,0.0,0.19,5.04,0.08,11241451936.0,554563622.0,3454548768.0,405554755.0,0.0,4.93,30.73,3.61,0.0,44821948066.0,1845886615.0,4077912660.0,1664285132.0,128.0,2724.0,2631.0,10.26,3.55,14.68,4.86,10.23,-0.1299999999999999,34.53834819922126,
110,110,19180,KOSPI,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",1996-07-31,12월,"이광연, 채승훈",http://www.th-net.co.kr,대구광역시,2019-04-01,107931267343.0,4769516635.0,-312476068.0,8511810308.0,0.0,4.42,-0.29,7.89,92331905767.0,1740151030.0,15509288253.0,-3946227688.0,0.0,1.88,16.8,-4.27,1888.0,80516656056.0,3548408291.0,2980835656.0,148488627.0,0.0,4.41,3.7,0.18,70387633574.0,936579831.0,11106318986.0,984894539.0,0.0,1.33,15.78,1.4,32.0,312716519579.0,9686392218.0,14087154642.0,3166236924.0,175.0,2236.0,2115.0,16.0,1.53,84.43,8.31,0.0099999999999997,0.5499999999999998,34.0483728831621,
18,18,6400,KOSPI,삼성SDI,일차전지 및 축전지 제조업,"2차전지, 전자재료 제조 판매",1979-02-27,12월,전영현,http://www.samsungsdi.co.kr,경기도,2019-03-29,2478646280823.0,248657589062.0,138616097600.0,222123382993.0,745049185447.0,10.03,5.59,8.96,2522796294050.0,241542458635.0,121993637789.0,214092435385.0,0.0,9.57,4.84,8.49,13012.0,1852205994531.0,118598180772.0,40266208662.0,237567949015.0,745049185447.0,6.4,2.17,12.83,1721048393522.0,60157003245.0,-290380545741.0,145733431235.0,0.0,3.5,-16.87,8.47,13920.0,6321560921969.0,116894786518.0,-250114337079.0,657236340934.0,9627.0,179085.0,167758.0,4.59,4.17,7.27,5.74,3.629999999999999,6.07,33.82130757279089,
6,6,7660,KOSPI,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",2003-10-07,12월,서영준,http://www.petasys.com,대구광역시,2019-04-01,149365537183.0,5483728899.0,2298160529.0,1678404380.0,0.0,3.67,1.54,1.12,149212775109.0,9098650800.0,-28932587435.0,1602702253.0,0.0,6.1,-19.39,1.07,160.0,112800871907.0,-10666168080.0,-20838732301.0,-10301691211.0,0.0,-9.46,-18.47,-9.13,132558456470.0,-433381298.0,27512688854.0,-3415525400.0,0.0,-0.33,20.76,-2.58,-996.0,531340270143.0,-8029238113.0,6673956553.0,-14048540047.0,-340.0,4304.0,4194.0,1.31,-2.91,3.72,-8.11,13.13,6.43,32.415232841592015,
100,100,480,KOSPI,조선내화,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",1978-06-30,12월,이금옥,http://www.chosunref.co.kr,전라남도,2019-04-01,200710032283.0,5766659680.0,2479656325.0,9823562759.0,15041604759.0,2.87,1.24,4.89,194933280925.0,13372588331.0,57950065950.0,23559962961.0,23559962961.0,6.86,29.73,12.09,9820.0,152096570571.0,-26531129016.0,-4704652529.0,-10588130159.0,26408084842.0,-17.44,-3.09,-6.96,187770892386.0,10023755823.0,33152039766.0,11738106160.0,13149618277.0,5.34,17.66,6.25,-10588.0,694333852105.0,-3164361360.0,28447387237.0,13725949904.0,3431.0,173428.0,163407.0,3.81,1.37,5.66,2.1,20.31,1.5200000000000005,31.96223394748195,
122,122,13520,KOSPI,화승코퍼레이션,자동차 신품 부품 제조업,"산업용 고무제품(호스시트,벨트,펜더 등) 제조, 판매",1991-02-22,12월,"허성룡,현지호",http://www.hscorp.com,부산광역시,2019-04-01,415784283215.0,10431107747.0,3472191702.0,-50932336051.0,0.0,2.51,0.84,-12.25,367024123122.0,16207926250.0,15726471412.0,-681712543.0,0.0,4.42,4.28,-0.19,-4068.0,317104055439.0,-4645432399.0,43414224225.0,-43683196552.0,0.0,-1.46,13.69,-13.78,358987448265.0,5262932966.0,15961780433.0,-2811724691.0,0.0,1.47,4.45,-0.78,-3488.0,1443395992202.0,35781064941.0,59376004658.0,-42256948089.0,-844.0,4364.0,5399.0,-16.8,-3.32,-93.2,-15.63,3.97,2.95,31.11919449891196,
17,17,1340,KOSPI,백광산업,기초 화학물질 제조업,"가성소다,합성염산 제조,판매",1976-06-10,12월,김성훈,http://www.pkic.co.kr,전라북도,2019-04-01,44476873203.0,4250829549.0,-4224433777.0,3676636694.0,3676636694.0,9.56,-9.5,8.27,45057797713.0,7752735608.0,39286463290.0,6015120797.0,6015120797.0,17.21,87.19,13.35,332.0,34662977985.0,2188653724.0,381421013.0,1590103304.0,17577274292.0,6.31,1.1,4.59,37196891017.0,2143304414.0,15901704752.0,894109719.0,894109719.0,5.76,42.75,2.4,144.0,144980615731.0,9049770927.0,16283125765.0,6337613428.0,143.0,3486.0,2949.0,4.92,2.26,9.52,4.87,3.250000000000001,11.45,28.312325681442747,
33,33,28050,KOSPI,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",1996-12-24,12월,최성안,http://www.samsungengineering.co.kr,서울특별시,2019-04-01,1595039777269.0,46781047089.0,284957508231.0,-23320455877.0,0.0,2.93,17.87,-1.46,1305790381807.0,84514378653.0,161290875279.0,55289811685.0,0.0,6.47,12.35,4.23,-468.0,1244345810442.0,-18368232597.0,197232498487.0,-59131991635.0,0.0,-1.48,15.85,-4.75,1294203021799.0,15316847627.0,-331273253836.0,6959111234.0,0.0,1.18,-25.6,0.54,-1196.0,5513446635564.0,21715981313.0,-134040755349.0,-64437150814.0,-325.0,5047.0,4937.0,-2.0,-1.27,-9.27,-6.6,4.41,5.29,28.18299896091032,
52,52,69730,KOSPI,DSR제강,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",2003-01-28,12월,홍하종,http://www.dsrcorp.com,전라남도,2019-03-29,50864085500.0,1956453424.0,8312789627.0,2366820939.0,2366820939.0,3.85,16.34,4.65,43187976751.0,1363975020.0,1977942701.0,1439008113.0,1439008113.0,3.16,4.58,3.33,656.0,39688889344.0,-314936502.0,1172941658.0,-37005826.0,2334611957.0,-0.79,2.96,-0.09,46200118067.0,562581125.0,2635865201.0,1229004009.0,1229004009.0,1.22,5.71,2.66,-8.0,177545209650.0,2478368395.0,3808806859.0,5015163845.0,348.0,9454.0,9032.0,4.6,2.56,6.94,3.86,4.640000000000001,1.94,28.15698887197361,
35,35,4980,KOSPI,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",1976-06-30,12월,김상규,http://www.sungshincement.co.kr,서울특별시,2019-04-01,206416677922.0,19008274270.0,-14741449778.0,14394949687.0,0.0,9.21,-7.14,6.97,154523564581.0,11898116998.0,35066152666.0,9761858347.0,0.0,7.7,22.69,6.32,2348.0,161136264060.0,8072873225.0,23165527911.0,1235940412.0,0.0,5.01,14.38,0.77,159749878576.0,873843772.0,41568691564.0,-2732261948.0,0.0,0.55,26.02,-1.71,200.0,647180228348.0,32821023406.0,64734219475.0,12210011071.0,498.0,15783.0,15250.0,5.42,1.19,14.88,3.27,4.200000000000001,7.15,28.100697335976204,
46,46,2390,KOSPI,한독,의약품 제조업,"의약품(소화제,크라포란,라식스)제조,도매,부동산 임대",1976-06-30,12월,"김영진, 백진기",http://www.handok.co.kr,서울특별시,2019-03-29,116679776077.0,4311669076.0,-445800795.0,-1235315302.0,0.0,3.7,-0.38,-1.06,115937226625.0,10343430116.0,29901580940.0,4267824705.0,0.0,8.92,25.79,3.68,-356.0,93102738012.0,-3539427190.0,9590651659.0,6119747343.0,0.0,-3.8,10.3,6.57,113368272191.0,1400571433.0,-2799905381.0,4460123864.0,0.0,1.24,-2.47,3.93,1776.0,417970014012.0,-1870621301.0,6790746278.0,4868535084.0,353.0,22770.0,21123.0,-0.75,0.76,-1.56,1.67,7.5,7.68,25.3236785173398,
125,125,81660,KOSPI,휠라홀딩스,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",2010-09-28,12월,윤근창,http://www.filaholdings.com/kr/main/index.asp,서울특별시,2019-04-01,761677979838.0,82603106770.0,53241548082.0,-62630791911.0,0.0,10.84,6.99,-8.22,725877795889.0,73912661028.0,221363626366.0,45301670236.0,0.0,10.18,30.5,6.24,-4124.0,614481710975.0,51452894171.0,-6907438395.0,9578782977.0,0.0,8.37,-1.12,1.56,569274062919.0,35570449681.0,36863414215.0,14593325272.0,0.0,6.25,6.48,2.56,628.0,2530323756958.0,217465971954.0,29955975820.0,62387687494.0,1027.0,24799.0,20319.0,-7.58,2.03,-16.63,5.05,2.4700000000000006,3.93,23.954540262792072,
