,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
13,306,277810,KOSDAQ,레인보우로보틱스,특수 목적용 기계 제조업,"협동로봇, 천문마운트시스템, 이족보행로봇 등",2021-02-03,12월,이정호,http://www.rainbow-robotics.com/new/index_ko.php,대전광역시,2022-08-16,16534547.0,3310417025.0,188582686.0,-1030021954.0,174058201.0,0.0,5.7,-31.11,5.26,3675370230.0,619559998.0,112657684.0,501065436.0,0.0,16.86,3.07,13.63,40.0,1511244566.0,-348218288.0,-2071487578.0,-312733580.0,0.0,-23.04,-137.07,-20.69,1303648105.0,-1218555256.0,-1496174834.0,-8102218598.0,0.0,-93.47,-114.77,-621.5,-72.0,8969574693.0,-1030713533.0,-2570734182.0,-7843364517.0,-474.0,5863.0,2896.0,0.5,-12.28,0.68,-16.38,28.74,110.33,119.05236911865924,-89.33612136502028,31150,515051139050,778.75,31150,-432.64,-65.72,11.2,67.74,8.99,2021-02-08,59.34,0.0,2022-08-16
14,1141,24880,KOSDAQ,케이피에프,기타 금속 가공제품 제조업,볼트류,1994-12-29,12월,"송무현, 김형노",http://www.kpf.co.kr,경기도,2022-08-16,17717234.0,207180144984.0,10319545997.0,815277502.0,7298468005.0,0.0,4.98,0.39,3.52,200959014855.0,9703308972.0,7526344751.0,6859944632.0,0.0,4.83,3.75,3.41,1644.0,97714576287.0,1615215302.0,-4975465757.0,943530157.0,0.0,1.65,-5.09,0.97,90048769562.0,379702994.0,-6920201945.0,1159758678.0,0.0,0.42,-7.68,1.29,212.0,522424050106.0,1240289620.0,-13316966374.0,-4303400917.0,-242.0,21473.0,10065.0,2.23,-0.69,7.66,-2.41,3.3300000000000005,4.41,112.02583366424868,13937.721744674422,9130,161758346420,5.55,10100,47.64,-41.74,11.33,150.31,10.62,2022-08-11,121.98,10.62,2022-08-11
15,719,39440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도,2022-08-11,15834957.0,118070566921.0,11375388767.0,26732055595.0,13982676387.0,0.0,9.63,22.64,11.84,79704222415.0,5158961355.0,45143236689.0,5065107494.0,0.0,6.47,56.64,6.35,3532.0,55933184341.0,2364540242.0,-15320231674.0,2067615533.0,0.0,4.23,-27.39,3.7,43716006395.0,1147197245.0,-10861304024.0,2944859117.0,0.0,2.62,-24.85,6.74,520.0,319513983576.0,25565657171.0,-59711097826.0,23199350976.0,1465.0,25597.0,12324.0,9.03,6.89,13.8,11.89,5.4,3.85,111.09215989058612,2230.395895446545,15200,240691346400,4.3,21650,41.63,14.78,10.08,41.67,45.39,2020-01-22,37.46,42.43,2022-06-02
16,425,90460,KOSDAQ,비에이치,전자부품 제조업,연성인쇄회로기판(FPCB),2007-01-26,12월,이경환,http://www.bhe.co.kr,인천광역시,2022-08-16,34471736.0,339065954561.0,24052463879.0,100703506144.0,33043214899.0,0.0,7.09,29.7,9.75,366235811066.0,22387093945.0,33659714721.0,29356802256.0,0.0,6.11,9.19,8.02,3832.0,162373028509.0,-1010779514.0,-6448009626.0,4619105656.0,0.0,-0.62,-3.97,2.84,138799235819.0,-15045837163.0,-8773296188.0,-9317189772.0,0.0,-10.84,-6.32,-6.71,532.0,1036962656916.0,71085420062.0,33141443920.0,81735535426.0,2371.0,26536.0,11835.0,7.94,10.3,14.44,20.03,7.71,16.95,108.81913558827677,2400.880344266664,28400,978997302400,7.41,29800,56.02,12.57,2.45,66.02,4.93,2022-08-02,56.84,4.93,2022-08-02
17,180,85670,KOSDAQ,뉴프렉스,전자부품 제조업,연성인쇄회로기판,2006-01-17,12월,"임우현, 임시연 (각자대표)",http://www.newflex.co.kr,경기도,2022-08-16,24206354.0,63302000622.0,4887332774.0,9206707810.0,5951025148.0,0.0,7.72,14.54,9.4,66238418244.0,6582313505.0,6049361634.0,7376537612.0,0.0,9.94,9.13,11.14,980.0,31327597290.0,-1530423958.0,-1163525208.0,-1019649379.0,0.0,-4.89,-3.71,-3.25,33222995198.0,-2046376120.0,2495064825.0,-1132650760.0,0.0,-6.16,7.51,-3.41,-168.0,171664202136.0,1536000753.0,7713322584.0,2402933266.0,99.0,5215.0,2161.0,6.81,1.46,18.79,4.59,12.61,16.1,102.06465256818936,69.85455212394356,5250,127083358500,5.36,7790,-46.37,78.69,4.64,369.28,48.38,2021-12-30,118.09,48.38,2021-12-30
18,1006,189300,KOSDAQ,인텔리안테크,통신 및 방송 장비 제조업,"위성통신 안테나, 해상용 위성방송 수신안테나",2016-10-18,12월,성상엽,http://www.intelliantech.com,경기도,2022-08-12,9183893.0,56984239966.0,4148767167.0,-10554718195.0,6665235766.0,0.0,7.28,-18.52,11.7,43025302214.0,1560052512.0,-10250780887.0,2898795402.0,0.0,3.63,-23.83,6.74,2900.0,30379209521.0,-768342888.0,-1996240426.0,-1165526686.0,0.0,-2.53,-6.57,-3.84,22349682546.0,-2341418005.0,-4252516054.0,-215172016.0,0.0,-10.48,-19.03,-0.96,-504.0,137999647178.0,2230007517.0,-9731417374.0,5992080320.0,652.0,36635.0,17639.0,4.54,2.29,7.92,3.7,9.81,14.11,87.57644081097287,45.34487803733149,69300,636443784900,23.9,93900,-186.31,144.02,2.25,255.87,35.5,2022-01-04,45.58,35.5,2022-01-04
19,1210,124560,KOSDAQ,태웅로직스,기타 운송관련 서비스업,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)",2019-12-10,12월,한재동,http://www.e-tgl.com,서울특별시,2022-08-12,38416171.0,368988463631.0,43895656641.0,55270904437.0,38103428881.0,0.0,11.9,14.98,10.33,398277526940.0,33470706624.0,17559740372.0,26941782117.0,0.0,8.4,4.41,6.76,3964.0,197064699924.0,13732523288.0,-4342640756.0,11322160612.0,0.0,6.97,-2.2,5.75,150194973745.0,10466646954.0,-14139989974.0,8781153752.0,0.0,6.97,-9.41,5.85,1176.0,939002259674.0,79291619959.0,-7030911860.0,63675699270.0,1657.0,8664.0,3168.0,20.54,19.33,45.75,52.31,4.930000000000001,1.4300000000000006,87.24229340582262,14731.6782531084,6000,230497026000,1.51,8130,6.91,4.91,18.34,297.56,35.5,2022-05-26,106.03,35.5,2022-05-26
20,624,54800,KOSDAQ,아이디스홀딩스,기타 전문 서비스업,비금융지주회사,2001-09-27,12월,김영달,http://www.idisholdings.co.kr,대전광역시,2022-08-16,10349304.0,233860825803.0,26640857467.0,-48738936120.0,12729252124.0,0.0,11.39,-20.84,5.44,194579866592.0,18717938765.0,-42478459009.0,7653611192.0,0.0,9.62,-21.83,3.93,4916.0,126982677496.0,5865505100.0,-1464693737.0,6081552729.0,0.0,4.62,-1.15,4.79,112556679716.0,-37899514.0,-8446298206.0,3048528427.0,0.0,-0.03,-7.5,2.71,2348.0,544386775822.0,19337282762.0,-49226833681.0,4396677525.0,424.0,135557.0,66062.0,2.51,0.47,3.63,0.64,6.7700000000000005,9.65,84.16750254015292,434.5202900754247,13000,134540952000,2.64,14150,6.03,33.37,1.99,29.22,20.77,2020-08-10,15.51,8.85,2021-08-30
21,961,54210,KOSDAQ,이랜텍,전자부품 제조업,Battery Pack,2002-05-09,12월,"이세용,이해성(각자대표이사)",http://www.elentec.co.kr,경기도,2022-08-16,29112722.0,277334122123.0,20857789242.0,2619377703.0,15111662522.0,15111662522.0,7.52,0.94,5.45,279735497003.0,25766639952.0,-8061599378.0,24408299743.0,24419404441.0,9.21,-2.88,8.73,2076.0,150945766493.0,3982836721.0,-26897172690.0,-135458635.0,-127693832.0,2.64,-17.82,-0.09,142505054674.0,200419014.0,-15850614705.0,4329061871.0,4333194002.0,0.14,-11.12,3.04,-16.0,763549475313.0,34203167303.0,10648354837.0,33929176692.0,1165.0,16859.0,7405.0,4.96,6.41,12.31,15.74,4.879999999999999,9.07,83.73097077609074,21357.899254415748,20750,604088981500,10.0,24700,-1543.75,21.2,5.73,423.86,19.04,2022-04-22,142.47,19.04,2022-04-22
22,1321,161580,KOSDAQ,필옵틱스,특수 목적용 기계 제조업,디스플레이 및 반도체 제조공정용 제작,2017-06-01,12월,한기수,http://www.philoptics.com/,경기도,2022-08-16,21988256.0,91962174882.0,7749351687.0,5161372010.0,6296057965.0,0.0,8.43,5.61,6.85,60080910719.0,1931027844.0,-1013019122.0,653934599.0,0.0,3.21,-1.69,1.09,1144.0,50773453221.0,-1453628919.0,-45907588701.0,-1705772831.0,0.0,-2.86,-90.42,-3.36,37896292913.0,-6630032296.0,-14073135006.0,5674687338.0,0.0,-17.5,-37.14,14.97,-308.0,230791827975.0,-10525310027.0,-67705504482.0,-4277874365.0,-194.0,9375.0,4478.0,4.26,-1.54,12.2,-4.34,11.29,20.71,81.12255331879665,5.723312779504938,8120,178544638720,7.1,12150,-39.45,-62.63,4.24,92.35,101.35,2021-01-25,51.93,49.63,2021-11-22
23,1022,43910,KOSDAQ,자연과환경,환경 정화 및 복원업,"스테인레스파이프, 다공성식생블록,조경원예자재",2005-11-18,12월,이병용,http://www.e-nne.co.kr,충청남도,2022-08-12,81342159.0,19085119998.0,582746964.0,-7735997444.0,417969016.0,0.0,3.05,-40.53,2.19,16923274626.0,303400697.0,-8128220229.0,342694594.0,0.0,1.79,-48.03,2.02,20.0,10566537672.0,-68045563.0,-2762440901.0,-4765090663.0,0.0,-0.64,-26.14,-45.1,8420321148.0,50423195.0,-4459660483.0,-570827090.0,0.0,0.6,-52.96,-6.78,-232.0,55056210219.0,-6194677125.0,-2687254936.0,-11245045790.0,-138.0,1821.0,678.0,0.69,-10.71,1.1,-20.37,3.69,1.19,80.61848251933247,-74.98081481421181,1690,137468248710,84.5,2254,-9.72,-16.33,16.34,174.51,65.68,2021-06-30,67.58,33.37,2021-11-08
24,631,68940,KOSDAQ,아이씨케이,전자부품 제조업,신용카드 및 전자화폐 등,2010-10-19,12월,강수향,http://www.cardnsoft.com,대구광역시,2022-08-16,36188014.0,11074822375.0,2664179002.0,3826223806.0,1878205348.0,0.0,24.06,34.55,16.96,10773304504.0,1892766096.0,2328652363.0,2490665504.0,0.0,17.57,21.62,23.12,204.0,6453715878.0,-621496821.0,370869590.0,-2950494120.0,0.0,-9.63,5.75,-45.72,6449227963.0,-1099194520.0,31134754.0,-1050234978.0,0.0,-17.04,0.48,-16.28,-324.0,27797305155.0,-9893029563.0,244408250.0,-12052605279.0,-333.0,738.0,217.0,8.24,-30.19,27.64,-152.79,33.69,34.61,71.60381064733325,-43.347351500262434,5030,182025710420,24.66,5030,-15.52,-15.11,29.57,191.67,4.37,2020-09-01,87.34,0.0,2022-08-16
25,246,109860,KOSDAQ,동일금속,금속 주조업,"크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등",2009-07-28,12월,오길봉,http://www.dongilmetal.co.kr,경상북도,2022-08-12,9100567.0,27452242346.0,2941843428.0,6486915347.0,2262114064.0,0.0,10.72,23.63,8.24,24089244169.0,2793975131.0,315904264.0,5514803163.0,0.0,11.6,1.31,22.89,992.0,16032166795.0,438347675.0,1798472687.0,3676630930.0,0.0,2.73,11.22,22.93,13995266804.0,352828629.0,1776435003.0,2401759134.0,0.0,2.52,12.69,17.16,1616.0,69383015106.0,1995504694.0,-114157796.0,15065863977.0,1655.0,32171.0,15582.0,2.67,9.27,3.08,10.62,7.99,9.08,71.23226508946759,296.6547782332727,20300,184741510100,20.46,20450,12.65,12.36,1.94,146.8,0.74,2022-08-03,60.4,0.74,2022-08-03
26,941,56080,KOSDAQ,유진로봇,특수 목적용 기계 제조업,"청소로봇, 완구류외",2001-11-13,12월,박성주,http://www.yujinrobot.com,인천광역시,2022-08-16,37515525.0,10050565847.0,1038749894.0,-1024962496.0,1495205151.0,1495205151.0,10.34,-10.2,14.88,11910980244.0,2076445128.0,-4014289007.0,2181440328.0,2181440328.0,17.43,-33.7,18.31,156.0,6342118587.0,-1578162945.0,-5586847315.0,-1549169971.0,-1597446110.0,-24.88,-88.09,-24.43,4994261796.0,-1766167186.0,-3933715166.0,-1650371002.0,-1573515939.0,-35.36,-78.76,-33.05,-164.0,27646299082.0,-6412514245.0,-9538935473.0,-2414527554.0,-64.0,2242.0,1043.0,4.93,-4.55,6.96,-6.17,35.22,52.79,58.47331942990678,96.99898180003504,5470,205209921750,35.06,7650,-46.65,-119.53,1.39,234.06,39.85,2022-03-28,135.31,39.85,2022-03-28
