,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2020_3,Quarter_Operating_Profit2020_3,Quarter_Cashflow2020_3,Quarter_Earn2020_3,Quarter_Continue_Earn2020_3,Quarter_Percent_Operating_Profit2020_3,Quarter_Percent_Cashflow2020_3,Quarter_Percent_Earn2020_3,Quarter_Revenue2019_12,Quarter_Operating_Profit2019_12,Quarter_Cashflow2019_12,Quarter_Earn2019_12,Quarter_Continue_Earn2019_12,Quarter_Percent_Operating_Profit2019_12,Quarter_Percent_Cashflow2019_12,Quarter_Percent_Earn2019_12,Quarter_Full_EPS,Last_Revenue2019_3,Last_Operating_Profit2019_3,Last_Cashflow2019_3,Last_Earn2019_3,Last_Continue_Earn2019_3,Last_Percent_Operating_Profit2019_3,Last_Percent_Cashflow2019_3,Last_Percent_Earn2019_3,Last_Revenue2018_12,Last_Operating_Profit2018_12,Last_Cashflow2018_12,Last_Earn2018_12,Last_Continue_Earn2018_12,Last_Percent_Operating_Profit2018_12,Last_Percent_Cashflow2018_12,Last_Percent_Earn2018_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
0,990,KOSPI,DB하이텍,반도체 제조업,반도체 제조,1975-12-12,12월,최창식,http://www.dbhitek.co.kr,경기도,2020-05-15,225803046210.0,64743306581.0,54780447177.0,55064822116.0,55064822116.0,28.67,24.26,24.39,212031662106.0,47842004372.0,60447812245.0,12503487246.0,12503487246.0,22.56,28.51,5.9,4956.0,159579694843.0,22372373933.0,12781876809.0,16123092350.0,16123092350.0,14.02,8.01,10.1,173033130204.0,25803216264.0,80376308935.0,17593694144.0,35401938828.0,14.91,46.45,10.17,1452.0,807416422918.0,181292187959.0,161078351164.0,104637012339.0,2356.0,15618.0,14516.0,19.66,9.61,31.73,16.23,14.650000000000002,7.649999999999999,41.49860759675773,
1,82740,KOSPI,HSD엔진,일반 목적용 기계 제조업,"대형선박용엔진,내연발전엔진",2011-01-04,12월,고영열,http://www.hsdengine.com,경상남도,2020-05-15,215900086667.0,10152168846.0,35086377865.0,5584025354.0,5584025354.0,4.7,16.25,2.59,238646258405.0,-3764018887.0,-2094168406.0,-17220584578.0,-17220584578.0,-1.58,-0.88,-7.22,476.0,101642304778.0,-13828585292.0,-18067240440.0,-12667609914.0,-12667609914.0,-13.61,-17.78,-12.46,116146864047.0,-13339264942.0,33721528066.0,-6164716904.0,-28928859045.0,-11.48,29.03,-5.31,-1084.0,674278133124.0,-21837810975.0,-64742927585.0,-41444357903.0,-886.0,3762.0,4033.0,2.75,-4.99,12.65,-21.98,18.31,9.9,112.41164015175949,
2,210980,KOSPI,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",2015-06-23,12월,함스테판윤성,http://www.skdnd.com,경기도,2020-05-15,97419919701.0,19854041702.0,-164196810772.0,14350042317.0,0.0,20.38,-168.55,14.73,236669507611.0,53357817611.0,96400200094.0,38391315716.0,0.0,22.55,40.73,16.22,2584.0,52335299521.0,-528294696.0,-31116994218.0,-4911602476.0,0.0,-1.01,-59.46,-9.38,126175279680.0,14221010028.0,1186406920.0,5338104333.0,0.0,11.27,0.94,4.23,-884.0,454720099303.0,82257926441.0,277141617353.0,44903285859.0,2023.0,17346.0,16289.0,3.77,3.21,14.9,12.42,21.39,11.280000000000001,86.14571922323555,
3,100840,KOSPI,SNT에너지,일반 목적용 기계 제조업,"공냉식 열교환장치,폐열회수장치 제조",2008-02-22,12월,신경인,http://www.hisnt.com,경상남도,2020-05-13,56058680378.0,6064238153.0,21267144569.0,10864515400.0,0.0,10.82,37.94,19.38,48804585320.0,1803667392.0,-4297494133.0,-1271453307.0,0.0,3.7,-8.81,-2.61,5788.0,33255804330.0,2048957356.0,954860810.0,3309795639.0,0.0,6.16,2.87,9.95,28759981216.0,-5152902900.0,-7386100821.0,-4827827614.0,0.0,-17.92,-25.68,-16.79,1760.0,213326726381.0,17473547723.0,-40064824091.0,15452272592.0,2058.0,32958.0,32629.0,12.61,4.63,17.56,6.31,4.66,21.62,68.5681086577406,
4,6090,KOSPI,사조오양,수산물 가공 및 저장 처리업,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대",1986-12-24,12월,정태식,http://www.sajooy.com,서울특별시,2020-05-15,79356917978.0,5053125767.0,8712494808.0,2852638128.0,0.0,6.37,10.98,3.59,87818802080.0,7119673832.0,12193643573.0,4309765782.0,0.0,8.11,13.89,4.91,1208.0,71562900761.0,1455827566.0,-320808570.0,590523878.0,0.0,2.03,-0.45,0.83,67969890762.0,-6963311308.0,-343333401.0,-8605559907.0,0.0,-10.24,-0.51,-12.66,248.0,313595839590.0,22613475410.0,27900743999.0,13214801065.0,1402.0,18630.0,17783.0,3.61,4.25,6.48,7.89,4.34,18.35,10.891142105921377,
5,1470,KOSPI,삼부토건,토목 건설업,"토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조",1976-06-26,12월,"이응근,이계연",http://www.sambu.co.kr,서울특별시,2020-05-15,83697557898.0,702074805.0,16538812811.0,436699715.0,456653581.0,0.84,19.76,0.52,85500231329.0,1861589843.0,15285801042.0,297138044.0,381569095.0,2.18,17.88,0.35,12.0,38969617850.0,-1466205644.0,-4045485719.0,-1078099306.0,-1061174445.0,-3.76,-10.38,-2.77,51790042008.0,-3003016545.0,7492934590.0,-3649162275.0,55953596956.0,-5.8,14.47,-7.05,-28.0,226287328070.0,4957492088.0,-10280054299.0,7421847571.0,53.0,1451.0,1458.0,0.36,1.76,0.83,3.7,4.6,7.98,114.77643999529239,
6,180,KOSPI,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",1976-06-02,12월,우인석,http://www.sce.kr,부산광역시,2020-05-15,40171334829.0,1263353668.0,7534049782.0,832332077.0,1091691550.0,3.14,18.75,2.07,32940782271.0,3423031761.0,4465922013.0,-3179655086.0,-5912296590.0,10.39,13.56,-9.65,44.0,35270702359.0,-875869422.0,-2943319526.0,-1704805513.0,-1194188391.0,-2.48,-8.34,-4.83,21304501590.0,-1610375633.0,-6692382027.0,-2319080346.0,-5912296590.0,-7.56,-31.41,-10.89,-96.0,151041606849.0,-2951399189.0,8739061531.0,-10875066038.0,-155.0,8166.0,7532.0,0.4,-1.55,0.54,-2.07,5.62,17.95,13.894343299771316,
7,11690,KOSPI,와이투솔루션,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매",1995-12-21,12월,강석환,http://www.yuyang.co.kr,경기도,2020-05-15,29484000303.0,-2254693244.0,-21737090444.0,-29635693635.0,0.0,-7.65,-73.73,-100.51,35311875219.0,-1077749841.0,-2850235849.0,-3098377764.0,0.0,-3.05,-8.07,-8.77,-804.0,22441793102.0,-3503497137.0,-1309077383.0,-3445616387.0,0.0,-15.61,-5.83,-15.35,21175114884.0,-10801068484.0,1953883725.0,-20282719479.0,0.0,-51.01,9.23,-95.79,-92.0,108289227485.0,-5099545226.0,-14839894860.0,-9501426298.0,-64.0,470.0,784.0,-72.31,-4.59,-170.84,-8.23,7.959999999999999,47.96,31.37987757481109,
8,49800,KOSPI,우진플라임,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매",2006-05-24,12월,김익환,http://www.woojinplaimm.com,충청북도,2020-05-15,52746021406.0,1478920451.0,5615596929.0,1639993350.0,0.0,2.8,10.65,3.11,54702967020.0,-243241451.0,9911675681.0,-3340894299.0,0.0,-0.44,18.12,-6.11,324.0,39211845635.0,-4550931502.0,436434132.0,-5132808489.0,0.0,-11.61,1.11,-13.09,43164892526.0,-3114113400.0,6783097089.0,-3327272159.0,0.0,-7.21,15.71,-7.71,-1024.0,181802338349.0,-8331188207.0,14256743123.0,-13606883522.0,-680.0,2533.0,2631.0,2.43,-5.08,12.79,-25.85,14.41,6.77,34.515528539466565,
9,93230,KOSPI,이아이디,기타 전문 도매업,"무선통신기기부품,전시용 핸드폰모형기(ADM) 제조",2007-11-01,12월,김성규,http://www.eid21.co.kr,경기도,2020-05-14,59975881967.0,4550539997.0,6701578973.0,3988706759.0,0.0,7.59,11.17,6.65,45866645519.0,3868166614.0,9207663760.0,3589645157.0,0.0,8.43,20.07,7.83,16.0,17623631891.0,-835522397.0,-1198192126.0,-993841108.0,0.0,-4.74,-6.8,-5.64,17839115377.0,-957329636.0,369791927.0,-3382499095.0,0.0,-5.37,2.07,-18.96,-4.0,141020916109.0,1484789114.0,-6709420867.0,465758861.0,0.0,196.0,165.0,5.82,0.23,8.16,0.34,12.33,13.8,240.3151083609977,
