,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2021_3,Quarter_Operating_Profit2021_3,Quarter_Cashflow2021_3,Quarter_Earn2021_3,Quarter_Continue_Earn2021_3,Quarter_Percent_Operating_Profit2021_3,Quarter_Percent_Cashflow2021_3,Quarter_Percent_Earn2021_3,Quarter_Revenue2020_12,Quarter_Operating_Profit2020_12,Quarter_Cashflow2020_12,Quarter_Earn2020_12,Quarter_Continue_Earn2020_12,Quarter_Percent_Operating_Profit2020_12,Quarter_Percent_Cashflow2020_12,Quarter_Percent_Earn2020_12,Quarter_Full_EPS,Last_Revenue2020_3,Last_Operating_Profit2020_3,Last_Cashflow2020_3,Last_Earn2020_3,Last_Continue_Earn2020_3,Last_Percent_Operating_Profit2020_3,Last_Percent_Cashflow2020_3,Last_Percent_Earn2020_3,Last_Revenue2019_12,Last_Operating_Profit2019_12,Last_Cashflow2019_12,Last_Earn2019_12,Last_Continue_Earn2019_12,Last_Percent_Operating_Profit2019_12,Last_Percent_Cashflow2019_12,Last_Percent_Earn2019_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
20,6490,KOSPI,인스코비,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발",1985-01-17,12월,"유인수, 구자갑 (각자 대표이사)",http://www.inscobee.com,서울특별시,2022-08-16,109851091.0,17299241677.0,68134406.0,-635265318.0,3837490201.0,0.0,0.39,-3.67,22.18,17047797732.0,228729423.0,258394718.0,7888842764.0,0.0,1.34,1.52,46.27,136.0,12450265494.0,-930025767.0,-1222135285.0,-1072179623.0,0.0,-7.47,-9.82,-8.61,16929729496.0,-1246263302.0,1955549783.0,-27838198593.0,0.0,-7.36,11.55,-164.43,-36.0,57817812934.0,-1005143899.0,-846831414.0,9306361420.0,84.0,500.0,393.0,16.86,12.21,27.17,21.55,7.859999999999999,8.700000000000001,38.946769330636414,,2105,231236546555,15.48,6390,-177.5,76.07,2.77,190.45,203.56,2021-09-27,192.45,203.56,2021-09-27
21,2220,KOSPI,한일철강,1차 철강 제조업,"강관류,철판류,금속관류,건축자재,자동차부품 제조,도매",1988-10-07,12월,엄정헌,http://www.hanilsteel.co.kr,서울특별시,2022-08-16,26699701.0,51375786551.0,4871178830.0,-783823470.0,3921649537.0,0.0,9.48,-1.53,7.63,38644240688.0,-750236582.0,3218401264.0,1423023107.0,0.0,-1.94,8.33,3.68,584.0,38283471254.0,-1889894124.0,4031080148.0,-3938201562.0,0.0,-4.94,10.53,-10.29,41308140733.0,-2615263919.0,7073953197.0,-1244397681.0,0.0,-6.33,17.12,-3.01,-588.0,157119678876.0,-4237473773.0,8871771312.0,-4851469701.0,-181.0,5958.0,5572.0,5.45,-1.64,9.8,-3.26,14.420000000000002,4.390000000000001,34.19834949170672,,4395,117345185895,7.53,6110,-10.39,-33.76,3.57,261.54,39.02,2022-05-06,111.57,39.02,2022-05-06
22,92220,KOSPI,KEC,반도체 제조업,반도체 제조,2006-10-16,12월,박남규 김학남,http://www.kec.co.kr,서울특별시,2022-08-16,144761051.0,60661497289.0,2737092187.0,856364981.0,16209898389.0,0.0,4.51,1.41,26.72,57283397508.0,-1286606236.0,5744174275.0,-44246834798.0,0.0,-2.25,10.03,-77.24,444.0,46131830206.0,234569.0,2055939833.0,1551769745.0,0.0,0.0,4.46,3.36,46307401266.0,-7923455791.0,10540129318.0,-22380890682.0,0.0,-17.11,22.76,-48.33,40.0,201046480872.0,-2337589190.0,14230533677.0,-45282067509.0,-312.0,976.0,1165.0,15.89,-12.29,45.47,-26.83,4.51,14.86,31.49596930821584,,2780,402435721780,6.26,4080,102.0,-13.08,2.9,379.44,46.76,2021-11-19,64.05,46.76,2021-11-19
23,10690,KOSPI,화신,자동차 신품 부품 제조업,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조",1994-01-14,12월,"정서진, 장의호",http://www.hwashin.co.kr,경상북도,2022-08-16,34922711.0,341176065284.0,9677810055.0,891053884.0,6867988882.0,0.0,2.84,0.26,2.01,350067621696.0,13251269297.0,39699188134.0,8353228243.0,0.0,3.79,11.34,2.39,784.0,260446962317.0,-12230992222.0,17124834622.0,-36026886707.0,0.0,-4.7,6.58,-13.83,306291494912.0,-4737778494.0,23123312466.0,-735215480.0,0.0,-1.55,7.55,-0.24,-4124.0,1085541981389.0,-11278093954.0,39627393805.0,-54232831427.0,-1552.0,7681.0,7320.0,3.25,-6.59,10.21,-21.21,7.54,5.34,30.99636956745977,,10150,354465516650,12.95,10500,-2.55,-6.77,2.67,350.62,7.88,2021-07-01,45.63,3.45,2021-10-14
24,9470,KOSPI,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도,2022-08-12,6614336.0,58635232532.0,5312042905.0,1469638576.0,5487960114.0,0.0,9.06,2.51,9.36,52698866998.0,2426406349.0,5952090312.0,2166160146.0,0.0,4.6,11.29,4.11,3316.0,44892047810.0,815447246.0,1084879953.0,57822211.0,0.0,1.82,2.42,0.13,42854507240.0,-1864952154.0,4095796338.0,-910977878.0,0.0,-4.35,9.56,-2.13,32.0,199302909242.0,5839464837.0,12762532774.0,4211940679.0,636.0,11350.0,10234.0,15.03,3.07,29.22,6.22,7.24,8.95,30.613851210722924,,20400,134932454400,6.15,35000,1093.75,55.03,7.65,144.86,83.82,2021-06-30,82.29,71.57,2021-08-12
25,5690,KOSPI,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품",1988-05-20,12월,김현수,http://www.pharmicell.com,서울특별시,2022-08-16,59953760.0,12156069907.0,1405251431.0,-689977737.0,1894064396.0,0.0,11.56,-5.68,15.58,8971947515.0,1340048606.0,48177533.0,686083381.0,0.0,14.94,0.54,7.65,124.0,9510572639.0,753624716.0,2232926041.0,856674222.0,0.0,7.92,23.48,9.01,10132912185.0,460826984.0,865565247.0,2355859843.0,0.0,4.55,8.54,23.25,56.0,37752047601.0,7233378525.0,8978054533.0,5241801250.0,87.0,1001.0,952.0,9.96,7.52,12.38,9.18,3.640000000000001,10.39,27.81638255042195,,14300,857338768000,115.32,17800,317.86,204.6,6.92,189.23,72.73,2020-05-04,57.52,24.48,2021-08-17
26,308170,KOSPI,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",2019-11-25,12월,"이동옥, 강태룡",http://www.centralmotek.co.kr,울산광역시,2022-08-16,8609184.0,89127868858.0,3583635305.0,-1766651050.0,2663286389.0,0.0,4.02,-1.98,2.99,93737892949.0,2891457406.0,12229508693.0,7265960083.0,0.0,3.08,13.05,7.75,1236.0,69971628604.0,2052728268.0,9523520400.0,1119324615.0,0.0,2.93,13.61,1.6,73585454513.0,1531289260.0,1382568413.0,72847950.0,0.0,2.08,1.88,0.1,520.0,316826531025.0,6277958017.0,27270858562.0,6930364249.0,804.0,13128.0,12171.0,3.41,2.54,9.41,6.61,1.0899999999999994,1.0,27.37715362095333,,19450,167448628800,15.74,30200,58.08,37.56,5.14,136.4,120.57,2020-02-12,87.73,55.27,2021-10-14
27,13570,KOSPI,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",1989-05-30,12월,김지현,http://www.dy.co.kr,인천광역시,2022-08-12,26321271.0,247997884437.0,19336590794.0,-12860696315.0,6278076528.0,0.0,7.8,-5.19,2.53,231703446338.0,13021771708.0,6748880299.0,-20186716304.0,0.0,5.62,2.91,-8.71,952.0,196127387970.0,10072020037.0,16690857818.0,3391797233.0,0.0,5.14,8.51,1.73,206802534846.0,1243321846.0,3212649157.0,-789513299.0,0.0,0.6,1.55,-0.38,512.0,789428571859.0,41721199991.0,61145644609.0,-11703381771.0,-444.0,17504.0,17749.0,2.99,-1.47,5.44,-2.51,2.66,5.0200000000000005,26.44734985964031,,7400,194777405400,7.77,11900,23.24,-26.8,2.08,184.96,60.81,2022-02-09,115.58,60.81,2022-02-09
28,134790,KOSPI,시디즈,가구 제조업,의자,2011-01-25,12월,대표이사 이상배,http://www.sidiz.com,경기도,2022-08-16,2000118.0,69793422960.0,5845819067.0,-1501802312.0,5106094901.0,0.0,8.38,-2.15,7.32,61250991999.0,5090596781.0,6670984012.0,4835490070.0,0.0,8.31,10.89,7.89,10208.0,55403119015.0,4279155736.0,1274991720.0,3724787291.0,0.0,7.72,2.3,6.72,46882837529.0,1605634045.0,7058060685.0,1624545680.0,0.0,3.42,15.05,3.47,7448.0,227490312481.0,19746412584.0,20685028878.0,17344870141.0,8671.0,29061.0,24391.0,18.09,18.11,35.13,35.55,0.660000000000001,4.890000000000001,25.9738155555898,,51300,102606053400,5.03,74700,10.03,8.61,8.32,110.0,63.74,2021-05-14,46.26,45.61,2021-09-03
29,60980,KOSPI,한라홀딩스,기타 금융업,지주회사 및 경영컨설팅 서비스업,2010-05-19,12월,"홍석화, 최경선",http://www.hallaholdings.com,경기도,2022-08-16,10470421.0,225051123003.0,34480723196.0,14478113993.0,31392807698.0,31397253421.0,15.32,6.43,13.95,237578832114.0,47701679234.0,-3857083001.0,26676125055.0,26700291511.0,20.08,-1.62,11.23,11992.0,179504313620.0,17381006394.0,12967457816.0,11474978461.0,11493331231.0,9.68,7.22,6.39,200261731877.0,18159067315.0,6171673760.0,12674390921.0,14535375727.0,9.07,3.08,6.33,4380.0,735797639327.0,90746195580.0,23206999428.0,44049666343.0,4207.0,87903.0,84705.0,5.92,2.25,13.64,4.97,5.640000000000001,11.009999999999998,25.373657303534163,,39900,417769797900,3.33,57600,13.15,13.69,4.08,88.54,44.36,2021-09-17,48.55,44.36,2021-09-17
30,55490,KOSPI,테이팩스,플라스틱제품 제조업,"OCA, 2차전지용 테이프, 산업용 랩 등",2017-10-31,12월,김상구,http://tapex.co.kr,경기도,2022-08-16,4718118.0,33336970689.0,4639039291.0,46246030.0,4457507665.0,0.0,13.92,0.14,13.37,32019725373.0,2902672248.0,3489857261.0,2444274454.0,0.0,9.07,10.9,7.63,3776.0,27033922335.0,2514237182.0,4072551389.0,2061001150.0,0.0,9.3,15.06,7.62,28426903339.0,2277503002.0,4849150587.0,3142186569.0,0.0,8.01,17.06,11.05,1744.0,118772574550.0,13842082511.0,15192383216.0,13828229758.0,2930.0,25194.0,24250.0,10.41,8.5,14.99,12.09,4.619999999999999,1.0600000000000005,23.31533055356764,,81200,383111181600,21.5,89800,51.49,30.65,2.72,320.61,10.59,2021-11-24,27.06,10.59,2021-11-24
31,2310,KOSPI,아세아제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",1988-12-15,12월,"유승환, 이현탁",http://www.asiapaper.co.kr,서울특별시,2022-08-16,8956330.0,218605179326.0,36861363154.0,31817774589.0,32485547546.0,0.0,16.86,14.55,14.86,209764803914.0,23815116687.0,34013589665.0,18392573861.0,0.0,11.35,16.22,8.77,14508.0,178368556675.0,17857190936.0,22249288300.0,15536464434.0,0.0,10.01,12.47,8.71,176129530217.0,13588513761.0,29133943088.0,10683685050.0,0.0,7.72,16.54,6.07,6936.0,731631749310.0,65707649110.0,105972261300.0,54245095687.0,6056.0,75683.0,70732.0,13.77,6.15,19.17,8.56,6.85,3.63,22.55813659148117,,40100,359148833000,2.76,54900,7.92,9.07,9.9,98.63,45.14,2021-05-25,48.78,36.91,2022-01-05
32,268280,KOSPI,미원에스씨,기초 화학물질 제조업,에너지경화수지,2017-05-22,12월,"김형웅, 배원",http://www.miramer.co.kr,전라북도,2022-08-16,5099929.0,116342375530.0,17858937227.0,5334054026.0,16628667975.0,0.0,15.35,4.58,14.29,98864747384.0,10916830145.0,15406003104.0,3678761409.0,0.0,11.04,15.58,3.72,13040.0,95141465445.0,10340661637.0,13422384933.0,11152886621.0,0.0,10.87,14.11,11.72,90658763356.0,8278151258.0,20571123436.0,4409243615.0,0.0,9.13,22.69,4.86,8744.0,371989561446.0,49208180724.0,70382676860.0,34665653172.0,6797.0,52465.0,51194.0,18.97,10.6,24.85,13.28,4.48,1.9099999999999984,22.28356477991813,,194500,991936190500,14.92,239000,27.33,35.16,1.1,229.2,22.88,2021-10-15,23.83,22.88,2021-10-15
33,138490,KOSPI,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업,엔지니어링플라스틱,2011-06-15,12월,방민수,http://www.kolonplastics.com,경상북도,2022-08-16,38001365.0,95375216835.0,6826771634.0,8469711085.0,5143336571.0,0.0,7.16,8.88,5.39,86637724644.0,5695403371.0,19772945894.0,6392151087.0,0.0,6.57,22.82,7.38,540.0,78375100906.0,1394255937.0,6970309526.0,-1675337019.0,0.0,1.78,8.89,-2.14,79885645436.0,-831765362.0,9186494867.0,589080853.0,0.0,-1.04,11.5,0.74,-176.0,295182526345.0,3855510663.0,39884107706.0,2993437888.0,78.0,5529.0,5216.0,6.17,0.94,9.77,1.51,5.38,7.61,21.69071010114458,,11700,444615970500,21.67,21050,-119.6,269.87,2.39,421.69,79.91,2021-10-01,104.63,79.91,2021-10-01
34,25540,KOSPI,한국단자,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",1996-10-16,12월,"이창원,이원준",http://www.ket.com,인천광역시,2022-08-16,10416140.0,235902059406.0,30847814265.0,19653307643.0,28128993759.0,0.0,13.08,8.33,11.92,245805113307.0,33263189865.0,46030251275.0,17611945319.0,0.0,13.53,18.73,7.17,10800.0,194265765375.0,17511234647.0,24566205386.0,17266140025.0,0.0,9.01,12.65,8.89,211600828706.0,11928034015.0,26994974492.0,9074438367.0,0.0,5.64,12.76,4.29,6628.0,802497228350.0,78967747809.0,108196142975.0,57801438744.0,5549.0,78437.0,73367.0,10.26,5.87,13.77,7.56,4.07,7.89,21.432646123019968,-40.01937600607696,61800,643717452000,5.72,83900,12.66,15.12,7.11,179.22,73.95,2021-06-25,47.52,35.76,2021-08-18
35,6110,KOSPI,삼아알미늄,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도,2022-08-16,10999818.0,60587819752.0,2754388529.0,5357286195.0,2413819232.0,0.0,4.55,8.84,3.98,53375967677.0,2280255316.0,1243573835.0,533846347.0,0.0,4.27,2.33,1.0,876.0,49949691771.0,1674922347.0,2414562350.0,1169733450.0,0.0,3.35,4.83,2.34,46161593667.0,926585958.0,-1152749258.0,806660875.0,0.0,2.01,-2.5,1.75,424.0,197013476791.0,7380512541.0,11375683521.0,3511621075.0,319.0,10172.0,10036.0,4.51,1.69,8.61,3.18,1.1999999999999995,2.26,21.29768493822084,,25250,277745404500,28.82,41800,98.58,131.03,22.65,888.18,65.54,2021-09-08,115.05,65.54,2021-09-08
36,4090,KOSPI,한국석유,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",1977-06-25,12월,김득보,http://www.koreapetroleum.com,서울특별시,2022-08-12,12693886.0,130232696508.0,3272853865.0,8081555011.0,1832591434.0,0.0,2.51,6.21,1.41,131963529827.0,4632128981.0,-18174278.0,2408214416.0,0.0,3.51,-0.01,1.82,576.0,107897730792.0,2035963365.0,11739165559.0,1092910903.0,0.0,1.89,10.88,1.01,127732328562.0,-219308258.0,7306931110.0,-10724779313.0,0.0,-0.17,5.72,-8.4,344.0,484013218472.0,17445000515.0,17089364113.0,6514517629.0,513.0,11721.0,11345.0,2.21,2.06,4.91,4.52,0.6199999999999999,3.68,20.7001255281784,,11700,148518466200,20.31,24800,72.09,48.34,5.76,447.67,134.19,2021-04-19,122.42,111.97,2022-03-07
