,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2018_3,Quarter_Operating_Profit2018_3,Quarter_Cashflow2018_3,Quarter_Earn2018_3,Quarter_Continue_Earn2018_3,Quarter_Percent_Operating_Profit2018_3,Quarter_Percent_Cashflow2018_3,Quarter_Percent_Earn2018_3,Quarter_Revenue2017_12,Quarter_Operating_Profit2017_12,Quarter_Cashflow2017_12,Quarter_Earn2017_12,Quarter_Continue_Earn2017_12,Quarter_Percent_Operating_Profit2017_12,Quarter_Percent_Cashflow2017_12,Quarter_Percent_Earn2017_12,Quarter_Full_EPS,Last_Revenue2017_3,Last_Operating_Profit2017_3,Last_Cashflow2017_3,Last_Earn2017_3,Last_Continue_Earn2017_3,Last_Percent_Operating_Profit2017_3,Last_Percent_Cashflow2017_3,Last_Percent_Earn2017_3,Last_Revenue2016_12,Last_Operating_Profit2016_12,Last_Cashflow2016_12,Last_Earn2016_12,Last_Continue_Earn2016_12,Last_Percent_Operating_Profit2016_12,Last_Percent_Cashflow2016_12,Last_Percent_Earn2016_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
10,4870,KOSPI,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",1977-06-30,12월,황정현,http://www.twayholdings.com,서울특별시,2018-05-15,206079646005.0,44810124573.0,32035984141.0,40023550455.0,0.0,21.74,15.55,19.42,163592147622.0,-77365260.0,34475101014.0,-14102461392.0,-43845665227.0,-0.05,21.07,-8.62,2064.0,143297840105.0,15032777522.0,34321864961.0,11134151296.0,0.0,10.49,23.95,7.77,105873913849.0,-5455805721.0,-755782020.0,-10406518756.0,-16693268511.0,-5.15,-0.71,-9.83,572.0,612787406772.0,45530105367.0,115898985976.0,29743203835.0,383.0,1711.0,1193.0,43.07,10.03,120.58,32.16,11.249999999999998,5.1000000000000005,43.812108998989295,
11,6840,KOSPI,AK홀딩스,기타 금융업,지주사업,1999-08-11,12월,"채형석, 이석주(각자 대표이사)",http://www.aekyunggroup.co.kr,서울특별시,2018-05-15,916581626996.0,97492598230.0,87092804426.0,70614284027.0,0.0,10.64,9.5,7.7,910651828911.0,55942037393.0,127705005055.0,26130010299.0,0.0,6.14,14.02,2.87,21312.0,820740707452.0,66723415561.0,28746815511.0,43407295013.0,0.0,8.13,3.5,5.29,787565671300.0,44896723153.0,185421108254.0,14790881151.0,0.0,5.7,23.54,1.88,13100.0,3392454610505.0,265641267071.0,280933528090.0,185414017343.0,13992.0,102071.0,86941.0,8.82,6.3,20.88,16.09,2.51,0.4399999999999995,11.677368829619693,
12,7700,KOSPI,F&F홀딩스,봉제의복 제조업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,박의헌,http://www.fnf.co.kr,서울특별시,2018-05-15,132996765267.0,17975390264.0,33648093976.0,48634705248.0,0.0,13.52,25.3,36.57,242691426849.0,54131494572.0,23119136162.0,41078213144.0,0.0,22.3,9.53,16.93,4972.0,112473617921.0,14702892474.0,22336262573.0,11957452498.0,0.0,13.07,19.86,10.63,170564905447.0,29583826954.0,25125136641.0,22153082402.0,0.0,17.34,14.73,12.99,1220.0,560518176995.0,98114788006.0,66641827010.0,74887835979.0,1914.0,9598.0,7566.0,41.99,18.72,51.8,25.3,0.4499999999999993,4.960000000000001,18.2470767148392,
13,660,KOSPI,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,"박정호, 이석희 (각자대표)",http://www.skhynix.com,경기도,2018-05-15,8719691000000.0,4367338000000.0,4523576000000.0,3121329000000.0,0.0,50.09,51.88,35.8,9027553000000.0,4465834000000.0,4786534000000.0,3218793000000.0,0.0,49.47,53.02,35.66,17148.0,6289518000000.0,2467599000000.0,2820020000000.0,1897969000000.0,0.0,39.23,44.84,30.18,5357686000000.0,1536139000000.0,1979763000000.0,1626665000000.0,0.0,28.67,36.95,30.36,10428.0,30109434000000.0,13721326000000.0,14690614000000.0,10641512000000.0,14617.0,53978.0,46458.0,23.2,23.43,31.77,31.46,10.860000000000007,20.799999999999997,38.63846164364265,
14,7690,KOSPI,국도화학,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매",1989-08-05,12월,"이시창, 허연진",http://www.kukdo.com,서울특별시,2018-05-15,319840194146.0,19723718945.0,-9211253510.0,13930578226.0,0.0,6.17,-2.88,4.36,297617107182.0,15335356238.0,-11935984571.0,10037148089.0,0.0,5.15,-4.01,3.37,6180.0,243514420040.0,5964283677.0,4660312909.0,5579423101.0,0.0,2.45,1.91,2.29,221689373815.0,4951809744.0,24341060294.0,4308874326.0,0.0,2.23,10.98,1.94,2476.0,1075981116895.0,56506333042.0,30128856153.0,41082659615.0,4559.0,52084.0,51922.0,6.3,5.21,11.87,8.78,3.7199999999999998,2.9200000000000004,31.34343095306743,
15,58730,KOSPI,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업","데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업",2004-08-02,12월,한상원,http://www.dasco.kr,전라남도,2018-05-15,66723032035.0,7787650753.0,2756213760.0,5478826012.0,0.0,11.67,4.13,8.21,72573065094.0,7391030586.0,1862202260.0,6779109784.0,0.0,10.18,2.57,9.34,1296.0,39335810912.0,2845466738.0,3950802920.0,3158235593.0,0.0,7.23,10.04,8.03,54617971530.0,5203478658.0,4353306918.0,3356520029.0,0.0,9.53,7.97,6.15,748.0,223185014161.0,21053049953.0,-13774176041.0,18648646457.0,1104.0,7278.0,7158.0,9.0,8.26,17.81,15.43,4.4399999999999995,0.6500000000000004,69.62414270362761,
16,5960,KOSPI,동부건설,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",1978-10-30,12월,허상희,http://dbcon.dongbu.co.kr,서울특별시,2018-05-15,145544496773.0,5169020297.0,56514286230.0,20758803596.0,0.0,3.55,38.83,14.26,191442292142.0,2990812501.0,9284951033.0,7545266512.0,0.0,1.56,4.85,3.94,3616.0,127824135308.0,1061681902.0,-5586949318.0,3392667918.0,0.0,0.83,-4.37,2.65,165975674145.0,2185273040.0,5370162254.0,19505191581.0,0.0,1.32,3.24,11.75,588.0,701488711312.0,25565868422.0,-8517043622.0,96280348352.0,4194.0,14100.0,13245.0,11.94,15.24,25.65,31.66,2.7199999999999998,0.24,13.863079474233652,
17,4890,KOSPI,동일산업,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",2005-06-30,12월,"오순택, 오승민",http://www.dongil.co.kr,경상북도,2018-05-15,102686350824.0,7823479684.0,-894647869.0,7714557850.0,0.0,7.62,-0.87,7.51,97171429684.0,5640231858.0,4259156159.0,4747207036.0,0.0,5.8,4.38,4.89,12724.0,92285652776.0,6450663525.0,4904157452.0,6565286900.0,0.0,6.99,5.31,7.11,87496947625.0,3166481814.0,4182077274.0,2680056874.0,0.0,3.62,4.78,3.06,10828.0,379063819991.0,23461975207.0,24225463334.0,23346834729.0,9626.0,144881.0,142149.0,7.54,5.88,8.78,6.77,0.6299999999999999,2.1799999999999997,11.27011375565068,
18,210540,KOSPI,디와이파워,특수 목적용 기계 제조업,유공압기기 등,2015-01-15,12월,박치웅,http://power.dy.co.kr,경상남도,2018-05-14,96046513063.0,9911038970.0,-6071618283.0,6853883122.0,0.0,10.32,-6.32,7.14,81826042957.0,7372038575.0,-11973669273.0,7991907431.0,0.0,9.01,-14.63,9.77,2480.0,75720163995.0,7897071855.0,-4367189534.0,6765708254.0,0.0,10.43,-5.77,8.94,58582477535.0,3200991017.0,-1360052226.0,1913570972.0,0.0,5.46,-2.32,3.27,2448.0,324494444321.0,33602276185.0,10756207486.0,30535097633.0,2765.0,12671.0,11606.0,10.38,11.97,19.57,23.83,-0.10999999999999943,3.55,26.84403730206158,
19,26890,KOSPI,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",1997-11-25,12월,"도용환, 이태고",http://www.dpc.co.kr,경기도,2018-05-14,42867842722.0,5773452604.0,859149219.0,4626837867.0,4626837867.0,13.47,2.0,10.79,41831780872.0,4099076251.0,-5082360116.0,1860097865.0,2148344222.0,9.8,-12.15,4.45,444.0,35637815019.0,2584690824.0,-1622179804.0,1873901580.0,2342517979.0,7.25,-4.55,5.26,34551389224.0,697156133.0,-3120394106.0,1583314116.0,-2958757815.0,2.02,-9.03,4.58,176.0,154801276443.0,12204401725.0,-9782637231.0,6982984718.0,167.0,3388.0,3327.0,9.59,3.68,13.1,5.04,6.220000000000001,7.780000000000001,20.28751678279202,
20,5930,KOSPI,삼성전자,통신 및 방송 장비 제조업,"IMT2000 서비스용 동기식 기지국,교환국장비,데이터단말기,동영상휴대폰,핵심칩,반도체제품,사무,계산 및 회계용기계",1975-06-11,12월,"김기남, 김현석, 고동진",http://www.sec.co.kr,경기도,2018-05-15,60563714000000.0,15642170000000.0,15616352000000.0,11688544000000.0,11688544000000.0,25.83,25.78,19.3,65978412000000.0,15146971000000.0,21691546000000.0,11412953000000.0,12255131000000.0,22.96,32.88,17.3,7704.0,50547526000000.0,9898361000000.0,10597271000000.0,7488532000000.0,7684354000000.0,19.58,20.96,14.81,53331740000000.0,9220821000000.0,10985912000000.0,6917181000000.0,26548696000000.0,17.29,20.6,12.97,4936.0,239575376000000.0,53645038000000.0,62162041000000.0,41344569000000.0,6815.0,37428.0,35356.0,14.71,13.7,20.58,19.28,6.25,5.670000000000002,19.81538720609195,
21,1820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도,2018-05-15,55727567865.0,13130985951.0,6859029230.0,10062869588.0,0.0,23.56,12.31,18.06,52662757972.0,5239496727.0,3155648132.0,3366036793.0,0.0,9.95,5.99,6.39,3872.0,46776602334.0,4274921530.0,616552447.0,3371364132.0,0.0,9.14,1.32,7.21,45959087449.0,2374450387.0,5560646860.0,1059060983.0,0.0,5.17,12.1,2.3,1296.0,199316582434.0,22049380992.0,20710309716.0,15519396634.0,1492.0,8013.0,6638.0,25.15,11.27,48.32,22.49,14.419999999999998,4.779999999999999,19.13556155080958,
22,16590,KOSPI,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",1995-12-21,12월,"권혁홍, 권택환, 이상천 (각자 대표이사)",http://www.dygroup.co.kr,경기도,2018-05-15,173961127806.0,21065445823.0,16719096557.0,15233214189.0,15233214189.0,12.11,9.61,8.76,145344022808.0,18772489617.0,22943820009.0,23777600144.0,23604615951.0,12.92,15.79,16.36,15116.0,84232685844.0,3207027976.0,8043483832.0,2115268091.0,1796994073.0,3.81,9.55,2.51,82651100550.0,4698759910.0,-17640248465.0,1875853167.0,12979806286.0,5.69,-21.34,2.27,2096.0,512805673153.0,28760715467.0,19125410860.0,27336770943.0,6782.0,136539.0,103110.0,6.64,3.77,11.07,6.58,8.299999999999999,7.2299999999999995,106.52449350621231,
23,4170,KOSPI,신세계,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,차정호,http://www.shinsegae.com,서울특별시,2018-05-15,1095346797882.0,113256839752.0,99144786466.0,84171761366.0,0.0,10.34,9.05,7.68,1093028372873.0,152453297701.0,222445551571.0,57503222774.0,0.0,13.95,20.35,5.26,34200.0,916552064458.0,77635597443.0,71035051510.0,24937913689.0,0.0,8.47,7.75,2.72,920858912217.0,105572745650.0,260460285471.0,94380142858.0,0.0,11.46,28.28,10.25,10132.0,3871416070963.0,345695650612.0,357355145859.0,182266248137.0,18514.0,515628.0,499718.0,3.2,1.8,6.63,3.7,1.8699999999999992,2.4899999999999984,19.507318826424736,
24,36570,KOSPI,엔씨소프트,소프트웨어 개발 및 공급업,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급",2003-05-22,12월,김택진,http://www.ncsoft.net,서울특별시,2018-05-15,475168605138.0,203837578795.0,198611087568.0,119165079393.0,0.0,42.9,41.8,25.08,533330356754.0,189223211385.0,182484220113.0,120765255166.0,0.0,35.48,34.22,22.64,21728.0,239502784411.0,30438014468.0,72500229703.0,17393881300.0,0.0,12.71,30.27,7.26,284624088701.0,101716176694.0,4239913811.0,66804074942.0,0.0,35.74,1.49,23.47,3172.0,1758721721721.0,585018961722.0,595173210397.0,444043111896.0,20244.0,128160.0,124430.0,12.39,12.59,16.95,16.27,30.189999999999998,-0.2600000000000051,98.39794610595611,
25,89590,KOSPI,제주항공,항공 여객 운송업,"여객운송서비스, 화물운송서비스",2015-11-06,12월,김이배,http://www.jejuair.net,제주특별자치도,2018-05-15,308579150614.0,46431608928.0,50093688907.0,36938467904.0,0.0,15.05,16.23,11.97,261579992332.0,17528385121.0,23431065012.0,13188906141.0,0.0,6.7,8.96,5.04,3836.0,240198838693.0,27223205266.0,56589551182.0,17036133736.0,0.0,11.33,23.56,7.09,190686871287.0,4002896280.0,14367231561.0,7862874239.0,0.0,2.1,7.53,4.12,1768.0,996357340926.0,101318496504.0,144580400980.0,77796714609.0,2020.0,9513.0,8609.0,16.16,9.72,40.32,23.47,3.7200000000000006,4.6,28.46821087607231,
26,1630,KOSPI,종근당홀딩스,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매",1976-06-30,12월,김태영,http://www.ckd-holdings.com,서울특별시,2018-05-15,127351074101.0,13895686298.0,28094853062.0,23404569198.0,0.0,10.91,22.06,18.38,114758433574.0,9205687858.0,11030973387.0,1044531820.0,0.0,8.02,9.61,0.91,18684.0,104952893659.0,9054822042.0,7029464866.0,17316460894.0,0.0,8.63,6.7,16.5,96131244057.0,4948147356.0,10595337999.0,5316005334.0,0.0,5.15,11.02,5.53,13824.0,450735117692.0,43495867454.0,57767652914.0,48009132928.0,9582.0,135233.0,127782.0,10.78,5.86,13.82,7.5,2.2799999999999994,2.869999999999999,21.341174751001535,
27,29460,KOSPI,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,1997-11-25,12월,"고상걸, 이수희(각자대표이사)",http://www.kct.co.kr,경기도,2018-05-15,146617230461.0,14278916107.0,35680313623.0,16044459426.0,16044459426.0,9.74,24.34,10.94,166235248101.0,25292323289.0,23415641329.0,11764466732.0,23392129963.0,15.21,14.09,7.08,4732.0,110283709239.0,6998922723.0,-14894561624.0,18406084311.0,12312447323.0,6.35,-13.51,16.69,79345819104.0,7789261945.0,7228923955.0,14103470163.0,43712735880.0,9.82,9.11,17.77,5432.0,572952988895.0,55523700289.0,56151730437.0,73366541536.0,5413.0,25449.0,18273.0,25.46,19.51,18.59,29.62,3.3900000000000006,5.390000000000001,32.94550162731673,
28,53690,KOSPI,한미글로벌,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",2009-06-23,12월,"윤요현, 박서영",http://www.hanmiparsons.com,서울특별시,2018-05-15,61422386336.0,3778967314.0,454405036.0,3062786414.0,0.0,6.15,0.74,4.99,60744981361.0,3135067905.0,-1737203342.0,1570028464.0,0.0,5.16,-2.86,2.58,1116.0,44723228626.0,2757341742.0,4973793563.0,3056666656.0,0.0,6.17,11.12,6.83,50716389570.0,2153389915.0,4443712756.0,1577827048.0,0.0,4.25,8.76,3.11,1116.0,200835861986.0,10821056984.0,15851486817.0,8952670229.0,817.0,9725.0,9525.0,7.43,5.33,11.48,8.58,-0.019999999999999574,0.9100000000000001,37.33889127202209,
29,10060,KOSPI,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"백우석, 이우현, 김택중(3인, 각자 대표이사)",http://www.oci.co.kr,서울특별시,2018-05-14,856957252000.0,106324223000.0,106989781000.0,73494173000.0,73238551000.0,12.41,12.48,8.58,851894350000.0,104951513000.0,-272461676000.0,67450767000.0,76142366000.0,12.32,-31.98,7.92,12324.0,1138309619000.0,70740978000.0,46350072000.0,33998141000.0,27505007000.0,6.21,4.07,2.99,647810795000.0,9280897000.0,47965007000.0,-50253954000.0,166599128000.0,1.43,7.4,-7.76,5700.0,3631633189000.0,284447725000.0,480277151000.0,234900884000.0,9850.0,145088.0,143232.0,4.97,3.86,8.49,6.88,6.2,10.89,-24.716681850335835,
30,660,KOSPI,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,"박정호, 이석희 (각자대표)",http://www.skhynix.com,경기도,2018-05-15,8719691000000.0,4367338000000.0,4523576000000.0,3121329000000.0,0.0,50.09,51.88,35.8,9027553000000.0,4465834000000.0,4786534000000.0,3218793000000.0,0.0,49.47,53.02,35.66,17148.0,6289518000000.0,2467599000000.0,2820020000000.0,1897969000000.0,0.0,39.23,44.84,30.18,5357686000000.0,1536139000000.0,1979763000000.0,1626665000000.0,0.0,28.67,36.95,30.36,10428.0,30109434000000.0,13721326000000.0,14690614000000.0,10641512000000.0,14617.0,53978.0,46458.0,23.2,23.43,31.77,31.46,10.860000000000007,20.799999999999997,38.63846164364265,
31,12320,KOSPI,경동인베스트,기타 금융업,지주회사,1997-03-07,12월,정승진,http://www.kdinvest.co.kr,경기도,2018-05-15,60892556171.0,27683614531.0,20185140427.0,27433344321.0,27433344321.0,45.46,33.15,45.05,103403284260.0,41751150150.0,6378697781.0,14058492267.0,16744888699.0,40.38,6.17,13.6,46396.0,26366989153.0,-571238651.0,76086931015.0,9179681445.0,-835122194.0,-2.17,288.57,34.82,55976052938.0,-3114563272.0,18971672157.0,-1133297692.0,42506497976.0,-5.56,33.89,-2.02,15524.0,195069859267.0,36380461912.0,60158090480.0,49244463136.0,20822.0,198410.0,169306.0,16.5,8.22,23.38,12.3,47.63,45.940000000000005,130.9423947408562,
