,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2018_6,Quarter_Operating_Profit2018_6,Quarter_Cashflow2018_6,Quarter_Earn2018_6,Quarter_Continue_Earn2018_6,Quarter_Percent_Operating_Profit2018_6,Quarter_Percent_Cashflow2018_6,Quarter_Percent_Earn2018_6,Quarter_Revenue2018_3,Quarter_Operating_Profit2018_3,Quarter_Cashflow2018_3,Quarter_Earn2018_3,Quarter_Continue_Earn2018_3,Quarter_Percent_Operating_Profit2018_3,Quarter_Percent_Cashflow2018_3,Quarter_Percent_Earn2018_3,Quarter_Full_EPS,Last_Revenue2017_6,Last_Operating_Profit2017_6,Last_Cashflow2017_6,Last_Earn2017_6,Last_Continue_Earn2017_6,Last_Percent_Operating_Profit2017_6,Last_Percent_Cashflow2017_6,Last_Percent_Earn2017_6,Last_Revenue2017_3,Last_Operating_Profit2017_3,Last_Cashflow2017_3,Last_Earn2017_3,Last_Continue_Earn2017_3,Last_Percent_Operating_Profit2017_3,Last_Percent_Cashflow2017_3,Last_Percent_Earn2017_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
150,150,44820,KOSPI,코스맥스비티아이,기타 금융업,"화장품,의약부외품 제조,도매",2006-11-13,12월,"이완경, 이윤종",http://www.cosmax.com,경기도,2018-08-14,106106280342.0,5625679904.0,-5166319085.0,3868585754.0,0.0,5.3,-4.87,3.65,96531691822.0,5846328798.0,-6806308661.0,3706433063.0,0.0,6.06,-7.05,3.84,1608.0,72399634219.0,2042505329.0,8659654925.0,2993610267.0,0.0,2.82,11.96,4.13,66482427653.0,1859320512.0,-4403886665.0,-545874799.0,0.0,2.8,-6.62,-0.82,1244.0,298287327227.0,10135190610.0,10890467694.0,3844182712.0,400.0,73892.0,35789.0,0.94,0.52,2.18,1.12,2.48,3.26,46.55637626709762,
84,84,181710,KOSPI,NHN,소프트웨어 개발 및 공급업,한게임,2013-08-29,12월,정우진,http://www.nhn.com,경기도,2018-08-14,325212843923.0,14893950189.0,16371177011.0,25635048706.0,0.0,4.58,5.03,7.88,232164780155.0,15379620834.0,17318137856.0,63253591185.0,0.0,6.62,7.46,27.25,5240.0,224944394687.0,9910976180.0,-49014124761.0,7399170652.0,0.0,4.41,-21.79,3.29,226682872952.0,9230367028.0,-76604236408.0,14675142492.0,0.0,4.07,-33.79,6.47,1512.0,909115708183.0,34732711952.0,-43474521378.0,16601028540.0,848.0,187059.0,84741.0,2.22,0.78,2.8,1.0,0.1699999999999999,2.55,44.574771189795165,
16,16,7700,KOSPI,F&F홀딩스,봉제의복 제조업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,박의헌,http://www.fnf.co.kr,서울특별시,2018-08-14,147674732761.0,19329771133.0,30884291990.0,20001445249.0,0.0,13.09,20.91,13.54,132996765267.0,17975390264.0,33648093976.0,48634705248.0,0.0,13.52,25.3,36.57,2044.0,102706276821.0,14549541667.0,40649025139.0,11085427406.0,0.0,14.17,39.58,10.79,112473617921.0,14702892474.0,22336262573.0,11957452498.0,0.0,13.07,19.86,10.63,1132.0,560518176995.0,98114788006.0,66641827010.0,74887835979.0,1914.0,17547.0,7566.0,9.28,18.72,11.65,25.3,-1.08,0.4499999999999993,43.78355182553502,
13,13,10640,KOSPI,진양폴리,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매",1989-09-30,12월,"김상용,조영태(각자대표이사)",http://www.chinyangpoly.kr,경기도,2018-08-14,8011742269.0,224183281.0,462977832.0,229223757.0,0.0,2.8,5.78,2.86,7043061386.0,26883995.0,1013866943.0,45970776.0,0.0,0.38,14.4,0.65,88.0,5616022247.0,-284788519.0,-43398563.0,-260606922.0,0.0,-5.07,-0.77,-4.64,4942001467.0,-193297160.0,20280216.0,1095449595.0,0.0,-3.91,0.41,22.17,-104.0,23646887710.0,-769354765.0,-183820096.0,536000245.0,53.0,3666.0,1819.0,1.23,1.52,2.4,2.95,7.87,4.29,42.658663314230274,
133,133,2030,KOSPI,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",1974-06-03,12월,"고규환, 이훈범",http://asiaholdings.co.kr,서울특별시,2018-08-14,444046131681.0,64178853193.0,32113974320.0,42761445986.0,0.0,14.45,7.23,9.63,346554911165.0,7411342750.0,1066535035.0,-13638137773.0,0.0,2.14,0.31,-3.94,78056.0,311989163685.0,24623894025.0,8312983217.0,8514345252.0,0.0,7.89,2.66,2.73,254596219187.0,-1811088471.0,10884062964.0,2884666178.0,0.0,-0.71,4.28,1.13,15540.0,1197764022366.0,64147138412.0,37274973046.0,43749077107.0,19965.0,1174095.0,576338.0,3.1,2.41,6.65,3.46,6.56,2.85,42.32742138740799,
1,1,12320,KOSPI,경동인베스트,기타 금융업,지주회사,1997-03-07,12월,정승진,http://www.kdinvest.co.kr,경기도,2018-08-14,45820337712.0,3135851945.0,13704528628.0,3305968559.0,3305968559.0,6.84,29.91,7.22,60892556171.0,27683614531.0,20185140427.0,27433344321.0,27433344321.0,45.46,33.15,45.05,5588.0,32358326725.0,-3482240807.0,68098318815.0,-1028654855.0,-631130662.0,-10.76,210.45,-3.18,26366989153.0,-571238651.0,76086931015.0,9179681445.0,-835122194.0,-2.17,288.57,34.82,-1736.0,195069859267.0,36380461912.0,60158090480.0,49244463136.0,20822.0,368459.0,169306.0,1.06,8.22,1.52,12.3,17.6,47.63,41.60292681821297,
7,7,16590,KOSPI,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",1995-12-21,12월,"권혁홍, 권택환, 이상천 (각자 대표이사)",http://www.dygroup.co.kr,경기도,2018-08-14,188262930342.0,38003515043.0,61268627356.0,30468741020.0,30468741020.0,20.19,32.54,16.18,173961127806.0,21065445823.0,16719096557.0,15233214189.0,15233214189.0,12.11,9.61,8.76,30240.0,133471021832.0,5103133342.0,768831644.0,4395910342.0,4728139045.0,3.82,0.58,3.29,84232685844.0,3207027976.0,8043483832.0,2115268091.0,1796994073.0,3.81,9.55,2.51,4360.0,512805673153.0,28760715467.0,19125410860.0,27336770943.0,6782.0,220609.0,103110.0,8.26,3.77,13.71,6.58,16.37,8.299999999999999,41.05153894675848,
6,6,1820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도,2018-08-14,65045029802.0,21408531759.0,17453843091.0,16857620439.0,0.0,32.91,26.83,25.92,55727567865.0,13130985951.0,6859029230.0,10062869588.0,0.0,23.56,12.31,18.06,6484.0,47446986336.0,4618614590.0,5483905733.0,3158654001.0,0.0,9.73,11.56,6.66,46776602334.0,4274921530.0,616552447.0,3371364132.0,0.0,9.14,1.32,7.21,1212.0,199316582434.0,22049380992.0,20710309716.0,15519396634.0,1492.0,16889.0,6638.0,20.56,11.27,38.39,22.49,23.18,14.419999999999998,37.08990775805635,
29,29,4170,KOSPI,신세계,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,차정호,http://www.shinsegae.com,서울특별시,2018-08-14,1182729158444.0,79758333959.0,145132864524.0,52055691211.0,0.0,6.74,12.27,4.4,1095346797882.0,113256839752.0,99144786466.0,84171761366.0,0.0,10.34,9.05,7.68,21148.0,876581625186.0,41310077129.0,49944040454.0,47876096378.0,0.0,4.71,5.7,5.46,916552064458.0,77635597443.0,71035051510.0,24937913689.0,0.0,8.47,7.75,2.72,19452.0,3871416070963.0,345695650612.0,357355145859.0,182266248137.0,18514.0,1004201.0,499718.0,0.99,1.8,2.11,3.7,2.03,1.8699999999999992,34.92515978680699,
66,66,145270,KOSPI,케이탑리츠,부동산 임대 및 공급업,부동산 임대,2012-01-31,12월,이명식,http://www.ktopreits.co.kr,서울특별시,2018-08-13,2612663646.0,1643827767.0,-48791431252.0,679029261.0,0.0,62.92,-1867.5,25.99,2010481198.0,1118566596.0,-51938915839.0,416802257.0,0.0,55.64,-2583.41,20.73,68.0,1968709857.0,901656111.0,-358476364.0,297556028.0,0.0,45.8,-18.21,15.11,1881895384.0,958282132.0,514400691.0,401047351.0,0.0,50.92,27.33,21.31,28.0,8564156392.0,4969529901.0,-9799622709.0,2479301924.0,64.0,3179.0,1592.0,0.66,1.66,2.14,4.03,17.120000000000005,4.719999999999999,32.70943083412418,
164,164,5110,KOSPI,한창,기계장비 및 관련 물품 도매업,"소화기, 통신장비 유통",1976-06-01,12월,최 승 환,http://www.hanchang.co.kr,부산광역시,2018-08-14,32106343327.0,2048722550.0,-15047465224.0,-398534392.0,0.0,6.38,-46.87,-1.24,33101123715.0,3866816783.0,-17133097838.0,6118278183.0,6118278183.0,11.68,-51.76,18.48,-20.0,24817062187.0,1300430430.0,6971203561.0,-237654326.0,0.0,5.24,28.09,-0.96,23262087699.0,250398365.0,8978629126.0,398232652.0,409531638.0,1.08,38.6,1.71,-12.0,112028726382.0,4544709404.0,9764402047.0,1421186246.0,21.0,1419.0,614.0,-0.62,1.37,-1.41,3.47,1.1399999999999997,10.6,29.372054939759824,
37,37,42700,KOSPI,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",2005-07-22,12월,곽동신,http://www.hanmisemi.com,인천광역시,2018-08-14,78718701263.0,24842873743.0,9434789457.0,21938755964.0,0.0,31.56,11.99,27.87,46338681413.0,10724626235.0,5202632635.0,10127612290.0,0.0,23.14,11.23,21.86,1772.0,61099843736.0,18814457521.0,969006029.0,7276569476.0,0.0,30.79,1.59,11.91,34090646449.0,6813345372.0,-330464043.0,1560851233.0,0.0,19.99,-0.97,4.58,588.0,197300043409.0,51655165751.0,36015991397.0,9500246912.0,192.0,8014.0,4168.0,16.33,3.33,22.11,4.61,0.7699999999999996,3.150000000000002,28.83617444772445,
32,32,11330,KOSPI,유니켐,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대",1989-12-14,12월,이장원,http://www.uni-chem.net,경기도,2018-08-17,21374337568.0,3459337967.0,-5551467751.0,3370425038.0,0.0,16.18,-25.97,15.77,19562742584.0,1958463023.0,-1612274385.0,1364227033.0,0.0,10.01,-8.24,6.97,184.0,16679223144.0,1041404144.0,-1333512177.0,672227921.0,0.0,6.24,-8.0,4.03,15038959097.0,903588469.0,-176223439.0,564336618.0,0.0,6.01,-1.17,3.75,36.0,66051124871.0,3636676634.0,2074523388.0,5871002742.0,80.0,1234.0,526.0,6.73,6.33,14.9,15.37,9.94,4.0,28.149479046264624,
35,35,9410,KOSPI,태영건설,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매",1989-11-13,12월,이재규,http://www.taeyoung.com,경기도,2018-08-14,1026338492307.0,123282950605.0,46711070901.0,75517834753.0,0.0,12.01,4.55,7.36,801778686365.0,121898455321.0,219364784506.0,86540950132.0,0.0,15.2,27.36,10.79,7768.0,804254406642.0,91505010890.0,185250428737.0,50591156598.0,0.0,11.38,23.03,6.29,579499251885.0,37722158576.0,-121497550498.0,36905043073.0,0.0,6.51,-20.97,6.37,5204.0,3266415745944.0,311131438550.0,26985800546.0,90261292626.0,2321.0,78878.0,36919.0,3.09,1.9,9.85,6.29,0.629999999999999,8.69,27.613661029507657,
19,19,7690,KOSPI,국도화학,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매",1989-08-05,12월,"이시창, 허연진",http://www.kukdo.com,서울특별시,2018-08-14,326150233481.0,22774550853.0,-21919898115.0,14228982755.0,0.0,6.98,-6.72,4.36,319840194146.0,19723718945.0,-9211253510.0,13930578226.0,0.0,6.17,-2.88,4.36,6316.0,260119643256.0,15555709896.0,12833073499.0,11321277829.0,0.0,5.98,4.93,4.35,243514420040.0,5964283677.0,4660312909.0,5579423101.0,0.0,2.45,1.91,2.29,5024.0,1075981116895.0,56506333042.0,30128856153.0,41082659615.0,4559.0,105710.0,51922.0,3.19,5.21,5.97,8.78,1.0,3.72,25.384699670687755,
139,139,77500,KOSPI,유니퀘스트,기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조",2004-08-05,12월,앤드류김,http://www.uniquest.co.kr,경기도,2018-08-14,72292727409.0,1580320105.0,20770726302.0,7284886567.0,0.0,2.19,28.73,10.08,63523447412.0,1270484415.0,8636249142.0,1866437515.0,0.0,2.0,13.6,2.94,1064.0,57839640499.0,745339079.0,-20020416308.0,3307699709.0,0.0,1.29,-34.61,5.72,61053184911.0,974602528.0,35207018.0,4705019479.0,0.0,1.6,0.06,7.71,480.0,246092146491.0,8793115790.0,2147403288.0,9768849110.0,357.0,14531.0,6608.0,4.95,3.66,7.32,5.41,0.8999999999999999,0.3999999999999999,24.98820322067853,
12,12,6490,KOSPI,인스코비,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발",1985-01-17,12월,"유인수, 구자갑 (각자 대표이사)",http://www.inscobee.com,서울특별시,2018-08-14,12957145673.0,372606966.0,2395368235.0,116149748.0,0.0,2.88,18.49,0.9,14686115579.0,1883267392.0,4164167817.0,1928063578.0,0.0,12.82,28.35,13.13,4.0,10380603492.0,-984811697.0,121980936.0,-2151796674.0,0.0,-9.49,1.18,-20.73,11739233982.0,56958261.0,-339112258.0,276426403.0,0.0,0.49,-2.89,2.35,-76.0,49566496852.0,-199907612.0,1475493233.0,-511438004.0,-4.0,748.0,322.0,0.36,-1.08,0.53,-1.46,12.37,12.33,24.82073593298944,
23,23,2840,KOSPI,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",1989-09-25,12월,"홍창식, 손응주",http://www.mwc.co.kr,경기도,2018-08-14,94286103472.0,8788057028.0,20156919045.0,8347971453.0,8347971453.0,9.32,21.38,8.85,89168340592.0,5855793904.0,8369462847.0,5478227180.0,5478227180.0,6.57,9.39,6.14,6716.0,75853473168.0,2292729712.0,15048919435.0,21370233532.0,20101252723.0,3.02,19.84,28.17,80735950621.0,2161828913.0,1372670849.0,1721856287.0,1277605337.0,2.68,1.7,2.13,17196.0,318655533490.0,10996545931.0,30561380400.0,27218824774.0,5476.0,89799.0,41684.0,5.43,9.38,7.48,13.14,6.300000000000001,3.89,24.300311553533582,
64,64,10580,KOSPI,지코,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",1994-12-27,12월,정병수,http://www.jico21.com,충청남도,2018-08-13,21711198347.0,924620261.0,5793492543.0,812984331.0,0.0,4.26,26.68,3.74,20624966844.0,964774439.0,4496265486.0,753135642.0,0.0,4.68,21.8,3.65,48.0,17592833084.0,-789186405.0,83749802.0,-1203677555.0,0.0,-4.49,0.48,-6.84,19418777300.0,-286433185.0,1022487904.0,-922503497.0,0.0,-1.48,5.27,-4.75,-72.0,72104140176.0,-2885362404.0,-3719137213.0,-5428854397.0,-82.0,756.0,299.0,2.67,-10.16,6.34,-27.65,8.75,6.16,23.40933517265899,
124,124,3030,KOSPI,세아제강지주,기타 금융업,경영컨설팅업,1969-05-13,12월,"이순형, 김태현",http://www.seahsteel.co.kr/company/holdings/,서울특별시,2018-08-14,667577321733.0,39498025390.0,-2348944187.0,32803719489.0,0.0,5.92,-0.35,4.91,626685310670.0,46782096885.0,11260339449.0,34465660864.0,0.0,7.47,1.8,5.5,31680.0,545367631999.0,21873741823.0,-100081234790.0,25071694832.0,0.0,4.01,-18.35,4.6,492835496202.0,22855514644.0,-20291066685.0,-9058482850.0,0.0,4.64,-4.12,-1.84,24212.0,2289927786734.0,119142396795.0,-141485159832.0,-12359009778.0,-2984.0,633591.0,306449.0,2.53,-0.51,5.0,-0.97,1.91,2.83,22.4086804136231,
21,21,210540,KOSPI,디와이파워,특수 목적용 기계 제조업,유공압기기 등,2015-01-15,12월,박치웅,http://power.dy.co.kr,경상남도,2018-08-14,106123060411.0,12820646172.0,3997779216.0,9832081996.0,0.0,12.08,3.77,9.26,96046513063.0,9911038970.0,-6071618283.0,6853883122.0,0.0,10.32,-6.32,7.14,3560.0,87156529709.0,10328703862.0,7395775757.0,9253515422.0,0.0,11.85,8.49,10.62,75720163995.0,7897071855.0,-4367189534.0,6765708254.0,0.0,10.43,-5.77,8.94,3352.0,324494444321.0,33602276185.0,10756207486.0,30535097633.0,2765.0,25082.0,11606.0,7.23,11.97,14.19,23.83,0.2300000000000004,-0.1099999999999994,21.761456961774226,
118,118,3230,KOSPI,삼양식품,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",1975-06-30,12월,"정태운, 진종기",http://www.samyangfoods.com,서울특별시,2018-08-14,123530323432.0,13002201870.0,28400196465.0,11283870544.0,0.0,10.53,22.99,9.13,125865476938.0,18044660557.0,9777879051.0,14603148468.0,0.0,14.34,7.77,11.6,5988.0,101634753553.0,7322008210.0,11272363655.0,6643449533.0,0.0,7.2,11.09,6.54,116754206119.0,13082831809.0,18023853017.0,9716759541.0,0.0,11.21,15.44,8.32,3524.0,458483886034.0,43320370544.0,43580368449.0,28681269992.0,3807.0,58641.0,26961.0,5.56,7.2,10.21,14.12,3.329999999999999,3.129999999999999,21.543388568932777,
148,148,2780,KOSPI,진흥기업,토목 건설업,"아파트건설,토목공사,건축공사,국내도급공사",1977-06-25,12월,박상신,http://www.chinhung.co.kr,인천광역시,2018-08-14,187199221853.0,14104672253.0,44406805779.0,-20238630763.0,0.0,7.53,23.72,-10.81,148281310601.0,13117515080.0,26182169537.0,11399708068.0,0.0,8.85,17.66,7.69,-552.0,154032697391.0,6035904220.0,1980465695.0,2833455869.0,0.0,3.92,1.29,1.84,109144064301.0,7796789300.0,-5790897147.0,5076281303.0,0.0,7.14,-5.31,4.65,76.0,573309875036.0,41610596982.0,-11424392547.0,21831869811.0,148.0,1019.0,517.0,-10.57,6.96,-54.17,28.77,3.61,1.71,21.532132478216205,
