,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2020_9,Quarter_Operating_Profit2020_9,Quarter_Cashflow2020_9,Quarter_Earn2020_9,Quarter_Continue_Earn2020_9,Quarter_Percent_Operating_Profit2020_9,Quarter_Percent_Cashflow2020_9,Quarter_Percent_Earn2020_9,Quarter_Revenue2020_6,Quarter_Operating_Profit2020_6,Quarter_Cashflow2020_6,Quarter_Earn2020_6,Quarter_Continue_Earn2020_6,Quarter_Percent_Operating_Profit2020_6,Quarter_Percent_Cashflow2020_6,Quarter_Percent_Earn2020_6,Quarter_Full_EPS,Last_Revenue2019_9,Last_Operating_Profit2019_9,Last_Cashflow2019_9,Last_Earn2019_9,Last_Continue_Earn2019_9,Last_Percent_Operating_Profit2019_9,Last_Percent_Cashflow2019_9,Last_Percent_Earn2019_9,Last_Revenue2019_6,Last_Operating_Profit2019_6,Last_Cashflow2019_6,Last_Earn2019_6,Last_Continue_Earn2019_6,Last_Percent_Operating_Profit2019_6,Last_Percent_Cashflow2019_6,Last_Percent_Earn2019_6,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,54620,KOSDAQ,APS홀딩스,기타 금융업,인터넷 트래픽 솔루션,2001-12-04,12월,정기로,http://www.apsholdings.co.kr,경기도,2020-11-16,5546334436.0,-3441501694.0,-3223438900.0,5422948168.0,5353155798.0,-62.05,-58.12,97.78,6056760679.0,-2875523835.0,-2514410925.0,-5269573136.0,-5497724133.0,-47.48,-41.51,-87.0,14.0,5668568798.0,-3081847951.0,-1739788831.0,-829563267.0,-1175311356.0,-54.37,-30.69,-14.63,5357548874.0,-2389703622.0,-119581754.0,-1378804654.0,-1786989147.0,-44.6,-2.23,-25.74,-216.0,23151385938.0,-10579887493.0,-4095940638.0,-2731765109.0,-133.0,20593.0,10532.0,0.05,-0.92,0.07,-1.27
1,265520,KOSDAQ,AP시스템,특수 목적용 기계 제조업,디스플레이 제조 장비,2017-04-07,12월,김영주,http://www.apsystems.co.kr,경기도,2020-11-16,163603340915.0,17070054688.0,49303639339.0,11427435667.0,0.0,10.43,30.14,6.98,128512636355.0,8813567840.0,6717033145.0,4662415398.0,0.0,6.86,5.23,3.63,2104.0,65625032390.0,3148138048.0,-25285936008.0,1395084321.0,0.0,4.8,-38.53,2.13,144779953103.0,10851394704.0,20158199291.0,5620588677.0,0.0,7.5,13.92,3.88,918.0,462077778626.0,28427122553.0,18066603027.0,9451469310.0,618.0,17283.0,7468.0,3.76,2.25,12.17,8.28
2,211270,KOSDAQ,AP위성,통신 및 방송 장비 제조업,위성통신 단말기,2016-03-04,12월,류장수,http://www.apsi.co.kr,서울특별시,2020-11-11,7536818534.0,102347181.0,11225775152.0,-47931179.0,0.0,1.36,148.95,-0.64,11036099824.0,224503240.0,3228478547.0,2495538.0,0.0,2.03,29.25,0.02,-6.0,5405801282.0,-75863266.0,7837396190.0,550251144.0,0.0,-1.4,144.98,10.18,6745788438.0,39288506.0,1291469712.0,415456604.0,0.0,0.58,19.14,6.16,128.0,45653106268.0,7123981451.0,7119962177.0,713709314.0,47.0,10909.0,5454.0,-0.04,0.7,-0.05,0.87
3,32790,KOSDAQ,BNGT,기계장비 및 관련 물품 도매업,"Bio 이종장기 사업, ICT 프린터 현상기",1997-06-26,12월,조상환,http://www.mgenplus.com,서울특별시,2020-11-16,14381771179.0,-323071199.0,-552236791.0,-789861531.0,0.0,-2.25,-3.84,-5.49,13888782129.0,-412585481.0,-1572400940.0,-928849526.0,0.0,-2.97,-11.32,-6.69,-116.0,12940755663.0,-368363225.0,-3772275283.0,121408400.0,0.0,-2.85,-29.15,0.94,14101859300.0,-998085763.0,-3608235076.0,-5877893629.0,0.0,-7.08,-25.59,-41.68,-388.0,51911129030.0,-3134779434.0,-5940527352.0,-18520371267.0,-627.0,1414.0,762.0,-3.9,-44.28,-8.2,-82.24
4,13720,KOSDAQ,CBI,자동차 신품 부품 제조업,엔진부품,1993-12-29,12월,오경원,http://www.cheongbo.co.kr,인천광역시,2020-11-13,3913197530.0,-616740928.0,-418590041.0,-715524577.0,0.0,-15.76,-10.7,-18.28,2722231462.0,-717967448.0,-695212650.0,-603009403.0,0.0,-26.37,-25.54,-22.15,-64.0,5136345972.0,120403274.0,2186122113.0,159330927.0,0.0,2.34,42.56,3.1,6111236716.0,381850441.0,1017768083.0,452274957.0,0.0,6.25,16.65,7.4,28.0,22117496797.0,241442866.0,2740767309.0,306965930.0,7.0,1010.0,537.0,-3.06,0.75,-6.33,1.4
5,35760,KOSDAQ,CJ ENM,텔레비전 방송업,"의류, 생활주방, 가전제품, 보석, 기타",1999-11-23,12월,"Minho Hou, Ho Sung Kang",http://www.cjmall.com,서울특별시,2020-11-16,798620132304.0,71049057636.0,305018733141.0,28622777060.0,32569761601.0,8.9,38.19,3.58,837526668341.0,73380361203.0,195218051115.0,33917071890.0,39483288915.0,8.76,23.31,4.05,5702.0,909876138295.0,60253454889.0,613119776612.0,28989687123.0,43173282227.0,6.62,67.38,3.19,1005505369464.0,87423547890.0,399594630031.0,63217914311.0,71257910544.0,8.69,39.74,6.29,8408.0,3789723949697.0,269385174265.0,743378557941.0,104247156874.0,4753.0,311003.0,143718.0,1.06,1.92,1.83,3.31
6,51500,KOSDAQ,CJ프레시웨이,음·식료품 및 담배 도매업,"식자재유통, 단체급식",2001-07-26,12월,정성필,http://www.cjfreshway.com,경기도,2020-11-16,651314105433.0,11823076246.0,67629720292.0,-4228958778.0,0.0,1.82,10.38,-0.65,624467603472.0,2708192672.0,379615385.0,-2690851574.0,0.0,0.43,0.06,-0.43,-1164.0,770043126312.0,17601473993.0,75309220323.0,1252332433.0,0.0,2.29,9.78,0.16,756543011222.0,19349538311.0,61422728714.0,7717546360.0,0.0,2.56,8.12,1.02,1510.0,3055080973511.0,58075352319.0,78647570575.0,9587493127.0,807.0,45121.0,24354.0,-0.53,0.81,-2.58,3.32
7,58820,KOSDAQ,CMG제약,의약품 제조업,의약품,2001-08-31,12월,이주형,http://www.cmgpharma.co.kr,서울특별시,2020-11-12,17108427333.0,653604910.0,7788887820.0,569408432.0,569408432.0,3.82,45.53,3.33,15945189411.0,450376676.0,2921595784.0,885005867.0,885005867.0,2.82,18.32,5.55,20.0,15036046218.0,606642981.0,3718826935.0,1039698969.0,1039698969.0,4.03,24.73,6.91,14436862029.0,637286387.0,3592463878.0,1138613752.0,1138613752.0,4.41,24.88,7.89,30.0,58622680863.0,2603773813.0,2823387027.0,3051176651.0,21.0,2634.0,1297.0,0.69,1.59,0.76,1.69
8,23460,KOSDAQ,CNH,신탁업 및 집합투자업,투자자문,1994-10-07,12월,"임영기,김양수(각자 대표이사)",http://www.cnhcap.co.kr,경기도,2020-11-16,80706865823.0,23118942944.0,-40092550531.0,16529805172.0,16529805172.0,28.65,-49.68,20.48,62008475075.0,11991873464.0,-37242825207.0,8075816126.0,8075816126.0,19.34,-60.06,13.02,1322.0,48518817912.0,4636128561.0,-36776758958.0,2925881353.0,2925881353.0,9.56,-75.8,6.03,33330767420.0,2874483871.0,-20637546119.0,3828854332.0,3828854332.0,8.62,-61.92,11.49,362.0,167822819295.0,21073623158.0,-28296098235.0,15879708958.0,426.0,6102.0,2951.0,5.17,3.41,21.66,14.46
9,56730,KOSDAQ,CNT85,기타 전문 도매업,산업설비 제조외,2002-01-04,12월,박종승,http://www.cnt85.com,경기도,2020-11-16,-1834210372.0,-650991119.0,-9789865724.0,2222940622.0,2495921584.0,35.49,533.74,-121.19,1356451309.0,-472930915.0,-139799592.0,-7830756469.0,-7829132913.0,-34.87,-10.31,-577.3,-158.0,2026947375.0,-996426888.0,-14265311747.0,-2643189718.0,-2640903953.0,-49.16,-703.78,-130.4,5890036971.0,-878714786.0,-13052544355.0,-2630435273.0,-2628148145.0,-14.92,-221.6,-44.66,-148.0,7220574941.0,-3504601855.0,-2497716979.0,-31395315498.0,-444.0,421.0,-44.0,-11.97,-111.36,-37.48,1001.51
