,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2021_6,Quarter_Operating_Profit2021_6,Quarter_Cashflow2021_6,Quarter_Earn2021_6,Quarter_Continue_Earn2021_6,Quarter_Percent_Operating_Profit2021_6,Quarter_Percent_Cashflow2021_6,Quarter_Percent_Earn2021_6,Quarter_Revenue2021_3,Quarter_Operating_Profit2021_3,Quarter_Cashflow2021_3,Quarter_Earn2021_3,Quarter_Continue_Earn2021_3,Quarter_Percent_Operating_Profit2021_3,Quarter_Percent_Cashflow2021_3,Quarter_Percent_Earn2021_3,Quarter_Full_EPS,Last_Revenue2020_6,Last_Operating_Profit2020_6,Last_Cashflow2020_6,Last_Earn2020_6,Last_Continue_Earn2020_6,Last_Percent_Operating_Profit2020_6,Last_Percent_Cashflow2020_6,Last_Percent_Earn2020_6,Last_Revenue2020_3,Last_Operating_Profit2020_3,Last_Cashflow2020_3,Last_Earn2020_3,Last_Continue_Earn2020_3,Last_Percent_Operating_Profit2020_3,Last_Percent_Cashflow2020_3,Last_Percent_Earn2020_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
82,16740,KOSPI,두올,자동차 신품 부품 제조업,시트 커버 및 시트 원단,2016-07-29,12월,"조인회, 정재열",http://www.idual.co.kr,서울특별시,2022-08-16,33062353.0,130784893180.0,9113965957.0,17418299296.0,5926605998.0,0.0,6.97,13.32,4.53,117302046819.0,6421282697.0,-4323169249.0,3650732153.0,0.0,5.47,-3.69,3.11,716.0,103047757609.0,5381104438.0,15731665311.0,298251882.0,0.0,5.22,15.27,0.29,102771928092.0,3279029611.0,9600763578.0,456356204.0,0.0,3.19,9.34,0.44,36.0,465835554473.0,20277140352.0,27198404811.0,5270361608.0,159.0,11185.0,5547.0,2.89,1.3,6.4,2.87,1.75,2.28,26.91677743851991,,2985,98691123705,4.17,6650,184.72,41.82,1.25,123.91,122.78,2021-09-08,121.15,122.78,2021-09-08
145,9810,KOSPI,플레이그램,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매,1988-08-31,12월,김재욱,http://nk-ms.com,서울특별시,2022-08-16,89704894.0,10175241134.0,-233051574.0,-4793546717.0,14295483.0,55344020.0,-2.29,-47.11,0.14,9213316541.0,-365892688.0,-3097541176.0,145829671.0,281159862.0,-3.97,-33.62,1.58,0.0,8157416661.0,-572466975.0,-3317226394.0,7644472048.0,7245022759.0,-7.02,-40.67,93.71,8849258282.0,-738712150.0,2672152816.0,570505506.0,1166851126.0,-8.35,30.2,6.45,340.0,34094042677.0,-2409284459.0,-1423907210.0,3647679798.0,40.0,1382.0,692.0,0.0,5.28,0.0,5.87,4.73,4.379999999999999,24.73607217646572,-94.63124543077762,1110,99572432340,0.0,2940,8.65,73.5,4.07,379.88,177.12,2019-12-19,153.23,164.86,2021-11-26
138,8250,KOSPI,이건산업,나무제품 제조업,"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대",1988-10-21,12월,"박승준, 이길수",http://www.eagon.com,인천광역시,2022-08-16,10954255.0,73006150599.0,13616779282.0,12080732263.0,6212446706.0,0.0,18.65,16.55,8.51,61439062098.0,9209633055.0,5074831365.0,6470843651.0,0.0,14.99,8.26,10.53,2268.0,69940316521.0,3351058042.0,-11389186984.0,111011294.0,0.0,4.79,-16.28,0.16,60928820910.0,3993648997.0,-4975385445.0,1785178814.0,0.0,6.55,-8.17,2.93,40.0,256935916427.0,5827112326.0,15985939418.0,1685631976.0,153.0,33558.0,15747.0,3.09,0.44,6.76,0.98,13.86,8.440000000000001,4.383500433658267,,9340,102312741700,4.12,15100,377.5,98.69,1.5,124.28,75.05,2021-05-17,61.67,61.67,2021-09-10
180,9320,KOSPI,대우부품,자동차 신품 부품 제조업,"전해콘덴서,복합부품,전자튜너 제조",1989-08-25,12월,"서준교,서중호(각자 대표)",http://www.dwecc.com,전라북도,2022-08-16,47590865.0,25499950547.0,1099224076.0,650466793.0,849056667.0,0.0,4.31,2.55,3.33,21906067793.0,480018516.0,1449356562.0,601389192.0,0.0,2.19,6.62,2.75,68.0,18098529028.0,555036742.0,-1455167568.0,294208683.0,0.0,3.07,-8.04,1.63,14325503606.0,100145078.0,-831462702.0,-362544218.0,0.0,0.7,-5.8,-2.53,24.0,75948847242.0,-996619907.0,-75373971.0,-3625942080.0,-76.0,1511.0,733.0,1.72,-3.94,4.5,-10.38,1.2399999999999998,1.49,40.89515511205003,,2165,103034222725,31.84,3420,142.5,-45.0,14.97,61.32,57.97,2021-10-18,69.64,57.97,2021-10-18
81,16090,KOSPI,대현,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)",1990-09-20,12월,신현균,http://www.daehyun.co.kr,서울특별시,2022-08-16,44282889.0,64940606104.0,2926513819.0,22526701021.0,2790567786.0,0.0,4.51,34.69,4.3,70096923651.0,5665551056.0,10035213842.0,4265295108.0,0.0,8.08,14.32,6.08,252.0,58075778230.0,445073322.0,9991090146.0,922498448.0,0.0,0.77,17.2,1.59,62706497670.0,3058208212.0,4286588892.0,2254500271.0,0.0,4.88,6.84,3.6,80.0,253198945620.0,7131061701.0,12887405811.0,9018284054.0,203.0,9374.0,4596.0,2.2,3.57,2.69,4.43,3.74,3.2,11.820466437510191,-72.24407551501577,2330,103179131370,9.25,3770,47.12,18.57,4.44,108.86,61.8,2021-09-09,77.41,61.8,2021-09-09
177,5750,KOSPI,대림B&Co,"내화, 비내화 요업제품 제조업","위생도기,내장타일,조립식욕실제품 제조,판매/부동산 임대",1992-12-23,12월,강태식,http://www.daelimbnco.com,경상남도,2022-08-12,16671808.0,67036775377.0,1036616804.0,5108688104.0,1268876429.0,0.0,1.55,7.62,1.89,59038218171.0,842032804.0,5485573216.0,375622982.0,0.0,1.43,9.29,0.64,304.0,58650239230.0,60171777.0,12947175931.0,-4104253603.0,0.0,0.1,22.08,-7.0,54140932543.0,-1515161885.0,7977122190.0,-1405601977.0,0.0,-2.8,14.73,-2.6,-984.0,232365627314.0,1726068653.0,26639928499.0,-1681382200.0,-100.0,19083.0,9467.0,0.76,-0.52,1.59,-1.07,1.45,4.23,14.29923604251938,,6190,103198491520,20.36,8350,-8.49,-83.5,19.03,132.05,50.89,2021-07-02,42.08,34.89,2021-11-18
160,58850,KOSPI,KTcs,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,2010-09-16,12월,박경원,http://www.ktcs.co.kr,대전광역시,2022-08-16,42678114.0,231654052308.0,7517330548.0,-3336489769.0,5845442887.0,0.0,3.25,-1.44,2.52,203329653372.0,8856985675.0,-15684821741.0,6808866008.0,0.0,4.36,-7.71,3.35,544.0,237109107856.0,6153751977.0,4021990567.0,4599848867.0,0.0,2.6,1.7,1.94,187599025443.0,3460010966.0,-3173428221.0,2151405370.0,0.0,1.84,-1.69,1.15,428.0,931703674263.0,17868419670.0,50440106447.0,10695612468.0,250.0,8140.0,3977.0,3.29,2.78,6.68,6.3,0.6499999999999999,2.5200000000000005,-2.300652048892588,,2420,103281035880,4.45,2960,6.92,11.84,2.72,85.71,47.73,2021-07-07,35.47,22.31,2021-08-18
246,9460,KOSPI,한창제지,"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입",1987-12-23,12월,김길수,http://www.hcpaper.co.kr,경상남도,2022-08-12,59662227.0,44152741832.0,5643515658.0,5721715936.0,5046789765.0,0.0,12.78,12.96,11.43,42957377047.0,4686620782.0,-1450745144.0,3554298497.0,0.0,10.91,-3.38,8.27,336.0,40202548697.0,3665273810.0,3774639293.0,2352722147.0,0.0,9.12,9.39,5.85,44742732764.0,3126771716.0,1797733304.0,2560945552.0,0.0,6.99,4.02,5.72,156.0,171478302287.0,17247280915.0,20755025706.0,10589706862.0,177.0,3338.0,1587.0,4.71,5.85,10.06,11.18,3.66,3.92,9.825728126771155,,1760,105005519520,5.24,2335,14.97,13.19,2.21,116.42,147.16,2020-02-27,33.89,32.67,2021-08-13
171,12200,KOSPI,계양전기,일반 목적용 기계 제조업,"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조",1988-07-06,12월,임영환,http://www.keyang.co.kr,서울특별시,2022-08-16,32596783.0,104464344614.0,3306720718.0,15264322629.0,3305492950.0,0.0,3.17,14.61,3.16,106411483581.0,2434442282.0,3329266598.0,3881135455.0,0.0,2.29,3.13,3.65,404.0,81507389789.0,-2681176247.0,13529744436.0,6298535439.0,0.0,-3.29,16.6,7.73,89781077374.0,-160733058.0,3810026929.0,1404753215.0,0.0,-0.18,4.24,1.56,772.0,379681389812.0,3007589451.0,18440916069.0,9385033043.0,287.0,12161.0,5697.0,2.2,3.19,3.32,5.05,6.46,2.47,28.165488901594298,,3300,107569383900,8.17,4123,5.34,14.37,2.37,94.72,43.03,2021-07-22,34.74,24.94,2021-09-03
92,34300,KOSPI,신세계건설,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역",2002-06-17,12월,윤명규,http://httpswww.shinsegae-enc.com,서울특별시,2022-08-16,3999782.0,355294244901.0,15443170774.0,121395758121.0,12716225561.0,0.0,4.35,34.17,3.58,260327920636.0,9428623422.0,111290078867.0,6071343893.0,0.0,3.62,42.75,2.33,12716.0,264740027535.0,3548879610.0,59116450180.0,2646955389.0,0.0,1.34,22.33,1.0,227517292839.0,4843000620.0,40745237707.0,1676401265.0,0.0,2.13,17.91,0.74,2644.0,956756075135.0,20641628975.0,36253398255.0,12230772753.0,3057.0,105515.0,50600.0,2.9,1.6,12.05,6.04,3.01,1.4900000000000002,34.20495880776029,,27000,107994114000,2.12,44250,16.74,14.47,5.62,163.86,120.37,2021-01-19,68.25,63.89,2021-08-30
