,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2020_9,Quarter_Operating_Profit2020_9,Quarter_Cashflow2020_9,Quarter_Earn2020_9,Quarter_Continue_Earn2020_9,Quarter_Percent_Operating_Profit2020_9,Quarter_Percent_Cashflow2020_9,Quarter_Percent_Earn2020_9,Quarter_Revenue2020_6,Quarter_Operating_Profit2020_6,Quarter_Cashflow2020_6,Quarter_Earn2020_6,Quarter_Continue_Earn2020_6,Quarter_Percent_Operating_Profit2020_6,Quarter_Percent_Cashflow2020_6,Quarter_Percent_Earn2020_6,Quarter_Full_EPS,Last_Revenue2019_9,Last_Operating_Profit2019_9,Last_Cashflow2019_9,Last_Earn2019_9,Last_Continue_Earn2019_9,Last_Percent_Operating_Profit2019_9,Last_Percent_Cashflow2019_9,Last_Percent_Earn2019_9,Last_Revenue2019_6,Last_Operating_Profit2019_6,Last_Cashflow2019_6,Last_Earn2019_6,Last_Continue_Earn2019_6,Last_Percent_Operating_Profit2019_6,Last_Percent_Cashflow2019_6,Last_Percent_Earn2019_6,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,95570,KOSPI,AJ네트웍스,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,박대현,http://www.ajnet.co.kr,서울특별시,2020-11-16,312796292008,12621783865,-24478532480,-8496640781,0,4.04,-7.83,-2.72,306352844926,8674990527,-26730381708,3455704679,0,2.83,-8.73,1.13,-724,312192995428,9610006176,-18824872963,3353072429,0,3.08,-6.03,1.07,296840237855,10864428649,-38236105195,-29929138074,0,3.66,-12.88,-10.08,284,1202793723694,17844099386,-37909433941,45969636300,981,14095,7418,-0.97,2.55,-5.14,13.23
1,6840,KOSPI,AK홀딩스,기타 금융업,지주사업,1999-08-11,12월,"채형석, 이석주(각자 대표이사)",http://www.aekyunggroup.co.kr,서울특별시,2020-11-16,644766854810,-31870706975,-192264886597,-52944613989,0,-4.94,-29.82,-8.21,537602420708,-69374826124,-180113736046,-103052779699,0,-12.9,-33.5,-19.17,-15980,972828925751,26936663972,244264567222,2865552179,0,2.77,25.11,0.29,890728177941,10064393168,198695389669,2974840356,0,1.13,22.31,0.33,864,3759542062510,131336891859,274189797509,57377832577,4330,183904,107911,-2.56,1.33,-8.69,4.01
2,27410,KOSPI,BGF,기타 금융업,지주회사,2014-05-19,12월,홍정국,http://www.bgf.co.kr,서울특별시,2020-11-16,49219810735,11551175438,22238730428,17388927046,14253832085,23.47,45.18,35.33,55648155478,5497956838,19647117562,10614977961,8747838916,9.88,35.31,19.08,724,39224472990,8990968010,11681487128,10758039191,8642172248,22.92,29.78,27.43,65456062073,9956179619,14112893805,12867168306,12233836369,15.21,21.56,19.66,448,240314527185,29385396571,13834576609,26870739807,280,32026,15965,2.09,1.62,2.26,1.76
3,138930,KOSPI,BNK금융지주,기타 금융업,금융지주회사,2011-03-30,12월,김지완,http://www.bnkfg.com,부산광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1460,KOSPI,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",1975-06-02,12월,김 대 환,http://home.byc.co.kr,서울특별시,2020-11-16,36828020489,5843421672,18934528555,2311971506,0,15.87,51.41,6.28,46987039723,8476067393,12761054034,8565086401,0,18.04,27.16,18.23,42960,41810931214,6148035037,1715409596,12319441751,0,14.7,4.1,29.46,40409172324,6182099187,18594796968,6211097105,0,15.3,46.02,15.37,228928,170589026967,23393686890,18715998757,27772828234,129023,4117523,2017743,0.65,4.0,1.04,6.39
5,1040,KOSPI,CJ,기타 금융업,지주회사,1973-06-29,12월,"손경식, 김홍기",http://www.cj.net,서울특별시,2020-11-16,8224388965000,429097362000,1865833331000,63221767000,0,5.22,22.69,0.77,7793995214000,358750834000,946031632000,27465437000,0,4.6,12.14,0.35,8664,8679743824000,426811596000,2180237542000,32037955000,0,4.92,25.12,0.37,8453696547000,365213888000,1271696455000,215115627000,0,4.32,15.04,2.54,4392,33779706665000,1509154524000,3864576582000,267148987000,9156,1048552,500940,0.31,0.66,0.83,1.83
6,79160,KOSPI,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",2004-12-24,12월,허민회,http://www.cgv.co.kr,서울특별시,2020-11-16,155194591978,-96814578843,-208674223667,-100353441817,0,-62.38,-134.46,-64.66,41593592855,-130534892626,-163111024359,-143168951343,0,-313.83,-392.15,-344.21,-10600,497468732000,30973329453,223369315233,1810522256,0,6.23,44.9,0.36,481933711127,23460602407,150531134034,-8821607520,0,4.87,31.23,-1.83,188,1942279329129,121975391246,283339456559,-152642285534,-4031,17212,15877,-4.65,-3.37,-61.58,-25.39
7,120,KOSPI,CJ대한통운,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,강신호,http://www.cjlogistics.com,서울특별시,2020-11-16,2774501972656,92537225846,466699130757,42193852536,0,3.34,16.82,1.52,2649997545568,83860105118,40856426142,33440537236,0,3.16,1.54,1.26,7396,2621805581814,88721737976,280764296924,6044338820,0,3.38,10.71,0.23,2534844925742,71788277232,156435736287,13569213643,0,2.83,6.17,0.54,1056,10415108625820,307186346174,849229005556,39726701152,1741,329427,160216,0.88,0.44,2.25,1.09
8,11150,KOSPI,CJ씨푸드,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,"이인덕, 오재석(각자대표)",http://www.cjseafood.net,경기도,2020-11-16,38557444557,1271638777,15553909912,760040102,0,3.3,40.34,1.97,33064231849,627638300,6294286344,522858210,0,1.9,19.04,1.58,84,37657284492,583027210,11360243994,328795502,0,1.55,30.17,0.87,35004565034,619714204,3887032392,657967792,0,1.77,11.1,1.88,36,149168950259,3700345257,7282740903,1827957679,50,3662,1781,1.26,1.44,2.29,2.84
9,97950,KOSPI,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,"손경식, 최은석 (각자 대표이사)",http://www.cj.co.kr,서울특별시,2020-11-16,6342466685000,402139040000,1440999675000,189178038000,0,6.34,22.72,2.98,5920879356000,384860000000,616534648000,158017419000,0,6.5,10.41,2.67,46192,5858111236000,272697683000,947999339000,17079077000,0,4.66,16.18,0.29,5515310216000,175299866000,496216261000,39492700000,0,3.18,9.0,0.72,4168,22352462296000,896857873000,2143095681000,191028303000,11661,1245698,578788,1.41,0.73,3.71,2.01
