,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
213,12800,KOSPI,대창,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1989-12-05,12월,"조시영, 김옥렬",http://www.brassone.com,경기도,2022-08-16,77019354,401562151651,14308424912,-22449420906,3920044496,0,3.56,-5.59,0.98,335527721199,13712650201,-22484388938,3240749276,0,4.09,-6.7,0.97,200,309186465560,18829093487,-10287401033,10197803648,0,6.09,-3.33,3.3,264735821274,14351883760,-8867739013,2587738611,0,5.42,-3.35,0.98,528,1277635712258,60297722374,-38695085542,26028690374,337,3963,3559,1.66,3.21,5.05,9.5
214,15230,KOSPI,대창단조,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조",1989-07-25,12월,박권일,http://www.dcf.co.kr,경상남도,2022-08-16,28571677,95749050659,11156429760,5198369963,7965591538,0,11.65,5.43,8.32,109691025515,10368851705,-5998642659,7983582702,0,9.45,-5.47,7.28,1112,83821732754,5988625952,272010056,9725536428,0,7.14,0.32,11.6,76448160130,3619732697,-4582730260,1241762422,0,4.73,-5.99,1.62,1360,354439661796,29506417898,-13449641847,26643056493,932,8482,7950,9.51,8.93,13.11,11.73
215,1070,KOSPI,대한방직,직물직조 및 직물제품 제조업,"면사,화섬사,면직물 제조,판매,건설",1973-12-28,12월,"설 범, 김 인호",http://www.thtc.co.kr,서울특별시,2022-08-16,5299669,49856719852,-997424106,-7054442118,-1387812768,0,-2.0,-14.15,-2.78,49123799913,-604944108,-2620112508,-1414573945,-2970294483,-1.23,-5.33,-2.88,-1044,52993791894,1262711025,-5308967068,413304392,0,2.38,-10.02,0.78,45458466078,524618643,3024691001,254015207,-2849945851,1.15,6.65,0.56,308,200372904619,5406662230,-9440406852,1555720538,293,26066,26316,-2.32,0.67,-4.01,1.12
216,6650,KOSPI,대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",1999-08-11,12월,강길순,http://www.kpic.co.kr,서울특별시,2022-08-12,6499898,693749466570,-2229869636,-37325368096,2496140193,0,-0.32,-5.38,0.36,686726502392,-14980687119,27043822780,-9976516485,0,-2.18,3.94,-1.45,1536,559615584515,86547199814,79354116185,70608843289,0,15.47,14.18,12.62,512546513103,80408149820,104410701759,49136153831,0,15.69,20.37,9.59,43452,2514851601517,179414039346,309011528516,149935944614,23067,308125,312179,0.4,6.05,0.5,7.39
217,1440,KOSPI,대한전선,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",1968-12-27,12월,나형균,http://www.taihan.com,경기도,2022-08-16,1244491730,589414011000,11780912000,-52318468000,8977242000,9372136000,2.0,-8.88,1.52,630641872000,20169219000,48242369000,19623392000,19791256000,3.2,7.65,3.11,28,444254784000,5531907000,45744853000,-4408466000,-4222224000,1.25,10.3,-0.99,475826680000,19500235000,53131807000,25058477000,47566098000,4.1,11.17,5.27,-12,1997709556000,39462123000,-19314404000,27929566000,22,732,311,1.84,1.97,3.82,7.2
218,84010,KOSPI,대한제강,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",2005-10-31,12월,"이경백, 한성민 각자대표",http://www.idaehan.com,부산광역시,2022-08-16,24647921,569762127076,53398323852,-34819993374,38457340263,0,9.37,-6.11,6.75,613003689519,55063842487,93326392180,30124642990,0,8.98,15.22,4.91,6240,358454045415,13223970113,22584106643,20663037919,0,3.69,6.3,5.76,375922283736,27387513207,108156996408,-20495355450,0,7.29,28.77,-5.45,3352,2030305293579,201800787108,147565209340,141578175476,5744,29398,29219,11.42,11.49,21.23,19.66
219,1790,KOSPI,대한제당,"곡물가공품, 전분 및 전분제품 제조업","제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대",1968-12-27,12월,강승우,http://www.ts.co.kr,인천광역시,2022-08-16,89694611,318613736000,694832000,-14431607000,-3700541000,0,0.22,-4.53,-1.16,341839844000,3127656000,-23263277000,-158142000,20190982000,0.91,-6.81,-0.05,-164,284420381000,8205884000,32934169000,3993353000,0,2.89,11.58,1.4,303550471000,17045310000,47650041000,8745229000,20190982000,5.62,15.7,2.88,176,1261349333000,42051836000,-11839308000,20172602000,224,5579,5699,-1.22,1.71,-2.94,3.95
220,1130,KOSPI,대한제분,"곡물가공품, 전분 및 전분제품 제조업","소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매",1970-11-25,12월,"이건영, 송인석",http://www.dhflour.co.kr,서울특별시,2022-08-16,1689835,304947420869,6391856650,-29809513153,4378121977,0,2.1,-9.78,1.44,314052785117,1292218701,115249009,-4277125475,0,0.41,0.04,-1.36,10360,246578214761,8704010634,13731428754,8113786014,0,3.53,5.57,3.29,247366984760,-3561517194,41201149132,-5959262893,0,-1.44,16.66,-2.41,19204,1111341734130,24960181509,28657926823,87413938104,51729,516603,521126,1.34,6.61,2.01,9.93
221,3490,KOSPI,대한항공,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",1966-03-18,12월,"조원태, 우기홍",http://www.koreanair.com,서울특별시,2022-08-12,368209374,2884257098465,773092247067,1119316939574,532619942734,0,26.8,38.81,18.47,2907512024751,703747775508,1170521469827,409561527973,411767341044,24.2,40.26,14.09,5784,1792816354047,100973038995,510574675134,-53651166071,0,5.63,28.48,-2.99,1909996038608,117062091289,426859996928,426659604520,1233122169559,6.13,22.35,22.34,-580,9016824640301,1417968632826,3514195624777,577683539995,1568,21374,18646,7.68,2.17,27.06,8.41
222,5880,KOSPI,대한해운,해상 운송업,"외항화물운송,국제해운대리점",1992-04-23,12월,김만태,http://www.korealines.co.kr,서울특별시,2022-08-16,319207789,349827261293,73577523919,94091478182,62287808675,0,21.03,26.9,17.81,350196247239,62243652223,132839926868,48632138166,0,17.77,37.93,13.89,780,225530574049,40743866839,61717064267,49514897377,0,18.07,27.37,21.95,222181030094,36321383535,14434986283,5963448981,0,16.35,6.5,2.68,620,1153843059443,203921089342,319723281927,246168666887,771,5614,4755,5.86,6.38,13.89,16.22
