,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2021_9,Quarter_Operating_Profit2021_9,Quarter_Cashflow2021_9,Quarter_Earn2021_9,Quarter_Continue_Earn2021_9,Quarter_Percent_Operating_Profit2021_9,Quarter_Percent_Cashflow2021_9,Quarter_Percent_Earn2021_9,Quarter_Revenue2021_6,Quarter_Operating_Profit2021_6,Quarter_Cashflow2021_6,Quarter_Earn2021_6,Quarter_Continue_Earn2021_6,Quarter_Percent_Operating_Profit2021_6,Quarter_Percent_Cashflow2021_6,Quarter_Percent_Earn2021_6,Quarter_Full_EPS,Last_Revenue2020_9,Last_Operating_Profit2020_9,Last_Cashflow2020_9,Last_Earn2020_9,Last_Continue_Earn2020_9,Last_Percent_Operating_Profit2020_9,Last_Percent_Cashflow2020_9,Last_Percent_Earn2020_9,Last_Revenue2020_6,Last_Operating_Profit2020_6,Last_Cashflow2020_6,Last_Earn2020_6,Last_Continue_Earn2020_6,Last_Percent_Operating_Profit2020_6,Last_Percent_Cashflow2020_6,Last_Percent_Earn2020_6,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
10,10060,KOSPI,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"백우석, 이우현, 김택중(3인, 각자 대표이사)",http://www.oci.co.kr,서울특별시,2022-03-11,888729928000.0,194582362000.0,393637381000.0,177804106000.0,177624717000.0,21.89,44.29,20.01,767435023000.0,166348316000.0,183319108000.0,144262993000.0,145262351000.0,21.68,23.89,18.8,29820.0,468048628000.0,18068689000.0,8584954000.0,6720621000.0,6077684000.0,3.86,1.83,1.44,401633725000.0,-44261745000.0,27800992000.0,-36816017000.0,-38232202000.0,-11.02,6.92,-9.17,1124.0,2002516778000.0,-86145075000.0,-118507430000.0,-246150678000.0,-10321.0,227122.0,100039.0,7.01,-5.55,13.13,-10.32,18.03,32.7,89.87982761483492,
11,5490,KOSPI,POSCO홀딩스,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조",1988-06-10,12월,"대표이사 회장 최정우, 대표이사 사장 전중선",http://www.posco.co.kr,서울특별시,2022-03-11,20636882442644.0,3116722504973.0,3808125967066.0,2429720200212.0,0.0,15.1,18.45,11.77,18292466348591.0,2200589141743.0,2215110541539.0,1664343793496.0,0.0,12.03,12.11,9.1,111488.0,14261217575248.0,666708266421.0,5987173374755.0,465457487777.0,0.0,4.67,41.98,3.26,13721554433650.0,167716289156.0,3850363647719.0,40281852768.0,0.0,1.22,28.06,0.29,21356.0,57792795732820.0,2403035192908.0,8685737215643.0,1602147657531.0,18378.0,1197347.0,546895.0,5.6,2.03,9.31,3.36,10.43,10.809999999999999,44.70631510777668,
12,10950,KOSPI,S-Oil,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",1987-05-27,12월,Hussain A.Al-Qahtani,http://www.s-oil.com,서울특별시,2022-03-14,7117009000000.0,549417000000.0,239753000000.0,334548000000.0,0.0,7.72,3.37,4.7,6711021000000.0,571020000000.0,890594000000.0,410737000000.0,0.0,8.51,13.27,6.12,11884.0,3899185000000.0,-9251000000.0,470750000000.0,30282000000.0,0.0,-0.24,12.07,0.78,3451821000000.0,-164308000000.0,545430000000.0,-66890000000.0,0.0,-4.76,15.8,-1.94,1072.0,16829681000000.0,-1099146000000.0,1630972000000.0,-796108000000.0,-7071.0,116301.0,50471.0,3.7,-5.07,10.22,-14.01,7.96,13.27,82.525553416932,
13,34120,KOSPI,SBS,텔레비전 방송업,"TV,라디오방송,광고",2003-06-25,12월,박정훈(단독대표),http://www.sbs.co.kr,서울특별시,2022-03-17,312144096307.0,87133762533.0,122794176716.0,56745809761.0,0.0,27.91,39.34,18.18,258557274877.0,51734892546.0,83451348724.0,62349908220.0,0.0,20.01,32.28,24.11,12436.0,221849974862.0,35285199413.0,-45773810314.0,-63964368243.0,0.0,15.9,-20.63,-28.83,201137535931.0,1625434535.0,27255552942.0,-519543778.0,0.0,0.81,13.55,-0.26,-14016.0,860343114358.0,69052835346.0,66506840192.0,-67272583133.0,-3686.0,75377.0,31066.0,8.5,-5.75,16.5,-11.87,12.01,19.200000000000003,40.70053264651787,
14,1770,KOSPI,SHD,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",1988-11-23,12월,신종호,http://www.shinhwatp.com,경기도,2022-03-21,27585959918.0,1277867046.0,-389033986.0,1163325369.0,0.0,4.63,-1.41,4.22,24549548404.0,2108408371.0,1864144215.0,1983604923.0,0.0,8.59,7.59,8.08,3828.0,18672266518.0,-47897278.0,1426514023.0,384185478.0,0.0,-0.26,7.64,2.06,18196941789.0,-384547943.0,261848599.0,-292892962.0,0.0,-2.11,1.44,-1.61,1264.0,77326954913.0,187172486.0,2635738274.0,489045220.0,402.0,62004.0,28485.0,3.11,0.76,6.17,1.41,4.89,10.7,47.73760802635947,
15,2360,KOSPI,SH에너지화학,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",1985-12-23,12월,정케빈규봉,http://www.sh-enerchem.com,전라북도,2022-03-22,39624155027.0,616629207.0,-2610528937.0,822646794.0,0.0,1.56,-6.59,2.08,30776462630.0,-714007701.0,-1530484762.0,-483388920.0,0.0,-2.32,-4.97,-1.57,28.0,21840977441.0,-914144526.0,5047508054.0,-642957783.0,0.0,-4.19,23.11,-2.94,19397998393.0,-3634979888.0,7984500584.0,-3795517318.0,0.0,-18.74,41.16,-19.57,-20.0,93584261789.0,-7851790882.0,4213789736.0,-6826519508.0,-61.0,1626.0,809.0,1.31,-5.82,1.72,-7.58,5.75,16.419999999999998,81.4211618231761,
16,9160,KOSPI,SIMPAC,특수 목적용 기계 제조업,"프레스,자동화장치,자동차부품 제조,도매",1989-07-29,12월,최진식,http://www.simpac.co.kr,인천광역시,2022-03-21,139872717467.0,26436503367.0,34158623438.0,25767010066.0,0.0,18.9,24.42,18.42,142321191742.0,18377566050.0,12496591966.0,18962118438.0,0.0,12.91,8.78,13.32,1572.0,89142134699.0,1233386688.0,-8788933430.0,-257548664.0,0.0,1.38,-9.86,-0.29,87102043035.0,4429269126.0,-14043207819.0,4834888285.0,0.0,5.09,-16.12,5.55,-12.0,365863303046.0,7787378466.0,-17042760911.0,34139483966.0,521.0,15240.0,7091.0,5.91,4.63,10.31,7.36,17.52,7.82,56.90976880831764,
17,11790,KOSPI,SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조",1997-07-18,12월,박원철,http://www.skc.kr,경기도,2022-03-16,886752335796.0,145777384753.0,144223360069.0,144782988312.0,153152993563.0,16.44,16.26,16.33,827197866469.0,135001487237.0,18651053857.0,42770120639.0,77476487098.0,16.32,2.25,5.17,15272.0,667631638186.0,60964504768.0,127809991967.0,3420975060.0,29596956705.0,9.13,19.14,0.51,571960270619.0,50084091308.0,67118443350.0,-2955929283.0,13479150438.0,8.76,11.73,-0.52,360.0,2702184519734.0,190788258583.0,337112812601.0,37131356785.0,979.0,111491.0,50506.0,5.02,0.69,13.7,1.94,7.3100000000000005,7.5600000000000005,32.82059822769419,
18,302440,KOSPI,SK바이오사이언스,기초 의약물질 및 생물학적 제제 제조업,백신 제품 및 제제,2021-03-18,12월,안재용,http://www.skbioscience.com,경기도,2022-03-16,220828833017.0,100406230549.0,198997978313.0,76437301133.0,0.0,45.47,90.11,34.61,144604267970.0,66154594470.0,140437524244.0,52811779778.0,0.0,45.75,97.12,36.52,3996.0,98689076308.0,36473576970.0,38053818572.0,32207813579.0,0.0,36.96,38.56,32.64,38335879076.0,-4175661445.0,-25000389235.0,-3350147570.0,0.0,-10.89,-65.21,-8.74,1684.0,225610784857.0,37710447240.0,120223790625.0,32889711957.0,429.0,36128.0,3448.0,8.24,5.85,11.06,12.47,8.509999999999998,56.64,123.76218450744486,
19,285130,KOSPI,SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",2018-01-05,12월,"김철, 전광현",http://www.skchemicals.com,경기도,2022-03-18,527465302301.0,103063221774.0,173986979590.0,-27275382537.0,0.0,19.54,32.99,-5.17,435686157037.0,86103527706.0,118435996362.0,52307100883.0,0.0,19.76,27.18,12.01,-6188.0,352133136014.0,52308642990.0,119157036807.0,35260822261.0,0.0,14.85,33.84,10.01,288408887143.0,17648775269.0,62676266907.0,239345758926.0,0.0,6.12,21.73,82.99,8000.0,1214709208859.0,106282993816.0,247009579324.0,254320769913.0,14430.0,275197.0,54412.0,-1.46,12.0,-2.25,26.52,4.6899999999999995,13.64,49.79144203004775,
20,37270,KOSPI,YG PLUS,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","광고대행,광고물 제작",2003-08-01,12월,최성준,http://www.ygplus.com,서울특별시,2022-03-16,44558289775.0,10749537029.0,8395429123.0,4480588616.0,5583840315.0,24.12,18.84,10.06,41166636978.0,4579604050.0,9465074195.0,342441473.0,1879448254.0,11.12,22.99,0.83,280.0,29082319431.0,2565370008.0,-7658634565.0,280987009.0,1594455463.0,8.82,-26.33,0.97,25559573620.0,1493521340.0,-9136484106.0,594349852.0,3209715526.0,5.84,-35.75,2.33,16.0,107139764398.0,6138629198.0,-7456771525.0,-6294915529.0,-99.0,4259.0,1642.0,4.3,-4.17,6.57,-6.04,15.3,5.279999999999999,53.214360638318105,1137.5040427482584
21,35250,KOSPI,강원랜드,유원지 및 기타 오락관련 서비스업,"카지노,관광호텔,골프장,스키장,체육시설 운영",2003-09-04,12월,"Lee, Sam-Geol",http://kangwonland.high1.com,강원도,2022-03-23,245246238937.0,24270666788.0,99300207532.0,20414372455.0,0.0,9.9,40.49,8.32,203614782942.0,2701682590.0,16834399780.0,20907619786.0,0.0,1.33,8.27,10.27,380.0,76617361862.0,-64878088082.0,-533821738763.0,-40856773400.0,0.0,-84.68,-696.74,-53.33,34632817180.0,-103812198165.0,-375472155599.0,-45560110283.0,0.0,-299.75,-1084.15,-131.55,-760.0,478578866341.0,-431583873583.0,-655676332159.0,-275879104412.0,-1289.0,30258.0,15178.0,1.1,-7.58,1.26,-8.5,94.58000000000001,301.08,220.09225190855216,
22,11420,KOSPI,갤럭시아에스엠,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고",1989-11-14,12월,이반석,http://galaxiasme.com,서울특별시,2022-03-23,8143564260.0,1554956346.0,-1484286708.0,1203228972.0,0.0,19.09,-18.23,14.78,8758267338.0,987422766.0,-851208743.0,906131448.0,0.0,11.27,-9.72,10.35,172.0,5219001473.0,757896649.0,549249042.0,639551316.0,0.0,14.52,10.52,12.25,5414048544.0,309694604.0,-217591233.0,-61213975.0,0.0,5.72,-4.02,-1.13,92.0,19539593869.0,1375119746.0,2869296750.0,983908622.0,35.0,2192.0,751.0,5.99,3.45,7.84,4.75,4.57,5.55,56.03682624214503,
23,12610,KOSPI,경인양행,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",1995-10-05,12월,"김흥준,조성용 (각자대표이사)",http://www.kyungin.co.kr,인천광역시,2022-03-16,97428134259.0,3229335624.0,1602593310.0,3653090206.0,4178498002.0,3.31,1.64,3.75,100198909874.0,10478986840.0,17687481465.0,8192212983.0,0.0,10.46,17.65,8.18,348.0,79132357136.0,-841014343.0,38357215906.0,-1304935951.0,-1151511307.0,-1.06,48.47,-1.65,71459554500.0,722360425.0,15591680243.0,-3485835529.0,0.0,1.01,21.82,-4.88,-124.0,329312078179.0,3369846654.0,54549633846.0,-8927221589.0,-214.0,11702.0,5493.0,1.3,-1.77,2.97,-3.91,4.37,9.450000000000001,23.12047534683714,
24,17900,KOSPI,광전자,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",1996-10-16,12월,이석렬,http://www.auk.co.kr,전라북도,2022-03-21,45188552579.0,3382562754.0,3552899727.0,5202987707.0,0.0,7.49,7.86,11.51,43934153378.0,3946851165.0,191559647.0,3713535052.0,0.0,8.98,0.44,8.45,356.0,37590145661.0,-676558800.0,4705900333.0,-1586988443.0,0.0,-1.8,12.52,-4.22,36423546478.0,-407189058.0,3368015607.0,-1321466850.0,0.0,-1.12,9.25,-3.63,-108.0,150172566811.0,-7841404443.0,5183040598.0,-15892048934.0,-274.0,7234.0,3473.0,4.12,-6.53,4.92,-7.9,9.290000000000001,10.100000000000001,20.21382674737383,
25,7690,KOSPI,국도화학,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매",1989-08-05,12월,"이시창, 허연진",http://www.kukdo.com,서울특별시,2022-03-10,408754432286.0,56589724647.0,-89298191742.0,43564409793.0,0.0,13.84,-21.85,10.66,441004851686.0,78076803193.0,-100176227302.0,61242003395.0,0.0,17.7,-22.72,13.89,19336.0,285038304941.0,9659312471.0,63880835737.0,6361310406.0,0.0,3.39,22.41,2.23,291963697691.0,15452309413.0,11775867775.0,10670417952.0,0.0,5.29,4.03,3.65,2820.0,1132659694859.0,46017285546.0,79026765836.0,29429287809.0,3265.0,156822.0,61284.0,6.33,3.16,12.33,5.33,10.45,12.41,43.40333393808526,
26,14280,KOSPI,금강공업,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매",1988-09-10,12월,"전장열, 이범호 (각자 대표이사)",http://www.kumkangkind.com,부산광역시,2022-03-17,145947464398.0,8778130379.0,400416042.0,8466397831.0,0.0,6.01,0.27,5.8,147062683568.0,8561617263.0,9009376339.0,3870922334.0,0.0,5.82,6.13,2.63,1152.0,122254409405.0,1922722005.0,12533163205.0,13220978713.0,0.0,1.57,10.25,10.81,121409075945.0,-1578300346.0,10616537981.0,-3593364615.0,0.0,-1.3,8.74,-2.96,1800.0,501933307880.0,-1457088714.0,13956088905.0,-1506129162.0,-51.0,25715.0,12044.0,2.01,-0.19,4.48,-0.43,4.4399999999999995,7.12,19.38012306330032,
27,11780,KOSPI,금호석유,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",1988-01-22,12월,백종훈,http://www.kkpc.com,서울특별시,2022-03-17,2236323503175.0,625338776856.0,1393851949961.0,604614701001.0,604644584894.0,27.96,62.33,27.04,2199062346806.0,753659251764.0,967142853360.0,583027915733.0,583066823211.0,34.27,43.98,26.51,79812.0,1188259039863.0,213776950349.0,662273916394.0,146209325754.0,146219297712.0,17.99,55.73,12.3,1026274073186.0,120145546350.0,345247570199.0,99743592912.0,99969191266.0,11.71,33.64,9.72,19300.0,4809535907763.0,742159982879.0,771534306405.0,582899085058.0,19236.0,295033.0,103929.0,16.73,11.59,27.05,18.51,9.970000000000002,22.560000000000002,88.20168230597567,
28,8060,KOSPI,대덕,기타 금융업,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조",1989-01-26,12월,김영재,http://www.daeduckholdings.com,경기도,2022-03-17,353435168585.0,23288838267.0,0.0,6258182352.0,24932327371.0,6.59,0.0,1.77,323237683217.0,12056340881.0,0.0,4639451952.0,8731443456.0,3.73,0.0,1.44,736.0,1439881960.0,-790251102.0,0.0,80105994933.0,80105994933.0,-54.88,0.0,5563.37,1024550645.0,-293704512.0,0.0,45529717796.0,960450977.0,-28.67,0.0,4443.87,9452.0,3362592763.0,-4075303859.0,0.0,147239801589.0,4344.0,80323.0,39722.0,0.77,8.98,0.92,10.94,61.47,32.4,24446.12102960162,
29,9190,KOSPI,대양금속,1차 철강 제조업,스테인레스 냉연강판 제조,1994-04-29,12월,조상종,http://www.daiyangmetal.co.kr,충청남도,2022-03-16,57282988599.0,5106455166.0,-9755322842.0,4577507713.0,0.0,8.91,-17.03,7.99,44901724637.0,2592223380.0,17976563.0,1824134086.0,0.0,5.77,0.04,4.06,568.0,37732829825.0,1324455383.0,7022284717.0,1034914800.0,0.0,3.51,18.61,2.74,31033163735.0,-436898426.0,1901930450.0,-839931880.0,0.0,-1.41,6.13,-2.71,128.0,140495483894.0,1063435357.0,9205938717.0,-651416332.0,-20.0,5324.0,2355.0,6.66,-0.56,10.67,-0.86,5.4,7.18,51.81206621573605,
30,4890,KOSPI,동일산업,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",2005-06-30,12월,"오순택, 오승민",http://www.dongil.co.kr,경상북도,2022-03-17,112282635402.0,12523775052.0,21816265030.0,13370472341.0,0.0,11.15,19.43,11.91,112987473688.0,10343777801.0,17825059974.0,12387447644.0,0.0,9.15,15.78,10.96,22052.0,73439154553.0,-831169840.0,21982608282.0,2267439250.0,0.0,-1.13,29.93,3.09,72884891329.0,1344603814.0,17060371940.0,2803194190.0,0.0,1.84,23.41,3.85,3736.0,333283307254.0,1983168601.0,20105667431.0,8015170130.0,3304.0,316591.0,148641.0,5.89,1.92,6.97,2.22,12.280000000000001,7.3100000000000005,52.892058855289804,-91.78360759337002
31,2690,KOSPI,동일제강,1차 철강 제조업,"PC강연선, 경강선, 도금선, 마봉강",2015-09-24,12월,"임범수, 김우진",http://www.dongil-steel.com,경기도,2022-03-23,47496146987.0,2277322486.0,-1763924835.0,2512196886.0,0.0,4.79,-3.71,5.29,47370947186.0,3882251959.0,-2606782663.0,3276352221.0,0.0,8.2,-5.5,6.92,492.0,27364368367.0,-527885567.0,4821262517.0,-665557685.0,0.0,-1.93,17.62,-2.43,31943121269.0,1092614119.0,4130150852.0,711056903.0,0.0,3.42,12.93,2.23,-128.0,122912620214.0,-127294572.0,13941166911.0,303734525.0,14.0,13664.0,6393.0,3.04,0.2,3.6,0.23,6.72,4.779999999999999,73.56931594400649,
