,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2019_9,Quarter_Operating_Profit2019_9,Quarter_Cashflow2019_9,Quarter_Earn2019_9,Quarter_Continue_Earn2019_9,Quarter_Percent_Operating_Profit2019_9,Quarter_Percent_Cashflow2019_9,Quarter_Percent_Earn2019_9,Quarter_Revenue2019_6,Quarter_Operating_Profit2019_6,Quarter_Cashflow2019_6,Quarter_Earn2019_6,Quarter_Continue_Earn2019_6,Quarter_Percent_Operating_Profit2019_6,Quarter_Percent_Cashflow2019_6,Quarter_Percent_Earn2019_6,Quarter_Full_EPS,Last_Revenue2018_9,Last_Operating_Profit2018_9,Last_Cashflow2018_9,Last_Earn2018_9,Last_Continue_Earn2018_9,Last_Percent_Operating_Profit2018_9,Last_Percent_Cashflow2018_9,Last_Percent_Earn2018_9,Last_Revenue2018_6,Last_Operating_Profit2018_6,Last_Cashflow2018_6,Last_Earn2018_6,Last_Continue_Earn2018_6,Last_Percent_Operating_Profit2018_6,Last_Percent_Cashflow2018_6,Last_Percent_Earn2018_6,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,95570,KOSPI,AJ네트웍스,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,박대현,http://www.ajnet.co.kr,서울특별시,2019-11-14,312192995428,9610006176,-18824872963,3353072429,0,3.08,-6.03,1.07,296840237855,10864428649,-38236105195,-29748431307,0,3.66,-12.88,-10.02,284,269069659805,9299628964,-138199040191,1586136198,0,3.46,-51.36,0.59,254464921024,1702931102,-93722942464,-5504216209,0,0.67,-36.83,-2.16,132,1056691254095,-21281686850,-74845911546,1133299467,24,17222,10503,0.37,0.04,1.65,0.23
1,6840,KOSPI,AK홀딩스,기타 금융업,지주사업,1999-08-11,12월,"채형석, 이석주(각자 대표이사)",http://www.aekyunggroup.co.kr,서울특별시,2019-11-14,972828925751,26936663972,244264567222,2865552179,0,2.77,25.11,0.29,890728177941,10064393168,198695389669,2974840356,0,1.13,22.31,0.33,864,1021335507670,80043191099,225169493004,62068479333,0,7.84,22.05,6.08,893620123297,56118566278,153452452302,53698267040,0,6.28,17.17,6.01,18736,3711183102751,269717896055,317257800609,206620398931,15592,224927,111229,0.13,6.08,0.38,14.02
2,27410,KOSPI,BGF,기타 금융업,지주회사,2014-05-19,12월,홍정국,http://www.bgf.co.kr,서울특별시,2019-11-14,62839598482,9068830823,11681487128,10758039191,0,14.43,18.59,17.12,65456062073,9956179619,14112893805,12233836369,0,15.21,21.56,18.69,448,66228622234,14239127350,-28258722970,15748072135,0,21.5,-42.67,23.78,59596768674,12364453860,-34498409990,13824946079,0,20.75,-57.89,23.2,656,220593918847,29473341965,-29202164098,48268947949,504,32324,15834,1.29,2.97,1.39,3.18
3,138930,KOSPI,BNK금융지주,기타 금융업,금융지주회사,2011-03-30,12월,김지완,http://www.bnkfg.com,부산광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1460,KOSPI,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",1975-06-02,12월,김 대 환,http://home.byc.co.kr,서울특별시,2019-11-14,41810931214,6148035037,1715409596,12319441751,0,14.7,4.1,29.46,40409172324,6182099187,18594796968,6213298645,0,15.3,46.02,15.38,228928,47706346958,5772306521,24601854521,2884275558,0,12.1,51.57,6.05,49016250993,5524286118,21908899492,5736166673,0,11.27,44.7,11.7,53596,197864080352,21346820739,49052410181,9099713398,42274,3914785,1892663,3.4,1.23,5.85,2.23
5,1040,KOSPI,CJ,기타 금융업,지주회사,1973-06-29,12월,"손경식, 김홍기",http://www.cj.net,서울특별시,2019-11-14,8679743824000,426811596000,2180237542000,32037955000,0,4.92,25.12,0.37,8453696547000,365213888000,1271696455000,290381887000,0,4.32,15.04,3.43,4392,7686099875000,406408776000,613891257000,7083540000,0,5.29,7.99,0.09,7062540200000,301290904000,378986937000,363498469000,0,4.27,5.37,5.15,968,29523435477000,1332475208000,1541092351000,276055458000,9461,991584,429192,0.16,0.87,0.44,2.2
6,79160,KOSPI,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",2004-12-24,12월,허민회,http://www.cgv.co.kr,서울특별시,2019-11-14,497468732000,30973329453,224253207232,1810522256,0,6.23,45.08,0.36,481933711127,23460602407,150494617333,-9834835271,0,4.87,31.23,-2.04,188,472989700625,32649731625,72996787058,1408343419,0,6.9,15.43,0.3,404803579516,265581478,59239427384,-17012722182,0,0.07,14.63,-4.2,148,1769356467477,77706738825,108733820274,-140652921745,-3715,27863,14534,0.08,-6.3,0.67,-25.56
7,120,KOSPI,CJ대한통운,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,강신호,http://www.cjlogistics.com,서울특별시,2019-11-14,2621805581814,88721737976,279217425551,6044338820,0,3.38,10.65,0.23,2534844925742,71788277232,156432343087,17629919987,0,2.83,6.17,0.7,1056,2418449071675,52856855890,55099697431,443650847,0,2.19,2.28,0.02,2284607837550,57109877657,-41890503793,5256903462,0,2.5,-1.83,0.23,76,9219680477069,242686925620,61914215815,52667426926,2308,309049,137226,0.13,0.67,0.34,1.68
8,11150,KOSPI,CJ씨푸드,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,"이인덕, 오재석(각자대표)",http://www.cjseafood.net,경기도,2019-11-14,37657284492,583027210,11360243994,328795502,0,1.55,30.17,0.87,35004565034,619714204,3887032392,657967792,0,1.77,11.1,1.88,36,37158808727,-175100454,7613547378,-195228117,0,-0.47,20.49,-0.53,35232237088,841681251,-4504914881,430054735,0,2.39,-12.79,1.22,-20,150703085038,4134078737,-1044998091,2154613534,59,3501,1709,0.53,1.7,1.03,3.49
9,97950,KOSPI,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,"손경식, 최은석 (각자 대표이사)",http://www.cj.co.kr,서울특별시,2019-11-14,5858111236000,272697683000,964824393000,17079077000,0,4.66,16.47,0.29,5515310216000,175299866000,496216261000,39492700000,0,3.18,9.0,0.72,4168,4945574847000,265193996000,92377442000,120764865000,0,5.36,1.87,2.44,4453748788000,184606408000,-62273905000,783380630000,0,4.14,-1.4,17.59,29484,18670059989000,832709680000,471425123000,925388625000,56489,1089971,446123,0.13,4.75,0.38,12.66
