,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2020_6,Quarter_Operating_Profit2020_6,Quarter_Cashflow2020_6,Quarter_Earn2020_6,Quarter_Continue_Earn2020_6,Quarter_Percent_Operating_Profit2020_6,Quarter_Percent_Cashflow2020_6,Quarter_Percent_Earn2020_6,Quarter_Revenue2020_3,Quarter_Operating_Profit2020_3,Quarter_Cashflow2020_3,Quarter_Earn2020_3,Quarter_Continue_Earn2020_3,Quarter_Percent_Operating_Profit2020_3,Quarter_Percent_Cashflow2020_3,Quarter_Percent_Earn2020_3,Quarter_Full_EPS,Last_Revenue2019_6,Last_Operating_Profit2019_6,Last_Cashflow2019_6,Last_Earn2019_6,Last_Continue_Earn2019_6,Last_Percent_Operating_Profit2019_6,Last_Percent_Cashflow2019_6,Last_Percent_Earn2019_6,Last_Revenue2019_3,Last_Operating_Profit2019_3,Last_Cashflow2019_3,Last_Earn2019_3,Last_Continue_Earn2019_3,Last_Percent_Operating_Profit2019_3,Last_Percent_Cashflow2019_3,Last_Percent_Earn2019_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
1,1,82740,KOSPI,HSD엔진,일반 목적용 기계 제조업,"대형선박용엔진,내연발전엔진",2011-01-04,12월,고영열,http://www.hsdengine.com,경상남도,2020-08-14,230948174662.0,6636454661.0,33085299763.0,304867537.0,304867537.0,2.87,14.33,0.13,215900086667.0,10152168846.0,35086377865.0,5584025354.0,5584025354.0,4.7,16.25,2.59,24.0,171827431579.0,-4822408439.0,-28650184742.0,-8053913659.0,-8053913659.0,-2.81,-16.67,-4.69,101642304778.0,-13828585292.0,-18067240440.0,-12667609914.0,-12667609914.0,-13.61,-17.78,-12.46,-688.0,674278133124.0,-21837810975.0,-64742927585.0,-41444357903.0,-886.0,8326.0,4033.0,0.07,-4.99,0.29,-21.98,5.68,18.31,34.40704580154213,
136,136,97230,KOSPI,한진중공업,토목 건설업,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",2007-08-31,12월,홍문기,http://www.hanjinsc.com,부산광역시,2020-08-14,490377000000.0,426000000.0,92862000000.0,70046000000.0,0.0,0.09,18.94,14.28,335338000000.0,17101000000.0,-49906000000.0,-5760000000.0,0.0,5.1,-14.88,-1.72,3364.0,373677000000.0,-642000000.0,-41803000000.0,-15855000000.0,0.0,-0.17,-11.19,-4.24,316974000000.0,2846000000.0,-87730000000.0,229640000000.0,0.0,0.9,-27.68,72.45,-760.0,1628751000000.0,83839000000.0,155934000000.0,305753000000.0,3671.0,6592.0,2941.0,6.01,12.38,51.02,124.8,0.26,4.199999999999999,31.23018007530568,
8,8,36570,KOSPI,엔씨소프트,소프트웨어 개발 및 공급업,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급",2003-05-22,12월,김택진,http://www.ncsoft.net,서울특별시,2020-08-14,538566937948.0,208984006337.0,434332637245.0,158386288809.0,0.0,38.8,80.65,29.41,731110934868.0,241424012436.0,258293250149.0,195440675961.0,0.0,33.02,35.33,26.73,28884.0,410785573976.0,129406577556.0,177269299331.0,116857133461.0,0.0,31.5,43.15,28.45,358756454047.0,79514420675.0,73202465137.0,74696795035.0,0.0,22.16,20.4,20.82,21308.0,1701185422583.0,478992418793.0,392249235729.0,359154722508.0,16374.0,246031.0,114533.0,8.78,10.73,11.74,14.3,7.299999999999997,10.860000000000005,31.10658505730914,
21,21,2810,KOSPI,삼영무역,기타 전문 도매업,"화공약품, 안경렌즈",1988-03-28,12월,이승용,http://www.samyung.co.kr,서울특별시,2020-08-14,86337442929.0,4870951348.0,14835046738.0,9064224048.0,0.0,5.64,17.18,10.5,98039918839.0,5080733552.0,2254037558.0,6202697466.0,0.0,5.18,2.3,6.33,1960.0,65944646021.0,2642770545.0,-5755453738.0,9229617159.0,0.0,4.01,-8.73,14.0,61305712681.0,1951787141.0,-2133083277.0,9174507469.0,0.0,3.18,-3.48,14.97,1996.0,274243608436.0,9196085718.0,8165760894.0,35836258151.0,1940.0,43909.0,21531.0,3.48,7.01,4.46,9.01,1.63,2.0,30.92411308342748,
20,20,3230,KOSPI,삼양식품,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",1975-06-30,12월,"정태운, 진종기",http://www.samyangfoods.com,서울특별시,2020-08-14,174087900755.0,29486644954.0,62687985502.0,22823857284.0,0.0,16.94,36.01,13.11,156384418000.0,26677991807.0,38513921631.0,22335103576.0,0.0,17.06,24.63,14.28,12116.0,133686777102.0,20817793779.0,23966377381.0,18082441388.0,0.0,15.57,17.93,13.53,120386288014.0,15329755328.0,14798642637.0,11412793063.0,0.0,12.73,12.29,9.48,9600.0,543580958422.0,78285193733.0,52513365100.0,59553838273.0,7905.0,83589.0,38183.0,9.08,12.66,14.49,20.7,1.370000000000001,4.329999999999998,30.22073276714185,
128,128,14790,KOSPI,한라,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대",1994-08-12,12월,이석민,http://www.halla.co.kr,서울특별시,2020-08-14,410275391367.0,29129804275.0,-60317357671.0,17155680996.0,17155537322.0,7.1,-14.7,4.18,344689854557.0,21118477541.0,-16649812702.0,13309955295.0,13311085201.0,6.13,-4.83,3.86,1812.0,315196411703.0,-2407139557.0,-64713050811.0,-12776497903.0,-13027760385.0,-0.76,-20.53,-4.05,257409282441.0,11645877984.0,-23127918523.0,5051014615.0,5002203869.0,4.52,-8.98,1.96,-1348.0,1304889861775.0,67694163381.0,-129560437296.0,2500047010.0,66.0,14795.0,6896.0,2.04,0.16,12.25,0.96,7.859999999999999,1.6100000000000003,30.164994312685906,
4,4,8970,KOSPI,동양철관,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1977-03-05,12월,이곽우,http://www.dysp.co.kr,충청남도,2020-08-13,46325317869.0,3704366896.0,12563720536.0,3461264549.0,0.0,8.0,27.12,7.47,45512911405.0,1513512099.0,12458715827.0,2106513785.0,0.0,3.33,27.37,4.63,116.0,35676854739.0,1170601598.0,-21302874941.0,820995415.0,0.0,3.28,-59.71,2.3,39344237480.0,-561348366.0,-10825616888.0,-537361900.0,0.0,-1.43,-27.52,-1.37,24.0,163430407587.0,3709292209.0,-22728688852.0,1779425684.0,14.0,1406.0,671.0,4.44,1.08,8.25,2.23,4.720000000000001,4.76,29.84697840631024,
3,3,4830,KOSPI,덕성,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매",1987-09-25,12월,이봉근,http://www.duksung21.com,경기도,2020-08-14,23926306778.0,500496045.0,324528926.0,277701957.0,0.0,2.09,1.36,1.16,28055987075.0,1657466300.0,-1640877690.0,1560779014.0,0.0,5.91,-5.85,5.56,68.0,18758461457.0,-671651542.0,3015875064.0,-481778990.0,0.0,-3.58,16.08,-2.57,19631631963.0,90175770.0,2836930034.0,39630734.0,0.0,0.46,14.45,0.2,-120.0,86726846761.0,470298245.0,2281579573.0,184844557.0,11.0,8212.0,4016.0,0.49,0.18,0.83,0.29,5.67,5.45,27.54940927776111,
22,22,4380,KOSPI,삼익THK,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",1989-09-26,12월,"진영환, 전영배",http://www.samickthk.co.kr,대구광역시,2020-08-14,71692926280.0,3750213195.0,19677935139.0,3232308434.0,0.0,5.23,27.45,4.51,65285167931.0,3062431445.0,14885449981.0,457941197.0,0.0,4.69,22.8,0.7,612.0,57056391958.0,2370829483.0,-9323933935.0,445049722.0,0.0,4.16,-16.34,0.78,54256589754.0,2004132638.0,-5723870599.0,828164433.0,0.0,3.69,-10.55,1.53,84.0,232008252977.0,7452808487.0,-6994426523.0,3265422647.0,155.0,17814.0,8968.0,1.63,0.83,3.44,1.73,1.0700000000000005,1.0000000000000004,25.65275128643633,
40,40,72710,KOSPI,농심홀딩스,기타 금융업,"지주회사,투자자문,경영컨설팅 서비스",2003-07-30,12월,신동원,http://www.nongshimholdings.co.kr,서울특별시,2020-08-14,162426450583.0,20481175114.0,-2279364295.0,18694400232.0,0.0,12.61,-1.4,11.51,134232618474.0,21585719577.0,-14977714940.0,20415433290.0,0.0,16.08,-11.16,15.21,16120.0,130221899485.0,7309015265.0,-12948823118.0,5599198857.0,0.0,5.61,-9.94,4.3,138162048334.0,13620535831.0,-21087572284.0,12465340879.0,0.0,9.86,-15.26,9.02,4828.0,536687271955.0,41256827201.0,18380420176.0,36580118328.0,7886.0,409673.0,198810.0,2.94,3.01,3.93,3.97,6.999999999999999,6.219999999999999,24.730518618882208,
24,24,8490,KOSPI,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,양주환,http://www.suheung.com,충청북도,2020-08-14,143762367942.0,21316783604.0,21372841478.0,17856469165.0,0.0,14.83,14.87,12.42,143031127398.0,18514397718.0,11359729194.0,13392367126.0,0.0,12.94,7.94,9.36,6172.0,115400371723.0,13621556160.0,17362206001.0,10330609026.0,0.0,11.8,15.05,8.95,117792027654.0,12518839968.0,2028421555.0,10854166215.0,0.0,10.63,1.72,9.21,3568.0,460728389318.0,47404022867.0,22115561779.0,31719135666.0,2741.0,60681.0,28438.0,4.77,4.47,10.17,9.64,3.03,2.3099999999999987,24.577040607008097,
133,133,4710,KOSPI,한솔테크닉스,전자부품 제조업,"백라이트유닛,인버터,폴리바리콘,모니터,통신장비 제조",1988-07-06,12월,박현순,http://www.hansoltechnics.com,서울특별시,2020-08-13,289121749535.0,11372799184.0,-3763037557.0,7507274211.0,0.0,3.93,-1.3,2.6,237617922433.0,10846360660.0,-5802814947.0,11248240425.0,0.0,4.56,-2.44,4.73,932.0,233942587614.0,8155362470.0,22170091790.0,6517597330.0,0.0,3.49,9.48,2.79,238586935203.0,6886000316.0,4829930531.0,4734423304.0,0.0,2.89,2.02,1.98,808.0,972243351972.0,25466383367.0,94751183771.0,6466104831.0,201.0,17560.0,8155.0,2.58,1.31,5.31,2.47,0.4399999999999999,1.6699999999999997,23.58662545532085,
123,123,23350,KOSPI,한국종합기술,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,감리,측량/토목건축공사",2011-04-28,12월,이상민,http://www.kecc.co.kr,경기도,2020-08-14,64791280841.0,779417854.0,31257587919.0,-701184985.0,0.0,1.2,48.24,-1.08,51750654400.0,483285204.0,251412945.0,629880034.0,0.0,0.93,0.49,1.22,-256.0,52557961407.0,-940399013.0,16573389757.0,-1187902437.0,0.0,-1.79,31.53,-2.26,44429197648.0,121055574.0,1494498389.0,2138607230.0,0.0,0.27,3.36,4.81,-432.0,218943295362.0,-2095018981.0,25161425415.0,-3556157627.0,-324.0,17045.0,8724.0,-0.49,-1.29,-1.5,-3.72,2.99,0.66,23.27586364940458,
83,83,1440,KOSPI,대한전선,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",1968-12-27,12월,나형균,http://www.taihan.com,경기도,2020-08-14,436886829000.0,25632360000.0,-25351623000.0,21654382000.0,21383925000.0,5.87,-5.8,4.96,357228762000.0,5908762000.0,-44669014000.0,-13527764000.0,-13763273000.0,1.65,-12.5,-3.79,100.0,362959203000.0,3412994000.0,13663243000.0,-10574892000.0,-10609074000.0,0.94,3.76,-2.91,336978407000.0,293448000.0,-16098296000.0,-5793924000.0,-5943479000.0,0.09,-4.78,-1.72,-48.0,1554739981000.0,33222451000.0,79182422000.0,-11999128000.0,-14.0,706.0,365.0,3.61,-0.97,14.15,-3.84,4.93,1.5599999999999998,20.368026320577965,582.5770851978382
74,74,500,KOSPI,가온전선,절연선 및 케이블 제조업,"전력선,통신케이블 제조,도매,수출입",1987-06-08,12월,윤재인,http://www.gaoncable.com,경기도,2020-08-14,239872583808.0,5378468605.0,36279420422.0,5589461889.0,0.0,2.24,15.12,2.33,216550304189.0,3214842865.0,33293611589.0,1603604809.0,0.0,1.48,15.37,0.74,5372.0,199355475948.0,2767554533.0,2393759883.0,2500737506.0,0.0,1.39,1.2,1.25,198900463105.0,1354506805.0,-1979327395.0,1443238977.0,0.0,0.68,-1.0,0.73,2404.0,830264391828.0,7118670092.0,-10480082842.0,5464761886.0,1313.0,123897.0,61706.0,1.87,1.07,4.34,2.13,0.8500000000000003,0.7999999999999999,20.32405062731685,
27,27,185750,KOSPI,종근당,의약품 제조업,"딜라트렌,리피로우",2013-12-06,12월,김영주,http://www.ckdpharm.com,서울특별시,2020-08-14,314027481676.0,36370100308.0,44874883487.0,27635559611.0,0.0,11.58,14.29,8.8,293360802091.0,25858494045.0,17033464355.0,17888991744.0,0.0,8.81,5.81,6.1,9672.0,266560648144.0,18236428524.0,29639642781.0,12662067051.0,0.0,6.84,11.12,4.75,234009092434.0,15906154813.0,18201371888.0,10855039553.0,0.0,6.8,7.78,4.64,4432.0,1079337661993.0,74575612760.0,77290596977.0,53881645931.0,4715.0,86696.0,41561.0,6.44,6.72,11.16,11.34,4.74,2.0100000000000007,17.807142150388874,
14,14,12030,KOSPI,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,"문덕식,강운식 (각자 대표이사)",http://www.dbinc.co.kr,서울특별시,2020-08-14,69901235390.0,8558744131.0,4166831816.0,5398780220.0,5397015425.0,12.24,5.96,7.72,64766050579.0,7793823647.0,6474984113.0,6671530581.0,6671530581.0,12.03,10.0,10.3,104.0,59412662534.0,4809867093.0,10661735408.0,2514881455.0,2549774517.0,8.1,17.95,4.23,52842481590.0,5788635349.0,1129964201.0,3982885328.0,3983389161.0,10.95,2.14,7.54,48.0,238505592826.0,18493009586.0,31005214654.0,4404485641.0,21.0,2069.0,1048.0,2.95,1.21,5.03,2.09,4.140000000000001,1.08,17.653766737011185,
18,18,4370,KOSPI,농심,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",1976-06-30,12월,"신동원, 박 준",http://www.nongshim.com,서울특별시,2020-08-14,668018466437.0,41385728358.0,199475913605.0,36206168571.0,0.0,6.2,29.86,5.42,687679703185.0,63574665929.0,131423007152.0,48744466126.0,0.0,9.24,19.11,7.09,23808.0,568169933885.0,8199061598.0,89007826091.0,4652241421.0,0.0,1.44,15.67,0.82,588572424040.0,31609039881.0,21170195739.0,29040283853.0,0.0,5.37,3.6,4.93,3056.0,2343942951727.0,78816048821.0,162459540125.0,70995479988.0,11672.0,659850.0,319070.0,2.6,2.68,3.61,3.66,4.76,3.87,17.573709307224583,
104,104,5800,KOSPI,신영와코루,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",1976-12-28,12월,"이의평, 이성원",http://www.shinyoungwacoal.co.kr/,서울특별시,2020-08-14,52401476890.0,985053675.0,700816068.0,2002169077.0,0.0,1.88,1.34,3.82,38805965275.0,1263029872.0,-1995606707.0,1728322378.0,0.0,3.25,-5.14,4.45,8896.0,44841743432.0,18857591.0,2392448453.0,713882042.0,0.0,0.04,5.34,1.59,43838777209.0,170082617.0,116434197.0,828187310.0,0.0,0.39,0.27,1.89,3172.0,178061481917.0,215265955.0,3306182540.0,2872501044.0,3191.0,689650.0,349279.0,1.14,0.82,1.29,0.91,1.84,2.86,16.858696561305457,
31,31,79430,KOSPI,현대리바트,가구 제조업,"일반목재가구(책상,침실가구),주방가구,목창호,사무용가구,선실가구 제조",2005-11-22,12월,윤기철,http://www.hyundailivart.co.kr,경기도,2020-08-14,352862792855.0,10039322670.0,30416330194.0,6780092673.0,0.0,2.85,8.62,1.92,369393056690.0,14826963021.0,-8511728498.0,11102624095.0,0.0,4.01,-2.3,3.01,1320.0,302234832323.0,5988979223.0,37628483217.0,4835216151.0,0.0,1.98,12.45,1.6,311162819068.0,9859765593.0,22635709333.0,8686692588.0,0.0,3.17,7.27,2.79,940.0,1237572970655.0,23882506358.0,95644957197.0,19465668792.0,948.0,45768.0,22321.0,1.69,2.59,2.88,4.25,0.8700000000000001,0.8399999999999999,16.751199768362113,
19,19,2840,KOSPI,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",1989-09-25,12월,"홍창식, 손응주",http://www.mwc.co.kr,경기도,2020-08-14,73390721054.0,13026526664.0,30401076617.0,12398439189.0,12398439189.0,17.75,41.42,16.89,69811756297.0,8847080264.0,14990987336.0,10955995665.0,10955995665.0,12.67,21.47,15.69,9976.0,63098343754.0,10723197674.0,937619456.0,10413804218.0,10413804218.0,16.99,1.49,16.5,53793115209.0,4361234561.0,3158424547.0,4845271537.0,4845271537.0,8.11,5.87,9.01,8380.0,249991190288.0,32260424871.0,19716029969.0,31123175047.0,6262.0,95132.0,45181.0,8.33,11.09,10.49,13.86,0.7600000000000016,4.5600000000000005,16.311644153651077,
101,101,134790,KOSPI,시디즈,가구 제조업,의자,2011-01-25,12월,대표이사 이상배,http://www.sidiz.com,경기도,2020-08-14,53607709414.0,5881030625.0,3825692178.0,4969268222.0,0.0,10.97,7.14,9.27,55403119015.0,4279155736.0,1274991720.0,3724787291.0,0.0,7.72,2.3,6.72,9936.0,46209736932.0,1245349050.0,6501839474.0,1495310580.0,0.0,2.69,14.07,3.24,55740559605.0,3034814797.0,3795246110.0,2433984055.0,0.0,5.44,6.81,4.37,2988.0,192881844986.0,8645139088.0,17567234356.0,7814880165.0,3907.0,37744.0,16019.0,13.85,11.65,26.32,24.39,8.280000000000001,2.28,16.009553339129578,
