,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2021_9,Quarter_Operating_Profit2021_9,Quarter_Cashflow2021_9,Quarter_Earn2021_9,Quarter_Continue_Earn2021_9,Quarter_Percent_Operating_Profit2021_9,Quarter_Percent_Cashflow2021_9,Quarter_Percent_Earn2021_9,Quarter_Revenue2021_6,Quarter_Operating_Profit2021_6,Quarter_Cashflow2021_6,Quarter_Earn2021_6,Quarter_Continue_Earn2021_6,Quarter_Percent_Operating_Profit2021_6,Quarter_Percent_Cashflow2021_6,Quarter_Percent_Earn2021_6,Quarter_Full_EPS,Last_Revenue2020_9,Last_Operating_Profit2020_9,Last_Cashflow2020_9,Last_Earn2020_9,Last_Continue_Earn2020_9,Last_Percent_Operating_Profit2020_9,Last_Percent_Cashflow2020_9,Last_Percent_Earn2020_9,Last_Revenue2020_6,Last_Operating_Profit2020_6,Last_Cashflow2020_6,Last_Earn2020_6,Last_Continue_Earn2020_6,Last_Percent_Operating_Profit2020_6,Last_Percent_Cashflow2020_6,Last_Percent_Earn2020_6,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
10,215000,KOSDAQ,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터,2015-04-03,12월,"최덕형, 박강수",http://www.golfzon.com,서울특별시,2022-03-17,123054294077.0,37174993927.0,102740675075.0,28713673852.0,0.0,30.21,83.49,23.33,105783529595.0,30019870715.0,62235739441.0,22912501236.0,0.0,28.38,58.83,21.66,18304.0,79607056887.0,15615327446.0,64020676624.0,11801510248.0,0.0,19.62,80.42,14.82,72208524700.0,14096212661.0,44076101382.0,8983306517.0,0.0,19.52,61.04,12.44,7520.0,298524085458.0,51572914217.0,87402396258.0,38266971697.0,6098.0,86817.0,35949.0,13.18,10.42,21.08,16.96,10.59,8.86,54.57711776943612,
11,121440,KOSDAQ,골프존뉴딘홀딩스,상품 중개업,골프시뮬레이터,2011-05-20,12월,최덕형,http://company.golfzon.com,서울특별시,2022-03-17,121998708155.0,26747152475.0,13638050318.0,20180016704.0,20546581503.0,21.92,11.18,16.54,121895548434.0,26673319775.0,123944062.0,19985006153.0,20194519004.0,21.88,0.1,16.4,1884.0,86453932295.0,14099081633.0,17328244275.0,7771930235.0,7923261081.0,16.31,20.04,8.99,84286316408.0,13549782741.0,11432971542.0,7918697866.0,8086653046.0,16.08,13.56,9.39,724.0,292025577809.0,29999993909.0,25586891910.0,28175043044.0,657.0,23510.0,10958.0,4.79,3.54,8.01,6.0,5.610000000000003,5.800000000000001,41.11412276623039,
12,26910,KOSDAQ,광진실업,1차 철강 제조업,마봉,1996-01-03,12월,"허유석, 허정도",http://www.kjsteel.co.kr,부산광역시,2022-03-11,13871819206.0,420170084.0,-3425676354.0,496906218.0,0.0,3.03,-24.7,3.58,16556480206.0,1045581455.0,-599691160.0,1182998333.0,0.0,6.32,-3.62,7.15,308.0,9402648779.0,-200645954.0,-585868036.0,-258315586.0,0.0,-2.13,-6.23,-2.75,10250402796.0,-847907069.0,-1590727652.0,-1598759734.0,0.0,-8.27,-15.52,-15.6,-160.0,42977717190.0,-2418053240.0,-218480746.0,-3184244582.0,-497.0,8335.0,3881.0,2.26,-8.79,3.7,-12.81,5.16,14.59,47.53097272953026,71.00068099397159
13,49080,KOSDAQ,기가레인,특수 목적용 기계 제조업,RF통신부품 및 반도체 장비,2013-12-19,12월,최인권,http://www.gigalane.com,경기도,2021-11-15,18936006504.0,2111971304.0,4154014129.0,3114243612.0,3114311349.0,11.15,21.94,16.45,23600666427.0,4463846675.0,1151839161.0,2967639422.0,2968221594.0,18.91,4.88,12.57,156.0,13297684360.0,-1087301702.0,-4357838868.0,-2817482319.0,-2602477310.0,-8.18,-32.77,-21.19,10566538548.0,-3476523268.0,-3527318473.0,-5896857655.0,-5440220399.0,-32.9,-33.38,-55.81,-140.0,44278597847.0,-14446301974.0,-3184088383.0,-25284313713.0,-317.0,1471.0,631.0,6.13,-24.27,10.6,-50.22,19.33,51.81,42.40078190576032,
14,121600,KOSDAQ,나노신소재,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",2011-02-09,12월,박장우,http://anapro.com,세종특별자치시,2022-03-18,16291641453.0,1673990444.0,8017082113.0,2735628695.0,0.0,10.28,49.21,16.79,14631057088.0,1108084140.0,7154546706.0,1221909199.0,0.0,7.57,48.9,8.35,1000.0,11920902278.0,239099781.0,8097617587.0,-59698220.0,0.0,2.01,67.93,-0.5,11219103690.0,389240145.0,6204570027.0,618969996.0,0.0,3.47,55.3,5.52,-20.0,48524487750.0,1463818298.0,8742437700.0,1649534192.0,151.0,17774.0,8447.0,4.77,1.55,5.63,1.79,8.27,4.1,36.664499658437684,
15,242040,KOSDAQ,나무기술,소프트웨어 개발 및 공급업,응용소프트웨어 개발 및 공급업,2016-09-07,12월,정철,http://namutech.co.kr,서울특별시,2021-11-10,19568375559.0,897112560.0,28691897.0,1297349247.0,0.0,4.58,0.15,6.63,20624329751.0,-257551189.0,-1741934251.0,-1825566119.0,0.0,-1.25,-8.45,-8.85,148.0,16100082561.0,-1184719843.0,5643435646.0,-1142342814.0,0.0,-7.36,35.05,-7.1,15005248673.0,-2607826848.0,3483428140.0,-3801676542.0,0.0,-17.38,23.21,-25.34,-132.0,100108038920.0,-2527359155.0,3662511593.0,-4316925247.0,-126.0,2361.0,856.0,3.51,-5.42,6.27,-14.72,11.940000000000001,16.13,21.542082066097052,
16,111710,KOSDAQ,남화산업,스포츠 서비스업,골프장 서비스,2018-11-29,12월,"최재훈, 최영곤 (공동대표이사)",http://www.muangc.co.kr,전라남도,2022-03-18,7393984998.0,4602574859.0,12355217286.0,4769799019.0,0.0,62.25,167.1,64.51,7826104087.0,4346172081.0,9640649322.0,5145274000.0,0.0,55.53,123.19,65.75,924.0,4638711821.0,1933452553.0,5079715283.0,1824921756.0,0.0,41.68,109.51,39.34,4981275001.0,2110730446.0,4045477763.0,2352649299.0,0.0,42.37,81.21,47.23,352.0,17713931824.0,7450789294.0,8442605836.0,6610197685.0,321.0,14344.0,6818.0,5.85,4.31,6.44,4.71,20.57,13.160000000000004,59.397377619505285,
17,85910,KOSDAQ,네오티스,자동차 신품 부품 제조업,"마이크로비트,샤프트",2007-10-01,12월,권상훈,http://www.neotis.co.kr,경기도,2022-03-16,20335120463.0,3451970220.0,2717185252.0,3688895127.0,0.0,16.98,13.36,18.14,10034310112.0,1074367610.0,1102463896.0,-771655878.0,0.0,10.71,10.99,-7.69,1072.0,9990195043.0,836863386.0,5286995661.0,777533988.0,0.0,8.38,52.92,7.78,6557597493.0,332592873.0,3230632176.0,-639123928.0,0.0,5.07,49.27,-9.75,224.0,37969069075.0,3742592720.0,7900392853.0,190141737.0,13.0,8426.0,3075.0,6.24,0.18,12.72,0.45,8.6,5.640000000000001,103.550785299718,-77.33267964898126
18,153460,KOSDAQ,네이블,소프트웨어 개발 및 공급업,"유무선융합 인프라, 클라이언트 및 All-IP 통신보안",2012-07-19,12월,양건열,http://www.nablecomm.com,서울특별시,2022-03-16,2953334949.0,296170629.0,2295149257.0,349574067.0,0.0,10.03,77.71,11.84,3157083590.0,346096544.0,730845231.0,429074860.0,0.0,10.96,23.15,13.59,212.0,1975592626.0,-150705786.0,-1428811114.0,-127767568.0,0.0,-7.63,-72.32,-6.47,1316023390.0,-1066713914.0,-1462458614.0,-992482432.0,0.0,-81.06,-111.13,-75.42,-76.0,11837098650.0,399554107.0,-2035297508.0,576782631.0,88.0,7331.0,3761.0,2.57,2.12,2.89,2.35,17.66,92.02000000000001,49.49108992068084,
19,65170,KOSDAQ,넥스트BT,음·식료품 및 담배 도매업,건강보조식품 등,2002-11-19,12월,이천수,http://www.nextbt.co.kr,경기도,2021-11-12,19291247951.0,-935621865.0,-1710308285.0,-1026916662.0,0.0,-4.85,-8.87,-5.32,19658492031.0,-178645376.0,-1497518939.0,-12559660976.0,0.0,-0.91,-7.62,-63.89,-44.0,14192186404.0,-1358844488.0,2757018965.0,-7736714256.0,0.0,-9.57,19.43,-54.51,12304033009.0,-694762171.0,5384920350.0,-251364993.0,0.0,-5.65,43.77,-2.04,-344.0,65690695198.0,-2034236781.0,5803712631.0,-17947130197.0,-201.0,1673.0,819.0,-1.46,-13.36,-2.63,-24.61,4.720000000000001,4.74,35.92865399205054,
20,41140,KOSDAQ,넥슨지티,소프트웨어 개발 및 공급업,게임소프트웨어 개발 및 공급,2000-07-25,12월,신지환,http://www.nexon-gt.com,경기도,2022-03-17,15594546214.0,8724708263.0,19617831679.0,8519673028.0,0.0,55.95,125.8,54.63,15132230930.0,8862261520.0,4939710997.0,8672292793.0,0.0,58.57,32.64,57.31,960.0,5586949052.0,-9264230.0,7681748473.0,-11538982.0,0.0,-0.17,137.49,-0.21,7124379828.0,1294710478.0,225702250.0,1367218337.0,0.0,18.17,3.17,19.19,0.0,27837747470.0,3118000365.0,2971268706.0,3951887391.0,111.0,7289.0,3157.0,11.95,2.7,13.17,3.54,56.120000000000005,40.4,179.12454666858847,
21,48470,KOSDAQ,대동스틸,1차 철강 제조업,"열연박판, 후판, 무늬강판 외",2002-01-10,12월,임형기 임주희(각자대표이사),http://WWW.DAEDONGSTEEL.CO.KR,인천광역시,2021-11-15,40302549142.0,5459211776.0,-4264821050.0,4382881088.0,0.0,13.55,-10.58,10.87,44466728477.0,9066527499.0,2053379517.0,7153210180.0,0.0,20.39,4.62,16.09,1752.0,25945529852.0,451175940.0,4380911487.0,607833680.0,0.0,1.74,16.89,2.34,29031101745.0,-541762992.0,4730877503.0,-1725113791.0,0.0,-1.87,16.3,-5.94,240.0,106357816216.0,1037731580.0,5165114874.0,199067665.0,19.0,15413.0,6267.0,8.33,0.25,11.37,0.32,11.81,22.26,55.335232588797155,
22,290670,KOSDAQ,대보마그네틱,기타 전기장비 제조업,"전자석탈철기, 자력선별기",2018-11-06,12월,"이준각, 이상익 각자대표",http://www.daebo.com,경기도,2021-11-15,10956577980.0,1455241705.0,-3237129505.0,1190573600.0,0.0,13.28,-29.55,10.87,7850872463.0,1705861857.0,-1513009028.0,1256531074.0,0.0,21.73,-19.27,16.0,608.0,3025677783.0,-626567693.0,1604527086.0,-822724215.0,0.0,-20.71,53.03,-27.19,5464022874.0,219252961.0,989167366.0,683800544.0,0.0,4.01,18.1,12.51,-420.0,15797067814.0,-1249572288.0,3163158102.0,-1163261956.0,-148.0,13966.0,5575.0,3.44,-1.8,4.35,-2.67,33.99,17.72,262.1197882193657,
23,90410,KOSDAQ,덕신하우징,"구조용 금속제품, 탱크 및 증기발생기 제조업",일체형 데크플레이트 등,2014-08-01,12월,"김용회, 최영복 (각자대표이사)",http://www.duckshin.com,충청남도,2022-03-10,40540377218.0,262514807.0,-26096883677.0,580094661.0,0.0,0.65,-64.37,1.43,39333009556.0,911755674.0,-14601676677.0,1825392051.0,0.0,2.32,-37.12,4.64,48.0,29469893096.0,-3004015771.0,3402934171.0,-2960969755.0,0.0,-10.19,11.55,-10.05,30103241678.0,-3494123653.0,-6355172165.0,-3580376835.0,0.0,-11.61,-21.11,-11.89,-256.0,123182222688.0,-8246281017.0,7961845640.0,-7887982654.0,-171.0,3399.0,1558.0,0.75,-6.34,1.41,-10.98,10.84,13.93,37.565403057069844,
24,194480,KOSDAQ,데브시스터즈,소프트웨어 개발 및 공급업,모바일 게임,2014-10-06,12월,"이지훈, 김종흔",http://www.devsisters.com,서울특별시,2021-11-15,67102457313.0,7605394547.0,51558376644.0,6193752665.0,0.0,11.33,76.84,9.23,95770593740.0,19742010295.0,32984814466.0,16013084585.0,0.0,20.61,34.44,16.72,2096.0,17721480915.0,-279873762.0,-2028459724.0,313701436.0,0.0,-1.58,-11.45,1.77,17110945694.0,-1199655135.0,-1980065966.0,-426248348.0,0.0,-7.01,-11.57,-2.49,104.0,70510663671.0,-6123221602.0,-3956709045.0,-5892972038.0,-499.0,24658.0,8446.0,5.79,-4.46,8.5,-5.91,12.91,27.619999999999997,278.6503940322642,
25,5160,KOSDAQ,동국산업,1차 철강 제조업,"철강무역,강판제품제조",1999-06-25,12월,"남기성, 장세희(각자대표)",http://www.dkis.co.kr,서울특별시,2022-03-15,175152874063.0,9020486295.0,-48084618781.0,5757091567.0,9460319243.0,5.15,-27.45,3.29,204408649698.0,16711933966.0,-42103543917.0,10637878459.0,14721001629.0,8.18,-20.6,5.2,424.0,134124110567.0,1485186324.0,95396361222.0,-21890614.0,-616609027.0,1.11,71.13,-0.02,129049402646.0,5169033683.0,33367530694.0,912925152.0,2551364007.0,4.01,25.86,0.71,0.0,578249736571.0,18463403866.0,100684318038.0,6542559224.0,120.0,20227.0,9777.0,1.45,0.88,2.1,1.23,4.04,4.17,30.59014767930528,
26,60380,KOSDAQ,동양에스텍,1차 철강 제조업,"열연박판, 열연후판, 무늬강판",2002-02-05,12월,조남욱,http://www.dystec.co.kr,대전광역시,2021-11-15,60008322184.0,7774712480.0,-4750075926.0,6296211514.0,0.0,12.96,-7.92,10.49,65471404622.0,7910934302.0,4167769882.0,4828214264.0,0.0,12.08,6.37,7.37,1276.0,38369503945.0,1159368181.0,9124495628.0,3128593896.0,0.0,3.02,23.78,8.15,47023646001.0,1143539319.0,2178855166.0,1501118188.0,0.0,2.43,4.63,3.19,632.0,186809660853.0,4601784195.0,12440768484.0,5285965673.0,268.0,6974.0,2942.0,8.97,4.37,18.3,9.12,9.940000000000001,9.65,56.39587697046522,
27,228340,KOSDAQ,동양파일,"시멘트, 석회, 플라스터 및 그 제품 제조업",PHC파일,2016-04-06,12월,한웅걸,http://www.tongyangphc.com,충청남도,2022-02-24,13037365989.0,710760888.0,6035531729.0,636328284.0,0.0,5.45,46.29,4.88,18839933738.0,3398675183.0,6847092526.0,-5564084648.0,0.0,18.04,36.34,-29.53,124.0,9164474033.0,-1652125932.0,3718931252.0,-1339262686.0,0.0,-18.03,40.58,-14.61,12275144558.0,-654202150.0,6166839223.0,111683154.0,0.0,-5.33,50.24,0.91,-264.0,46951377354.0,-4054346702.0,5302637928.0,-6603347766.0,-330.0,11271.0,5781.0,0.96,-5.4,1.1,-5.71,23.48,23.369999999999997,42.25983883040372,
28,23790,KOSDAQ,동일철강,1차 철강 제조업,봉강,1994-11-07,12월,장인화,http://www.dongilsteel.com,부산광역시,2021-11-15,8514100586.0,1145174603.0,2516815185.0,-3826801188.0,0.0,13.45,29.56,-44.95,11912007282.0,2273359997.0,3496052869.0,32018844943.0,0.0,19.08,29.35,268.79,-1040.0,4928327736.0,-973025914.0,428457772.0,-1259609477.0,0.0,-19.74,8.69,-25.56,4517140505.0,-1185367761.0,246064250.0,-1934273141.0,0.0,-26.24,5.45,-42.82,-340.0,21920385932.0,-4176861200.0,-2184220878.0,-8769763320.0,-597.0,11872.0,3931.0,-5.23,-9.62,-8.76,-15.2,33.19,45.31999999999999,72.75840897931711,
29,214680,KOSDAQ,디알텍,의료용 기기 제조업,X-ray Detector,2015-04-20,12월,안성현,http://www.drtech.co.kr,경기도,2021-11-15,18129686320.0,1470194975.0,-5305955662.0,2124977235.0,0.0,8.11,-29.27,11.72,20854255215.0,2437678589.0,-5139061856.0,3690629079.0,0.0,11.69,-24.64,17.7,148.0,13253146473.0,-917325410.0,-9140866097.0,-895043800.0,0.0,-6.92,-68.97,-6.75,14696472294.0,-863320794.0,-8791699949.0,-1210631539.0,0.0,-5.87,-59.82,-8.24,-60.0,55268488876.0,-5490218253.0,-1573588081.0,-7230378039.0,-127.0,1610.0,578.0,4.35,-7.88,9.19,-22.06,15.03,17.56,36.79533654090929,
30,42510,KOSDAQ,라온시큐어,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,2001-01-03,12월,이순형,http://www.raonsecure.com,서울특별시,2022-03-18,8451243995.0,-756105334.0,676583843.0,-1070874049.0,0.0,-8.95,8.01,-12.67,9375450957.0,-646731795.0,570138951.0,-2605802186.0,0.0,-6.9,6.08,-27.79,-108.0,6764440196.0,-1417573373.0,-1536507646.0,-2165654224.0,0.0,-20.96,-22.71,-32.02,6679141175.0,-1104963116.0,-1436314547.0,-4850687865.0,0.0,-16.54,-21.5,-72.62,-224.0,37151349080.0,-3524664280.0,1259217996.0,-10072603296.0,-260.0,1880.0,886.0,-4.21,-19.74,-5.74,-29.39,12.010000000000002,9.639999999999999,24.936339891029764,
31,69540,KOSDAQ,라이트론,통신 및 방송 장비 제조업,기타무선통신장비제조업,2004-02-13,12월,박찬희,http://www.lightron.co.kr,대전광역시,2021-11-11,11091158095.0,729555997.0,2407638165.0,1242055175.0,0.0,6.58,21.71,11.2,13382195637.0,1508161871.0,-3074273410.0,-649503441.0,0.0,11.27,-22.97,-4.85,188.0,3927966242.0,-5837050716.0,-12063080314.0,-1690684314.0,0.0,-148.6,-307.11,-43.04,4426504294.0,-3764971834.0,-5662050723.0,-3279762789.0,0.0,-85.06,-127.91,-74.09,-256.0,19643286135.0,-18896140644.0,-14006787590.0,-19473718856.0,-747.0,4546.0,1972.0,3.5,-29.11,4.13,-37.87,155.18,96.33,182.36388532078428,
32,214260,KOSDAQ,라파스,기타 화학제품 제조업,"마이크로니들 패치 제품(의약품패치, 의료기기패치, 미용패치 등)",2019-11-11,12월,정도현,http://www.raphas.com,서울특별시,2022-03-17,5229025427.0,-265783809.0,591631026.0,242059926.0,0.0,-5.08,11.31,4.63,4768639062.0,-189879173.0,1685573696.0,-223821072.0,0.0,-3.98,35.35,-4.69,112.0,3590801312.0,-1087023306.0,-136334418.0,-1060029273.0,0.0,-30.27,-3.8,-29.52,3338283506.0,-2125827086.0,-882316862.0,-2559167145.0,0.0,-63.68,-26.43,-76.66,-492.0,17861721568.0,-4276297380.0,903850333.0,-4539794572.0,-528.0,11234.0,5194.0,0.61,-7.59,1.0,-10.17,25.189999999999998,59.7,45.62280039068895,
33,228670,KOSDAQ,레이,의료용 기기 제조업,"디지털 치료솔루션(CT scan 장비, 3D 프린터), 디지털 진단시스템(X-ray, CT 등)",2019-08-08,12월,이상철,http://www.raymedical.co.kr/,경기도,2022-03-18,25162660684.0,4531169899.0,9895815612.0,5074034441.0,0.0,18.01,39.33,20.16,23653991596.0,4939238264.0,6023881505.0,4439886020.0,0.0,20.88,25.47,18.77,1524.0,14157374280.0,1564676803.0,-2202164564.0,2402581938.0,0.0,11.05,-15.55,16.97,7781158465.0,-2199835887.0,-6339699451.0,-902333055.0,0.0,-28.27,-81.48,-11.6,720.0,55204787493.0,4580605205.0,2903332294.0,7903630315.0,593.0,16253.0,4906.0,5.99,8.86,9.38,12.11,6.960000000000001,49.15,77.73536382058552,
