,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2020_6,Quarter_Operating_Profit2020_6,Quarter_Cashflow2020_6,Quarter_Earn2020_6,Quarter_Continue_Earn2020_6,Quarter_Percent_Operating_Profit2020_6,Quarter_Percent_Cashflow2020_6,Quarter_Percent_Earn2020_6,Quarter_Revenue2020_3,Quarter_Operating_Profit2020_3,Quarter_Cashflow2020_3,Quarter_Earn2020_3,Quarter_Continue_Earn2020_3,Quarter_Percent_Operating_Profit2020_3,Quarter_Percent_Cashflow2020_3,Quarter_Percent_Earn2020_3,Quarter_Full_EPS,Last_Revenue2019_6,Last_Operating_Profit2019_6,Last_Cashflow2019_6,Last_Earn2019_6,Last_Continue_Earn2019_6,Last_Percent_Operating_Profit2019_6,Last_Percent_Cashflow2019_6,Last_Percent_Earn2019_6,Last_Revenue2019_3,Last_Operating_Profit2019_3,Last_Cashflow2019_3,Last_Earn2019_3,Last_Continue_Earn2019_3,Last_Percent_Operating_Profit2019_3,Last_Percent_Cashflow2019_3,Last_Percent_Earn2019_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
51,51,109820,KOSDAQ,진매트릭스,자연과학 및 공학 연구개발업,"B형간염치료제 내성진단,C형간염바이러스 유전형진단, 자궁경부암유발바이러스 유전형진단",2009-11-06,12월,김수옥,http://www.genematrix.net,경기도,2020-08-14,6110088820.0,3873639061.0,87109046.0,5452527871.0,0.0,63.4,1.43,89.24,1893289366.0,52813120.0,636007527.0,126726204.0,0.0,2.79,33.59,6.69,546.0,1247954227.0,-528742791.0,-1549424954.0,-513215105.0,0.0,-42.37,-124.16,-41.12,1165146095.0,-780514524.0,-945539076.0,-832654243.0,0.0,-66.99,-81.15,-71.46,-130.0,5050418272.0,-2354697232.0,-2278090285.0,-1173032151.0,-57.0,2007.0,747.0,18.66,-4.12,27.2,-7.69,105.77,69.78,389.60840772888383,
386,386,108230,KOSDAQ,톱텍,특수 목적용 기계 제조업,디스플레이 자동화설비,2009-09-15,12월,이재환,http://toptec.co.kr,경상북도,2020-08-14,109374857231.0,33009399667.0,5753822322.0,17189865446.0,0.0,30.18,5.26,15.72,70192585164.0,1772439562.0,6045000351.0,6077273742.0,0.0,2.53,8.61,8.66,1222.0,28095148605.0,-4754819321.0,-25891311045.0,309461539.0,0.0,-16.92,-92.16,1.1,45903387502.0,407491990.0,-12924427968.0,4339271059.0,0.0,0.89,-28.16,9.45,244.0,167160372873.0,-6564372019.0,-16717101185.0,3659337232.0,96.0,21695.0,8989.0,4.36,0.81,5.63,1.07,47.1,1.6399999999999997,289.3015793179856,
228,228,161580,KOSDAQ,필옵틱스,특수 목적용 기계 제조업,디스플레이 및 반도체 제조공정용 제작,2017-06-01,12월,한기수,http://www.philoptics.com/,경기도,2020-08-11,67946006435.0,7642011524.0,7931742244.0,6498935028.0,0.0,11.25,11.67,9.56,51444763390.0,3767070107.0,-18808113646.0,5006257556.0,0.0,7.32,-36.56,9.73,1064.0,17974100084.0,-4397372547.0,12940162765.0,-5061385589.0,0.0,-24.47,71.99,-28.16,49749094042.0,-778223346.0,14726296638.0,-742636030.0,0.0,-1.56,29.6,-1.49,-536.0,140395326738.0,-14922776539.0,-8373188994.0,-16001293836.0,-740.0,6475.0,2695.0,4.89,-8.38,16.43,-27.47,35.72,8.88,278.02174304950864,
55,55,82660,KOSDAQ,코스나인,기타 화학제품 제조업,화장품,2005-10-05,12월,"백광열, 최영권 (각자대표)",http://cosnine.com,경기도,2020-08-14,6726146093.0,-559174798.0,-262897729.0,-3108552070.0,-3108552070.0,-8.31,-3.91,-46.22,6013006672.0,-305610336.0,-1908202103.0,-775330587.0,-775330587.0,-5.08,-31.73,-12.89,-162.0,2030529316.0,-1083218057.0,496168176.0,-1253270085.0,-1688909004.0,-53.35,24.44,-61.72,580000000.0,-736205117.0,-681296844.0,-1627824549.0,-1139984835.0,-126.93,-117.46,-280.66,-120.0,18356748501.0,-3248622218.0,-1133305568.0,-28904050861.0,-607.0,600.0,284.0,-7.64,-55.78,-26.97,-213.61,45.04,121.85,231.25087335601907,
276,276,71280,KOSDAQ,로체시스템즈,특수 목적용 기계 제조업,LCD 제조용 이송장비,2003-11-14,12월,박기환,http://www.rorze.co.kr,경기도,2020-08-14,60308023500.0,5199335836.0,12395831780.0,4052903191.0,0.0,8.62,20.55,6.72,31965159507.0,959204427.0,5897322029.0,-225345705.0,0.0,3.0,18.45,-0.7,500.0,18384648439.0,2292969106.0,-4154262307.0,277768830.0,0.0,12.47,-22.6,1.51,18465118956.0,576133211.0,465668794.0,376504398.0,0.0,3.12,2.52,2.04,84.0,79780176235.0,4262219474.0,-2749528456.0,1196798916.0,78.0,8746.0,4273.0,2.63,1.0,5.72,1.83,-3.8500000000000014,-0.1200000000000001,228.0346844820077,
29,29,160980,KOSDAQ,싸이맥스,특수 목적용 기계 제조업,"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)",2015-06-17,12월,"정혜승, 엄주용 (각자대표)",http://www.cymechs.com,경기도,2020-08-14,44008975965.0,7321662494.0,20383047153.0,7596434938.0,0.0,16.64,46.32,17.26,51826871762.0,8038536092.0,8449527259.0,3595167120.0,0.0,15.51,16.3,6.94,2048.0,14894482091.0,-1227157845.0,3514847724.0,498803291.0,0.0,-8.24,23.6,3.35,17273782180.0,324653878.0,700932859.0,783086603.0,0.0,1.88,4.06,4.53,234.0,83475335219.0,1974606051.0,651713873.0,4240262561.0,388.0,20837.0,9677.0,6.6,2.82,9.83,4.01,24.880000000000003,13.63,195.4716766660349,
12,12,263690,KOSDAQ,디알젬,의료용 기기 제조업,"진단용 엑스선 촬영장치 및 부분품, X-ray 제너레이터 외",2018-11-22,12월,박정병,http://www.drgem.co.kr,경기도,2020-08-14,44955509768.0,16668023177.0,8619374900.0,14160847875.0,0.0,37.08,19.17,31.5,21376204461.0,2598667159.0,2644517340.0,3193967899.0,0.0,12.16,12.37,14.94,3064.0,15399753243.0,1466572606.0,-2959604490.0,1472289393.0,0.0,9.52,-19.22,9.56,11715958832.0,13639030.0,-2621056644.0,345514322.0,0.0,0.12,-22.37,2.95,320.0,60087400881.0,4572698491.0,2980443460.0,5470785723.0,483.0,7485.0,2871.0,23.26,8.68,40.93,16.82,27.56,12.04,191.92357214187604,
69,69,78350,KOSDAQ,한양디지텍,반도체 제조업,메모리 모듈,2004-05-14,12월,김형육/김윤상 각자대표,http://www.hanyangdgt.com,경기도,2020-08-14,42684991036.0,3811334276.0,7875247680.0,-1255839893.0,0.0,8.93,18.45,-2.94,23510502180.0,756042999.0,-90687511.0,4902603084.0,0.0,3.22,-0.39,20.85,478.0,14729869385.0,-1563137032.0,-5497591420.0,-2405413685.0,0.0,-10.61,-37.32,-16.33,15708193852.0,-1598995246.0,-4667132412.0,-1650002816.0,0.0,-10.18,-29.71,-10.5,-530.0,67970987619.0,-7941439051.0,-9698348565.0,-12782260300.0,-838.0,4791.0,1895.0,3.57,-13.57,9.98,-44.22,19.54,13.4,189.78526503071228,
6,6,69140,KOSDAQ,누리플랜,"구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설",2010-10-26,12월,"이규홍,이강우 (공동대표)",http://www.nuriplan.com,경기도,2020-08-13,36161333539.0,2256235024.0,1609647239.0,1294727943.0,0.0,6.24,4.45,3.58,31613233496.0,1688763204.0,1011941425.0,714819092.0,0.0,5.34,3.2,2.26,564.0,13076158741.0,-1188195161.0,-2693083486.0,-1779476382.0,0.0,-9.09,-20.6,-13.61,11336517941.0,-595972563.0,174071112.0,127562909.0,0.0,-5.26,1.54,1.13,-464.0,91289923843.0,-2268367669.0,-2444747083.0,-3243838204.0,-456.0,8333.0,3851.0,1.67,-2.76,6.77,-11.86,15.33,10.6,176.54400849094128,
4,4,253590,KOSDAQ,네오셈,특수 목적용 기계 제조업,반도체 검사장비,2018-04-04,12월,염동현,http://www.neosem.com,경기도,2020-08-14,13635761102.0,3709706507.0,2890637266.0,2763096846.0,0.0,27.21,21.2,20.26,10554892387.0,2588037362.0,2658866120.0,2874392242.0,0.0,24.52,25.19,27.23,298.0,5115881535.0,-2165359679.0,-8569602209.0,-1169231905.0,0.0,-42.33,-167.51,-22.85,2965707249.0,-2566681745.0,-4490469626.0,-2197112432.0,0.0,-86.55,-151.41,-74.08,-178.0,27225588076.0,-3334110125.0,-4882275628.0,-1569501327.0,-41.0,2189.0,996.0,8.31,-2.45,13.61,-4.19,69.53999999999999,111.07,166.53785879738908,
36,36,196170,KOSDAQ,알테오젠,자연과학 및 공학 연구개발업,바이오시밀러 및 바이오베터,2014-12-12,12월,박순재,http://www.alteogen.com,대전광역시,2020-08-14,13436622382.0,2498623089.0,-6529842786.0,1885706301.0,0.0,18.6,-48.6,14.03,9876046066.0,1317439095.0,-1454772367.0,2138957801.0,0.0,13.34,-14.73,21.66,184.0,5259040876.0,-2235503644.0,-2871255388.0,-1763448643.0,0.0,-42.51,-54.6,-33.53,3863043032.0,-3566647580.0,-1508906339.0,-3278625546.0,0.0,-92.33,-39.06,-84.87,-232.0,29229181883.0,-2252031255.0,9133183987.0,-1738267459.0,-40.0,3442.0,1621.0,4.18,-2.02,5.35,-2.48,61.11,105.67,155.4956825553299,
62,62,46210,KOSDAQ,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,2000-08-16,12월,김성기,http://www.panagene.com,대전광역시,2020-08-14,4710619721.0,1800995410.0,1861995041.0,2075604417.0,0.0,38.23,39.53,44.06,2563600538.0,464831698.0,498362163.0,219725454.0,0.0,18.13,19.44,8.57,142.0,1895066734.0,-427167155.0,-471515320.0,-391653244.0,0.0,-22.54,-24.88,-20.67,2259200856.0,-398125683.0,-482983922.0,-197587201.0,0.0,-17.62,-21.38,-8.75,-36.0,7950192812.0,-607898809.0,1047085864.0,3504943649.0,109.0,1328.0,628.0,9.73,16.09,10.68,17.35,60.77,35.75,148.5727619236442,
0,0,95340,KOSDAQ,ISC,전자부품 제조업,반도체테스트소켓,2007-10-01,12월,"김정렬, 김상욱 (각자 대표이사)",http://isc21.kr,경기도,2020-08-14,32765482332.0,7630924156.0,8927240938.0,5816493903.0,5431228990.0,23.29,27.25,17.75,26756102201.0,5946951436.0,3935905039.0,5931793166.0,5638266460.0,22.23,14.71,22.17,1420.0,13341852446.0,768016008.0,3901359282.0,824131523.0,2016640051.0,5.76,29.24,6.18,17518070168.0,-2068389208.0,-1231546873.0,-1221882707.0,-1476973853.0,-11.81,-7.03,-6.97,-48.0,87678824284.0,2025737210.0,11936619913.0,4365708434.0,263.0,22883.0,10785.0,4.65,2.09,6.21,2.45,17.53,34.04,145.58420552629758,
14,14,65650,KOSDAQ,메디프론,기계장비 및 관련 물품 도매업,음반재킷 제작,2003-01-21,12월,"김상우,노기선 각자대표이사",http://medifon.com,서울특별시,2020-08-13,7903781926.0,-471831922.0,184563043.0,-1066003925.0,0.0,-5.97,2.34,-13.49,8550258598.0,-251455955.0,-1366158384.0,-220941695.0,0.0,-2.94,-15.98,-2.58,-58.0,3524871934.0,-624814085.0,-1648666129.0,-559669643.0,0.0,-17.73,-46.77,-15.88,5223546390.0,-383179193.0,-1004368804.0,-317021633.0,0.0,-7.34,-19.23,-6.07,-40.0,17412906478.0,-2161741899.0,-4285286824.0,-1778873613.0,-40.0,1089.0,405.0,-4.32,-9.14,-5.33,-10.06,11.760000000000002,4.4,124.22891026939648,
366,366,44060,KOSDAQ,조광ILI,일반 목적용 기계 제조업,"안전밸브,스팀트랩",2001-01-18,12월,김우동,http://www.jokwang.co.kr,경상남도,2020-08-14,11080758901.0,2690068380.0,-4093566624.0,3200296362.0,0.0,24.28,-36.94,28.88,5743933715.0,1308903019.0,515076415.0,-808521630.0,-800415775.0,22.79,8.97,-14.08,344.0,5230779800.0,302620376.0,3177373482.0,603764721.0,0.0,5.79,60.74,11.54,5426994314.0,970274037.0,3183082230.0,1281730822.0,1281730822.0,17.88,58.65,23.62,272.0,24534302780.0,4196689414.0,7865102975.0,3553194669.0,256.0,8137.0,4095.0,2.46,3.8,4.23,6.26,18.49,4.91,111.83760977665318,
16,16,207760,KOSDAQ,미스터블루,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",2014-12-12,12월,조승진,http://www.mrbluecorp.com/,서울특별시,2020-08-12,17252324364.0,3600416607.0,6391391402.0,3160325115.0,0.0,20.87,37.05,18.32,16566686150.0,2857328625.0,3536733995.0,2207316538.0,0.0,17.25,21.35,13.32,432.0,8167754954.0,962156197.0,2881249880.0,835861098.0,0.0,11.78,35.28,10.23,7974460353.0,916673924.0,1219200597.0,893608573.0,0.0,11.5,15.29,11.21,138.0,63888589410.0,13861905335.0,17282864806.0,12042241319.0,486.0,3647.0,1732.0,8.55,19.33,11.84,28.07,9.090000000000002,5.75,111.22480364755565,
9,9,194480,KOSDAQ,데브시스터즈,소프트웨어 개발 및 공급업,모바일 게임,2014-10-06,12월,"이지훈, 김종흔",http://www.devsisters.com,서울특별시,2020-08-14,17110945694.0,-1199655135.0,-1980065966.0,-426248348.0,0.0,-7.01,-11.57,-2.49,18324005517.0,521129062.0,-1811108057.0,1161444522.0,0.0,2.84,-9.88,6.34,128.0,8423601851.0,-6162662457.0,5627398472.0,6401511090.0,0.0,-73.16,66.81,75.99,8821789419.0,-3777522604.0,1464397.0,-4886023345.0,0.0,-42.82,0.02,-55.39,264.0,37596925140.0,-22185728015.0,-2668219293.0,-13309914083.0,-1161.0,18024.0,8935.0,0.6,-10.79,0.71,-13.0,66.14999999999999,45.66,103.13098834281548,
53,53,83550,KOSDAQ,케이엠,기타 섬유제품 제조업,클린룸용Wiper,2005-12-20,12월,신병순,http://kmbiz.com,강원도,2020-08-14,56396659962.0,17781445140.0,19877965555.0,14057897831.0,0.0,31.53,35.25,24.93,44111844521.0,8847076595.0,10922239990.0,8012316492.0,0.0,20.06,24.76,18.16,4104.0,29084092577.0,1669849644.0,2958614894.0,922748077.0,0.0,5.74,10.17,3.17,34687136097.0,2319616519.0,564530700.0,2500902786.0,0.0,6.69,1.63,7.21,636.0,127562229644.0,7176115501.0,7790900124.0,6557066457.0,609.0,18535.0,7851.0,14.53,4.96,22.14,7.77,25.79,13.369999999999996,93.908954913034,
218,218,33540,KOSDAQ,파라텍,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,정광원,http://www.paradise-ind.co.kr,경기도,2020-08-14,37322388843.0,8874448728.0,4992694426.0,7300411784.0,0.0,23.78,13.38,19.56,30494535492.0,1813768090.0,1582443274.0,5404225420.0,0.0,5.95,5.19,17.72,598.0,19347953071.0,-24498395945.0,14819069232.0,-24363104909.0,0.0,-126.62,76.59,-125.92,37365054690.0,196201662.0,2507109517.0,116580335.0,0.0,0.53,6.71,0.31,-1140.0,126614042584.0,-37047419261.0,9392818868.0,-29301139847.0,-689.0,2925.0,1250.0,10.23,-23.71,20.44,-55.19,150.4,5.42,92.90096841790093,
