,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Revenue2021_9,Quarter_Operating_Profit2021_9,Quarter_Cashflow2021_9,Quarter_Earn2021_9,Quarter_Continue_Earn2021_9,Quarter_Percent_Operating_Profit2021_9,Quarter_Percent_Cashflow2021_9,Quarter_Percent_Earn2021_9,Quarter_Full_EPS,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Last_Revenue2020_9,Last_Operating_Profit2020_9,Last_Cashflow2020_9,Last_Earn2020_9,Last_Continue_Earn2020_9,Last_Percent_Operating_Profit2020_9,Last_Percent_Cashflow2020_9,Last_Percent_Earn2020_9,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
21,14280,KOSPI,금강공업,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매",1988-09-10,12월,"전장열, 이범호 (각자 대표이사)",http://www.kumkangkind.com,부산광역시,2022-03-17,145112783780.0,3627647289.0,-20624873906.0,5338300652.0,0.0,2.5,-14.21,3.68,145947464398.0,8778130379.0,400416042.0,8466397831.0,0.0,6.01,0.27,5.8,728.0,125689223636.0,-3074221954.0,1422925700.0,-11828742228.0,0.0,-2.45,1.13,-9.41,122254409405.0,1922722005.0,12533163205.0,13220978713.0,0.0,1.57,10.25,10.81,-1612.0,501933307880.0,-1457088714.0,13956088905.0,-1506129162.0,-51.0,13183.0,12044.0,2.46,-0.19,5.52,-0.43,4.95,4.4399999999999995,15.45364000357839,
22,58730,KOSPI,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업","데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업",2004-08-02,12월,한상원,http://www.dasco.kr,전라남도,2022-03-23,115899386101.0,1996497177.0,-1850191978.0,2038982952.0,0.0,1.72,-1.6,1.76,101106778709.0,4845340289.0,-11181338431.0,282983730.0,0.0,4.79,-11.06,0.28,480.0,79932208171.0,-4577835074.0,-18090338627.0,-5494471340.0,0.0,-5.73,-22.63,-6.87,45232324390.0,-3494014861.0,5607622727.0,-2235587714.0,0.0,-7.72,12.4,-4.94,-1300.0,224478508728.0,-7198731514.0,-12482715900.0,-7896922678.0,-467.0,7427.0,7078.0,2.71,-3.16,6.46,-6.61,7.45,12.51,44.997102861283345,
23,9190,KOSPI,대양금속,1차 철강 제조업,스테인레스 냉연강판 제조,1994-04-29,12월,조상종,http://www.daiyangmetal.co.kr,충청남도,2022-03-16,61667182915.0,6165811811.0,4403276020.0,6982357358.0,0.0,10.0,7.14,11.32,57282988599.0,5106455166.0,-9755322842.0,4577507713.0,0.0,8.91,-17.03,7.99,868.0,33623832119.0,-537549745.0,1693716902.0,-1805220765.0,0.0,-1.6,5.04,-5.37,37732829825.0,1324455383.0,7022284717.0,1034914800.0,0.0,3.51,18.61,2.74,-224.0,140495483894.0,1063435357.0,9205938717.0,-651416332.0,-20.0,3095.0,2355.0,17.72,-0.56,28.04,-0.86,11.6,5.4,83.40319656828584,
24,3490,KOSPI,대한항공,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",1966-03-18,12월,"조원태, 우기홍",http://www.koreanair.com,서울특별시,2022-03-15,2907512024751.0,703747775508.0,1170521469827.0,409561527973.0,411767341044.0,24.2,40.26,14.09,2303513811129.0,420165572785.0,2343674154950.0,106203555490.0,106271580628.0,18.24,101.74,4.61,4708.0,1909996038608.0,117062091289.0,426859996928.0,426659604520.0,1233122169559.0,6.13,22.35,22.34,1598263501653.0,-33045240383.0,949843701957.0,-29272591033.0,-32280829800.0,-2.07,59.43,-1.83,4904.0,7606224078611.0,108918118710.0,1376703698885.0,-211545445126.0,-608.0,19736.0,9520.0,6.14,-0.84,23.85,-6.39,18.07,20.31,52.22607617919392,
25,1230,KOSPI,동국제강,1차 철강 제조업,"후판,철근,강판,형강,앵글,찬넬,평철 제조,판매",1988-05-09,12월,"장세욱, 김연극",http://www.dongkuk.co.kr,서울특별시,2022-03-17,2119483471744.0,188074819197.0,3990920824.0,185377465959.0,0.0,8.87,0.19,8.75,1907037126274.0,298527533351.0,121753901992.0,194966876168.0,0.0,15.65,6.38,10.22,7768.0,1378375463813.0,53048327394.0,309726817787.0,86592187158.0,0.0,3.85,22.47,6.28,1297539663426.0,85679817473.0,321842826301.0,36538148832.0,0.0,6.6,24.8,2.82,3628.0,5206191561313.0,294697649009.0,631569644088.0,65094896407.0,681.0,29150.0,22380.0,11.71,1.2,26.65,3.05,5.02,9.05,53.76677308814486,
26,4890,KOSPI,동일산업,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",2005-06-30,12월,"오순택, 오승민",http://www.dongil.co.kr,경상북도,2022-03-17,136651827082.0,13353925805.0,764011589.0,10528403196.0,0.0,9.77,0.56,7.7,112282635402.0,12523775052.0,21816265030.0,13370472341.0,0.0,11.15,19.43,11.91,17364.0,89351086926.0,1688219365.0,-1876940851.0,1924045898.0,0.0,1.89,-2.1,2.15,73439154553.0,-831169840.0,21982608282.0,2267439250.0,0.0,-1.13,29.93,3.09,3172.0,333283307254.0,1983168601.0,20105667431.0,8015170130.0,3304.0,165776.0,148641.0,8.89,1.92,10.47,2.22,7.88,12.280000000000001,52.93806911960027,
27,24090,KOSPI,디씨엠,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",1999-08-18,12월,정연택,http://www.dcmcorp.co.kr,경상남도,2022-03-16,70999110927.0,8135711789.0,10806927082.0,15319760455.0,15319760455.0,11.46,15.22,21.58,63632935695.0,12052967749.0,4999873671.0,13297817527.0,13297817527.0,18.94,7.86,20.9,5236.0,44832539014.0,1991155543.0,-905138286.0,3569553795.0,34362677947.0,4.44,-2.02,7.96,49093450245.0,5840161340.0,8138595850.0,8100368491.0,8100368491.0,11.9,16.58,16.5,1220.0,165376395451.0,14712792722.0,6944172564.0,19961805539.0,1706.0,20131.0,16152.0,21.35,8.76,26.01,10.56,7.0200000000000005,7.040000000000001,58.365134985615875,
28,4000,KOSPI,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,김용석,http://www.lottefinechem.com,울산광역시,2022-03-10,522558212712.0,84939517536.0,165496095241.0,225937440724.0,0.0,16.25,31.67,43.24,492132279766.0,70183965833.0,143025696489.0,205009085957.0,0.0,14.26,29.06,41.66,35020.0,303740508982.0,28461178115.0,33158286916.0,66606868596.0,0.0,9.37,10.92,21.93,316748843999.0,25897838029.0,219954201669.0,24138366317.0,0.0,8.18,69.44,7.62,10324.0,1263635638072.0,139232923700.0,253112488585.0,198791787650.0,7703.0,85205.0,63932.0,33.18,10.6,41.1,12.05,6.880000000000001,6.08,72.04100120309187,
29,9580,KOSPI,무림P&P,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",1989-06-20,12월,이도균,http://www.moorimpnp.co.kr,울산광역시,2022-03-15,169207566056.0,10266563978.0,176527577.0,6933703515.0,0.0,6.07,0.1,4.1,145230359244.0,8445140749.0,-15504712797.0,3728387092.0,0.0,5.81,-10.68,2.57,444.0,132875648507.0,-5368705131.0,-18629214130.0,-9090870422.0,0.0,-4.04,-14.02,-6.84,109292171888.0,-7482345581.0,50712354732.0,-7836533504.0,0.0,-6.85,46.4,-7.17,-580.0,527907655787.0,6314020021.0,32083140602.0,-8640279357.0,-138.0,9924.0,9643.0,1.87,-0.6,4.47,-1.44,10.11,12.66,27.342796033154265,
30,1340,KOSPI,백광산업,기초 화학물질 제조업,"가성소다,합성염산 제조,판매",1976-06-10,12월,김성훈,http://www.pkic.co.kr,전라북도,2022-03-16,51596804210.0,4739825181.0,14337944093.0,4726257829.0,4726257829.0,9.19,27.79,9.16,49076387607.0,5533846327.0,22259191649.0,4308646276.0,4308646276.0,11.28,45.36,8.78,428.0,42886409500.0,1916879941.0,11022544812.0,2846792976.0,7597200179.0,4.47,25.7,6.64,44414905306.0,1643131600.0,10893008527.0,816339813.0,816339813.0,3.7,24.53,1.84,256.0,171324548992.0,12521407160.0,21915553339.0,10145917483.0,229.0,4292.0,4014.0,5.26,3.14,9.97,5.72,4.72,7.579999999999999,20.310384598645406,-97.144204565943
31,207940,KOSPI,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업,바이오의약품,2016-11-10,12월,임존종보 (Rim John Chongbo),http://www.samsungbiologics.com,인천광역시,2022-03-21,444313685644.0,128842730424.0,114469129963.0,79317937814.0,0.0,29.0,25.76,17.85,450733193140.0,167410670436.0,340127087306.0,131773534678.0,0.0,37.14,75.46,29.24,4528.0,375306554056.0,92576031108.0,-142631708706.0,96221726169.0,0.0,24.67,-38.0,25.64,274582011290.0,56534306115.0,344721735247.0,56081371017.0,0.0,20.59,125.54,20.42,5492.0,1164776873641.0,292786554082.0,202090026541.0,240974799963.0,3440.0,71268.0,65666.0,3.98,3.75,6.35,5.24,4.329999999999998,16.55,18.386870903859396,
