,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2020_3,Quarter_Operating_Profit2020_3,Quarter_Cashflow2020_3,Quarter_Earn2020_3,Quarter_Continue_Earn2020_3,Quarter_Percent_Operating_Profit2020_3,Quarter_Percent_Cashflow2020_3,Quarter_Percent_Earn2020_3,Quarter_Revenue2019_12,Quarter_Operating_Profit2019_12,Quarter_Cashflow2019_12,Quarter_Earn2019_12,Quarter_Continue_Earn2019_12,Quarter_Percent_Operating_Profit2019_12,Quarter_Percent_Cashflow2019_12,Quarter_Percent_Earn2019_12,Quarter_Full_EPS,Last_Revenue2019_3,Last_Operating_Profit2019_3,Last_Cashflow2019_3,Last_Earn2019_3,Last_Continue_Earn2019_3,Last_Percent_Operating_Profit2019_3,Last_Percent_Cashflow2019_3,Last_Percent_Earn2019_3,Last_Revenue2018_12,Last_Operating_Profit2018_12,Last_Cashflow2018_12,Last_Earn2018_12,Last_Continue_Earn2018_12,Last_Percent_Operating_Profit2018_12,Last_Percent_Cashflow2018_12,Last_Percent_Earn2018_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,95570,KOSPI,AJ네트웍스,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,박대현,http://www.ajnet.co.kr,서울특별시,2020-05-15,316655908554,11983300695,-17494685261,1159762726,0,3.78,-5.52,0.37,316227421343,-9658394033,-19084560978,-53733516736,0,-3.05,-6.04,-16.99,96,277533069068,7028058594,-22131669556,126279218681,0,2.53,-7.97,45.5,263203764743,-36488939989,54660184904,-756041693,0,-13.86,20.77,-0.29,10788,1202793723694,17844099386,-37909433941,45969636300,981,5829,7418,0.25,2.55,1.65,13.23
1,6840,KOSPI,AK홀딩스,기타 금융업,지주사업,1999-08-11,12월,"채형석, 이석주(각자 대표이사)",http://www.aekyunggroup.co.kr,서울특별시,2020-05-15,793899394494,-34580511432,-225226503667,-84173432426,0,-4.36,-28.37,-10.6,899143099357,-3064542486,29925230287,-18201077559,0,-0.34,3.33,-2.02,-25408,996841859461,97400377205,168249966105,69738517601,0,9.77,16.88,7.0,879645844788,36063540448,92088307605,20239368531,0,4.1,10.47,2.3,21048,3759542062510,131336891859,274189797509,57377832577,4330,95577,107911,-7.96,1.33,-26.58,4.01
2,27410,KOSPI,BGF,기타 금융업,지주회사,2014-05-19,12월,홍정국,http://www.bgf.co.kr,서울특별시,2020-05-15,47128160669,-2343314549,1165019067,-2245752973,-4190349738,-4.97,2.47,-4.77,61457882695,9996692102,2153089481,-333186754,17515291535,16.27,3.5,-0.54,-92,50560983935,363694027,-360814386,3578719064,2022782450,0.72,-0.71,7.08,51792876008,2307097317,-943441128,4312600315,17515291535,4.45,-1.82,8.33,148,240314527185,29385396571,13834576609,26870739807,280,15500,15965,-0.54,1.62,-0.59,1.76
3,138930,KOSPI,BNK금융지주,기타 금융업,금융지주회사,2011-03-30,12월,김지완,http://www.bnkfg.com,부산광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1460,KOSPI,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",1975-06-02,12월,김 대 환,http://home.byc.co.kr,서울특별시,2020-05-15,33434894356,2263683900,-644026089,108881338,0,6.77,-1.93,0.33,49143134276,5937921492,17000589161,6784504902,0,12.08,34.59,13.81,2020,39225789153,5125631174,-3222552665,2457784476,0,13.07,-8.22,6.27,51357881789,6576962488,24450555660,-5918957903,0,12.81,47.61,-11.52,45672,170589026967,23393686890,18715998757,27772828234,129023,2046905,2017743,0.07,4.0,0.1,6.39
5,1040,KOSPI,CJ,기타 금융업,지주회사,1973-06-29,12월,"손경식, 김홍기",http://www.cj.net,서울특별시,2020-05-15,7840010949000,264264280000,-44142869000,152375577000,0,3.37,-0.56,1.94,8851316888000,373859024000,1684339040000,-28351847000,0,4.22,19.03,-0.32,20888,7794949406000,343270016000,753972752000,48347252000,0,4.4,9.67,0.62,7800635964000,283237636000,927201094000,-181200880000,0,3.63,11.89,-2.32,6628,33779706665000,1509154524000,3864576582000,267148987000,9156,515413,500940,1.52,0.66,4.05,1.83
6,79160,KOSPI,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",2004-12-24,12월,허민회,http://www.cgv.co.kr,서울특별시,2020-05-15,243308483990,-71619126300,-75041600970,-95518136371,0,-29.44,-30.84,-39.26,498263384223,44026756228,59086249327,-138706321077,0,8.84,11.86,-27.84,-10088,464613501779,23514703158,99359626794,-6924879193,0,5.06,21.39,-1.49,450383691117,25615723476,32310848098,-119740118984,0,5.69,7.17,-26.59,-728,1942279329129,121975391246,283339456559,-152642285534,-4031,14279,15877,-8.3,-3.37,-70.65,-25.39
7,120,KOSPI,CJ대한통운,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,강신호,http://www.cjlogistics.com,서울특별시,2020-05-15,2515360835746,58188336853,-159883651315,15758618224,0,2.31,-6.36,0.63,2825733269483,101329360467,570011580005,35144788735,0,3.59,20.17,1.24,2760,2432724848781,45346970499,82778447922,-15031640046,0,1.86,3.4,-0.62,2515159483227,87410351540,6739518384,12816488471,0,3.48,0.27,0.51,-2632,10415108625820,307186346174,849229005556,39726701152,1741,167335,160216,0.67,0.44,1.65,1.09
8,11150,KOSPI,CJ씨푸드,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,"이인덕, 오재석(각자대표)",http://www.cjseafood.net,경기도,2020-05-15,38380725224,1663075505,2054180277,1007416979,0,4.33,5.35,2.62,39224916643,2287682588,-4077503091,1276630198,0,5.83,-10.4,3.25,108,37282184090,209921255,1334557519,-435435813,0,0.56,3.58,-1.17,40095983362,1909709588,-8658545469,1202243803,0,4.76,-21.59,3.0,-48,149168950259,3700345257,7282740903,1827957679,50,1821,1781,2.93,1.44,5.93,2.84
9,97950,KOSPI,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,"손경식, 최은석 (각자 대표이사)",http://www.cj.co.kr,서울특별시,2020-05-15,5830942047000,275935495000,-85100134000,451924437000,0,4.73,-1.46,7.75,5961287482000,269797027000,1178271288000,93516125000,0,4.53,19.77,1.57,110348,5017753362000,179063297000,239997346000,40940401000,0,3.57,4.78,0.82,4922148208000,172652153000,379047681000,-50906756000,0,3.51,7.7,-1.03,9996,22352462296000,896857873000,2143095681000,191028303000,11661,639716,578788,6.59,0.73,17.25,2.01
