,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2021_6,Quarter_Operating_Profit2021_6,Quarter_Cashflow2021_6,Quarter_Earn2021_6,Quarter_Continue_Earn2021_6,Quarter_Percent_Operating_Profit2021_6,Quarter_Percent_Cashflow2021_6,Quarter_Percent_Earn2021_6,Quarter_Revenue2021_3,Quarter_Operating_Profit2021_3,Quarter_Cashflow2021_3,Quarter_Earn2021_3,Quarter_Continue_Earn2021_3,Quarter_Percent_Operating_Profit2021_3,Quarter_Percent_Cashflow2021_3,Quarter_Percent_Earn2021_3,Quarter_Full_EPS,Last_Revenue2020_6,Last_Operating_Profit2020_6,Last_Cashflow2020_6,Last_Earn2020_6,Last_Continue_Earn2020_6,Last_Percent_Operating_Profit2020_6,Last_Percent_Cashflow2020_6,Last_Percent_Earn2020_6,Last_Revenue2020_3,Last_Operating_Profit2020_3,Last_Cashflow2020_3,Last_Earn2020_3,Last_Continue_Earn2020_3,Last_Percent_Operating_Profit2020_3,Last_Percent_Cashflow2020_3,Last_Percent_Earn2020_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
0,23460,KOSDAQ,CNH,신탁업 및 집합투자업,투자자문,1994-10-07,12월,"임영기,김양수(각자 대표이사)",http://www.cnhcap.co.kr,경기도,2021-08-17,117046233464.0,41743191442.0,-39254909464.0,32346365218.0,32346365218.0,35.66,-33.54,27.64,75935815062.0,11308454615.0,-21068405405.0,8375266115.0,8375266115.0,14.89,-27.75,11.03,2188.0,62008475075.0,12225570643.0,-75735507897.0,7797056441.0,7797056441.0,19.72,-122.14,12.57,58047810668.0,-10725192635.0,-67475419346.0,-10024936409.0,-10024936409.0,-18.48,-116.24,-17.27,-118.0,308789569737.0,55610775660.0,-9806763425.0,29442437096.0,791.0,8458.0,3618.0,6.66,5.28,25.87,21.87,15.939999999999998,33.370000000000005,88.75844523257695,
1,37370,KOSDAQ,EG,토목 건설업,"산화철, 대기수처리방지시설, 무역",2000-01-11,12월,박지만,http://www.egcorp.co.kr,충청남도,2021-08-17,29410313207.0,2972002760.0,-14914721457.0,1972941706.0,0.0,10.11,-50.71,6.71,17858063886.0,97704433.0,-13697700350.0,-16730846.0,0.0,0.55,-76.7,-0.09,472.0,9682113609.0,101134224.0,2109978548.0,297716871.0,0.0,1.04,21.79,3.07,8761556568.0,-2115040415.0,-1613196622.0,-1631440354.0,0.0,-24.14,-18.41,-18.62,-320.0,45057857733.0,-6513050601.0,540008188.0,-4108836555.0,-495.0,11693.0,5774.0,1.36,-3.08,4.04,-8.59,9.07,24.69,203.7592244286585,
2,108320,KOSDAQ,LX세미콘,반도체 제조업,"LDI, T-Con, PMIC, EPD-IC 등",2010-06-08,12월,손보익,http://lxsemicon.com,대전광역시,2021-08-13,449275295664.0,95551329476.0,110656886753.0,72894878482.0,0.0,21.27,24.63,16.22,405623574114.0,59241161261.0,58229713109.0,50819813863.0,0.0,14.6,14.36,12.53,15214.0,219130510361.0,9331613327.0,41382939877.0,6745817757.0,0.0,4.26,18.89,3.08,212578470789.0,11686834119.0,-9986954874.0,12809803079.0,0.0,5.5,-4.7,6.03,2404.0,1161896286020.0,94226639156.0,82955981196.0,72528910564.0,4459.0,73510.0,32729.0,14.1,9.66,20.7,13.63,17.009999999999998,9.1,105.02635389469721,
3,98460,KOSDAQ,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,2008-06-03,12월,고광일,http://www.kohyoung.com,서울특별시,2021-08-17,67242410303.0,11545924038.0,1824341107.0,10295833711.0,0.0,17.17,2.71,15.31,58773552412.0,9427330296.0,672429610.0,10894904574.0,0.0,16.04,1.14,18.54,616.0,38863231701.0,2017579789.0,22799100738.0,430372705.0,0.0,5.19,58.66,1.11,50733599393.0,5873409002.0,5057319059.0,10798153434.0,0.0,11.58,9.97,21.28,326.0,179545133940.0,15842903269.0,37796429425.0,9161038005.0,133.0,7439.0,3584.0,6.48,3.03,8.28,3.72,11.98,4.459999999999999,73.0232082095987,
4,215000,KOSDAQ,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터,2015-04-03,12월,"최덕형, 박강수",http://www.golfzon.com,서울특별시,2021-08-17,105783529595.0,30019870715.0,62235739441.0,22912501236.0,0.0,28.38,58.83,21.66,99395723177.0,28442251603.0,25494736431.0,21876596819.0,0.0,28.62,25.65,22.01,14272.0,72208524700.0,14096212661.0,44076101382.0,8983306517.0,0.0,19.52,61.04,12.44,72748873239.0,15329209257.0,24277661844.0,11812718325.0,0.0,21.07,33.37,16.24,6626.0,298524085458.0,51572914217.0,87402396258.0,38266971697.0,6097.0,77876.0,35943.0,11.03,10.42,18.33,16.96,8.86,7.550000000000001,46.49728689859246,
5,121440,KOSDAQ,골프존뉴딘홀딩스,상품 중개업,골프시뮬레이터,2011-05-20,12월,최덕형,http://company.golfzon.com,서울특별시,2021-08-17,121895548434.0,26673319775.0,123944062.0,19985006153.0,20194519004.0,21.88,0.1,16.4,74319970581.0,10709899301.0,-3547172937.0,8050080600.0,8170934905.0,14.41,-4.77,10.83,1308.0,84286316408.0,13549782741.0,11432971542.0,7918697866.0,8086653046.0,16.08,13.56,9.39,50951016348.0,2080063966.0,-4525656881.0,1213167161.0,836535115.0,4.08,-8.88,2.38,426.0,292025577809.0,29999993909.0,25586891910.0,28175043044.0,657.0,22547.0,10960.0,3.4,3.54,5.8,6.0,5.800000000000001,10.33,44.6208039795536,
6,43650,KOSDAQ,국순당,알코올음료 제조업,탁주 및 약주,2000-08-24,12월,배상민,http://www.ksdb.co.kr,강원도,2021-08-17,14749411109.0,1971390545.0,2595877209.0,4491343522.0,0.0,13.37,17.6,30.45,15299373142.0,2232902095.0,4586905332.0,3536330164.0,0.0,14.59,29.98,23.11,898.0,12716452775.0,1080960584.0,6699423912.0,3748750044.0,0.0,8.5,52.68,29.48,11985181735.0,207107598.0,2901301202.0,373609463.0,0.0,1.73,24.21,3.12,460.0,52947425413.0,4581978812.0,15137330909.0,18700663296.0,1047.0,25289.0,12458.0,3.23,7.64,3.55,8.4,4.869999999999999,12.86,15.986835086563675,
7,900070,KOSDAQ,글로벌에스엠,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)",2009-12-23,12월,나윤복,http://www.globalsmtech.com,케이맨 제도,2021-08-27,165351589.0,8487630.0,15819658.0,1187692.0,0.0,5.13,9.57,0.72,170353207.0,15678904.0,13104201.0,6222161.0,0.0,9.2,7.69,3.65,0.0,98107817.0,-11126452.0,39453347.0,-7448891.0,0.0,-11.34,40.21,-7.59,139695688.0,4189399.0,12378109.0,671354.0,0.0,3.0,8.86,0.48,0.0,580497009.0,27811194.0,66040222.0,8522333.0,0.0,21.0,10.0,0.0,1.02,0.0,1.49,16.47,6.199999999999999,68.5406872318849,
8,49080,KOSDAQ,기가레인,특수 목적용 기계 제조업,RF통신부품 및 반도체 장비,2013-12-19,12월,최인권,http://www.gigalane.com,경기도,2021-08-17,23600666427.0,4463846675.0,1151839161.0,2967639422.0,2968221594.0,18.91,4.88,12.57,14779546279.0,-604232312.0,-1643236352.0,-387751184.0,-468924882.0,-4.09,-11.12,-2.62,64.0,10566538548.0,-3476523268.0,-3527318473.0,-5896857655.0,-5440220399.0,-32.9,-33.38,-55.81,8729853928.0,-2823592038.0,-1831454475.0,-2770269184.0,-3208524463.0,-32.34,-20.98,-31.73,-218.0,44278597847.0,-14446301974.0,-3184088383.0,-25284313713.0,-319.0,1298.0,635.0,2.5,-24.27,4.93,-50.22,51.81,28.250000000000004,123.35286356824069,-74.53901170617702
9,111710,KOSDAQ,남화산업,스포츠 서비스업,골프장 서비스,2018-11-29,12월,"최재훈, 최영곤 (공동대표이사)",http://www.muangc.co.kr,전라남도,2021-08-13,7826104087.0,4346172081.0,9640649322.0,5145274000.0,0.0,55.53,123.19,65.75,4078560454.0,1899722286.0,1662432274.0,1908848751.0,0.0,46.58,40.76,46.8,684.0,4981275001.0,2110730446.0,4045477763.0,2352649299.0,0.0,42.37,81.21,47.23,2408846362.0,395042502.0,279589840.0,294029746.0,0.0,16.4,11.61,12.21,256.0,17713931824.0,7450789294.0,8442605836.0,6610197685.0,321.0,13865.0,6819.0,4.46,4.31,4.93,4.71,13.160000000000004,30.18,57.11046038271116,
