,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2018_12,Quarter_Operating_Profit2018_12,Quarter_Cashflow2018_12,Quarter_Earn2018_12,Quarter_Continue_Earn2018_12,Quarter_Percent_Operating_Profit2018_12,Quarter_Percent_Cashflow2018_12,Quarter_Percent_Earn2018_12,Quarter_Revenue2018_9,Quarter_Operating_Profit2018_9,Quarter_Cashflow2018_9,Quarter_Earn2018_9,Quarter_Continue_Earn2018_9,Quarter_Percent_Operating_Profit2018_9,Quarter_Percent_Cashflow2018_9,Quarter_Percent_Earn2018_9,Quarter_Full_EPS,Last_Revenue2017_12,Last_Operating_Profit2017_12,Last_Cashflow2017_12,Last_Earn2017_12,Last_Continue_Earn2017_12,Last_Percent_Operating_Profit2017_12,Last_Percent_Cashflow2017_12,Last_Percent_Earn2017_12,Last_Revenue2017_9,Last_Operating_Profit2017_9,Last_Cashflow2017_9,Last_Earn2017_9,Last_Continue_Earn2017_9,Last_Percent_Operating_Profit2017_9,Last_Percent_Cashflow2017_9,Last_Percent_Earn2017_9,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,95570,KOSPI,AJ네트웍스,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,박대현,http://www.ajnet.co.kr,서울특별시,2019-03-29,274368896903,-36534574757,63353128645,-9007750716,0,-13.32,23.09,-3.28,269069659805,9299628964,-138199040191,4897453512,0,3.46,-51.36,1.82,-768,219049714635,-1645624604,-8093847834,570661087,0,-0.75,-3.69,0.26,221310521496,5941404533,-140381294017,5665378219,0,2.68,-63.43,2.56,48,1431015800850,77221587340,-148475141851,14998783601,320,10503,9550,-1.4,0.64,-7.31,3.35
1,6840,KOSPI,AK홀딩스,기타 금융업,지주사업,1999-08-11,12월,"채형석, 이석주(각자 대표이사)",http://www.aekyunggroup.co.kr,서울특별시,2019-04-01,879645844788,36063540448,92088307605,20239368531,0,4.1,10.47,2.3,1021335507670,80043191099,225169493004,62068479333,0,7.84,22.05,6.08,6108,910651828911,55942037393,127705005055,26130010299,0,6.14,14.02,2.87,865566647573,88833747924,153228523035,77002602585,0,10.26,17.7,8.9,7884,3392454610505,265641267071,280933528090,185414017343,13992,111229,86941,2.38,6.3,5.49,16.09
2,27410,KOSPI,BGF,기타 금융업,지주회사,2014-05-19,12월,홍정국,http://www.bgf.co.kr,서울특별시,2019-04-01,51792876008,2307097317,-943441128,4599322992,3535195856,4.45,-1.82,8.88,66228622234,14239127350,-28258722970,15001526099,15001526099,21.5,-42.67,22.65,192,42309367080,3867067340,59414262418,3311173288150,37377741235,9.14,140.43,7826.1,27796878247,3136628270,324701844297,93332856140,5426463720,11.28,1168.12,335.77,138364,123842619339,10447735458,384116106715,3497647213475,36539,15834,7576,1.13,407.59,1.21,482.28
3,138930,KOSPI,BNK금융지주,기타 금융업,금융지주회사,2011-03-30,12월,김지완,http://www.bnkfg.com,부산광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1460,KOSPI,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",1975-06-02,12월,김 대 환,http://home.byc.co.kr,서울특별시,2019-04-01,51357881789,6576962488,24450555660,-5898064301,0,12.81,47.61,-11.48,47706346958,5772306521,24601854521,2873724784,0,12.1,51.57,6.02,-109600,56018402295,4143047603,15600444949,-17374261,0,7.4,27.85,-0.03,48600422476,3113938356,7942255486,1034273389,0,6.41,16.34,2.13,-320,195815807700,17207998300,23542700435,6198296517,28795,1892663,1855195,-3.19,0.83,-5.79,1.55
5,1040,KOSPI,CJ,기타 금융업,지주회사,1973-06-29,12월,"손경식, 김홍기",http://www.cj.net,서울특별시,2019-03-29,7800635964000,283237636000,927201094000,-911156728000,0,3.63,11.89,-11.68,7686099875000,406408776000,613891257000,142582522000,0,5.29,7.99,1.86,-124920,6978877832000,264733543000,902817483000,-9209167000,0,3.79,12.94,-0.13,7065054476000,431864785000,1337586819000,215172302000,0,6.11,18.93,3.05,-1260,26898599989000,1325955339000,2240404302000,463698379000,15893,429192,411038,-11.49,1.58,-29.11,3.87
6,79160,KOSPI,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",2004-12-24,12월,허민회,http://www.cgv.co.kr,서울특별시,2019-04-01,450383691117,25615723476,35737033216,-121374994042,0,5.69,7.93,-26.95,472989700625,32649731625,72996787058,-2263772203,0,6.9,15.43,-0.48,-12820,454067093253,42603884184,96858379972,-14922986653,0,9.38,21.33,-3.29,472177655159,32184043269,97484496991,29062656431,0,6.82,20.65,6.16,-1576,1714387173382,86242893480,194342876963,-1402536047,-37,14534,20540,-21.72,-0.06,-88.2,-0.18
7,120,KOSPI,CJ대한통운,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,강신호,http://www.cjlogistics.com,서울특별시,2019-04-01,2515159483227,87410351540,6814518384,5937471537,0,3.48,0.27,0.24,2418449071675,52856855890,55099697431,5164687082,0,2.19,2.28,0.21,1040,1934427780093,60031965819,72010358060,11443001417,0,3.1,3.72,0.59,1873206170316,62626307911,174402983170,9273203779,0,3.34,9.31,0.5,2004,7110391207800,235651420434,246413341230,31483355602,1379,137226,121973,0.3,0.5,0.76,1.13
8,11150,KOSPI,CJ씨푸드,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,"이인덕, 오재석(각자대표)",http://www.cjseafood.net,경기도,2019-04-01,40095983362,1909709588,-8658545469,1202243803,0,4.76,-21.59,3.0,37158808727,-175100454,7613547378,-195228117,0,-0.47,20.49,-0.53,132,39424648477,2503722836,6134989576,1896343126,0,6.35,15.56,4.81,42439152013,1168114847,9479981063,666644367,0,2.75,22.34,1.57,208,164629714604,6558691988,15614970639,4590049356,127,1709,1662,3.77,3.82,7.72,7.64
9,97950,KOSPI,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,"손경식, 최은석 (각자 대표이사)",http://www.cj.co.kr,서울특별시,2019-04-01,4922148208000,172652153000,379047681000,-50906756000,0,3.51,7.7,-1.03,4945574847000,265193996000,92377442000,120764865000,0,5.36,1.87,2.44,-12428,4291089837000,150389606000,419857072000,15151933000,0,3.5,9.78,0.35,4410655290000,269305358000,760979977000,263477180000,0,6.11,17.25,5.97,3696,16477174023000,776575241000,1180837049000,412797743000,25198,446123,375045,-1.04,2.45,-2.79,6.72
