,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2021_3,Quarter_Operating_Profit2021_3,Quarter_Cashflow2021_3,Quarter_Earn2021_3,Quarter_Continue_Earn2021_3,Quarter_Percent_Operating_Profit2021_3,Quarter_Percent_Cashflow2021_3,Quarter_Percent_Earn2021_3,Quarter_Revenue2020_12,Quarter_Operating_Profit2020_12,Quarter_Cashflow2020_12,Quarter_Earn2020_12,Quarter_Continue_Earn2020_12,Quarter_Percent_Operating_Profit2020_12,Quarter_Percent_Cashflow2020_12,Quarter_Percent_Earn2020_12,Quarter_Full_EPS,Last_Revenue2020_3,Last_Operating_Profit2020_3,Last_Cashflow2020_3,Last_Earn2020_3,Last_Continue_Earn2020_3,Last_Percent_Operating_Profit2020_3,Last_Percent_Cashflow2020_3,Last_Percent_Earn2020_3,Last_Revenue2019_12,Last_Operating_Profit2019_12,Last_Cashflow2019_12,Last_Earn2019_12,Last_Continue_Earn2019_12,Last_Percent_Operating_Profit2019_12,Last_Percent_Cashflow2019_12,Last_Percent_Earn2019_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,60310,KOSDAQ,3S,전자부품 제조업,반도체 웨이퍼 캐리어,2002-04-23,03월,"박종익, 김세완 (각자 대표이사)",http://www.3sref.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54620,KOSDAQ,APS홀딩스,기타 금융업,인터넷 트래픽 솔루션,2001-12-04,12월,정기로,http://www.apsholdings.co.kr,경기도,2021-05-17,6895303260,-1959028511,1031605948,967721837,967721837,-28.41,14.96,14.03,8507283181,-2203513782,-8405977345,-46612394737,-45564380183,-25.9,-98.81,-547.91,-4476,5235574241,-2356519723,-10519961,-413901012,-599659468,-45.01,-0.2,-7.91,7451079263,-2146043479,-4095940638,2052443130,-40182328662,-28.8,-54.97,27.55,160,25345952537,-10877059034,-8405977345,-46872920717,-2298,5954,8167,-38.56,-17.03,-75.17,-28.14
2,265520,KOSDAQ,AP시스템,특수 목적용 기계 제조업,디스플레이 제조 장비,2017-04-07,12월,김영주,http://www.apsystems.co.kr,경기도,2021-05-14,112719094448,12194348715,2040412186,13990103356,0,10.82,1.81,12.41,178615515889,12457314211,63603566505,649884801,0,6.97,35.61,0.36,1916,121063859453,7936871351,8544349079,8211291126,0,6.56,7.06,6.78,164516311606,11201173160,18066603027,2023002472,0,6.81,10.98,1.23,1338,591795352612,46277808090,63603566505,24951026992,1632,9853,9041,8.55,6.72,19.44,18.06
3,211270,KOSDAQ,AP위성,통신 및 방송 장비 제조업,위성통신 단말기,2016-03-04,12월,류장수,http://www.apsi.co.kr,서울특별시,2021-05-14,5896003439,-981792965,2604569363,122590527,0,-16.65,44.18,2.08,19551936394,4038407679,15507478599,-2431294707,0,20.65,79.31,-12.44,-306,7254426867,11184636,38542687,1115308706,0,0.15,0.53,15.37,22353174388,6939577412,7119962177,-841231086,0,31.05,31.85,-3.76,36,45379281619,4376442736,15507478599,-1361421642,-90,5163,5297,-4.31,-1.21,-5.93,-1.7
4,32790,KOSDAQ,BNGT,기계장비 및 관련 물품 도매업,"Bio 이종장기 사업, ICT 프린터 현상기",1997-06-26,12월,조상환,http://www.mgenplus.com,서울특별시,2021-05-14,12467896512,-406594036,515244417,-278971924,0,-3.26,4.13,-2.24,14497574500,236304125,565554068,-3121889573,0,1.63,3.9,-21.53,-230,11920989597,-1229723354,-142541874,-1750515016,0,-10.32,-1.2,-14.68,13219416945,-874261921,-5940527352,-6795786434,0,-6.61,-44.94,-51.41,-578,54588246084,-1516977958,565554068,-6591115646,-223,976,771,-15.64,-15.79,-23.56,-28.92
5,13720,KOSDAQ,CBI,자동차 신품 부품 제조업,엔진부품,1993-12-29,12월,오경원,http://www.cheongbo.co.kr,인천광역시,2021-05-17,5743664931,-1510677112,-737668908,-1534891158,0,-26.3,-12.84,-26.72,5391489794,-706107402,-1040353985,-1355745220,0,-13.1,-19.3,-25.15,-140,4683205798,-411716097,-827884873,-353969035,0,-8.79,-17.68,-7.56,5182232838,-71152991,2740767309,-123214787,0,-1.37,52.89,-2.38,-22,16710124584,-2452531875,-1040353985,-3028248235,-74,438,485,-7.73,-6.83,-31.91,-15.25
6,35760,KOSDAQ,CJ ENM,텔레비전 방송업,"의류, 생활주방, 가전제품, 보석, 기타",1999-11-23,12월,"Minho Hou, Ho Sung Kang",http://www.cjmall.com,서울특별시,2021-05-17,791892518197,93616824114,178056021088,73560592046,0,11.82,22.48,9.29,944270288497,87912814095,566412764825,-32488778022,-36581500660,9.31,59.98,-3.44,3744,810766913727,39725632258,56136204412,26875251693,0,4.9,6.92,3.31,1014120293751,42684654836,743378557941,-30473583489,-99405122378,4.21,73.3,-3.0,-328,3391184002869,272067865192,566412764825,56926322621,2595,192634,172594,1.23,0.91,1.94,1.5
7,51500,KOSDAQ,CJ프레시웨이,음·식료품 및 담배 도매업,"식자재유통, 단체급식",2001-07-26,12월,정성필,http://www.cjfreshway.com,경기도,2021-05-17,546068559585,3148013050,38570556826,-4429156353,0,0.58,7.06,-0.81,600267391639,-5464016646,126251239674,-15574391264,0,-0.91,21.03,-2.59,-3368,602479627165,-12612946685,18775907268,-20023494997,0,-2.09,3.12,-3.32,780813598938,14535344726,78647570575,2155837609,0,1.86,10.07,0.28,-3010,2478528727709,-3545694413,126251239674,-42517696613,-3581,23779,24110,-4.59,-3.79,-14.16,-14.85
8,58820,KOSDAQ,CMG제약,의약품 제조업,의약품,2001-08-31,12월,이주형,http://www.cmgpharma.co.kr,서울특별시,2021-05-14,15781252914,126446654,754029112,1292503740,1292503740,0.8,4.78,8.19,16858568864,495912640,2944288629,-2458798269,-2458798269,2.94,17.46,-14.58,-16,14547705662,222470766,1787751589,1219380463,1219380463,1.53,12.29,8.38,16023275801,991813788,2823387027,346100632,-2490079526,6.19,17.62,2.16,22,64459891270,1822364992,2944288629,214996493,1,1300,1304,-1.18,0.11,-1.23,0.12
9,23460,KOSDAQ,CNH,신탁업 및 집합투자업,투자자문,1994-10-07,12월,"임영기,김양수(각자 대표이사)",http://www.cnhcap.co.kr,경기도,2021-05-17,75935815062,11308454615,-21068405405,8375266115,8375266115,14.89,-27.75,11.03,108026418171,31483099536,-9806763425,14074625786,14074625786,29.14,-9.08,13.03,1206,58047810668,-10725192635,-67475419346,-10024936409,-10024936409,-18.48,-116.24,-17.27,64154595805,6935088403,-20488736456,2340388766,17043178948,10.81,-31.94,3.65,-412,308789569737,55610775660,-9806763425,29442437096,791,4206,3618,6.7,5.28,28.67,21.87
