,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2020_12,Quarter_Operating_Profit2020_12,Quarter_Cashflow2020_12,Quarter_Earn2020_12,Quarter_Continue_Earn2020_12,Quarter_Percent_Operating_Profit2020_12,Quarter_Percent_Cashflow2020_12,Quarter_Percent_Earn2020_12,Quarter_Revenue2020_9,Quarter_Operating_Profit2020_9,Quarter_Cashflow2020_9,Quarter_Earn2020_9,Quarter_Continue_Earn2020_9,Quarter_Percent_Operating_Profit2020_9,Quarter_Percent_Cashflow2020_9,Quarter_Percent_Earn2020_9,Quarter_Full_EPS,Last_Revenue2019_12,Last_Operating_Profit2019_12,Last_Cashflow2019_12,Last_Earn2019_12,Last_Continue_Earn2019_12,Last_Percent_Operating_Profit2019_12,Last_Percent_Cashflow2019_12,Last_Percent_Earn2019_12,Last_Revenue2019_9,Last_Operating_Profit2019_9,Last_Cashflow2019_9,Last_Earn2019_9,Last_Continue_Earn2019_9,Last_Percent_Operating_Profit2019_9,Last_Percent_Cashflow2019_9,Last_Percent_Earn2019_9,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
12,12,9810,KOSPI,플레이그램,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매,1988-08-31,12월,김재욱,http://nk-ms.com,서울특별시,2021-03-19,9133468097.0,-625512818.0,1718013896.0,-3524469629.0,-3686195876.0,-6.85,18.81,-38.59,7953899637.0,-450767402.0,-3141921106.0,-1042828127.0,-604011847.0,-5.67,-39.5,-13.11,-172.0,1200886056.0,-229887736.0,-3556380954.0,-598614074.0,6341851745.0,-19.14,-296.15,-49.85,1358261334.0,-381565892.0,3563408113.0,-3314220165.0,-3252389821.0,-28.09,262.35,-244.0,-28.0,8774909615.0,-1364413652.0,7027159.0,-3268464621.0,-40.0,770.0,512.0,-20.08,-7.65,-22.31,-7.9,12.29,22.42,660.5607585637583,
0,0,12630,KOSPI,HDC,기타 금융업,"토목공사,건축공사,아파트분양사업,재개발/재건축사업",1996-10-16,12월,"정몽규, 유병규",http://www.i-park.com,서울특별시,2021-03-17,1255191991795.0,183257039768.0,-585491828570.0,44645820475.0,191342520242.0,14.6,-46.65,3.56,1104349232203.0,160001460312.0,111252341348.0,-33701183056.0,0.0,14.49,10.07,-3.05,2988.0,409807529398.0,25877780519.0,66161583170.0,46640838179.0,191342520242.0,6.31,16.14,11.38,385727269038.0,32766770969.0,103855556963.0,79651948942.0,0.0,8.49,26.92,20.65,3120.0,1616692249290.0,128121494512.0,170017140133.0,256577074348.0,4294.0,72732.0,39355.0,1.86,6.1,4.11,10.91,8.29,6.0,206.28817231319655,
27,27,42700,KOSPI,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",2005-07-22,12월,곽동신,http://www.hanmisemi.com,인천광역시,2021-03-11,77956607495.0,14279472071.0,38990061613.0,9993408980.0,0.0,18.32,50.02,12.82,77902632497.0,24868396559.0,-1506064684.0,18260492217.0,0.0,31.92,-1.93,23.44,808.0,37318442434.0,6897528441.0,-3218890338.0,5511203633.0,0.0,18.48,-8.63,14.77,38833293291.0,8237747779.0,30389415372.0,13673626326.0,0.0,21.21,78.26,35.21,444.0,120377520384.0,13725362614.0,27170525034.0,19262572161.0,389.0,5197.0,4441.0,12.22,7.48,15.55,8.77,-0.1600000000000001,10.71,108.89566233336542,-94.61892854005896
54,54,145270,KOSPI,케이탑리츠,부동산 임대 및 공급업,부동산 임대,2012-01-31,12월,이명식,http://www.ktopreits.co.kr,서울특별시,2021-03-04,12505830629.0,11222476517.0,7669838305.0,8251835514.0,0.0,89.74,61.33,65.98,2896723099.0,2101302215.0,-5955021449.0,1162069395.0,0.0,72.54,-205.58,40.12,852.0,6024650070.0,5096090208.0,4727821020.0,3377532416.0,0.0,84.59,78.47,56.06,2947947695.0,1931817356.0,-2035793644.0,826010999.0,0.0,65.53,-69.06,28.02,348.0,14342283871.0,10466255496.0,-1302594915.0,5439619766.0,140.0,2034.0,1771.0,14.35,2.58,41.87,7.95,5.149999999999992,7.010000000000005,107.57770963783128,
55,55,5070,KOSPI,코스모신소재,기타 화학제품 제조업,"이차전지양극활물질,기능성필름",1987-09-28,12월,홍동환,http://www.cosmoamt.com,충청북도,2021-03-15,74317814056.0,5444103098.0,2976479002.0,7330611534.0,0.0,7.33,4.01,9.86,46001905908.0,3298339405.0,-4855419668.0,2213872957.0,0.0,7.17,-10.55,4.81,972.0,40907470145.0,-1088728509.0,3031802976.0,1792710848.0,0.0,-2.66,7.41,4.38,46256150944.0,-2838683996.0,-3002621302.0,-2915433173.0,0.0,-6.14,-6.49,-6.3,236.0,243904528628.0,-3620826252.0,29181674.0,-1800133133.0,-59.0,5876.0,5021.0,8.07,-0.68,16.54,-1.19,9.99,13.31,81.67296533511899,
15,15,1880,KOSPI,DL건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",1977-12-22,12월,조남창,http://www.dlconstruction.co.kr,인천광역시,2021-03-17,508994303368.0,34150384707.0,80751901978.0,15753560534.0,0.0,6.71,15.86,3.1,460162956615.0,53099564207.0,78380549643.0,43635449456.0,0.0,11.54,17.03,9.48,2856.0,302979029021.0,28101175051.0,58970509142.0,2627148831.0,0.0,9.27,19.46,0.87,315060376903.0,33350501050.0,67335697235.0,27726268781.0,0.0,10.59,21.37,8.8,476.0,1279913145407.0,142966582933.0,126306206377.0,95096422296.0,4311.0,36356.0,20759.0,4.2,11.17,7.86,20.77,-2.56,0.9499999999999992,67.99654583773874,
100,100,84010,KOSPI,대한제강,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",2005-10-31,12월,"이경백, 한성민 각자대표",http://www.idaehan.com,부산광역시,2021-03-18,375922283736.0,27387513207.0,108156996408.0,-20495355450.0,0.0,7.29,28.77,-5.45,268095087616.0,23006338508.0,89973759630.0,45588619873.0,0.0,8.58,33.56,17.0,-3324.0,229684163359.0,8720588766.0,12385894624.0,4929035186.0,0.0,3.8,5.39,2.15,237804583850.0,5978261700.0,16328856479.0,2224296195.0,0.0,2.51,6.87,0.94,796.0,1021712425889.0,42026286377.0,28714751103.0,30134028796.0,1222.0,22250.0,18748.0,-8.67,4.74,-14.94,6.52,3.49,6.07,63.669222221659005,
129,129,11930,KOSPI,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1996-07-31,12월,"이지선, 안윤수",http://www.shinsungeng.com,경기도,2021-03-18,116746364392.0,6800247411.0,12038566550.0,-21446046162.0,0.0,5.82,10.31,-18.37,138558825242.0,3459904549.0,11952897940.0,2913358639.0,0.0,2.5,8.63,2.1,-420.0,71559068154.0,72593111.0,12075451961.0,3645911131.0,0.0,0.1,16.87,5.09,113113480951.0,1354748406.0,-3171023428.0,-1934960788.0,0.0,1.2,-2.8,-1.71,68.0,451123644321.0,9718870516.0,8904428533.0,2092657039.0,10.0,938.0,598.0,-20.23,0.5,-44.75,1.71,5.720000000000001,1.3,63.14684833619389,
132,132,8700,KOSPI,아남전자,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11,12월,김태수,http://www.aname.co.kr,서울특별시,2021-03-18,80403812.0,883031.0,-6750021.0,830854.0,830854.0,1.1,-8.4,1.03,74163735.0,4906870.0,269554.0,4367797.0,4367797.0,6.62,0.36,5.89,0.0,49303219.0,152933.0,7070700.0,-310259.0,3822845.0,0.31,14.34,-0.63,72041156.0,1331382.0,11179002.0,560247.0,560247.0,1.85,15.52,0.78,0.0,208701337.0,2681242.0,18249701.0,376624.0,0.0,0.0,0.0,0.0,0.3,0.0,0.76,0.79,4.77,63.08024837080111,
30,30,94280,KOSPI,효성ITX,기타 사업지원 서비스업,"컨택센터서비스, Cloud솔루션, CDN, 프로젝터판매",2007-10-25,12월,남경환,http://www.hyosungitx.com,서울특별시,2021-03-15,149072259706.0,4855286689.0,11954113550.0,4106633974.0,0.0,3.26,8.02,2.75,112748149314.0,4150550197.0,30798938624.0,3285651620.0,0.0,3.68,27.32,2.91,1320.0,97477231352.0,3297113405.0,-2613653486.0,4473614790.0,0.0,3.38,-2.68,4.59,93593426530.0,3071905195.0,20798314363.0,2077982119.0,0.0,3.28,22.22,2.22,1436.0,388240100339.0,13026206983.0,18184660877.0,10829854983.0,871.0,3977.0,4162.0,10.14,6.8,33.19,20.94,-0.1200000000000001,0.4000000000000003,52.93033833479042,
