,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2021_6,Quarter_Operating_Profit2021_6,Quarter_Cashflow2021_6,Quarter_Earn2021_6,Quarter_Continue_Earn2021_6,Quarter_Percent_Operating_Profit2021_6,Quarter_Percent_Cashflow2021_6,Quarter_Percent_Earn2021_6,Quarter_Revenue2021_3,Quarter_Operating_Profit2021_3,Quarter_Cashflow2021_3,Quarter_Earn2021_3,Quarter_Continue_Earn2021_3,Quarter_Percent_Operating_Profit2021_3,Quarter_Percent_Cashflow2021_3,Quarter_Percent_Earn2021_3,Quarter_Full_EPS,Last_Revenue2020_6,Last_Operating_Profit2020_6,Last_Cashflow2020_6,Last_Earn2020_6,Last_Continue_Earn2020_6,Last_Percent_Operating_Profit2020_6,Last_Percent_Cashflow2020_6,Last_Percent_Earn2020_6,Last_Revenue2020_3,Last_Operating_Profit2020_3,Last_Cashflow2020_3,Last_Earn2020_3,Last_Continue_Earn2020_3,Last_Percent_Operating_Profit2020_3,Last_Percent_Cashflow2020_3,Last_Percent_Earn2020_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
0,5810,KOSPI,풍산홀딩스,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",1988-07-28,12월,"류진, 박우동",http://www.poongsan.co.kr,인천광역시,2022-08-16,10410633.0,175077578104.0,36555614365.0,-439191834.0,116398845932.0,0.0,20.88,-0.25,66.48,118860815081.0,12832644860.0,-1788205042.0,12197320875.0,0.0,10.8,-1.5,10.26,44720.0,52406247107.0,-790987373.0,-4868022160.0,1196665063.0,0.0,-1.51,-9.29,2.28,50190554101.0,-991151076.0,-4975477578.0,-1081469539.0,0.0,-1.97,-9.91,-2.15,456.0,265940729741.0,9409005842.0,-9505578665.0,13088888902.0,1257.0,152311.0,69916.0,22.78,1.34,29.36,1.8,22.39,12.77,234.0776868577078,-92.12718196106408,27900,290456660700,0.62,31650,69.41,25.18,1.8,69.18,13.71,2021-01-26,16.15,13.44,2021-09-14
1,60980,KOSPI,한라홀딩스,기타 금융업,지주회사 및 경영컨설팅 서비스업,2010-05-19,12월,"홍석화, 최경선",http://www.hallaholdings.com,경기도,2022-08-16,10470421.0,264907714106.0,43843831700.0,52236348805.0,33885848149.0,33864141812.0,16.55,19.72,12.79,225051123003.0,34480723196.0,14478113993.0,31392807698.0,31397253421.0,15.32,6.43,13.95,12944.0,112960200701.0,-19146257215.0,9527128919.0,-27104599762.0,-27117150123.0,-16.95,8.43,-23.99,179504313620.0,17381006394.0,12967457816.0,11474978461.0,11493331231.0,9.68,7.22,6.39,-10352.0,735797639327.0,90746195580.0,23206999428.0,44049666343.0,4207.0,177863.0,84705.0,3.23,2.25,7.28,4.97,33.5,5.640000000000001,134.51420275641814,,39900,417769797900,3.08,57600,-5.56,13.69,4.08,88.54,44.36,2021-09-17,48.55,44.36,2021-09-17
2,24090,KOSPI,디씨엠,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",1999-08-18,12월,정연택,http://www.dcmcorp.co.kr,경상남도,2022-08-16,11400434.0,58279192702.0,8785753326.0,3871131026.0,13150629474.0,13150629474.0,15.08,6.64,22.56,57917820549.0,5913434595.0,-1175437339.0,8986722235.0,8986722235.0,10.21,-2.03,15.52,4612.0,25914257883.0,2475335007.0,4594834272.0,6098981915.0,6098981915.0,9.55,17.73,23.54,45536148309.0,4406140832.0,-1138617864.0,2192901338.0,2192901338.0,9.68,-2.5,4.82,2136.0,165376395451.0,14712792722.0,6944172564.0,19961805539.0,1750.0,35078.0,16577.0,10.68,8.76,13.15,10.56,5.529999999999999,0.5300000000000011,124.89238536223608,,20900,238269070600,4.53,32000,14.98,18.29,3.21,194.93,53.11,2022-04-22,64.0,53.11,2022-04-22
3,25820,KOSPI,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1995-08-18,12월,"안월환, 김영길(각자 대표이사)",http://www.leeku.net,경기도,2022-08-16,33441642.0,89629050240.0,10314552370.0,-685067066.0,5958489585.0,0.0,11.51,-0.76,6.65,78770616776.0,7770535033.0,5400773318.0,4257981645.0,0.0,9.86,6.86,5.41,712.0,42248066384.0,-1540160382.0,-2965899299.0,-1861912240.0,0.0,-3.65,-7.02,-4.41,48664935995.0,766895977.0,-2846521924.0,327549542.0,0.0,1.58,-5.85,0.67,-220.0,202936444956.0,5874868957.0,-7250160692.0,1896399130.0,56.0,6488.0,3058.0,4.11,0.7,10.97,1.85,15.16,8.28,112.14947312699717,,3350,112029500700,4.71,5150,-23.41,91.96,2.42,233.33,53.73,2022-04-04,56.77,53.73,2022-04-04
4,84010,KOSPI,대한제강,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",2005-10-31,12월,"이경백, 한성민 각자대표",http://www.idaehan.com,부산광역시,2022-08-16,24647921.0,519979498628.0,67384173906.0,4763616136.0,46022659888.0,0.0,12.96,0.92,8.85,358454045415.0,13223970113.0,22584106643.0,20663037919.0,0.0,3.69,6.3,5.76,7468.0,246850517282.0,22052584512.0,76415907342.0,15722293685.0,0.0,8.93,30.96,6.37,205266926562.0,9360486172.0,23403957897.0,7918522621.0,0.0,4.56,11.4,3.86,2548.0,1096134815196.0,81806922399.0,198130756038.0,48734080729.0,1977.0,49997.0,22248.0,9.13,5.16,14.94,8.89,4.030000000000001,-0.8699999999999997,110.6454968591294,1561.2897068715683,15550,383275171550,2.08,25850,10.15,13.08,6.43,327.27,66.24,2022-03-03,65.18,66.24,2022-03-03
5,344820,KOSPI,KCC글라스,유리 및 유리제품 제조업,판유리 등,2020-01-21,12월,김내환,http://www.kccglass.co.kr,서울특별시,2022-08-16,15968714.0,305832217598.0,49267565061.0,127927135515.0,31029691638.0,0.0,16.11,41.83,10.15,282215211629.0,36024840592.0,36800218457.0,24602792270.0,0.0,12.77,13.04,8.72,7772.0,160734187528.0,2303145846.0,52245111673.0,4705265051.0,0.0,1.43,32.5,2.93,164899689357.0,8073347712.0,21773728216.0,8376232094.0,0.0,4.9,13.2,5.08,1176.0,708657396421.0,35839370802.0,109679809227.0,132349989001.0,8288.0,166134.0,82653.0,3.51,7.7,4.68,10.03,14.68,7.869999999999999,90.27204000687398,,50400,804823185600,6.48,81200,69.05,9.8,3.15,169.32,61.11,2021-09-17,60.47,61.11,2021-09-17
6,25560,KOSPI,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",1996-11-22,12월,선종업,http://www.mirae.co.kr,충청남도,2022-08-16,4452371.0,16417793896.0,3791344462.0,2631546291.0,6445264103.0,0.0,23.09,16.03,39.26,9990720136.0,1383617925.0,-1496272807.0,1748557152.0,0.0,13.85,-14.98,17.5,5788.0,8644312300.0,1262483323.0,4314329631.0,1043479360.0,0.0,14.6,49.91,12.07,4907814442.0,-671570200.0,1964072558.0,80988317.0,0.0,-13.68,40.02,1.65,936.0,41560381733.0,1265380568.0,-683396325.0,-6722372567.0,-1509.0,30949.0,14391.0,11.4,-7.02,18.7,-10.49,8.49,27.53,89.92596896343044,,11100,49421318100,1.92,24350,26.01,-16.14,1.92,282.93,353.65,2019-08-21,117.66,119.37,2022-04-04
7,6200,KOSPI,한국전자홀딩스,기타 금융업,"시장조사,경영컨설팅",1979-11-30,12월,박 명 덕,http://www.kecholdings.co.kr,서울특별시,2022-08-16,46808182.0,80617898048.0,12056338585.0,10099068984.0,5935181598.0,5935181598.0,14.95,12.53,7.36,72455609016.0,2998900501.0,787526982.0,13546919428.0,13546919428.0,4.14,1.09,18.7,504.0,45650974870.0,-1030183719.0,6576562711.0,-1694741380.0,-1721938086.0,-2.26,14.41,-3.71,52287346598.0,-1109933042.0,3791337854.0,558240692.0,580102440.0,-2.12,7.25,1.07,-144.0,221480449265.0,-195791683.0,18284001041.0,-34799537719.0,-743.0,9584.0,4432.0,2.75,-8.44,5.26,-16.77,17.21,6.26,76.59622445648772,,1515,70914395730,3.01,2565,-17.81,-3.45,4.12,322.57,69.31,2021-12-07,82.56,69.31,2021-12-07
8,3160,KOSPI,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",1996-07-31,12월,박원호 조윤형,http://www.di.co.kr,서울특별시,2022-08-16,31498232.0,80476674344.0,11268417050.0,-4562416680.0,9033593134.0,0.0,14.0,-5.67,11.23,51846812448.0,3955060152.0,-7898442316.0,4569439574.0,0.0,7.63,-15.23,8.81,1144.0,48150037788.0,6200367961.0,-6705697423.0,7629272019.0,0.0,12.88,-13.93,15.84,18429397027.0,-4849480901.0,-6823862354.0,-1908160790.0,0.0,-26.31,-37.03,-10.35,968.0,162257537446.0,5521898717.0,10844584607.0,5450514275.0,173.0,9222.0,4392.0,7.05,2.38,12.4,3.94,1.1199999999999992,33.94,67.1373025673024,,6330,199383808560,5.53,10000,10.33,57.8,11.26,225.51,64.3,2021-08-11,48.37,57.98,2022-01-03
9,970,KOSPI,한국주철관,1차 철강 제조업,"수도용주철관,강관 제조",1969-12-12,12월,"홍동국, 김태형, 김형규, 김길출 (각자대표제)",http://www.kcip.co.kr,부산광역시,2022-08-16,22800663.0,152307801289.0,21281026055.0,24129232902.0,17708652336.0,0.0,13.97,15.84,11.63,103853257227.0,11845722120.0,-7551657736.0,9957277441.0,0.0,11.41,-7.27,9.59,3104.0,92533527512.0,966501484.0,29124838785.0,1787457955.0,0.0,1.04,31.47,1.93,114879702580.0,2522624595.0,30025938590.0,2793596777.0,0.0,2.2,26.14,2.43,312.0,328288630355.0,11342786661.0,61741583475.0,11044594211.0,484.0,26223.0,12472.0,9.35,3.09,11.84,3.88,12.93,9.21,64.59742256043174,,8400,191525569200,2.71,10750,34.46,22.21,2.75,39.26,38.1,2019-08-19,30.15,27.98,2021-09-16
