,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2018_3,Quarter_Operating_Profit2018_3,Quarter_Cashflow2018_3,Quarter_Earn2018_3,Quarter_Continue_Earn2018_3,Quarter_Percent_Operating_Profit2018_3,Quarter_Percent_Cashflow2018_3,Quarter_Percent_Earn2018_3,Quarter_Revenue2017_12,Quarter_Operating_Profit2017_12,Quarter_Cashflow2017_12,Quarter_Earn2017_12,Quarter_Continue_Earn2017_12,Quarter_Percent_Operating_Profit2017_12,Quarter_Percent_Cashflow2017_12,Quarter_Percent_Earn2017_12,Quarter_Full_EPS,Last_Revenue2017_3,Last_Operating_Profit2017_3,Last_Cashflow2017_3,Last_Earn2017_3,Last_Continue_Earn2017_3,Last_Percent_Operating_Profit2017_3,Last_Percent_Cashflow2017_3,Last_Percent_Earn2017_3,Last_Revenue2016_12,Last_Operating_Profit2016_12,Last_Cashflow2016_12,Last_Earn2016_12,Last_Continue_Earn2016_12,Last_Percent_Operating_Profit2016_12,Last_Percent_Cashflow2016_12,Last_Percent_Earn2016_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,95570,KOSPI,AJ네트웍스,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,박대현,http://www.ajnet.co.kr,서울특별시,2018-05-15,403786577667,13986434145,-23469830203,9982225625,0,3.46,-5.81,2.47,370303381525,14593218388,-8093847834,-5295843427,0,3.94,-2.19,-1.43,852,351523189411,21827395587,-27748160657,5133103741,0,6.21,-7.89,1.46,334489955417,12369740711,-5708759268,487200582,0,3.7,-1.71,0.15,436,1431015800850,77221587340,-148475141851,14998783601,320,9710,9550,1.58,0.64,8.77,3.35
1,6840,KOSPI,AK홀딩스,기타 금융업,지주사업,1999-08-11,12월,"채형석, 이석주(각자 대표이사)",http://www.aekyunggroup.co.kr,서울특별시,2018-05-15,916581626996,97492598230,87092804426,70614284027,0,10.64,9.5,7.7,910651828911,55942037393,127705005055,26130010299,0,6.14,14.02,2.87,21312,820740707452,66723415561,28746815511,43407295013,0,8.13,3.5,5.29,787565671300,44896723153,185421108254,14790881151,0,5.7,23.54,1.88,13100,3392454610505,265641267071,280933528090,185414017343,13992,102071,86941,8.82,6.3,20.88,16.09
2,27410,KOSPI,BGF,기타 금융업,지주회사,2014-05-19,12월,홍정국,http://www.bgf.co.kr,서울특별시,2018-05-15,42975651931,562663438,2234924647,14483329573,14483329573,1.31,5.2,33.7,41859012526,3416712786,59894262418,3310744666607,-43210732777,8.16,143.09,7909.28,604,24831372555,709955,55631081290,32135828753,-69328512,0.0,224.04,129.42,20759418908,2448441124,13606001270,45159557379,-25764352501,11.79,65.54,217.54,1340,123842619339,10447735458,384116106715,3497647213475,36539,50270,7576,20.55,407.59,1.2,482.28
3,138930,KOSPI,BNK금융지주,기타 금융업,금융지주회사,2011-03-30,12월,김지완,http://www.bnkfg.com,부산광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1460,KOSPI,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",1975-06-02,12월,김 대 환,http://home.byc.co.kr,서울특별시,2018-05-15,49783600612,3473265612,15489462041,6398366909,0,6.98,31.11,12.85,56018402295,4143047603,15600444949,-18028308,-6216324825,7.4,27.85,-0.03,118896,46036699089,5387959264,544639688,2702958000,0,11.7,1.18,5.87,53894919509,4746426672,17443933067,7649727751,-8951912608,8.81,32.37,14.19,50228,195815807700,17207998300,23542700435,6198296517,28795,1885199,1855195,3.37,0.83,6.31,1.55
5,1040,KOSPI,CJ,기타 금융업,지주회사,1973-06-29,12월,"손경식, 김홍기",http://www.cj.net,서울특별시,2018-05-15,6974159438000,341537892000,336687841000,190662466000,0,4.9,4.83,2.73,6978877832000,264733543000,902817483000,-660026223000,0,3.79,12.94,-9.46,26140,6349714131000,331729472000,346149760000,60987008000,0,5.22,5.45,0.96,6280587165000,190624600000,769402200000,-19679146000,0,3.04,12.25,-0.31,8360,26898599989000,1325955339000,2240404302000,463698379000,15893,422628,411038,2.54,1.58,6.19,3.87
6,79160,KOSPI,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",2004-12-24,12월,허민회,http://www.cgv.co.kr,서울특별시,2018-05-15,441179496219,19175702246,26200712563,2885311899,0,4.35,5.94,0.65,454067093253,42603884184,96858379972,-21687002921,0,9.38,21.33,-4.78,304,405518421328,14580489111,14187390830,-4387682213,0,3.6,3.5,-1.08,381243026969,17802038090,73452242288,-12788171408,0,4.67,19.27,-3.35,-460,1714387173382,86242893480,194342876963,-1402536047,-37,17139,20540,0.48,-0.06,1.77,-0.18
7,120,KOSPI,CJ대한통운,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,강신호,http://www.cjlogistics.com,서울특별시,2018-05-15,2001464084617,45309840533,-16177234818,34847195836,34847195836,2.26,-0.81,1.74,1934427780093,60031965819,72010358060,-8280331541,-875842708,3.1,3.72,-0.43,6108,1594922919093,51139097619,88482554935,3756620117,4433013117,3.21,5.55,0.24,1632866576893,55238879076,76118375778,9534896500,-16433498580,3.38,4.66,0.58,656,7110391207800,235651420434,246413341230,31483355602,1379,129201,121973,1.93,0.5,4.73,1.13
8,11150,KOSPI,CJ씨푸드,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,"이인덕, 오재석(각자대표)",http://www.cjseafood.net,경기도,2018-05-15,38216055861,1557788352,-4811672371,717543113,0,4.08,-12.59,1.88,39424648477,2503722836,6134989576,1896343126,0,6.35,15.56,4.81,76,43703169318,1927661128,2217807098,1443250818,0,4.41,5.07,3.3,46301277468,2732239390,-582059114,1611281286,0,5.9,-1.26,3.48,156,164629714604,6558691988,15614970639,4590049356,127,1739,1662,2.15,3.82,4.37,7.64
9,97950,KOSPI,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,"손경식, 최은석 (각자 대표이사)",http://www.cj.co.kr,서울특별시,2018-05-15,4348588146000,210257123000,84591963000,72149886000,0,4.84,1.95,1.66,4291089837000,150389606000,419857072000,15151933000,0,3.5,9.78,0.35,17616,3866534180000,192480405000,133420717000,91020464000,0,4.98,3.45,2.35,3740591259000,156915678000,300665713000,15535013000,0,4.19,8.04,0.42,22224,16477174023000,776575241000,1180837049000,412797743000,25198,380035,375045,1.61,2.45,4.64,6.72
10,590,KOSPI,CS홀딩스,기타 금융업,"브랜드 수익, 자회사 배당",1975-12-22,12월,임규섭,http://www.chosunwelding.com,경상북도,2018-05-15,30158932705,3124463155,2468790988,3438384864,3438384864,10.36,8.19,11.4,27945447001,4142953246,6268637139,-3051177707,2844312623,14.83,22.43,-10.92,11912,32593661675,4572562513,4015760602,2166577853,3630084376,14.03,12.32,6.65,29389830623,4059533092,4010807034,1902991989,513174632,13.81,13.65,6.48,7504,120959821888,17036018175,16869197453,8369304855,7249,235274,233392,4.5,2.77,5.06,3.11
11,12030,KOSPI,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,"문덕식,강운식 (각자 대표이사)",http://www.dbinc.co.kr,서울특별시,2018-05-15,36718479078,439883819,-6227482021,151519681,151519681,1.2,-16.96,0.41,58319984135,-899549391,5625379752,-76621849,-76621849,-1.54,9.65,-0.13,0,39576050086,1499014001,4731258660,695878606,695811129,3.79,11.95,1.76,49112443104,850555972,2006214872,-1299172671,18576016400,1.73,4.08,-2.65,12,199529518864,4080798007,7959587055,-776258396,-3,723,693,0.0,-0.4,0.0,-0.56
12,16610,KOSPI,DB금융투자,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",1988-06-27,12월,고원종,http://db-fi.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5830,KOSPI,DB손해보험,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",1973-06-28,12월,김정남,http://www.idbins.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,990,KOSPI,DB하이텍,반도체 제조업,반도체 제조,1975-12-12,12월,최창식,http://www.dbhitek.co.kr,경기도,2018-05-11,138444868559,12676794616,13464926989,2096938281,0,9.16,9.73,1.51,150693641614,13342800274,51494014936,45905474026,45905474026,8.85,34.17,30.46,188,190460700050,51733731326,51729944201,28076949911,0,27.16,27.16,14.74,200996482143,41705848820,76182453925,12380644591,34211715208,20.75,37.9,6.16,2528,679737743507,143195167751,183124083374,110175088512,2480,11755,10263,0.81,11.08,1.6,24.17
15,139130,KOSPI,DGB금융지주,기타 금융업,지주회사,2011-06-07,12월,김태오,http://www.dgbfg.co.kr,대구광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1530,KOSPI,DI동일,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",1964-01-04,12월,"서태원, 손재선",http://www.dong-il.com,서울특별시,2018-05-15,227271882818,9921093072,-4377177083,5125696197,0,4.37,-1.93,2.26,206567581716,2244048234,7176765048,-6151974437,0,1.09,3.47,-2.98,8164,207788633183,3100572333,-13246244683,-3426268398,0,1.49,-6.37,-1.65,200471942785,3752550637,16610842534,213423521,0,1.87,8.29,0.11,-5456,847124066720,21954609293,35503362056,-6307104169,-2512,204002,207598,2.19,-0.68,4.0,-1.21
