,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2020_3,Quarter_Operating_Profit2020_3,Quarter_Cashflow2020_3,Quarter_Earn2020_3,Quarter_Continue_Earn2020_3,Quarter_Percent_Operating_Profit2020_3,Quarter_Percent_Cashflow2020_3,Quarter_Percent_Earn2020_3,Quarter_Revenue2019_12,Quarter_Operating_Profit2019_12,Quarter_Cashflow2019_12,Quarter_Earn2019_12,Quarter_Continue_Earn2019_12,Quarter_Percent_Operating_Profit2019_12,Quarter_Percent_Cashflow2019_12,Quarter_Percent_Earn2019_12,Quarter_Full_EPS,Last_Revenue2019_3,Last_Operating_Profit2019_3,Last_Cashflow2019_3,Last_Earn2019_3,Last_Continue_Earn2019_3,Last_Percent_Operating_Profit2019_3,Last_Percent_Cashflow2019_3,Last_Percent_Earn2019_3,Last_Revenue2018_12,Last_Operating_Profit2018_12,Last_Cashflow2018_12,Last_Earn2018_12,Last_Continue_Earn2018_12,Last_Percent_Operating_Profit2018_12,Last_Percent_Cashflow2018_12,Last_Percent_Earn2018_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
126,126,143540,KOSDAQ,영우디에스피,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비,2014-10-29,12월,박금성,http://www.ywdsp.com,충청남도,2020-04-27,20314258926.0,1811733701.0,17601399022.0,16217152611.0,0.0,8.92,86.65,79.83,52331564913.0,13118773638.0,-21356404874.0,-3349107785.0,0.0,25.07,-40.81,-6.4,576.0,9479249222.0,-1188630799.0,-32393542645.0,-698180960.0,0.0,-12.54,-341.73,-7.37,47671720654.0,-4231084824.0,1914463130.0,-6952256072.0,0.0,-8.88,4.02,-14.58,-342.0,97484768269.0,13599076939.0,-21356404874.0,-1503989087.0,-33.0,702.0,423.0,24.01,-1.5,82.04,-7.96,21.46,33.95,114.30240360020782,
24,24,96690,KOSDAQ,에이루트,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",2010-12-01,12월,서문동군,http://www.aroot.co.kr,경기도,2020-05-15,11242411190.0,-173045743.0,-1546409309.0,-1977643246.0,0.0,-1.54,-13.76,-17.59,9038474336.0,223853362.0,-6499549064.0,3627433608.0,0.0,2.48,-71.91,40.13,20.0,5344620379.0,-898888176.0,96379423.0,-154066653.0,0.0,-16.82,1.8,-2.88,4221650540.0,-1915433278.0,1426034042.0,-3526326493.0,0.0,-45.37,33.78,-83.53,-48.0,31253724104.0,-1018171203.0,-6499549064.0,2336271042.0,15.0,572.0,594.0,1.25,1.23,3.5,2.61,15.28,47.85,110.35004158898748,
58,58,207760,KOSDAQ,미스터블루,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",2014-12-12,12월,조승진,http://www.mrbluecorp.com/,서울특별시,2020-05-12,16566686150.0,2857328625.0,3536733995.0,2207316538.0,0.0,17.25,21.35,13.32,22739576909.0,2581842837.0,17282864806.0,2297740103.0,0.0,11.35,76.0,10.1,362.0,7974460353.0,916673924.0,1219200597.0,893608573.0,0.0,11.5,15.29,11.21,8182263058.0,1032551003.0,6269110614.0,343330709.0,0.0,12.62,76.62,4.2,98.0,63888589410.0,13861905335.0,17282864806.0,12042241319.0,486.0,1813.0,1732.0,14.63,19.33,19.96,28.07,5.75,-1.2699999999999996,107.7467993651457,
123,123,83500,KOSDAQ,에프엔에스테크,특수 목적용 기계 제조업,"OLED, LCD 제조 공정 장비",2017-02-27,12월,"김팔곤, 양상재(공동대표)",http://www.fnstech.com,충청남도,2020-05-15,11165382529.0,470640230.0,16267235954.0,960383074.0,0.0,4.22,145.69,8.6,13309370887.0,2386344211.0,3942092301.0,1590104542.0,0.0,17.93,29.62,11.95,608.0,5405479026.0,-890392326.0,-1991756224.0,-904889257.0,0.0,-16.47,-36.85,-16.74,18181483908.0,1822178411.0,2939137863.0,1471449023.0,0.0,10.02,16.17,8.09,134.0,34096407724.0,2159346092.0,3942092301.0,1442503499.0,172.0,5905.0,5473.0,4.82,1.85,10.3,3.14,20.69,7.91,106.5567635226266,
0,0,83450,KOSDAQ,GST,특수 목적용 기계 제조업,"GasScrubber,Chiller",2006-02-01,12월,"김덕준, 장광수(각자대표)",http://www.gst-in.com,경기도,2020-05-15,47832215419.0,7819538720.0,11541074266.0,8183946730.0,0.0,16.35,24.13,17.11,52328979587.0,7305881364.0,19307760965.0,5111759608.0,0.0,13.96,36.9,9.77,2852.0,24288916834.0,-41441256.0,1203946957.0,573990305.0,0.0,-0.17,4.96,2.36,31305914295.0,2652706422.0,2345515807.0,2017881572.0,0.0,8.47,7.49,6.45,556.0,168231753765.0,21908351650.0,19307760965.0,17875704413.0,1918.0,12203.0,11085.0,18.09,13.07,23.37,17.3,16.520000000000003,5.49,96.93021202182112,
30,30,97800,KOSDAQ,윈팩,반도체 제조업,반도체 패키징 및 테스트,2013-03-07,12월,이한규,http://www.winpac.co.kr,경기도,2020-05-15,30259511036.0,2693088642.0,5263879856.0,1917021238.0,0.0,8.9,17.4,6.34,33933646215.0,4003095770.0,21178239938.0,7025894361.0,0.0,11.8,62.41,20.7,416.0,15572459119.0,-1151434693.0,2905675910.0,-1534072142.0,0.0,-7.39,18.66,-9.85,17220229624.0,826188249.0,9888685620.0,765834274.0,0.0,4.8,57.42,4.45,-34.0,97926800195.0,7824607804.0,21178239938.0,9293420144.0,216.0,1253.0,1096.0,13.54,7.91,33.19,19.75,16.29,7.000000000000001,94.31427499514376,
145,145,89030,KOSDAQ,테크윙,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",2011-11-10,12월,나윤성,http://techwing.co.kr,경기도,2020-05-15,53995310547.0,9664640402.0,1308445041.0,640142947.0,0.0,17.9,2.42,1.19,53787248134.0,8732823458.0,20527116854.0,13244084617.0,0.0,16.24,38.16,24.62,1430.0,27875358599.0,-2049938173.0,8554457454.0,-7290025517.0,0.0,-7.35,30.69,-26.15,52386732544.0,4818981145.0,39549127265.0,632094851.0,0.0,9.2,75.49,1.21,-686.0,186865005850.0,24400095096.0,20527116854.0,10854409193.0,559.0,10850.0,9722.0,6.46,2.86,13.18,5.76,25.25,7.039999999999999,93.70265804916689,
197,197,290550,KOSDAQ,디케이티,전자부품 제조업,스마트폰용 FPCA,2018-12-21,12월,최남채,http://www.dtktech.co.kr/,인천광역시,2020-05-15,95431277603.0,3096135415.0,7022543700.0,3407809470.0,0.0,3.24,7.36,3.57,107453391156.0,3649414912.0,9632521374.0,1827337368.0,0.0,3.4,8.96,1.7,636.0,50713494503.0,1391036234.0,8022716822.0,-1283777194.0,0.0,2.74,15.82,-2.53,49817251109.0,632725753.0,257024178.0,-8221785661.0,0.0,1.27,0.52,-16.5,-1154.0,337722377825.0,12886301613.0,9632521374.0,7942696243.0,482.0,3899.0,3542.0,9.8,6.94,16.31,13.62,0.5,2.13,88.17728602266737,
56,56,217500,KOSDAQ,러셀,특수 목적용 기계 제조업,반도체장비 리퍼비시,2015-06-16,12월,권순욱,http://www.erussell.co.kr/,충청북도,2020-05-22,9066346109.0,1020790796.0,3301014488.0,1237814337.0,0.0,11.26,36.41,13.65,10385275845.0,1329689076.0,-570096408.0,938813504.0,0.0,12.8,-5.49,9.04,136.0,4873095252.0,758860228.0,-8036183696.0,755787125.0,0.0,15.57,-164.91,15.51,9312047580.0,738071702.0,1987539998.0,815032236.0,0.0,7.93,21.34,8.75,98.0,41027041493.0,4937176405.0,-570096408.0,4208125484.0,132.0,1315.0,1264.0,9.72,9.29,10.33,10.46,-4.3100000000000005,4.870000000000001,86.04902305734778,
193,193,263690,KOSDAQ,디알젬,의료용 기기 제조업,"진단용 엑스선 촬영장치 및 부분품, X-ray 제너레이터 외",2018-11-22,12월,박정병,http://www.drgem.co.kr,경기도,2020-05-15,21376204461.0,2598667159.0,2644517340.0,3193967899.0,0.0,12.16,12.37,14.94,19538213316.0,1982159990.0,2980443460.0,2197576150.0,0.0,10.15,15.25,11.25,952.0,11715958832.0,13639030.0,-2621056644.0,345514322.0,0.0,0.12,-22.37,2.95,17848345436.0,1640181275.0,2998491032.0,1754714800.0,0.0,9.19,16.8,9.83,370.0,60087400881.0,4572698491.0,2980443460.0,5470785723.0,483.0,3300.0,2871.0,13.37,8.68,28.85,16.82,12.04,0.9600000000000009,82.45373483743221,
4,4,43650,KOSDAQ,국순당,알코올음료 제조업,탁주 및 약주,2000-08-24,12월,배상민,http://www.ksdb.co.kr,강원도,2020-05-15,25299668625.0,169519485.0,2945633155.0,677951824.0,0.0,0.67,11.64,2.68,60597663163.0,-1478575073.0,-4311503079.0,-2808193692.0,0.0,-2.44,-7.11,-4.63,-238.0,13870860156.0,-1593359099.0,253484209.0,-561341719.0,0.0,-11.49,1.83,-4.05,15548975305.0,-1401982916.0,-5288884323.0,-4347178636.0,0.0,-9.02,-34.01,-27.96,-548.0,102095769190.0,-5966921255.0,-4311503079.0,-5093416021.0,-285.0,11130.0,11475.0,-1.55,-2.02,-2.14,-2.49,12.16,6.58,82.39437454105062,
41,41,131290,KOSDAQ,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, LED Test Equipment",2011-01-05,12월,"김철호, 오창수",http://www.tse21.com,충청남도,2020-05-15,57250673408.0,12274282385.0,21018125068.0,10200566951.0,0.0,21.44,36.71,17.82,64058565528.0,9744424160.0,10239301811.0,4740443391.0,0.0,15.21,15.98,7.4,2700.0,31476881179.0,-1954678627.0,1064802993.0,-937052069.0,0.0,-6.21,3.38,-2.98,51890856826.0,2504005921.0,28060522844.0,1918920780.0,0.0,4.83,54.08,3.7,176.0,191490313556.0,20664362275.0,10239301811.0,16170994452.0,1461.0,18953.0,17613.0,9.67,6.13,14.25,8.3,27.65,10.38,81.88165810466364,
78,78,131970,KOSDAQ,테스나,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트,2013-10-22,12월,이종도,http://www.tesna.co.kr,경기도,2020-05-15,31962845619.0,7902386025.0,6769278749.0,4146538947.0,0.0,24.72,21.18,12.97,26227054377.0,6563657839.0,43554967995.0,8838521402.0,0.0,25.03,166.07,33.7,1520.0,17610811642.0,4717814503.0,5676007262.0,4186320101.0,0.0,26.79,32.23,23.77,17254505550.0,4731348000.0,32442348314.0,4382209441.0,0.0,27.42,188.02,25.4,1002.0,96831032526.0,24185179805.0,43554967995.0,21415215347.0,1254.0,13577.0,9564.0,5.39,6.25,11.2,13.11,-2.0700000000000003,-2.390000000000001,81.4955850346605,
222,222,50960,KOSDAQ,수산아이앤티,소프트웨어 개발 및 공급업,"공유단말접속관리서비스, 보안솔루션 등",2016-10-11,12월,"정석현, 이홍구(각자대표)",http://www.soosanint.co.kr,서울특별시,2020-05-15,5308431936.0,345720829.0,504534554.0,629437034.0,0.0,6.51,9.5,11.86,5998887922.0,1713580369.0,5431947065.0,1529488078.0,0.0,28.56,90.55,25.5,638.0,2942003135.0,155088869.0,1005678571.0,320741421.0,0.0,5.27,34.18,10.9,5477724885.0,1261923121.0,5175429802.0,1152115771.0,0.0,23.04,94.48,21.03,436.0,16000355926.0,2789716514.0,5431947065.0,2903089273.0,430.0,11960.0,11277.0,4.64,3.65,5.33,3.81,1.2400000000000002,5.52,80.43597142529897,
40,40,91440,KOSDAQ,텔레필드,통신 및 방송 장비 제조업,광전송장비,2008-02-01,12월,박노택,http://www.telefield.com,경기도,2020-05-15,8597286292.0,45773062.0,6884213493.0,-510332666.0,0.0,0.53,80.07,-5.94,22949163202.0,4383693825.0,-310102538.0,4816775607.0,0.0,19.1,-1.35,20.99,938.0,4771300047.0,-1234611504.0,2527085414.0,-1364519180.0,0.0,-25.88,52.96,-28.6,16368977159.0,-1324767278.0,-4592578890.0,-638112468.0,0.0,-8.09,-28.06,-3.9,-436.0,56538905429.0,5688535287.0,-310102538.0,4751370962.0,517.0,3444.0,2966.0,13.83,8.16,27.23,17.46,26.41,27.19,80.18750041523012,
1,1,60370,KOSDAQ,KT서브마린,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무,2002-02-15,12월,김형준,http://www.ktsubmarine.co.kr,부산광역시,2020-05-15,18475060548.0,2833028983.0,-1119146010.0,2535486146.0,0.0,15.33,-6.06,13.72,18624260576.0,355448850.0,17982030834.0,45225207.0,0.0,1.91,96.55,0.24,234.0,10308746441.0,-1037106855.0,-120662792.0,-907781018.0,0.0,-10.06,-1.17,-8.81,12681998670.0,-2549358582.0,-984725803.0,-1970626348.0,0.0,-20.1,-7.76,-15.54,-262.0,55167640962.0,989724287.0,17982030834.0,486032423.0,22.0,4742.0,4677.0,4.23,0.4,4.93,0.47,25.39,22.01,79.21733407391702,
2,2,160550,KOSDAQ,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,2014-12-23,12월,김우택,http://www.its-new.co.kr,서울특별시,2020-05-14,29726965958.0,-1064543507.0,5926300539.0,-1165604361.0,0.0,-3.58,19.94,-3.92,58378584775.0,1935472614.0,-24223313739.0,-3029824324.0,0.0,3.32,-41.49,-5.19,-300.0,16962230765.0,-1711130446.0,-19519467011.0,770196281.0,0.0,-10.09,-115.08,4.54,44628883046.0,-7329148443.0,17697350733.0,-11302757806.0,0.0,-16.42,39.65,-25.33,-754.0,149180097149.0,-8149288316.0,-24223313739.0,-11086370881.0,-397.0,4239.0,4367.0,-2.46,-3.54,-7.08,-9.1,6.51,19.74,75.25387061316755,
71,71,136540,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011-05-02,12월,김대연,http://www.wins21.co.kr,경기도,2020-05-14,24898680785.0,6298989709.0,-1066279783.0,5939115026.0,0.0,25.3,-4.28,23.85,35197278992.0,8859126744.0,17181063922.0,7186380057.0,0.0,25.17,48.81,20.42,2148.0,14262686559.0,1011679415.0,745045420.0,1798292474.0,0.0,7.09,5.22,12.61,27768513509.0,6278577049.0,1990046670.0,6020134992.0,0.0,22.61,7.17,21.68,1280.0,82104735025.0,15393560459.0,17181063922.0,14628221834.0,1198.0,10135.0,9478.0,15.28,8.76,21.19,12.64,18.21,2.5600000000000023,74.57216550333924,
243,243,288620,KOSDAQ,에스퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건물용 연료전지, 발전용 연료전지",2018-10-15,12월,"전희권, 홍성민 각자대표이사",http://www.s-fuelcell.com/,경기도,2020-05-15,9794213467.0,832347552.0,-587481306.0,504658976.0,0.0,8.5,-6.0,5.15,15174864012.0,1155836428.0,-19737025001.0,1005921971.0,0.0,7.62,-130.06,6.63,436.0,5700885979.0,516429406.0,-14585909679.0,349626902.0,0.0,9.06,-255.85,6.13,8365248326.0,-295616178.0,1852754566.0,-284313614.0,0.0,-3.53,22.15,-3.4,18.0,37953635851.0,2178909991.0,-19737025001.0,1486566570.0,215.0,4854.0,4630.0,3.63,2.13,8.98,4.65,-0.5600000000000005,11.15,71.80160247158663,
110,110,46390,KOSDAQ,삼화네트웍스,"영화, 비디오물, 방송프로그램 제작 및 배급업","시스템통합(SI), 시스템유지(SM)",2001-01-11,12월,"공동대표이사 안제현, 신상윤",http://www.shnetworks.co.kr,서울특별시,2020-05-15,14658550307.0,449301477.0,-40020734.0,764972507.0,0.0,3.07,-0.27,5.22,7939099137.0,2459143852.0,6551700516.0,2357578493.0,0.0,30.98,82.52,29.7,144.0,8573955404.0,-502526640.0,-6412631287.0,-311855814.0,0.0,-5.86,-74.79,-3.64,7634884925.0,-1833147043.0,-5138514721.0,-1682750542.0,0.0,-24.01,-67.3,-22.04,-92.0,54197930136.0,173531136.0,6551700516.0,721037212.0,16.0,858.0,808.0,14.89,1.67,16.77,2.07,8.93,54.99,70.96601995575297,
34,34,16670,KOSDAQ,인피니티엔티,기타 전문 도매업,"h/w,s/w개발",1993-04-21,12월,"이혁수, 황아람(각자대표이사)",http://www.infinitynt.co.kr,서울특별시,2020-05-15,8261523202.0,3771114988.0,4259408777.0,5204958879.0,0.0,45.65,51.56,63.0,6309844984.0,2276084552.0,8576320907.0,-9835308919.0,-8015466842.0,36.07,135.92,-155.87,-92.0,4849167460.0,1941191760.0,2872808724.0,2909105288.0,0.0,40.03,59.24,59.99,5138392890.0,50775998.0,-866469803.0,-45362792.0,-1967772459.0,0.99,-16.86,-0.88,56.0,20405374648.0,7821685087.0,8576320907.0,-1971896410.0,-19.0,566.0,570.0,-7.65,-1.93,-16.25,-3.45,5.619999999999997,35.08,70.369929893079,
8,8,270870,KOSDAQ,뉴트리,기타 식품 제조업,"에버콜라겐, 판도라 다이어트 등",2018-12-13,12월,김도언,http://www.newtree.co.kr,서울특별시,2020-05-13,45807726960.0,6746159304.0,6044809930.0,5028629910.0,0.0,14.73,13.2,10.98,36219110393.0,4314131177.0,7493242157.0,3412319855.0,0.0,11.91,20.69,9.42,1852.0,27029033167.0,1453110836.0,7493242157.0,1149560566.0,0.0,5.38,27.72,4.25,17744051426.0,-316422564.0,7898888831.0,-646962852.0,0.0,-1.78,44.52,-3.65,110.0,125146821028.0,11951750220.0,7493242157.0,9540435186.0,1046.0,6887.0,6413.0,16.89,12.31,26.89,16.32,9.35,13.69,69.47601002586761,
38,38,139670,KOSDAQ,키네마스터,소프트웨어 개발 및 공급업,"NexMFW, NexPlayer EMB",2011-12-02,12월,임일택,http://www.kinemastercorp.com,서울특별시,2020-05-14,6172157596.0,494720253.0,-190882218.0,505303713.0,0.0,8.02,-3.09,8.19,5858409996.0,521875444.0,762526951.0,137945096.0,0.0,8.91,13.02,2.35,94.0,3747841533.0,-632811190.0,-764205765.0,-595275552.0,0.0,-16.88,-20.39,-15.88,3906478078.0,-322317538.0,-3130920333.0,-471244438.0,0.0,-8.25,-80.15,-12.06,-156.0,19423411013.0,317948106.0,762526951.0,61730664.0,4.0,967.0,925.0,8.45,0.43,9.71,0.49,24.9,17.16,64.68566084381455,-86.87305261491397
