,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2021_6,Quarter_Operating_Profit2021_6,Quarter_Cashflow2021_6,Quarter_Earn2021_6,Quarter_Continue_Earn2021_6,Quarter_Percent_Operating_Profit2021_6,Quarter_Percent_Cashflow2021_6,Quarter_Percent_Earn2021_6,Quarter_Revenue2021_3,Quarter_Operating_Profit2021_3,Quarter_Cashflow2021_3,Quarter_Earn2021_3,Quarter_Continue_Earn2021_3,Quarter_Percent_Operating_Profit2021_3,Quarter_Percent_Cashflow2021_3,Quarter_Percent_Earn2021_3,Quarter_Full_EPS,Last_Revenue2020_6,Last_Operating_Profit2020_6,Last_Cashflow2020_6,Last_Earn2020_6,Last_Continue_Earn2020_6,Last_Percent_Operating_Profit2020_6,Last_Percent_Cashflow2020_6,Last_Percent_Earn2020_6,Last_Revenue2020_3,Last_Operating_Profit2020_3,Last_Cashflow2020_3,Last_Earn2020_3,Last_Continue_Earn2020_3,Last_Percent_Operating_Profit2020_3,Last_Percent_Cashflow2020_3,Last_Percent_Earn2020_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
10,97950,KOSPI,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,"손경식, 최은석 (각자 대표이사)",http://www.cj.co.kr,서울특별시,2022-08-16,16381602,6309217799000,469572489000,207459298000,261462166000,0,7.44,3.29,4.14,6178109147000,385075351000,180293576000,218761979000,0,6.23,2.92,3.54,63840,5920879356000,384860000000,616534648000,158017419000,0,6.5,10.41,2.67,5830942047000,275935495000,-85100134000,451924437000,0,4.73,-1.46,7.75,38584,24245725654000,1359551440000,2001752173000,786425538000,48006,1290926,620601,1.99,3.07,4.95,7.74
11,590,KOSPI,CS홀딩스,기타 금융업,"브랜드 수익, 자회사 배당",1975-12-22,12월,장원영,http://www.chosunwelding.com,경상북도,2022-08-16,1154409,39963589587,6189742804,11239757111,3782551023,5262408392,15.49,28.12,9.46,37968720563,3828122951,5463948739,3136607132,5077336991,10.08,14.39,8.26,13104,34345785084,5178802801,6611004331,2668903187,3821783442,15.08,19.25,7.77,34660345047,4336364080,1881930751,4739559471,6944670705,12.51,5.43,13.67,9244,131637084502,15901269821,14806587360,7637836367,6616,522456,256028,2.26,2.36,2.51,2.58
12,12030,KOSPI,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,"문덕식,강운식 (각자 대표이사)",http://www.dbinc.co.kr,서울특별시,2022-08-16,201196829,85961412673,5747736577,9444640238,4645715777,4645715777,6.69,10.99,5.4,67876747779,10252002926,-2483885500,9802206072,9802206072,15.1,-3.66,14.44,92,69901235390,8558744131,4166831816,5398780220,5397015425,12.24,5.96,7.72,64766050579,7793823647,6474984113,6671530581,6671530581,12.03,10.0,10.3,104,272445840062,26874196003,18194187310,6271086203,31,3605,1559,1.74,1.33,2.55,2.0
13,16610,KOSPI,DB금융투자,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",1988-06-27,12월,고원종,http://db-fi.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5830,KOSPI,DB손해보험,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",1973-06-28,12월,김정남,http://www.idbins.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,990,KOSPI,DB하이텍,반도체 제조업,반도체 제조,1975-12-12,12월,최창식,http://www.dbhitek.co.kr,경기도,2022-08-12,44408178,274650520717,81389693573,121884638736,59042973323,59042973323,29.63,44.38,21.5,243736208590,60590744587,50998531347,47810548964,47810548964,24.86,20.92,19.62,5316,241651066681,77062361400,110907056496,50352601463,50352601463,31.89,45.9,20.84,225803046210,64743306581,54780447177,55064822116,55064822116,28.67,24.26,24.39,4532,935919766484,239335181312,309982629774,166025591077,3738,38645,17892,9.65,14.09,13.76,20.89
16,139130,KOSPI,DGB금융지주,기타 금융업,지주회사,2011-06-07,12월,김태오,http://www.dgbfg.co.kr,대구광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1530,KOSPI,DI동일,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",1964-01-04,12월,"서태원, 손재선",http://www.dong-il.com,서울특별시,2022-08-16,25572618,196397603191,13230481818,1256102310,13988411008,0,6.74,0.64,7.12,194162877751,11993624963,7982942966,9320630481,0,6.18,4.11,4.8,2188,171792496662,7673923812,8020239302,10845072666,0,4.47,4.67,6.31,170163049304,5355558224,-1584424518,3499456306,0,3.15,-0.93,2.06,1696,679668085533,26370789955,34505038804,19569995042,765,41662,20203,3.02,2.22,5.25,3.79
18,210,KOSPI,DL,기타 금융업,지주회사,1976-02-02,12월,전병욱,http://www.dlholdings.co.kr,서울특별시,2022-08-16,20954399,581238446370,47454842793,222136186491,449904780527,0,8.16,38.22,77.4,509907602348,65951240377,147878816007,318127919935,0,12.93,29.0,62.39,85880,358436866392,21038513688,495910069524,179115711486,0,5.87,138.35,49.97,385859893985,22554863753,658898639635,198910682089,0,5.85,170.76,51.55,34188,1566148811684,119049765679,1366185205572,504976143095,24098,364607,153252,12.77,3.63,23.55,15.72
19,1880,KOSPI,DL건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",1977-12-22,12월,조남창,http://www.dlconstruction.co.kr,인천광역시,2022-08-16,22053586,493861372604,53906213214,-1611385129,36310183035,0,10.92,-0.33,7.35,417488989253,62992151049,34705649753,54216344885,0,15.09,8.31,12.99,6584,340777960291,46259689944,90747097526,36248937249,0,13.57,26.63,10.64,424702163492,69852035246,61442410071,53682216076,0,16.45,14.47,12.64,6572,1734637383766,203361674104,159132451621,149320163315,6770,77634,36359,4.66,9.97,8.48,18.62
20,4840,KOSPI,DRB동일,고무제품 제조업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",1976-05-21,12월,류영식,http://drbworld.com,부산광역시,2022-08-12,19928865,138597567674,-60415129,-43539860652,-6616082120,0,-0.04,-31.41,-4.77,120651125489,2075524631,-14258277780,1393689150,0,1.72,-11.82,1.16,-1324,113259380513,3130965129,37875976006,1388615318,0,2.76,33.44,1.23,126048398945,5812170353,12919229116,666888861,0,4.61,10.25,0.53,276,496638329092,21049959929,51978781760,2328502080,116,46878,23263,-1.65,0.3,-2.82,0.5
21,155660,KOSPI,DSR,1차 비철금속 제조업,합섬섬유로프,2013-05-15,12월,홍석빈,http://www.dsr.com,부산광역시,2022-08-12,15999474,71805524776,3729815458,3726397289,3031380911,0,5.19,5.19,4.22,60580392365,4158147361,4367515428,4138850876,0,6.86,7.21,6.83,756,60270917863,3790311333,5217938839,2747950996,0,6.29,8.66,4.56,58371431230,3151488055,3292021683,2578582723,0,5.4,5.64,4.42,684,230979854250,12075679671,17350176366,8928737864,558,21192,10184,2.26,3.53,3.57,5.48
22,69730,KOSPI,DSR제강,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",2003-01-28,12월,홍하종,http://www.dsrcorp.com,전라남도,2022-08-12,14399088,50930134254,-388456307,-3349134808,700474037,0,-0.76,-6.58,1.38,45845471055,-437543835,513633277,1351759937,0,-0.95,1.12,2.95,192,43376147275,1515763411,2074871846,1846615098,0,3.49,4.78,4.26,46118269466,1849938664,3773019186,2875334718,0,4.01,8.18,6.23,512,176206566779,3534042581,12729486727,5279450700,366,20528,10157,0.65,2.56,0.94,3.61
23,17940,KOSPI,E1,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",1997-08-27,12월,"구자용, 구동휘, 천정식 (각자 대표이사)",http://www.e1.co.kr,서울특별시,2022-08-16,6860092,1063962826291,5010419427,90730739358,72020670020,0,0.47,8.53,6.77,1262606439574,37083892597,-26061111191,40555916320,0,2.94,-2.06,3.21,41992,920456384805,3543584854,135409655092,7188644012,0,0.38,14.71,0.78,1230909044942,70732862794,-61216092374,30465126139,0,5.75,-4.97,2.48,4188,3927554236615,39530859081,175086208080,60287879703,8788,382758,181260,3.73,1.62,10.97,4.85
24,365550,KOSPI,ESR켄달스퀘어리츠,부동산 임대 및 공급업,부동산투자,2020-12-23,05월,박래익,http://www.esrks-reit.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,383220,KOSPI,F&F,봉제의복 제조업,"MLB, MLB KIDS, DISCOVERY 등 패션의류제품",2021-05-21,12월,김창수,http://www.fnf.co.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,7700,KOSPI,F&F홀딩스,기타 금융업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,박의헌,http://www.fnfholdings.com,서울특별시,2022-08-16,39113363,8816263417,423398708,124789809095,1800050487699,4191226473,4.8,1415.45,20417.39,8011589603,775356447,84249778243,56511719844,1333289202,9.68,1051.6,705.37,184084,3326586060,-2708108339,32700366625,14192249235,-1855400007,-81.41,983.0,426.63,4363238120,-3012828882,4164708560,13889053412,-2929071568,-69.05,95.45,318.32,1448,837615841670,122578985908,154603146149,85794641507,2193,-30733,14105,571.36,10.49,-598.97,15.55
27,114090,KOSPI,GKL,유원지 및 기타 오락관련 서비스업,카지노,2009-11-19,12월,김영산,http://www.grandkorea.com,서울특별시,2022-08-12,61855670,32978073636,-25900909630,-46402931672,-18054857094,0,-78.54,-140.71,-54.75,5269766104,-46643807449,-35142704352,-37430214170,0,-885.12,-666.87,-710.28,-1164,23262685683,-32102177900,-51654554375,-23558664949,0,-138.0,-222.05,-101.27,111506861380,26915612276,13224976202,14717904888,0,24.14,11.86,13.2,-1520,184462332044,-88810804534,-138976154809,-64326965650,-1039,14224,7863,-5.53,-9.08,-8.18,-13.23
28,6360,KOSPI,GS건설,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",1981-08-03,12월,"허창수, 임병용(각자 대표이사)",http://www.gsconst.co.kr/,서울특별시,2022-08-16,85586370,2231672610560,124922968809,545536213577,62067301977,0,5.6,24.45,2.78,2014136425954,176622423683,505101121979,157861956984,0,8.77,25.08,7.84,2900,2547368463567,165137442035,84689627689,85192630927,0,6.48,3.32,3.34,2441472795054,171033101576,189437990758,131512278653,0,7.01,7.76,5.39,3980,10122930837450,750397845885,553879345019,329675683016,3851,107679,50383,0.85,2.39,2.69,7.65
29,1250,KOSPI,GS글로벌,상품 종합 도매업,"수출입업(시멘트,철강금속,전기전자,섬유,기계화학),상품중개,광업,채석업/하수처리 서비스/부동산 임대",1976-06-26,12월,이영환,http://www.gsgcorp.com,서울특별시,2022-08-12,82534233,801442691003,11255974305,-113039209774,8365909146,0,1.4,-14.1,1.04,679474772887,8063599045,-13988792667,2993625299,0,1.19,-2.06,0.44,404,663902024518,14287321949,47771026471,7791523786,0,2.15,7.2,1.17,868156577196,19506478144,-33993444683,8107282449,0,2.25,-3.92,0.93,376,2815020979457,32299928715,120170295972,-80353895645,-973,7243,3622,1.54,-8.4,5.58,-26.87
30,7070,KOSPI,GS리테일,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대",2011-12-23,12월,"허연수, 김호성",http://www.gsretail.com,서울특별시,2022-08-16,104725447,2285577311166,42801052745,441726506002,25381420413,0,1.87,19.33,1.11,2100136802469,37523939162,143768119411,34276651814,0,1.79,6.85,1.63,968,2210715548209,59161869476,436716304961,33625952765,0,2.68,19.75,1.52,2141890677232,88763360645,215017593080,49386468207,0,4.14,10.04,2.31,1284,8862318939407,252567215539,805979740330,154521822927,1475,50562,25468,0.7,2.15,1.91,5.79
31,12630,KOSPI,HDC,기타 금융업,"토목공사,건축공사,아파트분양사업,재개발/재건축사업",1996-10-16,12월,"정몽규, 유병규",http://www.i-park.com,서울특별시,2022-08-16,59747980,1175837818813,119891814587,-37640130520,36344079995,0,10.2,-3.2,3.09,1023412826164,132386867930,213154573973,42389234244,0,12.94,20.83,4.14,2432,1235323486963,176738061023,-282541462727,58776214991,0,14.31,-22.87,4.76,356998291127,24674233685,39444956088,33880780043,0,6.91,11.05,9.49,3932,3951863002088,544670794788,-474239487222,103601632453,1733,148850,72726,0.72,1.08,1.63,2.38
32,39570,KOSPI,HDC랩스,전기 및 통신 공사업,"기계설비공사, 스마트홈, 지능형 빌딩, SOC, 인테리어, 조경, 시설관리",2015-09-24,12월,김성은,http://hdc-labs.com,서울특별시,2022-08-12,25957510,55389414441,2237156554,8651251521,2424535457,0,4.04,15.62,4.38,52779029600,4287624036,7337439616,3974973166,0,8.12,13.9,7.53,372,82547630614,4736585737,-435883353,5518288663,0,5.74,-0.53,6.68,72095900142,3991791071,1659442632,5097508087,0,5.54,2.3,7.07,848,260417433929,15323582080,7417216919,15668800447,603,12564,6314,2.29,7.19,2.96,9.56
33,89470,KOSPI,HDC현대EP,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",2006-09-25,12월,정 중 규,http://www.hdc-hyundaiep.com/,충청남도,2022-08-16,31900124,216632404383,7729731666,-12991973742,6103456758,0,3.57,-6.0,2.82,197876113464,6716141527,-8095940143,5050354601,0,3.39,-4.09,2.55,764,156128656772,9273279456,30130457544,6083876777,0,5.94,19.3,3.9,169494546907,8181467815,17154017289,4209892202,0,4.83,10.12,2.48,760,689421410227,34582862984,59396179506,13794072290,432,18806,9176,2.09,2.63,4.06,4.71
34,294870,KOSPI,HDC현대산업개발,건물 건설업,"외주주택, 자체공사, 일반건축, 토목 등",2018-06-12,12월,"권순호, 정경구, 하원기 (각자 대표이사)",http://www.hdc-dvp.com,서울특별시,2022-08-16,65919655,812381224259,104862734761,-5593502776,78808520829,0,12.91,-0.69,9.7,694610819742,118400604722,-258907141040,91586912429,0,17.05,-37.27,13.19,4780,956856462565,147276377197,-82487006137,101145921448,0,15.39,-8.62,10.57,1006686985613,137314029530,235767507254,104855688161,0,13.64,23.42,10.42,6136,3670224980413,585721101017,-258907141040,220205212182,3340,86006,41611,2.45,3.6,5.56,8.03
35,97230,KOSPI,HJ중공업,토목 건설업,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",2007-08-31,12월,홍문기,http://www.hjsc.co.kr,부산광역시,2022-08-16,83280344,440977000000,970000000,-47035000000,-22012000000,0,0.22,-10.67,-4.99,274483000000,-25156000000,-71779000000,-40612000000,0,-9.16,-26.15,-14.8,-1056,490377000000,426000000,92862000000,70046000000,0,0.09,18.94,14.28,335338000000,17101000000,-49906000000,-5760000000,0,5.1,-14.88,-1.72,3364,1695815000000,51629000000,264454000000,78304000000,940,6432,3842,-2.04,3.57,-16.42,24.47
36,11200,KOSPI,HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",1995-10-05,12월,배재훈,http://www.hmm21.com,서울특별시,2022-08-10,489121783,2906707000000,1388943000000,2389287000000,210498000000,0,47.78,82.2,7.24,2428039000000,1019289000000,1113921000000,154072000000,0,41.98,45.88,6.35,1720,1375147000000,138716000000,404995000000,28109000000,0,10.09,29.45,2.04,1313107000000,-2019000000,49638000000,-65618000000,0,-0.15,3.78,-5.0,228,6413270000000,980781000000,1408546000000,123889000000,253,14964,3452,3.62,1.32,11.49,7.34
37,82740,KOSPI,HSD엔진,일반 목적용 기계 제조업,"대형선박용엔진,내연발전엔진",2011-01-04,12월,고영열,http://www.hsdengine.com,경상남도,2022-08-12,46719269,170146138821,-4467391397,-30578404293,-2971999764,-2971999764,-2.63,-17.97,-1.75,114540458232,-6938984038,-45232626596,-6990616201,-6990616201,-6.06,-39.49,-6.1,-252,230948174662,6636454661,33085299763,304867537,304867537,2.87,14.33,0.13,215900086667,10152168846,35086377865,5584025354,5584025354,4.7,16.25,2.59,24,829994723288,20020539457,83800097942,6048165320,129,9726,4155,-0.79,0.84,-2.59,3.12
38,3560,KOSPI,IHQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","매니지먼트, 음반, 드라마 제작, 유료방송, 프로그램 공급, 광고대행",1973-12-18,12월,김형철,http://www.ihq.co.kr,서울특별시,2022-08-16,154822393,15749830765,-2125741485,6647949833,803641261,0,-13.5,42.21,5.1,14687226797,-1869738081,9247994279,-1159618177,0,-12.73,62.97,-7.9,20,18393004409,-2144981016,27060193341,-278741514,0,-11.66,147.12,-1.52,22006186964,-8685891848,19471332446,-5530436455,0,-39.47,88.48,-25.13,-4,81049278892,-16226862450,39922694990,-18248434484,-117,1567,766,0.84,-12.47,1.28,-15.38
39,175330,KOSPI,JB금융지주,기타 금융업,금융지주 회사,2013-07-18,12월,김기홍,http://www.jbfg.com,전라북도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,234080,KOSPI,JW생명과학,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등",2016-10-27,12월,차성남,http://www.jw-lifescience.co.kr,충청남도,2022-08-16,15833384,42727047378000,7459905272000,18647094622000,1680718494000,0,17.46,43.64,3.93,42427314085,8291954362,11687943019,5547494933,0,19.54,27.55,13.08,424600,47561830602000,10305775417000,15824198569000,7918653910000,0,21.67,33.27,16.65,46291018127,9228560312,7701674084,6941979115,0,19.94,16.64,15.0,2000492,183521045082,39450540332,46754700488,17300052453,1092,7906450,8368,3.12,8.07,5.37,13.06
41,1060,KOSPI,JW중외제약,의약품 제조업,"수액제,소화기궤양치료제,항생제,항암제 제조,도매",1976-06-14,12월,"대표이사 신영섭, 이성열(각자 대표이사)",http://www.jw-pharma.co.kr,서울특별시,2022-08-16,23528653,146029699604,2004094763,-17542900167,-3363763286,0,1.37,-12.01,-2.3,142094237899,9366873700,-17546544713,4032197696,0,6.59,-12.35,2.84,-568,136458983357,-5373682868,9162252964,-8503751168,0,-3.94,6.71,-6.23,129023053691,-453656693,2361790295,-2739821333,0,-0.35,1.83,-2.12,-1444,547335707795,-1322981932,63054366969,-15241282505,-647,17205,8817,-1.2,-2.78,-3.3,-7.35
42,96760,KOSPI,JW홀딩스,기타 금융업,의약품 수출입업,2007-07-31,12월,"이경하, 한성권",http://jw-holdings.co.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,105560,KOSPI,KB금융,기타 금융업,-,2008-10-10,12월,윤종규,http://www.kbfg.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2380,KOSPI,KCC,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,12월,"정몽진, 정재훈",http://www.kccworld.co.kr,서울특별시,2022-08-16,8886178,1512674055904,116987233276,120009038614,366482788017,380919064539,7.73,7.93,24.23,1362496816355,77353481858,1573667237,17492944760,30431137644,5.68,0.12,1.28,164964,1243492723344,42915360669,213099114601,374479236388,348380735065,3.45,17.14,30.12,1256453047059,20590493060,97207339265,-247734807216,-317041615513,1.64,7.74,-19.72,168564,5083631492987,133845504026,679854398097,596399352651,67115,1230510,590354,5.53,4.83,13.41,11.37
45,344820,KOSPI,KCC글라스,유리 및 유리제품 제조업,판유리 등,2020-01-21,12월,김내환,http://www.kccglass.co.kr,서울특별시,2022-08-16,15968714,305832217598,49267565061,127927135515,31029691638,0,16.11,41.83,10.15,282215211629,36024840592,36800218457,24602792270,0,12.77,13.04,8.72,7772,160734187528,2303145846,52245111673,4705265051,0,1.43,32.5,2.93,164899689357,8073347712,21773728216,8376232094,0,4.9,13.2,5.08,1176,708657396421,35839370802,109679809227,132349989001,8288,166134,82653,3.51,7.7,4.68,10.03
