,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2018_9,Quarter_Operating_Profit2018_9,Quarter_Cashflow2018_9,Quarter_Earn2018_9,Quarter_Continue_Earn2018_9,Quarter_Percent_Operating_Profit2018_9,Quarter_Percent_Cashflow2018_9,Quarter_Percent_Earn2018_9,Quarter_Revenue2018_6,Quarter_Operating_Profit2018_6,Quarter_Cashflow2018_6,Quarter_Earn2018_6,Quarter_Continue_Earn2018_6,Quarter_Percent_Operating_Profit2018_6,Quarter_Percent_Cashflow2018_6,Quarter_Percent_Earn2018_6,Quarter_Full_EPS,Last_Revenue2017_9,Last_Operating_Profit2017_9,Last_Cashflow2017_9,Last_Earn2017_9,Last_Continue_Earn2017_9,Last_Percent_Operating_Profit2017_9,Last_Percent_Cashflow2017_9,Last_Percent_Earn2017_9,Last_Revenue2017_6,Last_Operating_Profit2017_6,Last_Cashflow2017_6,Last_Earn2017_6,Last_Continue_Earn2017_6,Last_Percent_Operating_Profit2017_6,Last_Percent_Cashflow2017_6,Last_Percent_Earn2017_6,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
35,35,44820,KOSPI,코스맥스비티아이,기타 금융업,"화장품,의약부외품 제조,도매",2006-11-13,12월,"이완경, 이윤종",http://www.cosmax.com,경기도,2018-11-14,113659341192.0,6209532355.0,-6403798936.0,993915680.0,0.0,5.46,-5.63,0.87,106106280342.0,5625679904.0,-5166319085.0,3868585754.0,0.0,5.3,-4.87,3.65,412.0,77362284739.0,3227421334.0,5586534742.0,267732200.0,0.0,4.17,7.22,0.35,72399634219.0,2042505329.0,8659654925.0,2993610267.0,0.0,2.82,11.96,4.13,108.0,298287327227.0,10135190610.0,10890467694.0,3844182712.0,400.0,74460.0,35789.0,0.23,0.52,0.55,1.12,1.29,2.48,46.91828398741935,
6,6,6400,KOSPI,삼성SDI,일차전지 및 축전지 제조업,"2차전지, 전자재료 제조 판매",1979-02-27,12월,전영현,http://www.samsungsdi.co.kr,경기도,2018-11-14,2522796294050.0,241542458635.0,121993637789.0,214092435385.0,0.0,9.57,4.84,8.49,2247955562862.0,152801918413.0,-184849891120.0,104677077983.0,0.0,6.8,-8.22,4.66,12544.0,1721048393522.0,60157003245.0,-290380545741.0,145733431235.0,0.0,3.5,-16.87,8.47,1468546288073.0,5464162638.0,-9396581814.0,193086510557.0,0.0,0.37,-0.64,13.15,8536.0,6321560921969.0,116894786518.0,-250114337079.0,657236340934.0,9627.0,348512.0,167758.0,2.42,4.17,3.6,5.74,6.07,6.43,46.58485511190545,
21,21,210980,KOSPI,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",2015-06-23,12월,함스테판윤성,http://www.skdnd.com,경기도,2018-11-12,114904752363.0,9733132667.0,-135642800848.0,5613606454.0,0.0,8.47,-118.05,4.89,276566512169.0,60043165271.0,33570817499.0,43926437813.0,0.0,21.71,12.14,15.88,1012.0,81164522866.0,5795166073.0,-116521912055.0,6164973523.0,0.0,7.14,-143.56,7.6,84504260781.0,7113588215.0,-80900623035.0,42192307071.0,0.0,8.42,-95.74,49.93,1108.0,330812048430.0,23655362729.0,-157468026553.0,54308487008.0,2447.0,25958.0,11655.0,0.86,5.77,3.9,21.0,1.330000000000001,13.29,41.57016921383747,
7,7,1820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도,2018-11-14,74006156704.0,26002683817.0,37393057538.0,20088434463.0,0.0,35.14,50.53,27.14,65045029802.0,21408531759.0,17453843091.0,16857620439.0,0.0,32.91,26.83,25.92,7728.0,52430235792.0,7916348145.0,17554661584.0,5621450614.0,0.0,15.1,33.48,10.72,47446986336.0,4618614590.0,5483905733.0,3158654001.0,0.0,9.73,11.56,6.66,2160.0,199316582434.0,22049380992.0,20710309716.0,15519396634.0,1492.0,20250.0,6638.0,22.15,11.27,38.16,22.49,20.04,23.18,41.15167629151142,
1,1,660,KOSPI,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,"박정호, 이석희 (각자대표)",http://www.skhynix.com,경기도,2018-11-14,11416788000000.0,6472420000000.0,15256517000000.0,4692193000000.0,0.0,56.69,133.63,41.1,10370507000000.0,5573918000000.0,8168263000000.0,4328543000000.0,0.0,53.75,78.76,41.74,25780.0,8100085000000.0,3737193000000.0,9904080000000.0,3054248000000.0,0.0,46.14,122.27,37.71,6692278000000.0,3050700000000.0,6104122000000.0,2468544000000.0,0.0,45.59,91.21,36.89,16780.0,30109434000000.0,13721326000000.0,14690614000000.0,10641512000000.0,14617.0,115754.0,46458.0,16.96,23.43,22.27,31.46,10.549999999999995,8.159999999999997,40.94652093157048,
16,16,19490,KOSPI,하이트론,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조",1998-11-04,12월,임정훈(단독대표),http://www.hitron.co.kr,경기도,2018-11-14,9323230706.0,76053420.0,-6178784437.0,119126288.0,0.0,0.82,-66.27,1.28,11921683594.0,283874725.0,-4506473657.0,104477754.0,0.0,2.38,-37.8,0.88,64.0,6731258651.0,-2803123447.0,-10219978312.0,-2722448401.0,0.0,-41.64,-151.83,-40.44,6708682202.0,-2978682617.0,-7600220729.0,-3194189860.0,0.0,-44.4,-113.29,-47.61,-1484.0,37570264508.0,-11408758231.0,-11031844410.0,-11370253297.0,-1551.0,9145.0,4457.0,0.37,-19.64,0.7,-34.79,42.46,46.78,38.50649914655909,
117,117,2700,KOSPI,신일전자,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",1975-09-30,12월,정윤석,http://www.shinil.co.kr,충청남도,2018-11-13,58825627325.0,5019081355.0,10453816128.0,4127301999.0,0.0,8.53,17.77,7.02,49933166941.0,7915235139.0,-15724406626.0,6410558919.0,0.0,15.85,-31.49,12.84,232.0,43249700769.0,3537460445.0,8391336662.0,2789690428.0,0.0,8.18,19.4,6.45,52217013431.0,6023452902.0,-14348352152.0,5814242976.0,0.0,11.54,-27.48,11.13,156.0,144557646198.0,10590909168.0,8767604213.0,9435360897.0,132.0,1788.0,797.0,7.08,11.13,12.97,16.65,0.3499999999999996,4.3100000000000005,36.01395218707346,
100,100,2410,KOSPI,범양건영,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사",1988-05-25,12월,"강병주, 이동주 (각자대표)",http://www.iby.co.kr,부산광역시,2018-11-14,40939909011.0,1847205236.0,17501791119.0,1618224934.0,1618224934.0,4.51,42.75,3.95,31432994376.0,733204771.0,11054734411.0,594855369.0,594855369.0,2.33,35.17,1.89,260.0,30642413699.0,840616538.0,-925176259.0,820211256.0,820211256.0,2.74,-3.02,2.68,29821113733.0,608453510.0,-9025636251.0,126506738.0,126506738.0,2.04,-30.27,0.42,132.0,136834745211.0,2621020050.0,3470919374.0,1102622754.0,44.0,3817.0,1740.0,2.7,0.89,6.81,2.55,1.7699999999999996,0.29,33.605366121455546,
51,51,9150,KOSPI,삼성전기,전자부품 제조업,"영상,음향,통신장비,모듈,다층인쇄회로기판,적층세라믹콘덴서,고주파필터,전압제어발진기,온도보상형수정발진기,칩인덕터,디지털위성방송수신기,광픽업,편향코일",1979-02-27,12월,경계현,http://www.sem.samsung.co.kr,경기도,2018-11-14,2366297374549.0,404953674605.0,0.0,246168425224.0,0.0,17.11,0.0,10.4,1809771707112.0,206809852693.0,0.0,131341905223.0,0.0,11.43,0.0,7.26,16408.0,1841139120914.0,103162686111.0,0.0,71859366753.0,0.0,5.6,0.0,3.9,1709881338039.0,70672613907.0,0.0,33348094095.0,0.0,4.13,0.0,1.95,4788.0,6838474133399.0,306203428562.0,0.0,161739107180.0,2695.0,155402.0,72191.0,5.84,2.08,10.56,3.73,11.51,7.3,28.523550864222297,
13,13,11330,KOSPI,유니켐,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대",1989-12-14,12월,이장원,http://www.uni-chem.net,경기도,2018-11-13,19766954145.0,2674923183.0,-5267554413.0,2614170387.0,0.0,13.53,-26.65,13.22,21374337568.0,3459337967.0,-5551467751.0,3370425038.0,0.0,16.18,-25.97,15.77,144.0,15422599806.0,864192346.0,1069717370.0,575621294.0,0.0,5.6,6.94,3.73,16679223144.0,1041404144.0,-1333512177.0,672227921.0,0.0,6.24,-8.0,4.03,28.0,66051124871.0,3636676634.0,2074523388.0,5871002742.0,80.0,1450.0,526.0,4.94,6.33,9.93,15.37,7.93,9.94,28.168754902852854,
39,39,81660,KOSPI,휠라홀딩스,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",2010-09-28,12월,윤근창,http://www.filaholdings.com/kr/main/index.asp,서울특별시,2018-11-12,725877795889.0,73912661028.0,221363626366.0,45301670236.0,0.0,10.18,30.5,6.24,790169657270.0,115654247361.0,125822714137.0,81138916127.0,0.0,14.64,15.92,10.27,2980.0,569274062919.0,35570449681.0,36863414215.0,14593325272.0,0.0,6.25,6.48,2.56,692867158635.0,81560884726.0,-78891776797.0,29201525821.0,0.0,11.77,-11.39,4.21,960.0,2530323756958.0,217465971954.0,29955975820.0,62387687494.0,1027.0,48511.0,20319.0,2.74,2.03,6.14,5.05,3.93,2.870000000000001,27.50937433667738,
36,36,5740,KOSPI,크라운해태홀딩스,기타 금융업,"비스켓,쵸코렛,사탕,웨이퍼 제조,도매",1976-06-30,12월,윤석빈,http://www.crown.co.kr,서울특별시,2018-11-14,285204610134.0,14392391651.0,69776317884.0,6982966550.0,0.0,5.05,24.47,2.45,280483628001.0,17294808550.0,37671218747.0,9779841364.0,0.0,6.17,13.43,3.49,1880.0,224267657596.0,10801855882.0,31076516968.0,3922777319.0,0.0,4.82,13.86,1.75,212846727009.0,11097387634.0,17493664835.0,4616150633.0,0.0,5.21,8.22,2.17,1056.0,1002111627849.0,34196284092.0,43171044138.0,169634302120.0,11424.0,67926.0,33201.0,1.06,12.94,2.77,34.41,0.2299999999999995,0.96,27.1715294087447,
32,32,77500,KOSPI,유니퀘스트,기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조",2004-08-05,12월,앤드류김,http://www.uniquest.co.kr,경기도,2018-11-14,72636368434.0,5682803257.0,10441889220.0,9147705392.0,0.0,7.82,14.38,12.59,72292727409.0,1580320105.0,20770726302.0,7284886567.0,0.0,2.19,28.73,10.08,1336.0,57586595539.0,408887217.0,-18497592601.0,5267852844.0,0.0,0.71,-32.12,9.15,57839640499.0,745339079.0,-20020416308.0,3307699709.0,0.0,1.29,-34.61,5.72,768.0,246092146491.0,8793115790.0,2147403288.0,9768849110.0,357.0,15125.0,6608.0,6.03,3.66,8.83,5.41,7.11,0.8999999999999999,26.13415978863984,
25,25,214330,KOSPI,금호에이치티,자동차 신품 부품 제조업,자동차용 전구 및 LED모듈,2015-11-11,12월,"김진곤, 김두인(각자대표)",http://www.kumhoht.co.kr,광주광역시,2018-11-09,52778807324.0,2891014545.0,3572171244.0,391461204.0,0.0,5.48,6.77,0.74,50132053398.0,3731319215.0,5917956832.0,2777786205.0,0.0,7.44,11.8,5.54,8.0,42742528238.0,1777134396.0,13090291483.0,1785574560.0,0.0,4.16,30.63,4.18,40687846104.0,1210335915.0,8736516453.0,1693219635.0,0.0,2.97,21.47,4.16,48.0,179707628825.0,8924225453.0,14172411084.0,4933420550.0,34.0,1388.0,628.0,0.3,3.29,0.58,5.44,1.3200000000000005,4.470000000000001,23.48078014972756,
5,5,1340,KOSPI,백광산업,기초 화학물질 제조업,"가성소다,합성염산 제조,판매",1976-06-10,12월,김성훈,http://www.pkic.co.kr,전라북도,2018-11-14,45057797713.0,7752735608.0,39286463290.0,6015120797.0,6015120797.0,17.21,87.19,13.35,43809275483.0,8378157979.0,25496715733.0,6799879480.0,6799879480.0,19.12,58.2,15.52,544.0,37196891017.0,2143304414.0,15901704752.0,894109719.0,894109719.0,5.76,42.75,2.4,37547650030.0,3182567753.0,8286466503.0,2872177488.0,2872177488.0,8.48,22.07,7.65,80.0,144980615731.0,9049770927.0,16283125765.0,6337613428.0,143.0,6700.0,2949.0,4.26,2.26,8.12,4.87,11.45,10.64,21.133235819110123,
12,12,2030,KOSPI,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",1974-06-03,12월,"고규환, 이훈범",http://asiaholdings.co.kr,서울특별시,2018-11-14,386614364513.0,49460578453.0,125120001373.0,31654772097.0,0.0,12.79,32.36,8.19,444046131681.0,64178853193.0,32113974320.0,42761445986.0,0.0,14.45,7.23,9.63,57780.0,319997240964.0,14302731056.0,30666571597.0,8142652755.0,0.0,4.47,9.58,2.54,311989163685.0,24623894025.0,8312983217.0,8514345252.0,0.0,7.89,2.66,2.73,14860.0,1197764022366.0,64147138412.0,37274973046.0,43749077107.0,19965.0,1207990.0,576338.0,2.28,2.41,4.78,3.46,8.32,6.56,20.818030601862123,
109,109,6110,KOSPI,삼아알미늄,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도,2018-11-14,44066169983.0,1482403095.0,6984166703.0,580976858.0,0.0,3.36,15.85,1.32,42232160092.0,1682136050.0,3759429074.0,1183649146.0,0.0,3.98,8.9,2.8,208.0,36492100695.0,698153570.0,452093865.0,286897487.0,0.0,1.91,1.24,0.79,33373661819.0,388093257.0,-2128604661.0,-27859766.0,0.0,1.16,-6.38,-0.08,104.0,136858720488.0,3458334522.0,3555581944.0,124245290.0,11.0,19120.0,9479.0,0.59,0.06,1.09,0.12,1.45,2.8200000000000003,20.75536662387257,
23,23,12610,KOSPI,경인양행,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",1995-10-05,12월,"김흥준,조성용 (각자대표이사)",http://www.kyungin.co.kr,인천광역시,2018-11-14,89035507207.0,8205016826.0,-9665752661.0,4791669342.0,4791669342.0,9.22,-10.86,5.38,84481051481.0,4850687702.0,-8723191013.0,4755391565.0,4755391565.0,5.74,-10.33,5.63,460.0,73815568292.0,1322162416.0,-8098313990.0,834753393.0,1106391225.0,1.79,-10.97,1.13,74996694591.0,2831076466.0,-13817054806.0,2038900383.0,2572185732.0,3.77,-18.42,2.72,80.0,299987729474.0,7364796912.0,5323456017.0,3576325208.0,86.0,10501.0,5077.0,2.38,1.0,4.38,1.7,7.430000000000001,1.97,20.61887385977019,
3,3,11780,KOSPI,금호석유,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",1988-01-22,12월,백종훈,http://www.kkpc.com,서울특별시,2018-11-14,1450569771427.0,150964857912.0,431100916927.0,122512187942.0,0.0,10.41,29.72,8.45,1441801885345.0,153501502711.0,242108385694.0,175443722509.0,0.0,10.65,16.79,12.17,16080.0,1205156074873.0,57750478121.0,335547364641.0,56499898930.0,0.0,4.79,27.84,4.69,1239103623001.0,44177890220.0,69518334796.0,36720510790.0,0.0,3.57,5.61,2.96,7416.0,5064779318222.0,262626429859.0,421047042204.0,213577001913.0,7009.0,147254.0,64219.0,5.07,4.66,10.92,10.91,5.62,7.08,20.363644317177908,
37,37,14680,KOSPI,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",1989-05-20,12월,박원환,http://www.hansolchemical.com,서울특별시,2018-11-12,145020751608.0,33011323418.0,59640250824.0,22909528992.0,0.0,22.76,41.13,15.8,144959014024.0,25532768838.0,36833521087.0,15627935017.0,0.0,17.61,25.41,10.78,8084.0,123831361182.0,23202778362.0,66305754021.0,18621922933.0,0.0,18.74,53.55,15.04,122989576904.0,18286485618.0,41192968627.0,13087455774.0,0.0,14.87,33.49,10.64,6572.0,521574392488.0,79151813679.0,87425084013.0,54259174678.0,4787.0,75340.0,34489.0,5.49,7.5,10.73,13.88,4.020000000000003,2.74,17.111489548158232,
89,89,1210,KOSPI,금호전기,전구 및 조명장치 제조업,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매",1973-11-15,12월,이홍민,http://www.khe.co.kr,서울특별시,2018-11-14,72601196389.0,1291352074.0,-276271802.0,-3517190986.0,-3517190986.0,1.78,-0.38,-4.84,66407435806.0,738961677.0,2944538236.0,37190741223.0,-1905377889.0,1.11,4.43,56.0,-828.0,62011612602.0,541778138.0,9805945250.0,-2538112207.0,-1184020630.0,0.87,15.81,-4.09,68552875060.0,522672829.0,6203432915.0,-5650577085.0,-4625712099.0,0.76,9.05,-8.24,-596.0,338670379970.0,-1213891345.0,14249521043.0,-18452812217.0,-1088.0,17848.0,8156.0,-1.72,-4.5,-4.64,-13.35,0.91,0.3500000000000001,17.076775369422442,
38,38,42670,KOSPI,현대두산인프라코어,특수 목적용 기계 제조업,"굴삭기,엔진 제조,도소매",2001-02-02,12월,조영철,http://www.hyundai-di.com,인천광역시,2018-11-14,1845820225694.0,191491050225.0,560756540856.0,88734977171.0,0.0,10.37,30.38,4.81,2144111832182.0,273066335749.0,264560024258.0,142849182844.0,0.0,12.74,12.34,6.66,4460.0,1584526644138.0,143931862819.0,411764117402.0,51648073812.0,0.0,9.08,25.99,3.26,1773376818019.0,214703500724.0,304166825841.0,60348729997.0,0.0,12.11,17.15,3.4,2596.0,6567897225498.0,660769298646.0,665691368633.0,148594494986.0,1868.0,89058.0,39898.0,1.61,1.45,5.01,4.68,1.2899999999999991,0.6300000000000008,16.49032425694215,
116,116,31430,KOSPI,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",2011-07-14,12월,"장재영, 이길한, 손문국 (각자대표)",http://www.sikorea.co.kr,서울특별시,2018-11-14,311768045630.0,11476387112.0,55050688795.0,9667053026.0,0.0,3.68,17.66,3.1,283366675415.0,14263630673.0,87476319191.0,10705468185.0,0.0,5.03,30.87,3.78,5412.0,268801126364.0,912005112.0,-13418668542.0,-1090696679.0,0.0,0.34,-4.99,-0.41,239446989354.0,4428336309.0,24827913006.0,1126517902.0,0.0,1.85,10.37,0.47,-608.0,1102544875501.0,25439302054.0,10445185015.0,24066858799.0,3370.0,144179.0,69487.0,2.0,2.53,3.75,4.85,3.3400000000000003,3.18,15.984650007684817,
