,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2018_9,Quarter_Operating_Profit2018_9,Quarter_Cashflow2018_9,Quarter_Earn2018_9,Quarter_Continue_Earn2018_9,Quarter_Percent_Operating_Profit2018_9,Quarter_Percent_Cashflow2018_9,Quarter_Percent_Earn2018_9,Quarter_Revenue2018_6,Quarter_Operating_Profit2018_6,Quarter_Cashflow2018_6,Quarter_Earn2018_6,Quarter_Continue_Earn2018_6,Quarter_Percent_Operating_Profit2018_6,Quarter_Percent_Cashflow2018_6,Quarter_Percent_Earn2018_6,Quarter_Full_EPS,Last_Revenue2017_9,Last_Operating_Profit2017_9,Last_Cashflow2017_9,Last_Earn2017_9,Last_Continue_Earn2017_9,Last_Percent_Operating_Profit2017_9,Last_Percent_Cashflow2017_9,Last_Percent_Earn2017_9,Last_Revenue2017_6,Last_Operating_Profit2017_6,Last_Cashflow2017_6,Last_Earn2017_6,Last_Continue_Earn2017_6,Last_Percent_Operating_Profit2017_6,Last_Percent_Cashflow2017_6,Last_Percent_Earn2017_6,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,95570,KOSPI,AJ네트웍스,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,박대현,http://www.ajnet.co.kr,서울특별시,2018-11-14,269069659805.0,9299628964.0,-138199040191.0,4897453512.0,0.0,3.46,-51.36,1.82,401829755471.0,11681483620.0,-93722942464.0,-4738628954.0,0.0,2.91,-23.32,-1.18,416.0,221310521496.0,5941404533.0,-140381294017.0,5665378219.0,0.0,2.68,-63.43,2.56,337764161348.0,19962227088.0,-97585740675.0,3629640554.0,0.0,5.91,-28.89,1.07,480.0,1431015800850.0,77221587340.0,-148475141851.0,14998783601.0,320.0,21819.0,9550.0,0.38,0.64,1.91,3.35
1,6840,KOSPI,AK홀딩스,기타 금융업,지주사업,1999-08-11,12월,"채형석, 이석주(각자 대표이사)",http://www.aekyunggroup.co.kr,서울특별시,2018-11-14,1021335507670.0,80043191099.0,225169493004.0,62068479333.0,0.0,7.84,22.05,6.08,893620123297.0,56118566278.0,153452452302.0,53698267040.0,0.0,6.28,17.17,6.01,18736.0,865566647573.0,88833747924.0,153228523035.0,77002602585.0,0.0,10.26,17.7,8.9,795495426569.0,54142066193.0,97962282649.0,38874109446.0,0.0,6.81,12.31,4.89,23244.0,3392454610505.0,265641267071.0,280933528090.0,185414017343.0,13992.0,216415.0,86941.0,3.78,6.3,8.66,16.09
2,27410,KOSPI,BGF,기타 금융업,지주회사,2014-05-19,12월,홍정국,http://www.bgf.co.kr,서울특별시,2018-11-14,66228622234.0,14239127350.0,-28258722970.0,15001526099.0,15001526099.0,21.5,-42.67,22.65,59596768674.0,12364453860.0,-34498409990.0,14184769285.0,14184769285.0,20.75,-57.89,23.8,624.0,27796878247.0,3136628270.0,324701844297.0,93332856140.0,5426463720.0,11.28,1168.12,335.77,29408746023.0,3947074459.0,242852588379.0,61005240432.0,4469944370.0,13.42,825.78,207.44,3900.0,123842619339.0,10447735458.0,384116106715.0,3497647213475.0,36539.0,32040.0,7576.0,1.83,407.59,1.95,482.28
3,1460,KOSPI,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",1975-06-02,12월,김 대 환,http://home.byc.co.kr,서울특별시,2018-11-14,47706346958.0,5772306521.0,24601854521.0,2873724784.0,0.0,12.1,51.57,6.02,49016250993.0,5524286118.0,21908899492.0,5725686006.0,0.0,11.27,44.7,11.68,53400.0,48600422476.0,3113938356.0,7942255486.0,1034273389.0,0.0,6.41,16.34,2.13,45160283840.0,4563053077.0,8834271591.0,2478439389.0,0.0,10.1,19.56,5.49,19216.0,195815807700.0,17207998300.0,23542700435.0,6198296517.0,28795.0,3819908.0,1855195.0,0.77,0.83,1.4,1.55
4,1040,KOSPI,CJ,기타 금융업,지주회사,1973-06-29,12월,"손경식, 김홍기",http://www.cj.net,서울특별시,2018-11-14,7686099875000.0,406408776000.0,613891257000.0,142582522000.0,0.0,5.29,7.99,1.86,7062540200000.0,301290904000.0,378986937000.0,853967198000.0,0.0,4.27,5.37,12.09,19548.0,7065054476000.0,431864785000.0,1337586819000.0,215172302000.0,0.0,6.11,18.93,3.05,6504953550000.0,297627539000.0,774538708000.0,196748236000.0,0.0,4.58,11.91,3.02,29500.0,26898599989000.0,1325955339000.0,2240404302000.0,463698379000.0,15893.0,864740.0,411038.0,0.91,1.58,2.26,3.87
5,79160,KOSPI,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",2004-12-24,12월,허민회,http://www.cgv.co.kr,서울특별시,2018-11-14,472989700625.0,32649731625.0,72996787058.0,-2263772203.0,0.0,6.9,15.43,-0.48,404803579516.0,265581478.0,59239427384.0,-19899467399.0,0.0,0.07,14.63,-4.92,-236.0,472177655159.0,32184043269.0,97484496991.0,29062656431.0,0.0,6.82,20.65,6.16,382624003642.0,-3125523084.0,42073597419.0,-11154523612.0,0.0,-0.82,11.0,-2.92,3068.0,1714387173382.0,86242893480.0,194342876963.0,-1402536047.0,-37.0,31580.0,20540.0,-0.19,-0.06,-0.75,-0.18
6,120,KOSPI,CJ대한통운,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,강신호,http://www.cjlogistics.com,서울특별시,2018-11-14,2418449071675.0,52856855890.0,55099697431.0,5164687082.0,0.0,2.19,2.28,0.21,2284607837550.0,57109877657.0,-41890503793.0,6718072471.0,0.0,2.5,-1.83,0.29,904.0,1873206170316.0,62626307911.0,174402983170.0,9273203779.0,0.0,3.34,9.31,0.5,1707834338298.0,61854049085.0,76449128019.0,22301335558.0,0.0,3.62,4.48,1.31,1624.0,7110391207800.0,235651420434.0,246413341230.0,31483355602.0,1379.0,262763.0,121973.0,0.14,0.5,0.34,1.13
7,11150,KOSPI,CJ씨푸드,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,"이인덕, 오재석(각자대표)",http://www.cjseafood.net,경기도,2018-11-14,37158808727.0,-175100454.0,7613547378.0,-195228117.0,0.0,-0.47,20.49,-0.53,35232237088.0,841681251.0,-4504914881.0,430054735.0,0.0,2.39,-12.79,1.22,-20.0,42439152013.0,1168114847.0,9479981063.0,666644367.0,0.0,2.75,22.34,1.57,39062744796.0,959193177.0,2752005192.0,583811045.0,0.0,2.46,7.05,1.49,72.0,164629714604.0,6558691988.0,15614970639.0,4590049356.0,127.0,3385.0,1662.0,-0.3,3.82,-0.59,7.64
8,97950,KOSPI,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,"손경식, 최은석 (각자 대표이사)",http://www.cj.co.kr,서울특별시,2018-11-14,4945574847000.0,265193996000.0,92377442000.0,120764865000.0,0.0,5.36,1.87,2.44,4453748788000.0,184606408000.0,-62273905000.0,783380630000.0,0.0,4.14,-1.4,17.59,29484.0,4410655290000.0,269305358000.0,760979977000.0,263477180000.0,0.0,6.11,17.25,5.97,3908894716000.0,164399873000.0,307681479000.0,43148166000.0,0.0,4.21,7.87,1.1,64332.0,16477174023000.0,776575241000.0,1180837049000.0,412797743000.0,25198.0,883714.0,375045.0,1.25,2.45,3.34,6.72
9,590,KOSPI,CS홀딩스,기타 금융업,"브랜드 수익, 자회사 배당",1975-12-22,12월,임규섭,http://www.chosunwelding.com,경상북도,2018-11-14,30135076473.0,3118738857.0,4731230282.0,2687774344.0,2687774344.0,10.35,15.7,8.92,30129062103.0,3167764128.0,-296390301.0,3048415027.0,3048415027.0,10.51,-0.98,10.12,9312.0,30197047097.0,4416555271.0,10600560314.0,1875315214.0,4071708825.0,14.63,35.1,6.21,30223666115.0,3903947145.0,7132190154.0,1900548353.0,3718689361.0,12.92,23.6,6.29,6496.0,120959821888.0,17036018175.0,16869197453.0,8369304855.0,7249.0,473713.0,233392.0,1.74,2.77,1.97,3.11
10,12030,KOSPI,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,"문덕식,강운식 (각자 대표이사)",http://www.dbinc.co.kr,서울특별시,2018-11-14,83488721944.0,3152986230.0,8648138154.0,923669685.0,923669685.0,3.78,10.36,1.11,55890476630.0,42528355.0,2744110145.0,-587820984.0,-587820984.0,0.08,4.91,-1.05,16.0,54174750419.0,1483272043.0,2334207303.0,-157445948.0,-157445948.0,2.74,4.31,-0.29,44465061119.0,1852005773.0,5479553834.0,-1384124786.0,-1384137856.0,4.17,12.32,-3.11,0.0,199529518864.0,4080798007.0,7959587055.0,-776258396.0,-3.0,1706.0,693.0,0.51,-0.4,0.94,-0.56
11,990,KOSPI,DB하이텍,반도체 제조업,반도체 제조,1975-12-12,12월,최창식,http://www.dbhitek.co.kr,경기도,2018-11-13,183739992151.0,40627001431.0,99967225285.0,32941841886.0,32941841886.0,22.11,54.41,17.93,174061145558.0,33886130245.0,52829957501.0,34196293344.0,34196293344.0,19.47,30.35,19.65,2964.0,163900331161.0,33046229601.0,131630068438.0,10066729521.0,10066729521.0,20.16,80.31,6.14,174683070682.0,45072406550.0,100907234930.0,26125935054.0,26125935054.0,25.8,57.77,14.96,904.0,679737743507.0,143195167751.0,183124083374.0,110175088512.0,2480.0,23623.0,10263.0,6.24,11.08,12.55,24.17
12,1530,KOSPI,DI동일,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",1964-01-04,12월,"서태원, 손재선",http://www.dong-il.com,서울특별시,2018-11-14,220116822783.0,12831597663.0,13605145556.0,6225322736.0,0.0,5.83,6.18,2.83,242273281278.0,17049256358.0,1093359286.0,12524801025.0,0.0,7.04,0.45,5.17,9916.0,202604495715.0,3629977795.0,28326597008.0,-4200754708.0,0.0,1.79,13.98,-2.07,230163356106.0,12980010931.0,12514941440.0,4402796471.0,0.0,5.64,5.44,1.91,-6692.0,847124066720.0,21954609293.0,35503362056.0,-6307104169.0,-2512.0,424447.0,207598.0,1.26,-0.68,2.34,-1.21
13,210,KOSPI,DL,기타 금융업,지주회사,1976-02-02,12월,배원복,http://www.dlholdings.co.kr,서울특별시,2018-11-14,2463804097979.0,205491973968.0,827308225272.0,187300050162.0,0.0,8.34,33.58,7.6,2956979227761.0,224961284215.0,422915504992.0,225786390511.0,0.0,7.61,14.3,7.64,35752.0,3427207745537.0,197285733419.0,-41746246165.0,288542803439.0,0.0,5.76,-1.22,8.42,3106287434023.0,143036559573.0,313041815058.0,102175915998.0,0.0,4.6,10.08,3.29,55080.0,12335536232606.0,545898850454.0,437640063269.0,490492987710.0,23407.0,570006.0,271747.0,2.78,3.66,6.27,8.61
14,1880,KOSPI,DL건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",1977-12-22,12월,조남창,http://www.dlconstruction.co.kr,인천광역시,2018-11-14,237755314605.0,24174883799.0,70500034984.0,20286887531.0,0.0,10.17,29.65,8.53,242524878838.0,25463309509.0,-3583076765.0,18235441127.0,0.0,10.5,-1.48,7.52,3676.0,213771451787.0,17405375419.0,7413104919.0,11126599745.0,0.0,8.14,3.47,5.2,219009023377.0,26142412375.0,5982529509.0,19549780581.0,0.0,11.94,2.73,8.93,2016.0,858626980759.0,83779873922.0,58340197913.0,64609090787.0,2929.0,30844.0,14625.0,5.68,8.37,11.92,20.03
15,155660,KOSPI,DSR,1차 비철금속 제조업,합섬섬유로프,2013-05-15,12월,홍석빈,http://www.dsr.com,부산광역시,2018-11-13,60970973918.0,2479378445.0,-987381247.0,1919223162.0,0.0,4.07,-1.62,3.15,60601457403.0,1952188032.0,-7954456310.0,1728407116.0,0.0,3.22,-13.13,2.85,476.0,57737260500.0,3001566005.0,9233340125.0,2512951483.0,0.0,5.2,15.99,4.35,55890345099.0,4164567019.0,7581421135.0,3407014587.0,0.0,7.45,13.56,6.1,628.0,226371576785.0,13891641411.0,6412606316.0,11072924260.0,692.0,18103.0,8805.0,1.66,4.85,2.63,7.86
16,69730,KOSPI,DSR제강,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",2003-01-28,12월,홍하종,http://www.dsrcorp.com,전라남도,2018-11-13,43187976751.0,1363975020.0,1977942701.0,1439008113.0,1439008113.0,3.16,4.58,3.33,46405972407.0,1120430072.0,1750145827.0,1605956299.0,1605956299.0,2.41,3.77,3.46,396.0,46200118067.0,562581125.0,2635865201.0,1229004009.0,1229004009.0,1.22,5.71,2.66,45319956785.0,779055672.0,1933392611.0,1806304625.0,1806304625.0,1.72,4.27,3.99,340.0,177545209650.0,2478368395.0,3808806859.0,5015163845.0,348.0,18582.0,9032.0,1.39,2.56,2.13,3.86
