,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Firm_Code
136,1140,KOSPI,국보,도로 화물 운송업,"화물자동차운송,콘테이너운송,수출입화물보관,도로운송,CY보관,하역",1989-12-02,12월,"하 현, 조경민 각자대표",http://www.kukbo.com,부산광역시,국보
137,2720,KOSPI,국제약품,의약품 제조업,"항생제,안약,제약 제조,도매",1975-12-27,12월,"남영우,남태훈,안재만",http://www.kukjepharm.co.kr,경기도,
138,83420,KOSPI,그린케미칼,기타 화학제품 제조업,"비이온계면활성제 제조,도매",2005-10-20,12월,양준화,http://www.korgc.com,충청남도,/g/11b_lp_7l
139,14530,KOSPI,극동유화,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",1991-01-31,12월,"장홍선, 장선우 (각자대표)",http://www.kdoc.co.kr,경상남도,
140,14280,KOSPI,금강공업,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매",1988-09-10,12월,"전장열, 이범호 (각자 대표이사)",http://www.kumkangkind.com,부산광역시,
141,8870,KOSPI,금비,유리 및 유리제품 제조업,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)",1990-06-08,09월,고기영,http://www.e-kumbi.co.kr,경기도,금비
142,1570,KOSPI,금양,기초 화학물질 제조업,"발포제,사카린,OPTSA,베나졸,TCA 제조",1976-12-17,12월,류광지,http://www.kyc.co.kr,부산광역시,금양
143,2990,KOSPI,금호건설,건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양",1976-06-26,12월,서재환,http://www.kumhoenc.com,전라남도,/g/11fy2321d9
144,11780,KOSPI,금호석유,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",1988-01-22,12월,백종훈,http://www.kkpc.com,서울특별시,/g/12dpwn3ql
145,214330,KOSPI,금호에이치티,자동차 신품 부품 제조업,자동차용 전구 및 LED모듈,2015-11-11,12월,"김진곤, 김두인(각자대표)",http://www.kumhoht.co.kr,광주광역시,/g/11bxgvffmc
146,1210,KOSPI,금호전기,전구 및 조명장치 제조업,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매",1973-11-15,12월,이홍민,http://www.khe.co.kr,서울특별시,/g/11dx9g6xk1
147,73240,KOSPI,금호타이어,고무제품 제조업,"타이어,튜브 제조,도매,무역",2005-02-17,12월,정일택,http://www.kumhotire.co.kr,광주광역시,금호타이어
148,92440,KOSPI,기신정기,특수 목적용 기계 제조업,"몰드베이스,금형부품,정밀기계기구 제조,도매,무역",2007-10-30,03월,윤현도,http://www.kishin.com,인천광역시,/g/11byd3r7_d
149,270,KOSPI,기아,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",1973-07-21,12월,"송호성,최준영(각자 대표이사)",http://www.kia.co.kr,서울특별시,기아
150,24110,KOSPI,기업은행,은행 및 저축기관,은행업,2003-12-24,12월,윤종원,http://www.kiupbank.co.kr,서울특별시,기업은행
151,13700,KOSPI,까뮤이앤씨,건물 건설업,"토목공사,건축공사/부동산 임대",1989-11-30,12월,손병재,http://www.camusenc.com,경기도,까뮤이앤씨
152,4540,KOSPI,깨끗한나라,"펄프, 종이 및 판지 제조업","펄프,판지원지,화장지 제조,수출입",1975-06-25,12월,"최현수, 김민환",http://www.kleannara.com,서울특별시,깨끗한나라
153,1260,KOSPI,남광토건,토목 건설업,"토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조",1976-12-28,12월,임민규,http://www.namkwang.co.kr,경기도,남광토건
154,8350,KOSPI,남선알미늄,1차 비철금속 제조업,알미늄샷시 제조/환경사업,1978-05-22,12월,"장규한,박찬홍",http://www.namsun.co.kr,대구광역시,/g/11b8_fhvjc
155,4270,KOSPI,남성,기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대",1989-11-14,12월,윤봉수 윤성호,http://www.namsung.com,서울특별시,남성
156,3920,KOSPI,남양유업,낙농제품 및 식용빙과류 제조업,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",1978-06-24,12월,이광범,http://www.namyangi.com,서울특별시,남양유업
157,25860,KOSPI,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",1995-11-10,12월,하형수,http://www.nhchem.co.kr,서울특별시,/m/0bmrcv
158,5720,KOSPI,넥센,고무제품 제조업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입",1987-12-19,12월,"강병중, 강호찬, 배중열",http://www.nexencorp.co.kr,경상남도,넥센
159,2350,KOSPI,넥센타이어,고무제품 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조",1976-05-19,12월,대표이사 회장 강병중 대표이사 사장 강호찬,http://www.nexentire.com,경상남도,넥센타이어
160,3580,KOSPI,넥스트사이언스,기타 비금속광물 광업,"무연탄채굴,원유,유전개발,가스전 개발/부동산 임대",1990-03-23,12월,김종원,http://nextscience.co.kr/,강원도,
161,320,KOSPI,노루홀딩스,기타 금융업,지주사업,1973-08-10,12월,"한영재,김용기",http://www.norooholdings.co.kr,경기도,/g/11c6qts_15
162,6280,KOSPI,녹십자,의약품 제조업,"알부민외 제조,판매",1989-08-01,12월,허은철,http://www.greencross.com,경기도,/m/0sgf46p
163,5250,KOSPI,녹십자홀딩스,회사 본부 및 경영 컨설팅 서비스업,"알부민,유로키나제,간염백신,유행성출혈열백신 제조",1978-08-28,12월,"허일섭, 허용준",http://www.greencross.com,경기도,
164,4370,KOSPI,농심,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",1976-06-30,12월,"신동원, 박 준",http://www.nongshim.com,서울특별시,/m/08ntmc
165,72710,KOSPI,농심홀딩스,기타 금융업,"지주회사,투자자문,경영컨설팅 서비스",2003-07-30,12월,신동원,http://www.nongshimholdings.co.kr,서울특별시,/g/1237d9qz
166,58730,KOSPI,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업","데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업",2004-08-02,12월,한상원,http://www.dasco.kr,전라남도,
167,23590,KOSPI,다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대",1997-08-27,12월,김윤덕,http://www.daou.co.kr,경기도,/m/0bs5zx5
168,145210,KOSPI,다이나믹디자인,특수 목적용 기계 제조업,"타이어 금형, 타이어 제조설비",2015-03-19,12월,황 응 연,http://www.saehwaimc.com,광주광역시,
169,19680,KOSPI,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",2004-02-03,12월,강호준,http://www.daekyo.co.kr,서울특별시,대교
170,6370,KOSPI,대구백화점,종합 소매업,"백화점운영,임대사업(백화점 코너)",1988-10-10,12월,구정모,http://www.debec.co.kr,대구광역시,/m/047fppd
171,8060,KOSPI,대덕,기타 금융업,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조",1989-01-26,12월,김영재,http://www.daeduckholdings.com,경기도,대덕
172,490,KOSPI,대동,특수 목적용 기계 제조업,"경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매",1975-06-27,12월,"김준식, 원유현",http://www.daedong.co.kr,대구광역시,대동
173,8110,KOSPI,대동전자,통신 및 방송 장비 제조업,"통신음향,전자기계기구용 플라스틱제품 제조,도매",1990-06-05,03월,김명성,http://www.daidong.com,서울특별시,
174,5750,KOSPI,대림B&Co,"내화, 비내화 요업제품 제조업","위생도기,내장타일,조립식욕실제품 제조,판매/부동산 임대",1992-12-23,12월,강태식,http://www.daelimbnco.com,경상남도,
175,6570,KOSPI,대림통상,기타 금속 가공제품 제조업,"수전금구,비데,위생도기,샤워부스,타일,양식기,무역",1975-11-20,12월,"고은희, 이지용",http://www.dlt.co.kr,서울특별시,대림통상
176,1680,KOSPI,대상,기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사",1970-04-01,12월,임정배,http://www.daesang.co.kr,서울특별시,대상
177,128820,KOSPI,대성산업,연료 소매업,"주요소운영,기계판매 등",2010-07-30,12월,"김영대,이은우(공동대표)",http://www.daesung.co.kr,서울특별시,/g/11b_kdnp3
178,117580,KOSPI,대성에너지,연료용 가스 제조 및 배관공급업,천연가스,2010-12-24,12월,대표이사 김영훈 대표이사 윤홍식,http://www.taegugas.co.kr,대구광역시,/g/11b_m30c0
179,16710,KOSPI,대성홀딩스,회사 본부 및 경영 컨설팅 서비스업,"도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대",1999-12-22,12월,대표이사 김영훈 대표이사 김정주,http://www.taegugas.co.kr,대구광역시,
180,3540,KOSPI,대신증권,금융 지원 서비스업,"유가증권 위탁매매,인수주선,자기매매 기타 금융서비스",1975-10-01,12월,오익근,http://www.daishin.com,서울특별시,대신증권
181,9190,KOSPI,대양금속,1차 철강 제조업,스테인레스 냉연강판 제조,1994-04-29,12월,조상종,http://www.daiyangmetal.co.kr,충청남도,/g/11b8728h_c
182,14160,KOSPI,대영포장,"골판지, 종이 상자 및 종이용기 제조업","골판지원단,골판지상자 제조",1990-03-06,12월,"권택환,김민배,강병은(각자 대표이사)",http://www.dypc.co.kr,경기도,
183,47040,KOSPI,대우건설,건물 건설업,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",2001-03-23,12월,"김형, 정항기(각자 대표이사)",http://daewooenc.co.kr,서울특별시,/m/027fk3d
184,9320,KOSPI,대우부품,자동차 신품 부품 제조업,"전해콘덴서,복합부품,전자튜너 제조",1989-08-25,12월,"서준교,서중호(각자 대표)",http://www.dwecc.com,전라북도,/g/11f4qfbxf7
185,42660,KOSPI,대우조선해양,선박 및 보트 건조업,선박 제조,2001-02-02,12월,이성근,http://www.dsme.co.kr,경상남도,/m/0404q3q
186,3090,KOSPI,대웅,기타 금융업,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",1973-06-26,12월,윤재춘,http://www.daewoong.com/,경기도,/g/11gh34_5w4
187,69620,KOSPI,대웅제약,의약품 제조업,"양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대",2002-11-01,12월,"전승호, 윤재춘",http://www.daewoong.co.kr,경기도,/m/05p144y
188,430,KOSPI,대원강업,자동차 신품 부품 제조업,"차량용스프링,기계부속,시트,타이어체인,합성수지제품,철도용스파이크 제조,도매",1977-06-22,12월,"허재철, 유병우",http://www.dwku.com,충청남도,대원강업
189,6340,KOSPI,대원전선,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대",1988-05-04,12월,서명환,http://www.daewoncable.co.kr,충청남도,대원전선
190,3220,KOSPI,대원제약,의약품 제조업,"의약품(해열소염진통제,진해거담제,동맥경화용제,혈압강하제 등), 건강기능식품(프로바이오틱스 등)",1999-12-15,12월,"백승호,백승열",http://www.daewonpharm.com,서울특별시,대원제약
191,24890,KOSPI,대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",1997-10-28,12월,강동엽,http://www.daewon21.co.kr,서울특별시,
192,2880,KOSPI,대유에이텍,자동차 신품 부품 제조업,자동차부품(자동차용 시트)제조,1977-02-18,12월,권의경,http://www.dayouat.co.kr,광주광역시,/g/11b6f2k850
193,300,KOSPI,대유플러스,통신 및 방송 장비 제조업,"유,무선 통신장비",1975-06-09,12월,조상호,http://www.dayouplus.co.kr,광주광역시,
194,12800,KOSPI,대창,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1989-12-05,12월,"조시영, 김옥렬",http://www.brassone.com,경기도,대창
195,15230,KOSPI,대창단조,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조",1989-07-25,12월,박권일,http://www.dcf.co.kr,경상남도,대창단조
196,1070,KOSPI,대한방직,직물직조 및 직물제품 제조업,"면사,화섬사,면직물 제조,판매,건설",1973-12-28,12월,"설 범, 김 인호",http://www.thtc.co.kr,서울특별시,대한방직
197,6650,KOSPI,대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",1999-08-11,12월,강길순,http://www.kpic.co.kr,서울특별시,/g/11b6b4m9ym
198,1440,KOSPI,대한전선,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",1968-12-27,12월,나형균,http://www.taihan.com,경기도,대한전선
199,84010,KOSPI,대한제강,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",2005-10-31,12월,"이경백, 한성민 각자대표",http://www.idaehan.com,부산광역시,
200,1790,KOSPI,대한제당,"곡물가공품, 전분 및 전분제품 제조업","제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대",1968-12-27,12월,김기영,http://www.ts.co.kr,인천광역시,
201,1130,KOSPI,대한제분,"곡물가공품, 전분 및 전분제품 제조업","소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매",1970-11-25,12월,"이건영, 송인석",http://www.dhflour.co.kr,서울특별시,
202,3490,KOSPI,대한항공,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",1966-03-18,12월,"조원태, 우기홍",http://www.koreanair.com,서울특별시,대한항공
203,5880,KOSPI,대한해운,해상 운송업,"외항화물운송,국제해운대리점",1992-04-23,12월,김만태,http://www.korealines.co.kr,서울특별시,/g/122389lb
204,3830,KOSPI,대한화섬,화학섬유 제조업,"화학섬유원사(FY,PTY,S.FIBER)제조",1985-12-23,12월,박재용,http://www.daehansf.co.kr,서울특별시,대한화섬
205,16090,KOSPI,대현,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)",1990-09-20,12월,신현균,http://www.daehyun.co.kr,서울특별시,대현
206,69460,KOSPI,대호에이엘,1차 비철금속 제조업,"알루미늄 환절판 제조,도매,무역",2002-11-11,12월,노영호,http://www.daeho-al.com,대구광역시,/g/11b6_qbbyg
207,12510,KOSPI,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,1988-10-28,12월,김용우,http://www.douzone.com,강원도,더존비즈온
208,4830,KOSPI,덕성,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매",1987-09-25,12월,이봉근,http://www.duksung21.com,경기도,덕성
209,24900,KOSPI,덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",1997-06-23,12월,"윤성희, 손동인, 한상욱(각자대표이사)",http://www.duckyang.co.kr,울산광역시,덕양산업
210,2150,KOSPI,도화엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,종합감리전문업,종합기술용역,엔지니어링",2010-08-12,12월,"김영윤, 박승우, 곽준상, 김덕구",http://www.dohwa.co.kr,서울특별시,도화엔지니어링
211,1230,KOSPI,동국제강,1차 철강 제조업,"후판,철근,강판,형강,앵글,찬넬,평철 제조,판매",1988-05-09,12월,"장세욱, 김연극",http://www.dongkuk.co.kr,서울특별시,/m/05c60r
212,23450,KOSPI,동남합성,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",1996-12-24,12월,"김정돈, 박미령 (각자대표)",http://www.dongnamchem.com,충청남도,
213,4140,KOSPI,동방,기타 운송관련 서비스업,"육상운송,해상운송,항만화물하역,보관,창고,물류사업",1988-08-10,12월,"김형곤, 성경민",http://www.dongbang.co.kr,서울특별시,동방
214,7590,KOSPI,동방아그로,"비료, 농약 및 살균, 살충제 제조업","농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매",1977-06-29,12월,"염병만, 염병진",http://www.dongbangagro.co.kr,서울특별시,
215,5960,KOSPI,동부건설,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",1978-10-30,12월,허상희,http://dbcon.dongbu.co.kr,서울특별시,/g/11b6tdfzf_
216,2210,KOSPI,동성제약,의약품 제조업,"의약품,화장품 제조,도매",1990-01-19,12월,이양구,http://dongsung-pharm.co.kr,서울특별시,동성제약
217,640,KOSPI,동아쏘시오홀딩스,기타 금융업,"의약품(피로회복제/박카스,병원용의약품),비의약품(의료기기,염모제,가글제) 제조,도소매/화장품 생산",1970-02-10,12월,정재훈,http://www.donga.co.kr,서울특별시,/g/11f5hh24y1
218,170900,KOSPI,동아에스티,의약품 제조업,"스티렌, 자이데나",2013-04-08,12월,"엄대식, 한종현(각자대표)",http://www.donga.co.kr,서울특별시,/g/11n13zjfjb
219,28100,KOSPI,동아지질,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",2009-06-12,12월,최재우,http://www.dage.co.kr,부산광역시,
220,1520,KOSPI,동양,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,1976-06-25,12월,정진학,http://www.tongyanginc.co.kr,서울특별시,동양
221,84670,KOSPI,동양고속,육상 여객 운송업,고속버스 운송/부동산 임대,2005-07-25,12월,백남근,http://www.dyexpress.co.kr,경기도,동양고속
222,82640,KOSPI,동양생명,보험업,생명보험,2009-10-08,12월,"뤄젠룽(Luo, Jian Rong)",http://www.myangel.co.kr,서울특별시,동양생명
223,8970,KOSPI,동양철관,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1977-03-05,12월,이곽우,http://www.dysp.co.kr,충청남도,
224,49770,KOSPI,동원F&B,기타 식품 제조업,"참치캔,음료,냉동식품 제조,판매",2000-11-23,12월,김재옥,http://www.dongwonfnb.com,서울특별시,/g/1z3t2vjxj
225,18500,KOSPI,동원금속,자동차 신품 부품 제조업,"자동차부품(도어후레임,머플러,임팩트빔),강관 제조,판매",1995-11-10,03월,"이은우, 박승룡",http://www.dwmic.com,경상북도,
226,6040,KOSPI,동원산업,어로 어업,"원양어업,수산물가공(참치캔,맛김,어묵,맛살),도소매/음료사업(상쾌한아침)",1989-03-07,12월,이명우,http://dwml.co.kr/,서울특별시,/g/121xkgkb
227,30720,KOSPI,동원수산,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",1996-11-22,12월,단독대표이사 사장 왕기철,http://www.dongwonfish.co.kr,서울특별시,
228,14820,KOSPI,동원시스템즈,플라스틱제품 제조업,포장용 플라스틱제품 제조 외,1994-03-29,12월,"조점근, 서범원",http://dongwonsystems.com/,경기도,/g/11b_jvty7
229,163560,KOSPI,동일고무벨트,고무제품 제조업,"산업용고무제품, 종합고무부품",2012-10-19,12월,이윤환,http://www.drbworld.com,부산광역시,
230,4890,KOSPI,동일산업,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",2005-06-30,12월,"오순택, 오승민",http://www.dongil.co.kr,경상북도,동일산업
231,2690,KOSPI,동일제강,1차 철강 제조업,"PC강연선, 경강선, 도금선, 마봉강",2015-09-24,12월,"김준년, 김우진, 임범수",http://www.dongil-steel.com,경기도,
232,20,KOSPI,동화약품,의약품 제조업,"의약품 제조,판매,수출입",1976-03-24,12월,유준하,http://www.dong-wha.co.kr,서울특별시,/m/0nbfqcm
233,150,KOSPI,두산,회사 본부 및 경영 컨설팅 서비스업,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",1973-06-29,12월,"박정원, 김민철, 곽상철",http://www.doosancorp.co.kr,서울특별시,두산
234,34020,KOSPI,두산중공업,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",2000-10-25,12월,"박지원, 정연인, 박상현",http://www.doosanheavy.com,경상남도,/m/09pfxd
235,24090,KOSPI,디씨엠,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",1999-08-18,12월,정연택,http://www.dcmcorp.co.kr,경상남도,
236,3160,KOSPI,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",1996-07-31,12월,"박원호, 장일선",http://www.di.co.kr,서울특별시,/m/0n8z0gl
237,92200,KOSPI,디아이씨,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",2007-10-18,12월,김정렬,http://dicorp.co.kr,울산광역시,
238,13570,KOSPI,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",1989-05-30,12월,김지현,http://www.dy.co.kr,인천광역시,디와이
239,210540,KOSPI,디와이파워,특수 목적용 기계 제조업,유공압기기 등,2015-01-15,12월,박치웅,http://power.dy.co.kr,경상남도,/g/1q6bb7_ky
240,7340,KOSPI,디티알오토모티브,일차전지 및 축전지 제조업,자동차용 밧데리,1988-09-24,12월,김상헌 김원종,http://www.x-probattery.co.kr,울산광역시,/g/11hb7f89b3
241,26890,KOSPI,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",1997-11-25,12월,"도용환, 이태고",http://www.dpc.co.kr,경기도,디피씨
242,32350,KOSPI,롯데관광개발,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행",2006-06-08,12월,"김기병, 백현, 김한준",http://lottetour.com,제주특별자치도,/g/11bxg0k276
243,400,KOSPI,롯데손해보험,보험업,손해보험업,1971-04-16,12월,이명재,http://www.lotteins.co.kr,서울특별시,롯데손해보험
244,23530,KOSPI,롯데쇼핑,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",2006-02-09,12월,강성현,http://www.lotteshoppingir.com/,서울특별시,/m/0cmd3l
245,4000,KOSPI,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,김우찬,http://www.lottefinechem.com,울산광역시,/g/12148t14
246,4990,KOSPI,롯데지주,기타 금융업,지주회사,1974-02-16,12월,"신동빈,송용덕,이동우",http://www.lotte.co.kr,서울특별시,/m/05h3cdr
247,5300,KOSPI,롯데칠성,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",1973-06-21,12월,박윤기,http://company.lottechilsung.co.kr,서울특별시,롯데칠성
248,11170,KOSPI,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",1991-05-30,12월,"신동빈,김교현,이영준,황진구",http://www.lottechem.com,서울특별시,/g/11b6thsc70
249,2270,KOSPI,롯데푸드,낙농제품 및 식용빙과류 제조업,"빙과,유지,식품 제조",1973-05-09,12월,이진성,http://www.lottefoods.co.kr,서울특별시,/g/1269mxcky
250,71840,KOSPI,롯데하이마트,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대",2011-06-29,12월,황영근,http://company.himart.co.kr,서울특별시,/m/08w2_3
251,27740,KOSPI,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",2002-10-29,12월,최상웅,http://www.maniker.co.kr,경기도,/m/0nbdl6l
252,204320,KOSPI,만도,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",2014-10-06,12월,"정몽원, 김광헌, 조성현 (각자 대표이사)",http://www.mando.com,경기도,/m/0524g0v
253,1080,KOSPI,만호제강,1차 철강 제조업,"와이어로프,합성섬유로프,특수강선 제조,수출,임대",1977-06-18,06월,김상환,http://www.manhorope.com,부산광역시,
254,88980,KOSPI,맥쿼리인프라,신탁업 및 집합투자업,증권투자회사,2006-03-15,12월,맥쿼리자산운용(주),http://www.macquarie.com/kr/kr/mkif/index.html,서울특별시,맥쿼리인프라
255,138040,KOSPI,메리츠금융지주,기타 금융업,투자사업,2011-05-13,12월,김용범,http://www.meritzgroup.com,서울특별시,
256,8560,KOSPI,메리츠증권,금융 지원 서비스업,"유가증권의 위탁매매,자기매매,인수공모주선업무",1992-01-15,12월,최희문,http://www.imeritz.com,서울특별시,/g/11c30vzr18
257,60,KOSPI,메리츠화재,보험업,"손해보험(화재,해상,운송보험)",1956-07-02,12월,김용범,http://www.meritzfire.com,서울특별시,/m/03nx6m7
258,90370,KOSPI,메타랩스,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조",2006-12-26,12월,유지헌,http://www.metalabs.co.kr,서울특별시,
259,17180,KOSPI,명문제약,의약품 제조업,"의약품(ROBAXIN 주사,KIMITE패취) 제조,판매",2008-07-10,12월,배철한,http://www.mmpharm.co.kr,경기도,명문제약
260,12690,KOSPI,모나리자,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매",1988-10-14,12월,박세훈,http://www.monarisa.co.kr,서울특별시,모나리자
261,5360,KOSPI,모나미,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필",1974-06-26,12월,송하경,http://www.monami.com,경기도,모나미
262,9680,KOSPI,모토닉,자동차 신품 부품 제조업,"자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매",1994-01-14,12월,"김영봉, 신현돈(각자 대표이사)",http://www.motonic.co.kr,서울특별시,/g/11b6b4m9v5
263,9580,KOSPI,무림P&P,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",1989-06-20,12월,이도균,http://www.moorimpnp.co.kr,울산광역시,/g/11bxg05rdx
264,9200,KOSPI,무림페이퍼,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1990-06-09,12월,이도균,http://www.moorim.co.kr,경상남도,/g/11c6qs1ztt
265,33920,KOSPI,무학,알코올음료 제조업,소주,2010-07-20,12월,"최재호, 이수능 (각자 대표이사)",http://www.muhak.co.kr,경상남도,무학
266,8420,KOSPI,문배철강,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",1994-11-05,12월,배종민,http://www.moonbaesteel.co.kr,서울특별시,
267,25560,KOSPI,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",1996-11-22,12월,선종업,http://www.mirae.co.kr,충청남도,/m/01311kjf
268,7120,KOSPI,미래아이앤지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,김학수,http://www.miraeing.co.kr,서울특별시,미래아이앤지
269,85620,KOSPI,미래에셋생명,보험업,생명보험상품,2015-07-08,12월,변재상,http://life.miraeasset.com,서울특별시,미래에셋생명
