,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
0,60310,KOSDAQ,3S,전자부품 제조업,반도체 웨이퍼 캐리어,2002-04-23,03월,김세완,http://www.3sref.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54620,KOSDAQ,APS홀딩스,기타 금융업,인터넷 트래픽 솔루션,2001-12-04,12월,정기로,http://www.apsholdings.co.kr,경기도,2022-05-16,6027543144,-7270870142,-1219560730,-1987869528,0,-120.63,-20.23,-32.98,18331770930,582094795,-2136825340,14687076179,-8043847419,3.18,-11.66,80.12,-388,6744344510,-2109987261,1021318349,675010305,0,-31.29,15.14,10.01,8507283181,-2203513782,-5182538445,-41809759076,744227803,-25.9,-60.92,-491.46,132,39415521257,-3963571695,-1568988010,21682626181,1063,9569,9183,-2.05,6.43,-4.05,11.58
2,265520,KOSDAQ,AP시스템,특수 목적용 기계 제조업,디스플레이 제조 장비,2017-04-07,12월,김영주,http://www.apsystems.co.kr,경기도,2022-05-16,80190648248,11504078255,6845809905,12938544890,0,14.35,8.54,16.13,174184896967,19761111040,30060023892,14284196575,0,11.34,17.26,8.2,3384,112719094448,12194348715,2040412186,13990103356,0,10.82,1.81,12.41,178615515889,12457314211,14299927166,649884801,0,6.97,8.01,0.36,3660,528740970343,64305495077,63249106032,57166230146,3741,14071,12534,11.49,13.33,24.05,29.85
3,211270,KOSDAQ,AP위성,통신 및 방송 장비 제조업,위성통신 단말기,2016-03-04,12월,류장수,http://www.apsi.co.kr,서울특별시,2022-05-13,9477113267,317207337,6480701743,659058999,0,3.35,68.38,6.95,23862679141,3312523603,-466387599,1265847313,0,13.88,-1.95,5.3,172,5896003439,-981792965,2604569363,122590527,0,-16.65,44.18,2.08,19551936394,4038407679,4281703447,-2431294707,0,20.65,21.9,-12.44,32,40201720460,842198469,-1505269983,1401740834,92,5482,5380,2.45,1.26,3.14,1.73
4,32790,KOSDAQ,BNGT,기계장비 및 관련 물품 도매업,"Bio 이종장기 사업, ICT 프린터 현상기",1997-06-26,12월,조상환,http://www.mgenplus.com,서울특별시,2022-05-16,21940338664,-329474230,3309865330,-227916888,0,-1.5,15.09,-1.04,25539554921,491284181,145317469,2747192540,0,1.92,0.57,10.76,-28,12467896512,-406594036,515244417,-278971924,0,-3.26,4.13,-2.24,11022680379,1491764850,1583215046,-3288485133,0,13.53,14.36,-29.83,-36,72200888518,121670608,-1051870785,7845512334,265,1571,1508,-1.0,10.4,-1.78,17.62
5,13720,KOSDAQ,CBI,자동차 신품 부품 제조업,엔진부품,1993-12-29,12월,오경원,http://www.cheongbo.co.kr,인천광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,35760,KOSDAQ,CJ ENM,텔레비전 방송업,"의류, 생활주방, 가전제품, 보석, 기타",1999-11-23,12월,"Minho Hou, Ho Sung Kang",http://www.cjmall.com,서울특별시,2022-05-16,957266802932,49626382225,259728687633,6741568050,0,5.18,27.13,0.7,995048320194,29636482077,178092855365,21155709516,227562448542,2.98,17.9,2.13,1228,791892518197,93616824114,178056021088,73560592046,0,11.82,22.48,9.29,944270288497,87912814095,261394031684,-32488778022,227562448542,9.31,27.68,-3.44,13416,3552396542302,296876105378,782218621248,193450175738,8820,192085,191659,0.27,2.44,0.64,4.6
7,311690,KOSDAQ,CJ 바이오사이언스,자연과학 및 공학 연구개발업,"생명정보 플랫폼, 마이크로바이옴 분석 서비스",2019-12-26,12월,천종식,http://www.cjbioscience.com,서울특별시,2022-05-16,677360329,-5555301743,-4395674391,-6159906318,0,-820.14,-648.94,-909.4,663873496,-2497759475,-2677180917,-6395457593,0,-376.24,-403.27,-963.35,-4188,1219777737,-2095996987,-2575815011,-3470596898,0,-171.83,-211.17,-284.53,1880816937,-1753972029,765742700,-2051619388,0,-93.26,40.71,-109.08,-2360,4363027299,-10108067067,-8437267934,-19272342235,-3278,24389,14944,-15.59,-16.56,-17.17,-21.94
8,51500,KOSDAQ,CJ프레시웨이,음·식료품 및 담배 도매업,"식자재유통, 단체급식",2001-07-26,12월,정성필,http://www.cjfreshway.com,경기도,2022-05-16,564288402372,10613146779,11349588649,5625571709,0,1.88,2.01,1.0,606720666425,17041414483,29341815815,5012437059,0,2.81,4.84,0.83,1892,546068559585,3148013050,38570556826,-4429156353,0,0.58,7.06,-0.81,600267391639,-5464016646,58621519382,-15574391264,0,-0.91,9.77,-2.59,-1492,2291433979355,55629220994,140610623222,31105478910,2620,32704,28863,1.68,2.56,5.79,9.08
9,58820,KOSDAQ,CMG제약,의약품 제조업,의약품,2001-08-31,12월,이주형,http://www.cmgpharma.co.kr,서울특별시,2022-05-13,19059875237,709865907,5327701409,189466517,189466517,3.72,27.95,0.99,17864389154,-87829632,57357786,177141206,177141206,-0.49,0.32,0.99,4,15781252914,126446654,754029112,1292503740,1292503740,0.8,4.78,8.19,16858568864,495912640,-4844599191,-2458798269,491690392,2.94,-28.74,-14.58,36,69475495579,1660476360,5628619933,3165485154,22,1333,1329,0.26,1.59,0.3,1.71
10,56730,KOSDAQ,CNT85,기타 전문 도매업,산업설비 제조외,2002-01-04,12월,박종승,http://www.cnt85.com,경기도,2022-05-16,4121662654,-739808117,5048088471,-1131950261,-1131950261,-17.95,122.48,-27.46,20424176014,790918460,-8525909672,187268073,188326575,3.87,-41.74,0.92,-128,6999382566,-39014419,-2543128259,-205688073,-205688073,-0.56,-36.33,-2.94,822073043,-2530971284,-2438734177,656378486,5108151668,-307.88,-296.66,79.84,-20,38634051420,-230558533,-4090390422,-2404846001,-68,568,589,-9.79,-3.64,-22.51,-11.53
11,56000,KOSDAQ,COWON,소프트웨어 개발 및 공급업,모바일게임,2003-07-11,12월,이승훈,http://www.nesm.co.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,65770,KOSDAQ,CS,통신 및 방송 장비 제조업,"이동통신중계기, 위성방송(DMB)중계기(Gap-Filler)",2004-06-04,12월,최규훈,http://www.cs-holdings.co.kr,경기도,2022-05-13,940648747,-1789821694,-3344548679,-1774248672,0,-190.28,-355.56,-188.62,14327182214,144122718,5129687757,-1741961952,0,1.01,35.8,-12.16,-364,6790383916,-151645541,-705735430,-208120758,0,-2.23,-10.39,-3.06,13602323925,456068895,-126405637,33057131,0,3.35,-0.93,0.24,-40,41091897059,228076588,3507027340,-2383876876,-122,882,1099,-24.44,-6.92,-41.26,-11.17
