,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2019_9,Quarter_Operating_Profit2019_9,Quarter_Cashflow2019_9,Quarter_Earn2019_9,Quarter_Continue_Earn2019_9,Quarter_Percent_Operating_Profit2019_9,Quarter_Percent_Cashflow2019_9,Quarter_Percent_Earn2019_9,Quarter_Revenue2019_6,Quarter_Operating_Profit2019_6,Quarter_Cashflow2019_6,Quarter_Earn2019_6,Quarter_Continue_Earn2019_6,Quarter_Percent_Operating_Profit2019_6,Quarter_Percent_Cashflow2019_6,Quarter_Percent_Earn2019_6,Quarter_Full_EPS,Last_Revenue2018_9,Last_Operating_Profit2018_9,Last_Cashflow2018_9,Last_Earn2018_9,Last_Continue_Earn2018_9,Last_Percent_Operating_Profit2018_9,Last_Percent_Cashflow2018_9,Last_Percent_Earn2018_9,Last_Revenue2018_6,Last_Operating_Profit2018_6,Last_Cashflow2018_6,Last_Earn2018_6,Last_Continue_Earn2018_6,Last_Percent_Operating_Profit2018_6,Last_Percent_Cashflow2018_6,Last_Percent_Earn2018_6,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
2,2,100840,KOSPI,SNT에너지,일반 목적용 기계 제조업,"공냉식 열교환장치,폐열회수장치 제조",2008-02-22,12월,신경인,http://www.hisnt.com,경상남도,2019-11-08,71278535715.0,6983119844.0,-35767329958.0,5965045198.0,0.0,9.8,-50.18,8.37,59987801016.0,6637803131.0,-7109045111.0,7448885062.0,0.0,11.07,-11.85,12.42,3176.0,39171879064.0,1035437827.0,21821914301.0,298248507.0,0.0,2.64,55.71,0.76,36213513820.0,1218684236.0,17787467793.0,5609554739.0,0.0,3.37,49.12,15.49,156.0,139516395746.0,-1892190780.0,14435813480.0,1825479187.0,243.0,65159.0,30807.0,3.71,0.65,4.87,0.79,7.16,7.7,81.9635346023185,
5,5,7120,KOSPI,미래아이앤지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,김학수,http://www.miraeing.co.kr,서울특별시,2019-11-14,1907590708.0,225119557.0,-2037967666.0,-342335403.0,0.0,11.8,-106.83,-17.95,2385664152.0,-89522414.0,-1188609260.0,2141987214.0,0.0,-3.75,-49.82,89.79,-8.0,1190395938.0,-242530504.0,-3935213613.0,45675760.0,0.0,-20.37,-330.58,3.84,1573158674.0,-404179019.0,-2399100638.0,-29285402.0,0.0,-25.69,-152.5,-1.86,0.0,6445365978.0,-1423528961.0,-3032397382.0,-10843234790.0,-83.0,886.0,425.0,-0.85,-18.83,-0.9,-19.67,32.17,21.94,60.24842215145395,
23,23,30720,KOSPI,동원수산,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",1996-11-22,12월,단독대표이사 사장 왕기철,http://www.dongwonfish.co.kr,서울특별시,2019-11-14,45450487435.0,2753661386.0,17555204852.0,1716375685.0,0.0,6.06,38.62,3.78,46283070009.0,8484398128.0,8519369763.0,6247524753.0,0.0,18.33,18.41,13.5,1472.0,28480911103.0,588126120.0,6595592369.0,498267311.0,0.0,2.06,23.16,1.75,36345739065.0,1548291660.0,7802369376.0,2080343041.0,0.0,4.26,21.47,5.72,428.0,142021039856.0,4999356686.0,373114329.0,1718140709.0,369.0,22586.0,9629.0,3.2,1.8,6.52,3.83,4.0,14.07,59.582280463677066,
20,20,7700,KOSPI,F&F홀딩스,봉제의복 제조업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,박의헌,http://www.fnf.co.kr,서울특별시,2019-11-14,216485061893.0,32515404668.0,94536558985.0,24192630113.0,0.0,15.02,43.67,11.18,201502216574.0,28928406973.0,68304115221.0,21029282232.0,0.0,14.36,33.9,10.44,2472.0,139738079984.0,17177361075.0,10851327366.0,13289604619.0,0.0,12.29,7.77,9.51,147674732761.0,19329771133.0,30884291990.0,19904657254.0,0.0,13.09,20.91,13.48,1356.0,668726803157.0,91518414427.0,27308908872.0,109174287967.0,2791.0,21955.0,10093.0,8.13,22.02,11.26,27.65,2.7300000000000004,1.2699999999999996,54.922024059431415,
3,3,11420,KOSPI,갤럭시아에스엠,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고",1989-11-14,12월,이반석,http://galaxiasme.com,서울특별시,2019-11-14,7954580820.0,491356757.0,674474341.0,383962154.0,66579226.0,6.18,8.48,4.83,6589416159.0,-153444879.0,-3242390710.0,-197140588.0,-171595547.0,-2.33,-49.21,-2.99,52.0,5283433332.0,-791146448.0,-2310930530.0,-869542486.0,-831887175.0,-14.97,-43.74,-16.46,5332089017.0,-3309246322.0,-2093868844.0,-6195052915.0,-6193113427.0,-62.06,-39.27,-116.18,-124.0,22060412648.0,-10337846361.0,-2809869215.0,-16003254996.0,-580.0,1589.0,960.0,2.17,-48.13,3.27,-60.45,21.15,59.73,50.5570397154772,
184,184,3010,KOSPI,혜인,기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",1988-09-20,12월,원경희,http://www.haein.com,서울특별시,2019-11-14,71060889011.0,4385520187.0,5766076587.0,539678008.0,475580082.0,6.17,8.11,0.76,59755111396.0,1649341815.0,-1811109807.0,2140166271.0,2140166271.0,2.76,-3.03,3.58,168.0,48600888186.0,3154368437.0,4036331990.0,2031206474.0,1920386952.0,6.49,8.31,4.18,56091713993.0,-628910389.0,6838030179.0,-2926659165.0,-3030586538.0,-1.12,12.19,-5.22,636.0,216727129293.0,6170527644.0,3000832038.0,-297651840.0,-23.0,14768.0,7210.0,0.47,-0.13,1.14,-0.32,-0.3200000000000003,3.88,46.21314890181337,
169,169,17960,KOSPI,한국카본,"구조용 금속제품, 탱크 및 증기발생기 제조업","탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매",1995-07-08,12월,"조문수, 이명화 공동대표이사",http://www.hcarbon.com,경상남도,2019-11-14,67627070226.0,2684977339.0,-28284538915.0,2996651899.0,2120738052.0,3.97,-41.82,4.43,64816621315.0,1928892553.0,-32597995233.0,1580524089.0,1580856305.0,2.98,-50.29,2.44,272.0,47419080841.0,938363754.0,25354216394.0,1296508078.0,0.0,1.98,53.47,2.73,61451130310.0,415595415.0,16744201784.0,-267869463.0,-216147580.0,0.68,27.25,-0.44,116.0,226695049819.0,6173677815.0,42776647080.0,-2978652356.0,-67.0,13723.0,6907.0,1.6,-0.83,1.98,-0.98,1.99,2.3,42.61573406021727,
31,31,7110,KOSPI,일신석재,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사",1986-03-04,12월,김학선,http://www.ilshinstone.co.kr,서울특별시,2019-11-14,17468631435.0,365030849.0,-2973872304.0,138532539.0,0.0,2.09,-17.02,0.79,17779928970.0,469388729.0,-2930413503.0,400467224.0,0.0,2.64,-16.48,2.25,4.0,12606783181.0,165619341.0,-2002042049.0,7158522.0,0.0,1.31,-15.88,0.06,14213713890.0,377270397.0,-1851993891.0,243846362.0,0.0,2.65,-13.03,1.72,0.0,54141723680.0,1445900822.0,530501867.0,413276655.0,5.0,1330.0,659.0,0.18,0.52,0.3,0.81,0.7799999999999998,-0.0099999999999997,38.565335694258735,
103,103,490,KOSPI,대동,특수 목적용 기계 제조업,"경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매",1975-06-27,12월,"김준식, 원유현",http://www.daedong.co.kr,대구광역시,2019-11-14,203368021681.0,7522918800.0,-7889207974.0,2523419257.0,0.0,3.7,-3.88,1.24,281556135462.0,22564695211.0,9653503756.0,17443891764.0,0.0,8.01,3.43,6.2,424.0,148323885151.0,-5155492165.0,-38295811713.0,-6137279552.0,0.0,-3.48,-25.82,-4.14,195570288547.0,11061110269.0,-35568638830.0,7732905165.0,0.0,5.66,-18.19,3.95,-1032.0,654760355625.0,5219510812.0,3948351713.0,1230355601.0,51.0,20547.0,9167.0,0.55,0.16,2.06,0.57,7.18,2.35,37.11077044264498,
33,33,1630,KOSPI,종근당홀딩스,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매",1976-06-30,12월,김태영,http://www.ckd-holdings.com,서울특별시,2019-11-14,182934142624.0,26167295649.0,95362312075.0,12438678587.0,0.0,14.3,52.13,6.8,180524510952.0,27356724347.0,67159301430.0,13582438881.0,0.0,15.15,37.2,7.52,9928.0,133463719880.0,14510778061.0,42809162935.0,5468456610.0,0.0,10.87,32.08,4.1,128379086791.0,12688086340.0,34548124287.0,2508652340.0,0.0,9.88,26.91,1.95,4364.0,531114469555.0,53715501316.0,37931092400.0,27457239946.0,5480.0,284240.0,133887.0,2.49,3.15,3.49,4.09,3.430000000000001,5.27,37.066569692857264,
48,48,1470,KOSPI,삼부토건,토목 건설업,"토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조",1976-06-26,12월,"이응근,이계연",http://www.sambu.co.kr,서울특별시,2019-11-14,55610062462.0,1137798887.0,-25565855341.0,6789726135.0,8821400218.0,2.05,-45.97,12.21,46207416429.0,3424309002.0,-3210349841.0,1408134075.0,1342131758.0,7.41,-6.95,3.05,196.0,40598133336.0,-2423107244.0,-25326507619.0,1743513149.0,1282999338.0,-5.97,-62.38,4.29,46529701771.0,-2371919441.0,-1120089008.0,-1926879181.0,-47749502868.0,-5.1,-2.41,-4.14,48.0,177427227023.0,-9369499535.0,-17833573029.0,-50962208847.0,-370.0,2832.0,1383.0,3.46,-12.34,6.92,-26.79,8.02,12.51,36.97689497632226,
22,22,5960,KOSPI,동부건설,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",1978-10-30,12월,허상희,http://dbcon.dongbu.co.kr,서울특별시,2019-11-14,301488393525.0,14327992151.0,6061588901.0,11296522044.0,0.0,4.75,2.01,3.75,269703842983.0,13788809434.0,36494119272.0,12488754005.0,0.0,5.11,13.53,4.63,1968.0,227229971081.0,1701507507.0,30734743683.0,22445797171.0,0.0,0.75,13.53,9.88,210921224288.0,6813317477.0,74750805093.0,9108565948.0,0.0,3.23,35.44,4.32,3908.0,898151329881.0,31822346232.0,58922381574.0,73948073580.0,3221.0,33558.0,15764.0,2.6,10.36,5.86,20.43,4.0,1.8800000000000003,32.67985384618534,
19,19,1880,KOSPI,DL건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",1977-12-22,12월,조남창,http://www.dlconstruction.co.kr,인천광역시,2019-11-14,315060376903.0,33350501050.0,67335697235.0,27726268781.0,0.0,10.59,21.37,8.8,357053034948.0,45743849037.0,57319629803.0,34851067249.0,0.0,12.81,16.05,9.76,5028.0,237755314605.0,24174883799.0,70500034984.0,20286887531.0,0.0,10.17,29.65,8.53,242524878838.0,25463309509.0,-3583076765.0,18235441127.0,0.0,10.5,-1.48,7.52,3676.0,965572042704.0,90903403942.0,87109217540.0,64533986454.0,2926.0,40122.0,16668.0,6.18,8.11,12.53,17.55,0.4199999999999999,2.3100000000000005,32.51454648928983,
11,11,3520,KOSPI,영진약품,의약품 제조업,"의약품(드링크제,항생제,영양수액제),의약부외품 제조,판매",1973-06-25,12월,이재준,http://www.yungjin.co.kr,서울특별시,2019-11-14,55109256491.0,3681677647.0,12163217320.0,2855937879.0,0.0,6.68,22.07,5.18,59049676967.0,4532361209.0,-1191978642.0,3451797574.0,0.0,7.68,-2.02,5.85,60.0,42181140194.0,-2807064730.0,2165935836.0,-2723691870.0,0.0,-6.65,5.13,-6.46,38997178823.0,-2518986053.0,4749626023.0,-2152296525.0,0.0,-6.46,12.18,-5.52,-56.0,186408689480.0,-2187346206.0,1274179077.0,-6100940110.0,-33.0,1292.0,610.0,2.69,-3.11,4.64,-5.47,13.33,14.14,30.649044187854702,
10,10,78520,KOSPI,에이블씨엔씨,기타 화학제품 제조업,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래",2011-09-07,12월,김유진,http://www.able-cnc.com,서울특별시,2019-11-14,94707956813.0,-7986230778.0,5590971933.0,-5801156620.0,0.0,-8.43,5.9,-6.13,112635610880.0,2444188104.0,21742895873.0,2833581834.0,0.0,2.17,19.3,2.52,-856.0,73126706855.0,-13187085735.0,-16855832671.0,-9411703895.0,0.0,-18.03,-23.05,-12.87,90550446549.0,-5271318318.0,-15734953206.0,-2142651183.0,0.0,-5.82,-17.38,-2.37,-1392.0,345522432029.0,-18958791479.0,-39512846973.0,-11926746841.0,-441.0,19834.0,11793.0,-2.52,-3.07,-4.32,-3.74,9.6,7.99,29.51213159481199,
69,69,47810,KOSPI,한국항공우주,"항공기,우주선 및 부품 제조업","정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",2011-06-30,12월,안현호,http://www.koreaaero.com,경상남도,2019-11-14,567707635150.0,47798935653.0,348895729808.0,37165726934.0,0.0,8.42,61.46,6.55,805330462545.0,116633063771.0,375192282918.0,92792819671.0,0.0,14.48,46.59,11.52,1524.0,439078326760.0,-375460967.0,275140391991.0,-50996905122.0,0.0,-0.09,62.66,-11.61,839063304322.0,33286141742.0,133197066901.0,27301994662.0,0.0,3.97,15.87,3.25,-2092.0,2786023511399.0,146382520066.0,137662903329.0,57188119828.0,586.0,24351.0,10800.0,1.72,1.52,6.26,5.43,8.51,10.51,29.2952989365628,
71,71,6390,KOSPI,한일현대시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,시멘트반제품 제조,판매/콘도미니엄,스키장,종합레저관광산업,체육진흥사업,사업서비스",1975-12-26,12월,전근식,http://WWW.HANILHDCEMENT.COM,서울특별시,2019-11-14,91324155393.0,12970265631.0,23736995281.0,9221742132.0,0.0,14.2,25.99,10.1,114369714637.0,21455539667.0,1657690277.0,20276555298.0,0.0,18.76,1.45,17.73,2072.0,70931535951.0,-565153422.0,493600463.0,-571149467.0,0.0,-0.8,0.7,-0.81,106406659854.0,12189879669.0,6774345366.0,-37600042163.0,0.0,11.46,6.37,-35.34,-128.0,339613440250.0,20460005609.0,21780731866.0,-29354118506.0,-1651.0,21023.0,9925.0,3.32,-5.35,9.86,-16.64,15.0,7.300000000000001,28.74972206450931,
58,58,11690,KOSPI,와이투솔루션,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매",1995-12-21,12월,강석환,http://www.yuyang.co.kr,경기도,2019-11-14,29642586572.0,-447967697.0,-11989659011.0,-1454889745.0,0.0,-1.51,-40.45,-4.91,20892972592.0,-70330551.0,-2548298809.0,-1502542402.0,0.0,-0.34,-12.2,-7.19,-36.0,23116619190.0,-2268528932.0,-4048800785.0,-3714821727.0,0.0,-9.81,-17.51,-16.07,20362902521.0,-2513861529.0,-396244134.0,-2591056252.0,0.0,-12.35,-1.95,-12.72,-100.0,91081443405.0,-18409621842.0,-2094917060.0,-29972348837.0,-203.0,1436.0,729.0,-1.41,-15.43,-2.51,-27.89,8.3,12.01,28.230630648719877,
28,28,112610,KOSPI,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업",풍력발전타워 제조,2014-11-27,12월,"김성권, 김승범",http://www.cswind.com,충청남도,2019-11-14,186182261989.0,18264652549.0,107956983945.0,10454530451.0,0.0,9.81,57.98,5.62,239642622534.0,12644102228.0,75704158622.0,6099673332.0,0.0,5.28,31.59,2.55,988.0,145775402982.0,12708880373.0,13140775414.0,11930456678.0,0.0,8.72,9.01,8.18,110435406515.0,7300885807.0,-23158311.0,7653147363.0,0.0,6.61,-0.02,6.93,1128.0,502207595937.0,32744639258.0,-20528787212.0,5924276382.0,140.0,16424.0,7554.0,3.02,0.98,6.02,1.86,1.09,-1.33,27.71857129559048,
7,7,520,KOSPI,삼일제약,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매",1985-05-29,12월,"허승범, 김상진 (각자 대표이사)",http://www.samil-pharm.com,서울특별시,2019-11-14,30304829323.0,166188787.0,837177995.0,-447590736.0,0.0,0.55,2.76,-1.48,30232419737.0,1112695572.0,5711775675.0,1005139276.0,0.0,3.68,18.89,3.32,-132.0,23797275369.0,-2001833020.0,-1824491724.0,-2565172870.0,0.0,-8.41,-7.67,-10.78,25181223948.0,-1125555467.0,-1587203141.0,-2087730987.0,0.0,-4.47,-6.3,-8.29,-756.0,94599866210.0,-5731790408.0,-2621621616.0,-8562748005.0,-632.0,9014.0,4142.0,-0.54,-5.79,-1.46,-15.27,8.96,8.15,27.34579422683488,
181,181,12450,KOSPI,한화에어로스페이스,"항공기,우주선 및 부품 제조업","항공기엔진,특수방산장비 제조/정비사업",1987-05-27,12월,Shin Hyun Woo,http://www.hanwhaaerospace.co.kr/,경상남도,2019-11-14,1312505731136.0,57067975555.0,267410539961.0,76823645406.0,85997173908.0,4.35,20.37,5.85,1398647635085.0,78824482649.0,431008868963.0,69257774950.0,69257774950.0,5.64,30.82,4.95,6068.0,1039992826845.0,18036669360.0,-225729120837.0,-13145316192.0,-10925562603.0,1.73,-21.7,-1.26,1011322159627.0,13831449477.0,27558604519.0,30913389663.0,31107058346.0,1.37,2.73,3.06,-1036.0,4453176623308.0,53177339126.0,56342753665.0,32327771669.0,638.0,107677.0,52052.0,1.87,0.44,5.64,1.23,2.62,4.27,26.20334460553113,
124,124,3230,KOSPI,삼양식품,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",1975-06-30,12월,"정태운, 진종기",http://www.samyangfoods.com,서울특별시,2019-11-14,137641562216.0,20965574365.0,33657988237.0,16155097918.0,0.0,15.23,24.45,11.74,133686777102.0,20817793779.0,23966377381.0,17249663517.0,0.0,15.57,17.93,12.9,8576.0,110155844291.0,12695529117.0,25962859464.0,10063355999.0,0.0,11.53,23.57,9.14,123530323432.0,13002201870.0,28400196465.0,11094824768.0,0.0,10.53,22.99,8.98,5340.0,469355767365.0,55177099757.0,37991964269.0,34823057084.0,4622.0,70841.0,31118.0,7.11,8.45,12.11,14.85,3.700000000000001,5.040000000000001,24.951665616933276,
